# Kona Param. Contn. convergence history (opt tol = 2.225659e-06 | feas tol = 6.443213e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -2.518e+00     -2.518e+00     2.2257e+01     0.0000e+00     6.4432e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1084e+01     0.0000e+00     9.5000e+00     

      1         0        10     -2.881e+00      1.643e-01     2.2162e+01     4.7255e-01     6.4435e+01     -8.621e-04     3.5524e-04     3.9077e-05     9.992666e-01          1.1017e+01     6.9673e-02     9.5081e+00     
      1         1        17     -2.879e+00      1.679e-01     2.2162e+01     4.7291e-01     6.4434e+01     -8.620e-04     1.2811e-07     1.7545e-09     9.992666e-01          1.1017e+01     6.9783e-02     9.5080e+00     

      2         0        24     -2.541e+01      2.012e+02     1.6176e+01     3.5074e+01     6.4579e+01      5.803e+00     1.9052e+00     2.0613e-01     9.456090e-01          6.1613e+00     5.1796e+00     1.0088e+01     
      2         1        33     -2.139e+01      2.014e+02     1.7255e+01     3.4744e+01     6.2240e+01      7.252e+00     3.2362e-03     3.0507e-05     9.456090e-01          7.3855e+00     5.3606e+00     9.6166e+00     

      3         0        42     -3.121e+01      3.546e+02     1.5042e+01     6.0818e+01     5.8381e+01      3.070e+01     1.3133e+00     6.7606e-02     8.989121e-01          5.0422e+00     9.5160e+00     9.3340e+00     
      3         1        51     -2.959e+01      3.366e+02     1.5204e+01     5.7995e+01     5.7066e+01      3.593e+01     4.1902e-03     8.6791e-06     8.989121e-01          5.4908e+00     9.1668e+00     9.0881e+00     

      4         0        58     -3.813e+01      4.907e+02     1.3933e+01     8.8691e+01     4.3159e+01      1.849e+02     3.5479e+00     9.1616e-01     7.938530e-01          4.3770e+00     1.4123e+01     7.4375e+00     
      4         1        67     -3.456e+01      4.186e+02     1.2874e+01     7.6542e+01     4.1773e+01      1.998e+02     5.6758e-02     5.8819e-04     7.938530e-01          3.4632e+00     1.2472e+01     7.0918e+00     

