# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         0       834      2.370e+02      2.373e+02     5.1635e+00     5.2549e-01      1.680e+02     2.0381e+00     2.0517e-01     3.619566e-01          
      9         1       904      2.357e+02      2.362e+02     5.7301e+00     5.3681e-01      1.689e+02     9.0124e-03     2.1605e-06     3.619566e-01          

     10         0       943      2.283e+02      2.285e+02     5.1610e+00     4.1189e-01      1.847e+02     2.2917e+00     1.6953e-01     3.005007e-01          
     10         1      1013      2.268e+02      2.272e+02     5.7685e+00     4.1960e-01      1.858e+02     1.1033e-02     3.3972e-06     3.005007e-01          

     11         0      1052      2.183e+02      2.186e+02     5.1456e+00     3.3360e-01      1.979e+02     2.5069e+00     1.4113e-01     2.520122e-01          
     11         1      1122      2.168e+02      2.171e+02     5.7736e+00     3.3820e-01      1.991e+02     1.2352e-02     4.8070e-06     2.520122e-01          

     12         0      1162      2.073e+02      2.075e+02     5.1135e+00     2.7740e-01      2.084e+02     2.6638e+00     1.1681e-01     2.133549e-01          
     12         1      1232      2.057e+02      2.059e+02     5.7562e+00     2.8022e-01      2.098e+02     1.3128e-02     6.6542e-06     2.133549e-01          

     13         0      1272      1.951e+02      1.953e+02     5.0662e+00     2.3584e-01      2.168e+02     2.7790e+00     9.6420e-02     1.819311e-01          
     13         1      1342      1.934e+02      1.936e+02     5.7196e+00     2.3769e-01      2.183e+02     1.3648e-02     9.4278e-06     1.819311e-01          

     14         0      1382      1.816e+02      1.818e+02     5.0020e+00     2.0449e-01      2.234e+02     2.8620e+00     7.9366e-02     1.558959e-01          
     14         1      1452      1.799e+02      1.801e+02     5.6625e+00     2.0583e-01      2.250e+02     1.3967e-02     1.3832e-05     1.558959e-01          

     15         0      1492      1.668e+02      1.670e+02     4.9171e+00     1.8058e-01      2.283e+02     2.9174e+00     6.5030e-02     1.339281e-01          
     15         1      1562      1.650e+02      1.652e+02     5.5801e+00     1.8164e-01      2.299e+02     1.4048e-02     2.1114e-05     1.339281e-01          

     16         0      1602      1.505e+02      1.507e+02     4.8042e+00     1.6228e-01      2.314e+02     2.9463e+00     5.2871e-02     1.150227e-01          
     16         1      1672      1.487e+02      1.489e+02     5.4640e+00     1.6319e-01      2.330e+02     1.3817e-02     3.3723e-05     1.150227e-01          

     17         0      1712      1.325e+02      1.327e+02     4.6513e+00     1.4832e-01      2.322e+02     2.9471e+00     4.2471e-02     9.833935e-02          
     17         1      1782      1.307e+02      1.309e+02     5.2993e+00     1.4912e-01      2.336e+02     1.3144e-02     5.6725e-05     9.833935e-02          

     18         0      1822      1.124e+02      1.126e+02     4.4361e+00     1.3786e-01      2.295e+02     2.9140e+00     3.3911e-02     8.305791e-02          
     18         1      1892      1.107e+02      1.109e+02     5.0584e+00     1.3837e-01      2.308e+02     1.1759e-02     1.0005e-04     8.305791e-02          

     19         0      1932      8.954e+01      8.976e+01     4.1108e+00     1.3143e-01      2.207e+02     2.8351e+00     3.2732e-02     6.812210e-02          
     19         1      2002      8.813e+01      8.836e+01     4.6811e+00     1.2974e-01      2.216e+02     8.9331e-03     1.6770e-04     6.812210e-02          

     20         0      2043      6.148e+01      6.174e+01     3.5394e+00     1.6584e-01      1.977e+02     2.6832e+00     1.0760e-01     5.133964e-02          
     20         1      2115      6.119e+01      6.146e+01     3.9922e+00     1.2010e-01      1.978e+02     1.7387e-03     2.5633e-05     5.133964e-02          

     21         0      2171      1.723e+01      1.786e+01     2.0601e+00     5.1228e+00      1.116e+02     2.4078e+00     5.0005e+00     2.341158e-02          
     21         1      2279      2.418e+01      2.458e+01     2.0172e+00     1.7448e+00      1.129e+02     2.6280e-01     1.7006e+00     2.341158e-02          

     22         0      2471      1.658e+01      1.697e+01     1.1460e+00     1.1418e+00      7.695e+01     1.2237e+00     1.1210e+00     1.486480e-02          
     22         1      2582      1.783e+01      1.806e+01     1.3514e+00     1.8268e-01      7.742e+01     1.9138e-02     1.6838e-01     1.486480e-02          

     23         0      2772      1.331e+01      1.357e+01     6.3983e-01     1.0872e+00      4.723e+01     8.4805e-01     1.0769e+00     8.099478e-03          
     23         1      2894      1.391e+01      1.403e+01     7.4282e-01     1.0026e-01      4.752e+01     1.8782e-02     9.3740e-02     8.099478e-03          

     24         0      3159      1.208e+01      1.220e+01     3.5859e-01     5.1194e-01      3.105e+01     4.4729e-01     5.0883e-01     4.481346e-03          
     24         1      3292      1.221e+01      1.226e+01     4.1558e-01     2.9085e-02      3.109e+01     1.1833e-02     2.4357e-02     4.481346e-03          

     25         0      3480      1.120e+01      1.124e+01     2.0425e-01     2.7206e-01      2.107e+01     2.4999e-01     2.7114e-01     2.316777e-03          
     25         1      3621      1.121e+01      1.123e+01     2.2229e-01     1.1130e-02      2.106e+01     1.7775e-02     8.5239e-03     2.316777e-03          

     26         0      3818      1.093e+01      1.095e+01     1.4580e-01     3.4749e-02      1.825e+01     1.2472e-01     3.4209e-02     1.715128e-03          
     26         1      3972      1.093e+01      1.095e+01     1.5636e-01     4.8784e-03      1.825e+01     5.7168e-03     1.0521e-03     1.715128e-03          

     27         0      4169      1.060e+01      1.061e+01     8.1068e-02     6.2050e-02      1.483e+01     9.2383e-02     6.1889e-02     9.890252e-04          
     27         1      4361      1.059e+01      1.060e+01     9.2112e-02     2.7102e-03      1.482e+01     2.3416e-03     7.0603e-04     9.890252e-04          

     28         0      4569      1.040e+01      1.040e+01     5.0090e-02     3.2313e-02      1.291e+01     5.3046e-02     3.2234e-02     5.867231e-04          
     28         1      4772      1.039e+01      1.040e+01     5.4289e-02     1.5154e-03      1.291e+01     5.8819e-04     2.3666e-04     5.867231e-04          

     29         0      4991      1.022e+01      1.022e+01     2.6638e-02     3.3805e-02      1.130e+01     3.1542e-02     3.3781e-02     2.514337e-04          
     29         1      5271      1.021e+01      1.021e+01     2.4612e-02     7.6641e-04      1.129e+01     2.3139e-03     3.9147e-04     2.514337e-04          

     30         0      5529      1.011e+01      1.011e+01     1.9483e-02     1.5341e-02      1.042e+01     1.8710e-02     1.5335e-02     7.214321e-05          
     30         1      5826      1.011e+01      1.011e+01     6.5313e-03     3.0225e-04      1.042e+01     4.3292e-04     2.2169e-04     7.214321e-05          

     31         0      6096      1.010e+01      1.010e+01     4.7563e-03     3.2046e-04      1.037e+01     3.8647e-03     2.6512e-04     6.146385e-05          
     31         1      6380      1.011e+01      1.011e+01     5.6601e-03     1.5499e-04      1.037e+01     4.8126e-04     3.7166e-05     6.146385e-05          

     32         0      6949      1.010e+01      1.010e+01     3.8864e-03     1.4389e-04      1.030e+01     3.3648e-03     8.2506e-05     4.769643e-05          
     32         1      7236      1.010e+01      1.010e+01     4.6438e-03     1.1401e-04      1.030e+01     3.9571e-04     2.5717e-06     4.769643e-05          

     33         0      7508      1.009e+01      1.009e+01     2.2499e-03     1.5055e-04      1.023e+01     2.6900e-03     1.2771e-04     3.090538e-05          
     33         1      7815      1.009e+01      1.009e+01     2.8616e-03     7.3446e-05      1.023e+01     4.3126e-05     8.4463e-06     3.090538e-05          

     34         0      8100      1.009e+01      1.009e+01     1.3831e-03     1.5370e-04      1.016e+01     1.7298e-03     1.4533e-04     1.663143e-05          
     34         1      8406      1.009e+01      1.009e+01     1.3749e-03     3.9799e-05      1.016e+01     4.2902e-04     7.0414e-06     1.663143e-05          

     35         0      8685      1.008e+01      1.008e+01     7.4069e-03     8.0574e-05      1.012e+01     7.0141e-03     7.6002e-05     8.578595e-06          
     35         1      9025      1.008e+01      1.008e+01     6.8988e-04     2.0555e-05      1.012e+01     4.2086e-04     3.9036e-06     8.578595e-06          

     36         0      9331      1.008e+01      1.008e+01     1.7571e-03     4.6165e-05      1.009e+01     1.7121e-03     4.5416e-05     1.351079e-06          
     36         1      9680      1.008e+01      1.008e+01     1.1790e-03     1.4756e-05      1.009e+01     1.2314e-03     1.3829e-05     1.351079e-06          

     37         0     10350      1.008e+01      1.008e+01     8.1939e-04     3.7399e-06      1.008e+01     8.1939e-04     3.7399e-06     0.000000e+00          
     37         1     10704      1.008e+01      1.008e+01     3.7179e-04     4.3297e-06      1.008e+01     3.7179e-04     4.3297e-06     0.000000e+00          
     37         2     11061      1.008e+01      1.008e+01     3.2933e-04     4.2576e-06      1.008e+01     3.2933e-04     4.2576e-06     0.000000e+00          
     37         3     11395      1.008e+01      1.008e+01     3.3596e-04     4.3013e-06      1.008e+01     3.3596e-04     4.3013e-06     0.000000e+00          
     37         4     11742      1.008e+01      1.008e+01     3.2946e-04     4.2797e-06      1.008e+01     3.2946e-04     4.2797e-06     0.000000e+00          
     37         5     12080      1.008e+01      1.008e+01     3.2762e-04     4.2403e-06      1.008e+01     3.2762e-04     4.2403e-06     0.000000e+00          
     37         6     12405      1.008e+01      1.008e+01     3.2715e-04     4.2277e-06      1.008e+01     3.2715e-04     4.2277e-06     0.000000e+00          
     37         7     12735      1.008e+01      1.008e+01     3.2702e-04     4.2575e-06      1.008e+01     3.2702e-04     4.2575e-06     0.000000e+00          
     37         8     13071      1.008e+01      1.008e+01     3.2613e-04     4.2051e-06      1.008e+01     3.2613e-04     4.2051e-06     0.000000e+00          
     37         9     13412      1.008e+01      1.008e+01     3.2899e-04     4.2125e-06      1.008e+01     3.2899e-04     4.2125e-06     0.000000e+00          
