# Kona Param. Contn. convergence history (opt tol = 8.657800e-07 | feas tol = 1.428386e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      5.131e+01      5.131e+01     8.6578e+00     0.0000e+00     1.4284e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0902e+00     0.0000e+00     1.0204e+01     

      1         0         8      2.070e+01      8.559e+03     5.1741e+01     5.9889e+02     1.4256e+02      2.551e+03     2.5200e+02     2.4994e+01     5.807253e-01          9.1115e+00     4.2781e+01     1.0166e+01     
      1         1        13      1.548e+01      2.172e+03     3.0306e+01     1.9710e+02     5.4653e+01      2.041e+03     4.2217e+01     5.2088e-03     5.807253e-01          5.3270e+00     1.4113e+01     4.4043e+00     

      2         0        25     -9.299e-01      9.008e+02     2.3339e+01     9.7536e+01     2.8226e+01      2.653e+03     2.2091e+00     1.4635e+00     4.918934e-01          4.0511e+00     7.2059e+00     2.6059e+00     
      2         1        32     -4.129e+00      8.830e+02     2.1917e+01     9.3274e+01     2.9307e+01      2.636e+03     4.1485e-02     1.5221e-03     4.918934e-01          3.7858e+00     7.1601e+00     2.6674e+00     

      3         0        39     -2.127e+01      1.836e+02     1.6281e+01     4.8265e+01     8.0246e+00      2.209e+03     4.1810e+00     4.5620e+00     3.218600e-01          2.7888e+00     3.6095e+00     1.1442e+00     
      3         1        48     -4.004e+01      2.738e+02     1.4903e+01     5.0934e+01     1.2205e+01      2.138e+03     4.5370e-01     1.5018e-04     3.218600e-01          2.5140e+00     4.0857e+00     1.4253e+00     

      4         0        62     -7.526e+01     -2.133e+00     9.5279e+00     2.6612e+01     3.6160e+00      1.381e+03     1.7216e+00     1.9136e+00     1.940522e-01          1.5534e+00     2.1354e+00     6.7154e-01     
      4         1        73     -9.616e+01      7.282e+00     9.3711e+00     2.7390e+01     4.9909e+00      1.376e+03     1.0933e-01     5.7854e-04     1.940522e-01          1.5540e+00     2.2406e+00     7.6874e-01     

      5         0        80     -1.332e+02     -9.427e+01     6.6839e+00     1.7074e+01     2.2041e+00      8.928e+02     5.2387e-01     4.4188e-01     1.277203e-01          1.0634e+00     1.3767e+00     4.7160e-01     
      5         1        89     -1.442e+02     -9.999e+01     6.5648e+00     1.7106e+01     2.5452e+00      8.945e+02     1.3084e-02     8.7109e-04     1.277203e-01          1.0581e+00     1.4042e+00     4.9281e-01     

      6         0        98     -1.927e+02     -1.838e+02     4.0498e+00     8.5884e+00     6.9286e-01      3.690e+02     8.1290e-01     4.0838e-01     6.389932e-02          5.7974e-01     7.1382e-01     2.4724e-01     
      6         1       111     -2.089e+02     -1.965e+02     3.7441e+00     8.2287e+00     9.2186e-01      3.716e+02     1.6950e-02     1.5115e-04     6.389932e-02          5.6356e-01     6.7525e-01     2.6964e-01     

