# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    1        1.29        1.41        264.418      0.000231     0   128
    2        1.42        2.83        263.942      0.002095     0   128
    3        1.38        4.21        262.981      0.011402     0   128
    4        1.47        5.68        261.086      0.048671     0   128
    5        1.51        7.19        259.446      0.093647     0   128
    6        1.53        8.72        257.742      0.141399     0   128
    7        1.54        10.27        254.936      0.201900     0   128
    8        1.45        11.72        249.31      0.257829     0   128
    9        1.46        13.18        240.276      0.283326     0   128
   10        1.48        14.66        229.91      0.291122     0   128
   11        1.40        16.06        218.255      0.293296     0   128
   12        1.44        17.50        205.299      0.292962     0   128
   13        1.46        18.96        190.986      0.290986     0   128
   14        1.51        20.47        175.265      0.287490     0   128
   15        1.52        21.99        158.056      0.282219     0   128
   16        1.56        23.55        139.219      0.274553     0   128
   17        1.59        25.14        118.486      0.263265     0   128
   18        1.61        26.75        95.2641      0.245699     0   128
   19        1.72        28.47        67.926      0.214350     0   128
   20        2.82        31.29        28.7705      0.123542     0   128
   21        3.09        34.38        17.5403      0.067147     0   128
   22        2.26        36.64        13.7404      0.036728     0   128
   23        2.46        39.09        12.2015      0.021321     0   128
   24        4.27        43.37        11.2705      0.011743     0   128
   25        5.40        48.77        10.9484      0.008382     0   128
   26        5.04        53.81        10.6573      0.005413     0   128
   27        8.43        62.24        10.4197      0.003088     0   128
   28        9.92        72.16        10.2587      0.001604     0   128
   29        9.45        81.61        10.1457      0.000641     0   128
   30        9.99        91.60        10.1056      0.000298     0   128
   31        5.07        96.67        10.0992      0.000230     0   128
   32        5.05        101.72        10.0922      0.000164     0   128
   33        5.02        106.74        10.0866      0.000092     0     0
   34        5.46        112.20        10.0837      0.000042     0     0
   35        11.37        123.57        10.0819      0.000013     0     0
   36        21.18        144.75        10.0818      0.000000     0     0
