# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.62        0.62        264.532      0.509490     0     0
    0        0.67        1.29        264.286      0.507844     0     0
    0        0.66        1.96        263.789      0.501203     0     0
    0        0.73        2.69        262.943      0.480044     0     0
    0        0.74        3.43        262.198      0.471459     0     0
    0        0.77        4.20        261.58      0.467890     0     0
    0        0.77        4.97        261.058      0.464282     0     0
    0        0.77        5.73        260.599      0.460616     0     0
    0        0.77        6.51        260.18      0.456850     0     0
    0        0.77        7.28        259.786      0.452937     0     0
    0        0.77        8.04        259.405      0.448827     0     0
    0        0.77        8.81        259.027      0.444465     0     0
    0        0.77        9.58        258.645      0.439784     0     0
    0        0.77        10.35        258.249      0.434707     0     0
    0        0.77        11.13        257.829      0.429139     0     0
    0        0.77        11.90        257.373      0.422959     0     0
    0        0.77        12.67        256.865      0.416017     0     0
    0        0.77        13.44        256.28      0.408115     0     0
    0        0.77        14.21        255.581      0.399001     0     0
    0        0.81        15.02        254.707      0.388350     0   128
    0        0.81        15.83        253.546      0.375783     0   128
    0        0.81        16.64        251.887      0.361006     0   128
    0        0.90        17.54        249.337      0.344420     0   128
    0        1.00        18.54        245.345      0.328317     0   128
    0        1.00        19.54        239.362      0.315607     0   128
    0        1.10        20.64        229.744      0.306219     0   128
    0        1.16        21.80        217.75      0.300583     0   128
    0        1.16        22.97        204.78      0.296599     0   128
    0        1.19        24.15        190.366      0.292655     0   128
    0        1.23        25.38        174.562      0.288017     0   128
    0        1.37        26.75        157.254      0.282007     0   128
    0        1.39        28.14        138.305      0.273785     0   128
    0        1.42        29.57        117.421      0.261962     0   128
    0        1.65        31.22        93.9544      0.243671     0   128
    0        1.66        32.87        66.211      0.210880     0   128
    0        2.61        35.49        24.8694      0.116970     0   128
    1        1.96        37.45        25.0137      0.108505     0   128
    0        3.96        41.41        18.1645      0.071167     0   128
    1        1.97        43.38        18.2339      0.071167     0   128
    0        4.21        47.59        17.0328      0.063059     0   128
    0        4.31        51.90        16.3067      0.057744     0   128
    0        4.35        56.25        15.6693      0.052811     0   128
    0        4.34        60.59        15.1046      0.048217     0   128
    0        4.41        65.00        14.6018      0.043936     0   128
    0        4.27        69.27        14.1497      0.039929     0   128
    0        4.51        73.78        13.7393      0.036163     0   128
    0        4.38        78.16        13.3591      0.032570     0   128
    0        4.49        82.66        13.0103      0.029194     0   128
    0        4.50        87.16        12.6832      0.025970     0   128
    0        4.53        91.70        12.3785      0.022927     0   128
    0        4.53        96.23        12.097      0.020090     0   128
    0        4.51        100.73        11.84      0.017489     0   128
    0        4.83        105.56        11.6063      0.015113     0   128
    0        4.91        110.48        11.3731      0.012733     0   128
    0        4.97        115.45        11.1423      0.010349     0   128
    0        5.13        120.58        10.9123      0.007962     0   128
    0        5.03        125.60        10.6758      0.005571     0   128
    0        5.04        130.64        10.4321      0.003176     0   128
    0        6.49        137.14        10.1598      0.005510     1   130
    1        3.24        140.37        10.1616      0.001717     0   128
    0        7.08        147.45        10.0768      0.000995    32    25
    1        3.18        150.64        10.075      0.000625    26    23
    2        3.30        153.93        10.0747      0.000399    23    24
    3        3.19        157.13        10.0753      0.000255    20    23
    4        3.09        160.22        10.0758      0.000162    12    22
    5        3.18        163.39        10.0762      0.000101    11    18
    6        3.11        166.51        10.0765      0.000062     9    17
    7        3.23        169.73        10.0767      0.000038     8    14
    8        2.99        172.73        10.0769      0.000023     8    10
    9        3.10        175.83        10.077      0.000014     7    10
   10        3.08        178.91        10.0771      0.000008     6     8
   11        3.18        182.09        10.0772      0.000005     6     5
   12        3.09        185.18        10.0772      0.000003     6     4
   13        3.30        188.48        10.0772      0.000002     6     3
   14        3.34        191.82        10.0773      0.000001     6     2
   15        3.29        195.11        10.0773      0.000001     6     2
   16        3.28        198.40        10.0773      0.000000     6     1
   17        3.44        201.84        10.0773      0.000000     6     1
   18        3.54        205.37        10.0773      0.000000     6     1
   19        3.29        208.66        10.0773      0.000000     6     1
