# Kona Param. Contn. convergence history (opt tol = 2.244994e-06 | feas tol = 4.609772e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      4.100e+01      4.100e+01     2.2450e+01     0.0000e+00     4.6098e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          8.0000e+00     0.0000e+00     1.5000e+01     

      1         0        10      4.051e+01      4.258e+01     2.2500e+01     4.3054e-01     4.5998e+01      4.074e-02     4.2787e-04     1.8054e-04     9.990250e-01          8.0253e+00     1.4625e-01     1.4965e+01     
      1         1        83      4.051e+01      4.257e+01     2.2498e+01     4.3027e-01     4.5998e+01      4.074e-02     1.5819e-06     3.7632e-07     9.990250e-01          8.0245e+00     1.4604e-01     1.4965e+01     

      2         0       160      3.825e+01      4.985e+01     2.2712e+01     2.4438e+00     4.5535e+01      2.517e-01     9.3761e-03     4.0025e-03     9.944590e-01          8.1362e+00     8.2890e-01     1.4797e+01     
      2         1       233      3.822e+01      4.977e+01     2.2665e+01     2.4368e+00     4.5519e+01      2.518e-01     4.1554e-05     1.1622e-05     9.944590e-01          8.1167e+00     8.2378e-01     1.4792e+01     

      3         0       310      3.599e+01      5.677e+01     2.2788e+01     4.4354e+00     4.5043e+01      4.958e-01     9.3228e-03     4.1706e-03     9.898900e-01          8.1919e+00     1.4957e+00     1.4612e+01     
      3         1       379      3.598e+01      5.669e+01     2.2744e+01     4.4269e+00     4.5030e+01      4.961e-01     9.3818e-05     3.0616e-05     9.898900e-01          8.1736e+00     1.4896e+00     1.4608e+01     

      4         0       456      3.381e+01      6.341e+01     2.2779e+01     6.3984e+00     4.4549e+01      7.725e-01     9.1965e-03     4.2456e-03     9.853352e-01          8.2142e+00     2.1455e+00     1.4420e+01     
      4         1       525      3.381e+01      6.334e+01     2.2738e+01     6.3887e+00     4.4539e+01      7.732e-01     3.8150e-05     1.1797e-05     9.853352e-01          8.1971e+00     2.1387e+00     1.4416e+01     

      5         0       602      3.172e+01      6.986e+01     2.2692e+01     8.3467e+00     4.4054e+01      1.086e+00     9.2243e-03     4.3562e-03     9.807547e-01          8.2063e+00     2.7820e+00     1.4219e+01     
      5         1       671      3.173e+01      6.980e+01     2.2655e+01     8.3360e+00     4.4047e+01      1.087e+00     5.7010e-05     2.0237e-05     9.807547e-01          8.1905e+00     2.7745e+00     1.4217e+01     

      6         0       748      2.970e+01      7.621e+01     2.2534e+01     1.0297e+01     4.3558e+01      1.442e+00     9.4397e-03     4.4957e-03     9.761022e-01          8.1706e+00     3.4094e+00     1.4011e+01     
      6         1       817      2.972e+01      7.616e+01     2.2500e+01     1.0285e+01     4.3553e+01      1.444e+00     5.8815e-05     2.2803e-05     9.761022e-01          8.1562e+00     3.4013e+00     1.4009e+01     

      7         0       894      2.776e+01      8.256e+01     2.2307e+01     1.2266e+01     4.3059e+01      1.852e+00     9.8660e-03     4.6901e-03     9.713251e-01          8.1086e+00     4.0322e+00     1.3794e+01     
      7         1       963      2.779e+01      8.251e+01     2.2276e+01     1.2253e+01     4.3055e+01      1.855e+00     6.2822e-05     2.6031e-05     9.713251e-01          8.0952e+00     4.0233e+00     1.3792e+01     

      8         0      1040      2.589e+01      8.898e+01     2.2012e+01     1.4275e+01     4.2554e+01      2.329e+00     1.0546e-02     4.9638e-03     9.663621e-01          8.0206e+00     4.6552e+00     1.3565e+01     
      8         1      1109      2.592e+01      8.894e+01     2.1983e+01     1.4260e+01     4.2550e+01      2.334e+00     9.2718e-05     4.4020e-05     9.663621e-01          8.0083e+00     4.6454e+00     1.3565e+01     

      9         0      1186      2.407e+01      9.558e+01     2.1647e+01     1.6345e+01     4.2036e+01      2.895e+00     1.1547e-02     5.3384e-03     9.611393e-01          7.9064e+00     5.2834e+00     1.3325e+01     
      9         1      1255      2.411e+01      9.554e+01     2.1621e+01     1.6329e+01     4.2033e+01      2.902e+00     1.0830e-04     5.5496e-05     9.611393e-01          7.8951e+00     5.2726e+00     1.3325e+01     

     10         0      1332      2.231e+01      1.025e+02     2.1209e+01     1.8503e+01     4.1499e+01      3.580e+00     1.2965e-02     5.8468e-03     9.555662e-01          7.7648e+00     5.9223e+00     1.3068e+01     
     10         1      1405      2.235e+01      1.024e+02     2.1186e+01     1.8484e+01     4.1496e+01      3.589e+00     4.7551e-05     2.6431e-05     9.555662e-01          7.7545e+00     5.9099e+00     1.3068e+01     

     11         0      1482      2.059e+01      1.097e+02     2.0692e+01     2.0776e+01     4.0935e+01      4.427e+00     1.4944e-02     6.5356e-03     9.495284e-01          7.5937e+00     6.5772e+00     1.2792e+01     
     11         1      1555      2.064e+01      1.097e+02     2.0672e+01     2.0753e+01     4.0932e+01      4.440e+00     6.8879e-05     4.1695e-05     9.495284e-01          7.5844e+00     6.5630e+00     1.2793e+01     

     12         0      1632      1.891e+01      1.175e+02     2.0086e+01     2.3198e+01     4.0332e+01      5.504e+00     1.7712e-02     7.4679e-03     9.428768e-01          7.3896e+00     7.2544e+00     1.2493e+01     
     12         1      1705      1.897e+01      1.175e+02     2.0070e+01     2.3169e+01     4.0327e+01      5.523e+00     8.4064e-05     5.5863e-05     9.428768e-01          7.3817e+00     7.2384e+00     1.2496e+01     

     13         0      1782      1.726e+01      1.260e+02     1.9380e+01     2.5808e+01     3.9671e+01      6.916e+00     2.1612e-02     8.7469e-03     9.354111e-01          7.1480e+00     7.9677e+00     1.2176e+01     
     13         1      1855      1.733e+01      1.260e+02     1.9369e+01     2.5769e+01     3.9665e+01      6.945e+00     1.0619e-04     7.7884e-05     9.354111e-01          7.1419e+00     7.9484e+00     1.2180e+01     

     14         0      1928      1.564e+01      1.353e+02     1.8561e+01     2.8636e+01     3.8931e+01      8.823e+00     2.7186e-02     1.0728e-02     9.268834e-01          6.8651e+00     8.7143e+00     1.1822e+01     
     14         1      2001      1.572e+01      1.352e+02     1.8556e+01     2.8583e+01     3.8922e+01      8.867e+00     6.1830e-05     5.1519e-05     9.268834e-01          6.8601e+00     8.6916e+00     1.1829e+01     

     15         0      2074      1.404e+01      1.457e+02     1.7600e+01     3.1748e+01     3.8069e+01      1.152e+01     3.5450e-02     1.3418e-02     9.168272e-01          6.5278e+00     9.5075e+00     1.1421e+01     
     15         1      2147      1.413e+01      1.455e+02     1.7606e+01     3.1671e+01     3.8056e+01      1.159e+01     2.1542e-04     1.9635e-04     9.168272e-01          6.5265e+00     9.4779e+00     1.1431e+01     

     16         0      2220      1.247e+01      1.572e+02     1.6474e+01     3.5169e+01     3.7029e+01      1.551e+01     4.7369e-02     1.7353e-02     9.046651e-01          6.1276e+00     1.0343e+01     1.0956e+01     
     16         1      2297      1.257e+01      1.569e+02     1.6496e+01     3.5053e+01     3.7011e+01      1.562e+01     3.6761e-05     3.9356e-05     9.046651e-01          6.1326e+00     1.0303e+01     1.0968e+01     

     17         0      2370      1.091e+01      1.700e+02     1.5146e+01     3.8907e+01     3.5718e+01      2.170e+01     6.5288e-02     2.3755e-02     8.894070e-01          5.6496e+00     1.1211e+01     1.0399e+01     
     17         1      2447      1.103e+01      1.694e+02     1.5195e+01     3.8724e+01     3.5692e+01      2.188e+01     4.6522e-05     5.5406e-05     8.894070e-01          5.6641e+00     1.1155e+01     1.0415e+01     

     18         0      2520      9.358e+00      1.836e+02     1.3567e+01     4.2870e+01     3.3975e+01      3.191e+01     9.1787e-02     3.5349e-02     8.693685e-01          5.0730e+00     1.2072e+01     9.7073e+00     
     18         1      2597      9.507e+00      1.826e+02     1.3662e+01     4.2574e+01     3.3944e+01      3.217e+01     7.4393e-05     9.1453e-05     8.693685e-01          5.1041e+00     1.1990e+01     9.7327e+00     

     19         0      2670      7.809e+00      1.966e+02     1.1674e+01     4.6701e+01     3.1518e+01      4.986e+01     1.2743e-01     6.0041e-02     8.413895e-01          4.3686e+00     1.2816e+01     8.8091e+00     
     19         1      2747      7.990e+00      1.950e+02     1.1846e+01     4.6217e+01     3.1496e+01      5.013e+01     1.5155e-04     2.3239e-04     8.413895e-01          4.4296e+00     1.2694e+01     8.8525e+00     

