# Kona Param. Contn. convergence history (opt tol = 1.269589e-06 | feas tol = 2.004870e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.098e+02      1.098e+02     1.2696e+01     0.0000e+00     2.0049e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0853e+00     0.0000e+00     1.0102e+01     

      1         0         8     -1.281e+01      3.194e+04     1.3695e+02     1.5968e+03     2.0009e+02      2.285e+04     1.2764e+03     1.2686e+02     2.035487e-01          1.9394e+01     8.0460e+01     1.0094e+01     
      1         1        15      4.752e+02      2.064e+03     2.8936e+01     3.2746e+02     2.0166e+01      3.496e+03     2.4315e+02     2.4895e-02     2.035487e-01          5.9885e+00     2.0696e+01     1.7470e+00     

      2         0        31     -1.582e+02     -1.606e+02     9.3531e+00     5.7163e+01     2.4783e+00      6.141e+02     4.6743e+01     3.2949e+00     5.502654e-02          1.3498e+00     3.9119e+00     3.2627e-01     
      2         1        44     -4.264e+02     -3.995e+02     5.0911e+00     1.8617e+01     1.2523e+00      5.495e+02     9.1836e+00     1.6108e-04     5.502654e-02          6.3208e-01     1.2073e+00     2.3981e-01     

      3         0        66     -5.137e+02     -5.045e+02     3.4576e+00     7.5061e+00     5.6227e-01      1.847e+02     1.3365e+00     6.2623e-02     3.538913e-02          3.7937e-01     4.4510e-01     1.7364e-01     
      3         1        77     -5.251e+02     -5.155e+02     3.3298e+00     6.4614e+00     5.9265e-01      1.863e+02     6.3553e-02     1.8888e-05     3.538913e-02          3.6705e-01     3.6490e-01     1.7676e-01     

      4         0        90     -5.750e+02     -5.723e+02     1.4777e+00     2.7394e+00     2.1348e-01     -3.218e+02     7.9980e-01     1.2032e-01     1.137476e-02          1.2566e-01     1.5384e-01     1.1089e-01     
      4         1       103     -5.847e+02     -5.795e+02     1.2061e+00     2.1570e+00     2.4400e-01     -3.227e+02     1.2733e-01     5.1982e-05     1.137476e-02          1.1789e-01     2.0749e-01     1.2404e-01     

      5         0       127     -5.945e+02     -5.897e+02     6.7279e-01     1.2127e+00     1.8596e-01     -4.506e+02     1.3651e-01     3.4820e-02     5.938263e-03          6.0664e-02     6.5443e-02     1.0346e-01     
      5         1       140     -5.950e+02     -5.896e+02     6.4867e-01     1.1173e+00     1.7990e-01     -4.505e+02     1.2130e-02     2.6704e-06     5.938263e-03          6.0559e-02     6.5918e-02     9.9205e-02     

      6         0       153     -5.978e+02     -5.921e+02     4.2041e-01     7.4338e-01     1.5475e-01     -5.030e+02     3.8321e-02     1.5999e-02     3.759073e-03          3.7920e-02     3.9444e-02     8.8241e-02     
      6         1       166     -5.978e+02     -5.919e+02     4.1578e-01     7.1127e-01     1.4845e-01     -5.031e+02     1.1381e-03     2.8998e-06     3.759073e-03          3.7985e-02     3.7936e-02     8.4765e-02     

      7         0       179     -5.990e+02     -5.933e+02     1.5065e-01     3.1012e-01     1.0674e-01     -5.628e+02     7.8347e-02     3.7629e-02     1.289489e-03          1.3994e-02     1.6861e-02     6.3083e-02     
      7         1       194     -5.978e+02     -5.927e+02     1.4470e-01     2.5032e-01     8.1223e-02     -5.627e+02     1.3083e-02     2.1513e-06     1.289489e-03          1.2916e-02     1.8162e-02     4.8304e-02     

      8         0       224     -5.955e+02     -5.927e+02     2.9428e-02     7.7041e-02     3.5882e-02     -5.871e+02     3.6082e-02     1.6939e-02     2.442245e-04          3.4901e-03     1.2072e-02     2.2288e-02     
      8         1       257     -3.831e+02     -3.312e+02     3.1276e-02     5.2398e+02     1.1259e-01     -3.494e+02     5.2385e+02     6.7299e-07     2.442245e-04          4.5733e-03     5.2394e+02     1.0177e-01     

      9         0       305     -5.384e+02     -5.290e+02     4.9781e+00     7.1638e-02     7.4971e+00     -5.290e+02     4.9786e+00     7.4971e+00     0.000000e+00          1.9767e+00     4.0757e-02     8.0457e-01     
      9         1       332     -5.875e+02     -5.875e+02     3.7716e-02     4.3759e+00     3.7089e-04     -5.875e+02     4.3760e+00     3.7089e-04     0.000000e+00          1.1642e-02     2.6145e+00     3.9803e-05     
      9         2       375     -5.641e+02     -5.641e+02     1.4153e-01     2.2408e+01     3.8103e-07     -5.641e+02     2.2408e+01     3.8103e-07     0.000000e+00          4.7923e-02     1.7036e+01     4.0892e-08     
      9         3       406     -5.769e+02     -5.769e+02     1.7622e-01     5.5893e+00     2.1914e-11     -5.769e+02     5.5921e+00     2.1914e-11     0.000000e+00          8.2067e-02     4.1089e+00     2.3519e-12     
      9         4       439     -5.826e+02     -5.826e+02     2.6182e-02     1.9890e+00     5.2048e-15     -5.826e+02     1.9892e+00     5.2048e-15     0.000000e+00          7.5591e-03     1.2179e+00     8.8818e-16     
      9         5       482     -5.795e+02     -5.795e+02     2.7556e-02     3.6842e+00     4.0648e-15     -5.795e+02     3.6843e+00     4.0648e-15     0.000000e+00          4.7206e-03     2.9179e+00     5.9674e-16     
