# Kona Param. Contn. convergence history (opt tol = 4.049731e-06 | feas tol = 2.449490e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      2.074e+01      2.074e+01     4.0497e+01     0.0000e+00     2.4495e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          3.3437e+01     0.0000e+00     1.0000e+01     

      1         0        10      8.576e+00      1.491e+01     1.8740e+01     2.5871e+00     2.4503e+01      2.149e-01     2.3225e-01     7.0276e-03     9.894380e-01          1.5522e+01     1.0562e+00     1.0259e+01     
      1         1        21      1.209e+01      1.848e+01     2.5701e+01     2.6090e+00     2.4472e+01      1.966e-01     1.0842e-02     7.0700e-04     9.894380e-01          2.1315e+01     1.0877e+00     1.0174e+01     

      2         0        43      7.471e+00      2.128e+01     1.6880e+01     5.6363e+00     2.4411e+01      4.469e-01     9.8899e-02     3.7471e-03     9.772240e-01          1.4043e+01     2.3561e+00     1.0233e+01     
      2         1        56      8.355e+00      2.220e+01     1.8709e+01     5.6486e+00     2.4369e+01      4.487e-01     1.6485e-03     9.0108e-05     9.772240e-01          1.5550e+01     2.3664e+00     1.0208e+01     

      3         0        69      5.941e+00      2.824e+01     1.3826e+01     9.1017e+00     2.4206e+01      8.359e-01     7.4077e-02     4.0508e-03     9.632258e-01          1.1526e+01     3.8259e+00     1.0181e+01     
      3         1        82      6.307e+00      2.858e+01     1.4628e+01     9.0895e+00     2.4154e+01      8.494e-01     6.0238e-04     9.2431e-05     9.632258e-01          1.2188e+01     3.8210e+00     1.0158e+01     

      4         0        95      4.589e+00      3.756e+01     1.0946e+01     1.3456e+01     2.3806e+01      1.617e+00     9.9192e-02     5.1423e-03     9.449313e-01          9.1540e+00     5.6698e+00     1.0036e+01     
      4         1       108      4.835e+00      3.763e+01     1.1521e+01     1.3383e+01     2.3722e+01      1.669e+00     5.6954e-04     2.1933e-04     9.449313e-01          9.6293e+00     5.6369e+00     1.0002e+01     

      5         0       121      3.501e+00      4.979e+01     8.5090e+00     1.8889e+01     2.3014e+01      3.456e+00     1.5795e-01     7.4509e-03     9.196988e-01          7.1459e+00     7.9662e+00     9.7190e+00     
