# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    1        1.00        1.12        264.418      0.000217     0     0
    2        1.23        2.35        263.942      0.001973     0     0
    3        1.24        3.59        262.981      0.010750     0     0
    4        1.26        4.85        261.814      0.030033     0     0
    5        1.32        6.17        260.913      0.050172     0     0
    6        1.63        7.80        260.085      0.071445     0     0
    7        1.72        9.52        259.2      0.095596     0     0
    8        1.53        11.06        258.148      0.124061     0     0
    9        1.85        12.91        256.741      0.158473     0     0
   10        1.85        14.75        254.56      0.199334     0     0
   11        1.86        16.61        251.403      0.235521     0     0
   12        1.84        18.45        246.967      0.261165     0     0
   13        1.85        20.30        240.997      0.276677     0     0
   14        1.84        22.14        233.46      0.285044     0     0
   15        1.72        23.85        224.514      0.289088     0     0
   16        1.92        25.77        214.345      0.290585     0     0
   17        1.90        27.68        203.017      0.290427     0     0
   18        1.86        29.54        190.489      0.288958     0     0
   19        1.87        31.40        176.682      0.286207     0     0
   20        1.85        33.25        161.498      0.281974     0     0
   21        1.85        35.10        144.808      0.275815     0     0
   22        1.84        36.94        126.412      0.266898     0     0
   23        1.84        38.78        105.95      0.253603     0     0
   24        1.37        40.15        82.6238      0.232226     0     0
   25        1.39        41.54        54.1673      0.190929     0     0
   26        4.24        45.77        16.6516      0.076625     0     0
   27        2.88        48.65        17.8921      0.070838     0     0
   28        1.94        50.59        17.2765      0.065112     0     0
   29        1.94        52.53        15.9031      0.054990     0     0
   30        2.11        54.64        14.7328      0.045321     0     0
   31        2.35        56.99        13.7986      0.036953     0     0
   32        2.47        59.45        13.0568      0.029803     0     0
   33        3.10        62.56        12.4115      0.023421     0     0
   34        5.13        67.69        11.8733      0.017916     0     0
   35        6.32        74.01        11.4163      0.013267     0     0
   36        6.73        80.74        11.1123      0.010075     0     0
   37        6.93        87.67        10.8815      0.007688     0     0
   38        4.74        92.40        10.6188      0.005047     0     0
   39        6.64        99.05        10.4046      0.002979     0     0
   40        9.76        108.81        10.2279      0.001350     0     0
   41        10.62        119.43        10.1246      0.000486     0     0
   42        10.55        129.98        10.0964      0.000322     0     0
    0        2.99        132.97        10.0997      0.000348     0     0
    1        2.66        135.62        10.1015      0.000358     0     0
    2        2.71        138.33        10.1018      0.000359     0     0
    3        2.51        140.84        10.1019      0.000359     0     0
    4        2.47        143.32        10.1019      0.000359     0     0
    5        2.41        145.72        10.1019      0.000359     0     0
    6        2.51        148.24        10.1019      0.000359     0     0
    7        3.21        151.45        10.1019      0.000359     0     0
    8        3.05        154.50        10.1019      0.000359     0     0
    9        2.47        156.97        10.1019      0.000359     0     0
   43        0.17        157.14        10.1019      0.000359     0     0
