# Kona Param. Contn. convergence history (opt tol = 0.000000e+00 | feas tol = 4.077990e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      0.000e+00      0.000e+00     0.0000e+00     0.0000e+00     4.0780e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          0.0000e+00     0.0000e+00     1.5000e+01     

      1         0         8      0.000e+00      2.038e+00     1.1771e-01     4.9985e-01     4.0780e+01      1.251e-03     6.2944e-04     6.1268e-05     9.987743e-01          6.1286e-02     1.8386e-01     1.5000e+01     
      1         1        17     -1.042e-08      2.041e+00     1.1799e-01     5.0044e-01     4.0779e+01      1.251e-03     3.4711e-07     4.9544e-10     9.987743e-01          6.1430e-02     1.8407e-01     1.4999e+01     

      2         0        26     -6.542e-07      9.094e+00     5.2638e-01     2.2302e+00     4.0772e+01      2.491e-02     7.5403e-03     7.0447e-04     9.945420e-01          2.7403e-01     8.2028e-01     1.4996e+01     
      2         1        35     -4.163e-06      9.118e+00     5.2946e-01     2.2362e+00     4.0761e+01      2.496e-02     1.9269e-05     1.3443e-07     9.945420e-01          2.7558e-01     8.2226e-01     1.4990e+01     

      3         0        44     -2.692e-05      1.613e+01     9.3946e-01     3.9570e+00     4.0731e+01      7.841e-02     7.4824e-03     6.0830e-04     9.903558e-01          4.8893e-01     1.4546e+00     1.4974e+01     
      3         1        53     -4.169e-05      1.615e+01     9.4180e-01     3.9611e+00     4.0720e+01      7.864e-02     3.6734e-05     6.4249e-07     9.903558e-01          4.9011e-01     1.4555e+00     1.4968e+01     

      4         0        62     -1.465e-04      2.321e+01     1.3592e+00     5.6964e+00     4.0667e+01      1.637e-01     7.6480e-03     5.7164e-04     9.861462e-01          7.0718e-01     2.0920e+00     1.4939e+01     
      4         1        71     -1.814e-04      2.322e+01     1.3607e+00     5.6987e+00     4.0655e+01      1.642e-01     6.0304e-05     2.2839e-06     9.861462e-01          7.0794e-01     2.0916e+00     1.4932e+01     

      5         0        80     -4.756e-04      3.042e+01     1.7909e+00     7.4702e+00     4.0577e+01      2.851e-01     8.0354e-03     6.3662e-04     9.818480e-01          9.3164e-01     2.7396e+00     1.4890e+01     
      5         1        91     -5.479e-04      3.042e+01     1.7915e+00     7.4706e+00     4.0564e+01      2.860e-01     2.0335e-07     3.0458e-06     9.818480e-01          9.3191e-01     2.7376e+00     1.4883e+01     

      6         0       100     -1.210e-03      3.784e+01     2.2404e+00     9.3000e+00     4.0458e+01      4.499e-01     8.6700e-03     8.3930e-04     9.773944e-01          1.1652e+00     3.4042e+00     1.4826e+01     
