# Kona Param. Contn. convergence history (opt tol = 2.101357e-05 | feas tol = 1.212178e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      2.438e+02      2.438e+02     2.1014e+02     0.0000e+00     1.2122e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          7.5000e+01     0.0000e+00     1.3000e+01     

      1         0        10      2.222e+02      2.296e+02     1.9979e+02     6.0374e-01     1.2134e+02      1.185e-01     5.1447e-03     4.3366e-04     9.995000e-01          7.1299e+01     6.5000e-02     1.3126e+01     
      1         1        95      2.231e+02      2.304e+02     2.0021e+02     6.0505e-01     1.2134e+02      1.185e-01     1.5165e-03     6.9574e-04     9.995000e-01          7.1453e+01     6.6210e-02     1.3121e+01     

      2         0       265      2.058e+02      2.198e+02     1.9148e+02     1.1444e+00     1.2142e+02      2.313e-01     2.8877e-02     1.5774e-02     9.990000e-01          6.8036e+01     1.2473e-01     1.3223e+01     
      2         1       350      2.066e+02      2.217e+02     1.9191e+02     1.2372e+00     1.2143e+02      2.311e-01     1.1974e-02     4.7176e-03     9.990000e-01          6.8296e+01     1.3550e-01     1.3223e+01     

      3         0       520      1.914e+02      2.140e+02     1.8388e+02     1.8401e+00     1.2152e+02      3.392e-01     2.9486e-02     1.3810e-02     9.985000e-01          6.5510e+01     2.0227e-01     1.3322e+01     
      3         1       605      1.913e+02      2.133e+02     1.8388e+02     1.7980e+00     1.2153e+02      3.390e-01     1.3494e-02     4.8384e-03     9.985000e-01          6.5467e+01     1.9834e-01     1.3321e+01     

      4         0       775      1.712e+02      2.052e+02     1.7267e+02     2.7715e+00     1.2166e+02      4.963e-01     3.9941e-02     1.9447e-02     9.977428e-01          6.1506e+01     3.0721e-01     1.3460e+01     
      4         1       860      1.712e+02      2.045e+02     1.7279e+02     2.7190e+00     1.2167e+02      4.958e-01     1.7888e-02     6.2691e-03     9.977428e-01          6.1465e+01     3.0278e-01     1.3455e+01     

      5         0      1030      1.408e+02      1.958e+02     1.5426e+02     4.4791e+00     1.2190e+02      7.764e-01     6.3754e-02     3.0368e-02     9.963343e-01          5.4810e+01     5.0280e-01     1.3684e+01     
      5         1      1115      1.420e+02      1.967e+02     1.5522e+02     4.4509e+00     1.2190e+02      7.751e-01     2.4962e-02     8.6796e-03     9.963343e-01          5.5158e+01     5.0293e-01     1.3668e+01     

      6         0      1285      1.206e+02      1.954e+02     1.4087e+02     6.0776e+00     1.2208e+02      1.032e+00     5.3311e-02     2.4671e-02     9.950169e-01          5.0041e+01     6.9122e-01     1.3846e+01     
      6         1      1370      1.214e+02      1.961e+02     1.4152e+02     6.0728e+00     1.2209e+02      1.031e+00     2.3949e-02     8.7451e-03     9.950169e-01          5.0256e+01     6.9291e-01     1.3830e+01     

      7         0      1540      1.055e+02      1.997e+02     1.2987e+02     7.6420e+00     1.2224e+02      1.282e+00     4.5178e-02     1.9692e-02     9.937486e-01          4.6176e+01     8.7827e-01     1.3979e+01     
      7         1      1625      1.059e+02      1.999e+02     1.3028e+02     7.6340e+00     1.2224e+02      1.281e+00     2.0622e-02     8.9240e-03     9.937486e-01          4.6277e+01     8.7791e-01     1.3963e+01     

      8         0      1795      9.122e+01      2.082e+02     1.1863e+02     9.4711e+00     1.2239e+02      1.585e+00     4.4438e-02     1.8805e-02     9.922628e-01          4.2169e+01     1.0979e+00     1.4113e+01     
      8         1      1880      9.175e+01      2.086e+02     1.1915e+02     9.4685e+00     1.2239e+02      1.584e+00     1.8138e-02     8.9919e-03     9.922628e-01          4.2348e+01     1.0979e+00     1.4092e+01     

      9         0      2050      7.918e+01      2.217e+02     1.0821e+02     1.1521e+01     1.2252e+02      1.943e+00     4.1424e-02     1.7967e-02     9.906049e-01          3.8472e+01     1.3465e+00     1.4236e+01     
      9         1      2135      7.963e+01      2.221e+02     1.0872e+02     1.1521e+01     1.2253e+02      1.943e+00     1.3537e-02     8.5190e-03     9.906049e-01          3.8656e+01     1.3468e+00     1.4218e+01     

     10         0      2305      6.883e+01      2.399e+02     9.8454e+01     1.3815e+01     1.2263e+02      2.375e+00     3.7532e-02     1.5602e-02     9.887570e-01          3.5016e+01     1.6267e+00     1.4350e+01     
     10         1      2390      6.938e+01      2.404e+02     9.9086e+01     1.3814e+01     1.2263e+02      2.375e+00     9.6100e-03     5.4444e-03     9.887570e-01          3.5229e+01     1.6269e+00     1.4333e+01     

     11         0      2560      6.030e+01      2.631e+02     8.9637e+01     1.6350e+01     1.2272e+02      2.897e+00     3.3940e-02     1.3446e-02     9.867245e-01          3.1927e+01     1.9373e+00     1.4445e+01     
     11         1      2645      6.077e+01      2.634e+02     9.0220e+01     1.6341e+01     1.2272e+02      2.898e+00     8.2330e-03     4.9374e-03     9.867245e-01          3.2084e+01     1.9367e+00     1.4433e+01     

     12         0      2815      5.212e+01      2.945e+02     8.0336e+01     1.9513e+01     1.2278e+02      3.631e+00     3.7621e-02     1.4400e-02     9.841759e-01          2.8558e+01     2.3261e+00     1.4540e+01     
     12         1      2900      5.274e+01      2.951e+02     8.1143e+01     1.9514e+01     1.2277e+02      3.633e+00     7.9132e-03     4.3405e-03     9.841759e-01          2.8859e+01     2.3272e+00     1.4528e+01     

     13         0      3070      4.537e+01      3.339e+02     7.1812e+01     2.3192e+01     1.2279e+02      4.603e+00     3.6961e-02     1.2858e-02     9.812267e-01          2.5533e+01     2.7798e+00     1.4621e+01     
     13         1      3155      4.593e+01      3.344e+02     7.2624e+01     2.3188e+01     1.2277e+02      4.607e+00     8.3269e-03     4.5112e-03     9.812267e-01          2.5833e+01     2.7798e+00     1.4607e+01     

