# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    1        0.99        1.11        264.418      0.000217     0     0
    2        1.24        2.35        263.942      0.001973     0     0
    3        1.24        3.59        262.981      0.010750     0     0
    4        1.22        4.81        261.814      0.030033     0     0
    5        1.20        6.01        260.913      0.050172     0     0
    6        1.18        7.19        260.085      0.071445     0     0
    7        1.16        8.35        259.2      0.095596     0     0
    8        1.15        9.51        258.148      0.124061     0     0
    9        1.21        10.72        256.741      0.158473     0     0
   10        1.33        12.05        254.56      0.199334     0     0
   11        1.27        13.31        251.403      0.235521     0     0
   12        1.20        14.51        246.967      0.261165     0     0
   13        1.33        15.84        240.997      0.276677     0     0
   14        1.27        17.11        233.46      0.285044     0     0
   15        1.12        18.22        224.514      0.289088     0     0
   16        1.33        19.56        214.345      0.290585     0     0
   17        1.30        20.86        203.017      0.290427     0     0
   18        1.24        22.10        190.489      0.288958     0     0
   19        1.33        23.43        176.682      0.286207     0     0
   20        1.31        24.73        161.498      0.281974     0     0
   21        1.24        25.97        144.808      0.275815     0     0
   22        1.34        27.30        126.412      0.266898     0     0
   23        1.31        28.61        105.95      0.253603     0     0
   24        1.24        29.85        82.6238      0.232226     0     0
   25        1.44        31.29        54.1673      0.190929     0     0
   26        3.92        35.21        16.651      0.076623     0     0
   27        3.02        38.23        17.8684      0.071016     0     0
   28        2.80        41.03        17.2417      0.064898     0     0
   29        1.93        42.96        15.9031      0.054989     0     0
   30        1.95        44.90        14.7266      0.045267     0     0
   31        2.04        46.94        13.7934      0.036904     0     0
   32        2.09        49.03        13.0527      0.029765     0     0
   33        2.01        51.04        12.4087      0.023394     0     0
   34        2.32        53.36        11.8714      0.017892     0     0
   35        2.44        55.80        11.4114      0.013217     0     0
   36        2.62        58.41        11.1089      0.010050     0     0
   37        2.67        61.08        10.8795      0.007663     0     0
   38        2.97        64.05        10.6173      0.005029     0     0
   39        5.16        69.21        10.4076      0.002965     0     0
   40        7.18        76.39        10.2148      0.001487     0     0
   41        7.33        83.73        10.109      0.000397     0     0
   42        10.68        94.41        10.1053      0.000295     0     0
   43        7.18        101.59        10.0991      0.000229     0     0
   44        7.24        108.82        10.0921      0.000164     0     0
   45        4.70        113.53        10.0865      0.000091     0     0
   46        4.90        118.43        10.0837      0.000042     0     0
   47        7.33        125.75        10.0817      0.000006     0     0
    0        2.83        128.58        10.0816      0.000003     0     0
    1        2.70        131.28        10.0817      0.000002     0     0
    2        2.73        134.01        10.0817      0.000001     0     0
    3        2.56        136.57        10.0818      0.000000     0     0
    4        2.57        139.15        10.0819      0.000000     0     0
    5        2.62        141.76        10.082      0.000000     1     0
    6        2.77        144.54        10.0819      0.000001     1     0
    7        2.62        147.15        10.0819      0.000000     0     0
    8        2.54        149.69        10.0819      0.000000     0     0
    9        2.62        152.32        10.0819      0.000000     0     0
   48        0.19        152.51        10.0819      0.000000     0     0
