# Kona Param. Contn. convergence history (opt tol = 7.158911e-07 | feas tol = 2.503393e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      2.562e+01      2.562e+01     7.1589e+00     0.0000e+00     2.5034e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.0000e-01     0.0000e+00     8.6500e+01     

      1         0        10      2.552e+01      1.357e+02     7.4329e+00     4.6634e+00     2.5028e+02      1.613e-01     1.1475e-02     1.7229e-01     9.980035e-01          1.0003e+00     2.4956e-01     8.6295e+01     
      1         1        19      2.549e+01      1.507e+02     9.6981e+00     4.9805e+00     2.5021e+02      1.762e-01     5.4006e-05     5.9078e-05     9.980035e-01          8.2209e-01     1.7257e+00     8.6236e+01     

      2         0        28      2.441e+01      8.977e+02     2.6331e+01     3.7048e+01     2.4888e+02      7.392e+00     5.6529e-01     1.3296e+00     9.841821e-01          1.1313e+01     1.9800e+00     8.3988e+01     
      2         1        41      2.315e+01      9.986e+02     3.0142e+01     3.9478e+01     2.4637e+02      8.395e+00     3.1089e-03     1.9208e-03     9.841821e-01          7.2928e+00     1.3312e+01     8.1099e+01     

      3         0        54      1.982e+01      1.649e+03     2.9579e+01     7.0218e+01     2.4125e+02      2.725e+01     1.1233e+00     2.1921e+00     9.700381e-01          1.2880e+01     3.4746e+00     7.2879e+01     
      3         1        71      1.896e+01      1.802e+03     4.1586e+01     7.4001e+01     2.4029e+02      3.061e+01     8.3686e-03     6.2833e-06     9.700381e-01          8.2692e+00     2.3435e+01     7.0807e+01     

      4         0        88      1.419e+01      2.500e+03     2.4590e+01     1.0766e+02     2.3350e+02      7.163e+01     2.3417e+00     2.6445e+00     9.537039e-01          1.0696e+01     5.0204e+00     5.6983e+01     
      4         1       105      1.394e+01      2.647e+03     4.6985e+01     1.1183e+02     2.3288e+02      7.810e+01     1.1136e-02     4.9460e-05     9.537039e-01          7.1709e+00     3.1556e+01     5.6427e+01     

      5         0       120      8.910e+00      3.531e+03     1.9690e+01     1.5298e+02     2.2409e+02      1.744e+02     3.9150e+00     2.5647e+00     9.326524e-01          8.5754e+00     6.8930e+00     3.8015e+01     
      5         1       137      9.336e+00      3.617e+03     4.6834e+01     1.5598e+02     2.2350e+02      1.866e+02     5.8472e-03     2.4774e-04     9.326524e-01          5.6437e+00     3.6350e+01     3.9890e+01     

      6         0       156      5.302e+00      4.803e+03     1.4907e+01     2.0930e+02     2.1099e+02      4.431e+02     5.8852e+00     1.9785e+00     9.022989e-01          6.6073e+00     9.2176e+00     1.9238e+01     
      6         1       173      6.044e+00      4.776e+03     4.0890e+01     2.0849e+02     2.0987e+02      4.725e+02     4.4733e-02     1.0565e-03     9.022989e-01          4.1250e+00     3.6008e+01     2.3843e+01     

      7         0       192      3.663e+00      6.095e+03     1.2821e+01     2.6798e+02     1.8947e+02      1.186e+03     8.7958e+00     1.4443e+00     8.567031e-01          4.9174e+00     1.1590e+01     8.2588e+00     
      7         1       209      4.306e+00      5.907e+03     3.1056e+01     2.6021e+02     1.8785e+02      1.247e+03     1.2129e-01     3.5273e-03     8.567031e-01          2.8125e+00     2.9780e+01     1.1778e+01     

      8         0       228      3.151e+00      6.683e+03     1.2983e+01     2.9920e+02     1.5266e+02      3.102e+03     1.0824e+01     1.7306e+00     7.853736e-01          3.2816e+00     1.4124e+01     6.6690e+00     
      8         1       245      3.554e+00      6.386e+03     2.0698e+01     2.8594e+02     1.5281e+02      3.097e+03     1.5641e-01     1.4749e-02     7.853736e-01          1.7677e+00     2.0192e+01     6.7157e+00     

      9         0       264      2.961e+00      5.110e+03     1.3278e+01     2.4475e+02     8.7421e+01      7.368e+03     1.4349e+01     6.8349e+00     6.458077e-01          1.6400e+00     1.6404e+01     3.9510e+00     
      9         1       285      3.226e+00      5.147e+03     1.0975e+01     2.4228e+02     9.6844e+01      6.722e+03     7.7572e-01     2.9525e-02     6.458077e-01          8.9244e-01     1.0285e+01     4.3379e+00     

