# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    1        1.50        1.63        264.418      0.000217     0     0
    2        1.15        2.78        263.942      0.001973     0     0
    3        1.23        4.01        262.981      0.010750     0     0
    4        1.22        5.23        261.814      0.030033     0     0
    5        1.21        6.44        260.913      0.050172     0     0
    6        1.19        7.62        260.085      0.071445     0     0
    7        1.17        8.79        259.2      0.095596     0     0
    8        1.16        9.94        258.148      0.124061     0     0
    9        1.23        11.18        256.741      0.158473     0     0
   10        1.17        12.34        254.56      0.199334     0     0
   11        1.32        13.66        251.403      0.235521     0     0
   12        1.26        14.92        246.967      0.261165     0     0
   13        1.19        16.10        240.997      0.276677     0     0
   14        1.32        17.43        233.46      0.285044     0     0
   15        1.18        18.61        224.514      0.289088     0     0
   16        1.24        19.85        214.345      0.290585     0     0
   17        1.18        21.03        203.017      0.290427     0     0
   18        1.32        22.34        190.489      0.288958     0     0
   19        1.26        23.60        176.682      0.286207     0     0
   20        1.19        24.79        161.498      0.281974     0     0
   21        1.33        26.12        144.808      0.275815     0     0
   22        1.26        27.38        126.412      0.266898     0     0
   23        1.20        28.58        105.95      0.253603     0     0
   24        1.32        29.90        82.6238      0.232226     0     0
   25        1.40        31.30        54.1673      0.190929     0     0
   26        3.97        35.27        16.651      0.076623     0     0
   27        3.10        38.36        17.8684      0.071016     0     0
   28        2.71        41.07        17.2417      0.064898     0     0
   29        1.87        42.94        15.9031      0.054989     0     0
   30        1.85        44.79        14.7266      0.045267     0     0
   31        1.92        46.71        13.7934      0.036904     0     0
   32        1.98        48.69        13.0527      0.029765     0     0
   33        2.11        50.80        12.4087      0.023394     0     0
   34        2.22        53.02        11.8714      0.017892     0     0
   35        2.36        55.38        11.4114      0.013217     0     0
   36        2.52        57.90        11.1089      0.010050     0     0
   37        2.69        60.60        10.8795      0.007663     0     0
   38        2.93        63.53        10.6173      0.005029     0     0
   39        3.57        67.10        10.4076      0.002965     0     0
   40        4.41        71.51        10.2148      0.001487     0     0
   41        4.50        76.02        10.109      0.000397     0     0
   42        6.76        82.78        10.1053      0.000295     0     0
   43        4.51        87.29        10.0991      0.000229     0     0
   44        4.65        91.94        10.0921      0.000164     0     0
   45        6.81        98.75        10.0865      0.000080     0     0
   46        4.84        103.59        10.0835      0.000039     0     0
   47        7.30        110.88        10.0817      0.000021     0     0
    0        2.69        113.57        10.0817      0.000025     0     0
    1        2.66        116.23        10.0817      0.000023     0     0
    2        2.57        118.80        10.0817      0.000023     0     0
    3        2.69        121.49        10.0817      0.000023     0     0
    4        3.41        124.89        10.0817      0.000023     0     0
    5        2.66        127.55        10.0817      0.000023     0     0
    6        2.69        130.24        10.0817      0.000023     0     0
    7        2.61        132.85        10.0817      0.000023     0     0
    8        2.64        135.49        10.0817      0.000023     0     0
    9        2.53        138.01        10.0817      0.000023     0     0
   48        0.18        138.19        10.0817      0.000023     0     0
