# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    1        0.84        0.96        264.418      0.000217     0     0
    2        0.75        1.71        263.942      0.001973     0     0
    3        0.80        2.52        262.981      0.010750     0     0
    4        0.76        3.27        261.814      0.030033     0     0
    5        0.76        4.03        260.913      0.050172     0     0
    6        0.76        4.79        260.085      0.071445     0     0
    7        0.76        5.55        259.2      0.095596     0     0
    8        0.76        6.30        258.148      0.124062     0     0
    9        0.76        7.06        256.741      0.158476     0     0
   10        0.76        7.82        254.56      0.199337     0     0
   11        0.76        8.59        251.402      0.235524     0     0
   12        0.76        9.35        246.966      0.261167     0     0
   13        0.76        10.11        240.997      0.276679     0     0
   14        0.76        10.88        233.459      0.285045     0     0
   15        0.76        11.64        224.513      0.289089     0     0
   16        0.76        12.40        214.344      0.290585     0     0
   17        0.76        13.16        203.015      0.290427     0     0
   18        0.76        13.92        190.486      0.288958     0     0
   19        0.76        14.68        176.679      0.286206     0     0
   20        0.76        15.45        161.495      0.281973     0     0
   21        0.76        16.21        144.804      0.275813     0     0
   22        0.76        16.97        126.408      0.266895     0     0
   23        0.76        17.73        105.945      0.253600     0     0
   24        0.80        18.53        82.6185      0.232220     0     0
   25        0.85        19.38        54.1605      0.190916     0     0
   26        1.55        20.93        16.6481      0.076490     0     0
   27        1.55        22.48        17.6647      0.069248     0     0
   28        1.09        23.57        16.8804      0.062285     0     0
   29        1.13        24.70        15.5703      0.052382     0     0
   30        1.13        25.83        14.4787      0.043058     0     0
   31        1.17        27.00        13.5795      0.034935     0     0
   32        1.21        28.21        12.8873      0.028128     0     0
   33        1.21        29.42        12.2595      0.021894     0     0
   34        1.31        30.73        11.7468      0.016624     0     0
   35        1.35        32.08        11.3175      0.012234     0     0
   36        1.43        33.51        11.0547      0.009482     0     0
   37        1.53        35.04        10.8239      0.007094     0     0
   38        2.76        37.80        10.5534      0.004454     0     0
   39        3.04        40.85        10.372      0.002634     0     0
   40        3.52        44.36        10.1988      0.001344     0     0
   41        3.49        47.86        10.1044      0.000330     0     0
   42        3.58        51.44        10.1035      0.000276     0     0
   43        3.63        55.07        10.0967      0.000202     0     0
   44        5.37        60.44        10.0893      0.000118     0     0
   45        3.79        64.23        10.0848      0.000061     0     0
   46        4.14        68.37        10.0833      0.000036     0     0
   47        3.88        72.24        10.0819      0.000014     0     0
   48        5.46        77.71        10.0817      0.000006     0     0
   49        5.63        83.34        10.0817      0.000001     0     0
   50        0.25        83.58        10.0818      0.000001     0     0
