# Kona Param. Contn. convergence history (opt tol = 8.293522e-06 | feas tol = 4.781318e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -5.512e+01     -5.512e+01     8.2935e+01     0.0000e+00     4.7813e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.2500e+01     0.0000e+00     1.3000e+01     

      1         0        10     -5.878e+01     -5.759e+01     8.6062e+01     2.4675e-01     4.7690e+01     -2.945e-02     1.7369e-03     2.1551e-04     9.994777e-01          5.5240e+01     6.7895e-02     1.2964e+01     
      1         1        21     -5.893e+01     -5.774e+01     8.6194e+01     2.4638e-01     4.7685e+01     -2.945e-02     3.7471e-07     3.5763e-09     9.994777e-01          5.5385e+01     6.7736e-02     1.2963e+01     

      2         0        32     -1.951e+02     -1.682e+02     1.6736e+02     5.9648e+00     4.5765e+01     -1.674e+00     1.0263e+00     1.2770e-01     9.873360e-01          1.2600e+02     1.6383e+00     1.2067e+01     
      2         1        49     -6.870e+02     -6.454e+02     3.1475e+02     6.8482e+00     5.6975e+01     -3.868e-01     4.9346e-03     2.8999e-04     9.873360e-01          2.4810e+02     2.6016e+00     2.0345e+01     

      3         0        66     -5.812e+02     -5.491e+02     2.5051e+02     6.7501e+00     4.6761e+01     -1.509e+00     2.9827e-01     4.6775e-02     9.857276e-01          1.6182e+02     2.3298e+00     1.5602e+01     
      3         1        85     -7.467e+02     -7.121e+02     2.9503e+02     6.8824e+00     4.8911e+01     -1.412e+00     1.3950e-04     2.8508e-04     9.857276e-01          1.7374e+02     2.5228e+00     1.7494e+01     

      4         0       104     -1.553e+03     -1.518e+03     4.0258e+02     7.7207e+00     4.5701e+01     -4.721e+00     4.6967e-01     6.2284e-02     9.830930e-01          2.7219e+02     2.5812e+00     1.4640e+01     
      4         1       121     -3.322e+03     -3.280e+03     5.8912e+02     8.1603e+00     4.9510e+01     -5.343e+00     2.4409e-03     3.5826e-04     9.830930e-01          3.9869e+02     3.1571e+00     1.8459e+01     

      5         0       140     -1.107e+04     -1.096e+04     1.0700e+03     1.2209e+01     7.8736e+01     -1.980e+01     8.6694e-01     3.4016e-01     9.813748e-01          7.3327e+02     6.1605e+00     3.4317e+01     
      5         1       163     -1.153e+05     -1.138e+05     3.4419e+03     4.3890e+01     2.7931e+02     -3.880e+01     1.4907e-02     4.5880e-04     9.813748e-01          2.3700e+03     1.9825e+01     1.0864e+02     

      6         0       184     -6.786e+05     -6.718e+05     8.3672e+03     7.9542e+01     7.1467e+02     -3.246e+02     3.3280e+00     7.5909e+00     9.808748e-01          5.7639e+03     4.5792e+01     2.6263e+02     
