# Kona Param. Contn. convergence history (opt tol = 1.189815e-06 | feas tol = 5.901807e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      6.409e+00      6.409e+00     1.1898e+01     0.0000e+00     5.9018e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9989e+00     0.0000e+00     5.9989e+00     

      1         0         8      1.779e+00      3.473e+00     8.0525e+00     1.4755e-01     5.7703e+01      9.611e+00     4.3825e+00     3.0969e-03     9.995000e-01          1.0020e+00     1.4997e-02     5.0000e+00     
      1         1        17      1.779e+00      3.474e+00     8.0525e+00     1.4762e-01     5.7703e+01      9.611e+00     4.3825e+00     3.1002e-03     9.995000e-01          1.0020e+00     1.5002e-02     5.0000e+00     

      2         0        35      1.750e+00      5.111e+00     8.0503e+00     2.9163e-01     5.7702e+01      9.622e+00     4.3829e+00     3.1005e-03     9.990000e-01          1.0020e+00     2.7513e-02     5.0000e+00     
      2         1        42      1.773e+00      5.161e+00     8.0536e+00     2.9510e-01     5.7703e+01      9.608e+00     4.3799e+00     6.1931e-03     9.990000e-01          1.0040e+00     2.9994e-02     5.0000e+00     

      3         0        60      1.492e+00      2.108e+01     8.0323e+00     1.6980e+00     5.7693e+01      9.755e+00     4.3841e+00     6.3397e-03     9.941431e-01          1.0067e+00     1.5164e-01     4.9997e+00     
      3         1        69      1.716e+00      2.166e+01     8.0645e+00     1.7378e+00     5.7694e+01      9.625e+00     4.3542e+00     3.6258e-02     9.941431e-01          1.0234e+00     1.7634e-01     4.9991e+00     

      4         0        87      1.211e+00      5.009e+01     8.0263e+00     4.2406e+00     5.7651e+01      1.008e+01     4.3608e+00     3.6564e-02     9.855382e-01          1.0232e+00     3.9387e-01     4.9965e+00     
      4         1        96      1.612e+00      5.120e+01     8.0851e+00     4.3207e+00     5.7642e+01      9.850e+00     4.3068e+00     8.9307e-02     9.855382e-01          1.0577e+00     4.3960e-01     4.9946e+00     

      5         0       116      1.104e+00      7.948e+01     8.0464e+00     6.8100e+00     5.7554e+01      1.056e+01     4.3124e+00     8.9605e-02     9.770670e-01          1.0571e+00     6.5624e-01     4.9880e+00     
      5         1       125      1.509e+00      8.056e+01     8.1066e+00     6.8882e+00     5.7545e+01      1.033e+01     4.2578e+00     1.4129e-01     9.770670e-01          1.0913e+00     7.0252e-01     4.9862e+00     

      6         0       147      9.898e-01      1.092e+02     8.0661e+00     9.4116e+00     5.7410e+01      1.130e+01     4.2626e+00     1.4169e-01     9.685335e-01          1.0903e+00     9.2199e-01     4.9759e+00     
      6         1       158      1.408e+00      1.103e+02     8.1294e+00     9.4880e+00     5.7400e+01      1.107e+01     4.2061e+00     1.9342e-01     9.685335e-01          1.1249e+00     9.6975e-01     4.9739e+00     

      7         0       182      8.721e-01      1.396e+02     8.0860e+00     1.2071e+01     5.7213e+01      1.237e+01     4.2101e+00     1.9396e-01     9.598147e-01          1.1233e+00     1.1939e+00     4.9590e+00     
      7         1       193      1.306e+00      1.406e+02     8.1531e+00     1.2146e+01     5.7201e+01      1.213e+01     4.1508e+00     2.4648e-01     9.598147e-01          1.1587e+00     1.2438e+00     4.9568e+00     

      8         0       217      7.475e-01      1.709e+02     8.1059e+00     1.4820e+01     5.6954e+01      1.383e+01     4.1541e+00     2.4717e-01     9.507616e-01          1.1564e+00     1.4748e+00     4.9370e+00     
      8         1       228      1.198e+00      1.719e+02     8.1770e+00     1.4892e+01     5.6940e+01      1.358e+01     4.0908e+00     3.0139e-01     9.507616e-01          1.1933e+00     1.5276e+00     4.9346e+00     

      9         0       252      6.032e-01      2.035e+02     8.1252e+00     1.7687e+01     5.6620e+01      1.578e+01     4.0936e+00     3.0226e-01     9.412160e-01          1.1900e+00     1.7677e+00     4.9088e+00     
      9         1       263      1.086e+00      2.046e+02     8.2033e+00     1.7757e+01     5.6604e+01      1.552e+01     4.0249e+00     3.5911e-01     9.412160e-01          1.2290e+00     1.8242e+00     4.9061e+00     

     10         0       287      4.503e-01      2.377e+02     8.1446e+00     2.0704e+01     5.6194e+01      1.838e+01     4.0271e+00     3.6025e-01     9.309927e-01          1.2245e+00     2.0751e+00     4.8725e+00     
     10         1       298      9.734e-01      2.388e+02     8.2318e+00     2.0772e+01     5.6175e+01      1.812e+01     3.9511e+00     4.2080e-01     9.309927e-01          1.2662e+00     2.1363e+00     4.8695e+00     

     11         0       324      2.769e-01      2.739e+02     8.1648e+00     2.3901e+01     5.5652e+01      2.189e+01     3.9529e+00     4.2230e-01     9.198654e-01          1.2599e+00     2.3995e+00     4.8263e+00     
     11         1       337      8.451e-01      2.749e+02     8.2627e+00     2.3963e+01     5.5629e+01      2.162e+01     3.8675e+00     4.8788e-01     9.198654e-01          1.3052e+00     2.4665e+00     4.8229e+00     

     12         0       365      7.159e-02      3.122e+02     8.1851e+00     2.7306e+01     5.4960e+01      2.667e+01     3.8687e+00     4.8990e-01     9.075497e-01          1.2966e+00     2.7429e+00     4.7673e+00     
     12         1       380      6.882e-01      3.132e+02     8.2957e+00     2.7358e+01     5.4931e+01      2.640e+01     3.7710e+00     5.6216e-01     9.075497e-01          1.3464e+00     2.8168e+00     4.7631e+00     

     13         0       410     -1.824e-01      3.527e+02     8.2038e+00     3.0938e+01     5.4070e+01      3.328e+01     3.7714e+00     5.6495e-01     8.936732e-01          1.3346e+00     3.1057e+00     4.6915e+00     
     13         1       425      4.953e-01      3.536e+02     8.3309e+00     3.0974e+01     5.4034e+01      3.302e+01     3.6577e+00     6.4609e-01     8.936732e-01          1.3903e+00     3.1881e+00     4.6881e+00     

     14         0       455     -4.969e-01      3.953e+02     8.2189e+00     3.4800e+01     5.2915e+01      4.262e+01     3.6571e+00     6.5003e-01     8.777318e-01          1.3739e+00     3.4862e+00     4.5931e+00     
     14         1       470      2.624e-01      3.961e+02     8.3687e+00     3.4809e+01     5.2872e+01      4.238e+01     3.5222e+00     7.4311e-01     8.777318e-01          1.4369e+00     3.5786e+00     4.5904e+00     

     15         0       500     -8.804e-01      4.393e+02     8.2287e+00     3.8856e+01     5.1402e+01      5.610e+01     3.5202e+00     7.4888e-01     8.590337e-01          1.4139e+00     3.8777e+00     4.4644e+00     
     15         1       515     -4.471e-02      4.397e+02     8.4051e+00     3.8821e+01     5.1351e+01      5.589e+01     3.3567e+00     8.5817e-01     8.590337e-01          1.4864e+00     3.9818e+00     4.4568e+00     

     16         0       545     -1.369e+00      4.829e+02     8.2253e+00     4.2994e+01     4.9400e+01      7.592e+01     3.3527e+00     8.6693e-01     8.366145e-01          1.4536e+00     4.2644e+00     4.2946e+00     
     16         1       562     -4.124e-01      4.828e+02     8.4435e+00     4.2889e+01     4.9346e+01      7.578e+01     3.1507e+00     9.9857e-01     8.366145e-01          1.5383e+00     4.3816e+00     4.2911e+00     

     17         0       596     -1.835e+00      5.197e+02     8.2242e+00     4.6679e+01     4.6931e+01      1.031e+02     3.1442e+00     1.0104e+00     8.111493e-01          1.4948e+00     4.6001e+00     4.0854e+00     
     17         1       615     -8.206e-01      5.193e+02     8.4797e+00     4.6509e+01     4.6895e+01      1.030e+02     2.9096e+00     1.1621e+00     8.111493e-01          1.5879e+00     4.7252e+00     4.0879e+00     

     18         0       653     -2.203e+00      5.445e+02     8.2312e+00     4.9430e+01     4.4164e+01      1.369e+02     2.9007e+00     1.1759e+00     7.840968e-01          1.5349e+00     4.8425e+00     3.8519e+00     
     18         1       672     -1.332e+00      5.440e+02     8.4945e+00     4.9237e+01     4.4165e+01      1.366e+02     2.6487e+00     1.3407e+00     7.840968e-01          1.6303e+00     4.9686e+00     3.8657e+00     

     19         0       710     -2.584e+00      5.562e+02     8.2244e+00     5.1146e+01     4.1238e+01      1.757e+02     2.6374e+00     1.3556e+00     7.560871e-01          1.5695e+00     4.9796e+00     3.6062e+00     
     19         1       731     -2.004e+00      5.559e+02     8.4734e+00     5.0960e+01     4.1277e+01      1.750e+02     2.3753e+00     1.5295e+00     7.560871e-01          1.6643e+00     5.1032e+00     3.6278e+00     

