# Kona Param. Contn. convergence history (opt tol = 6.928203e-06 | feas tol = 7.403378e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      2.400e+01      2.400e+01     6.9282e+00     0.0000e+00     7.4034e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      2.397e+01      2.765e+01     6.9236e+00     4.9655e-01     7.4034e+01      1.737e-02     3.3416e-04     3.3960e-05     9.993276e-01          9.9933e-01     7.3961e-02     1.1001e+01     
      1         1        59      2.397e+01      2.766e+01     6.9236e+00     4.9688e-01     7.4033e+01      1.737e-02     1.4186e-06     1.0579e-06     9.993276e-01          9.9933e-01     7.4019e-02     1.1001e+01     

      2         0       108      2.380e+01      4.721e+01     6.8998e+00     3.1554e+00     7.4030e+01      1.521e-01     9.8483e-03     1.5287e-03     9.957324e-01          9.9592e-01     4.7009e-01     1.1009e+01     
      2         1       177      2.380e+01      4.728e+01     6.8995e+00     3.1640e+00     7.4020e+01      1.522e-01     5.5078e-05     2.1697e-05     9.957324e-01          9.9568e-01     4.7162e-01     1.1006e+01     

      3         0       226      2.359e+01      7.100e+01     6.8729e+00     6.3883e+00     7.3992e+01      4.099e-01     1.4391e-02     1.9959e-03     9.913975e-01          9.9163e-01     9.5260e-01     1.1011e+01     
      3         1       299      2.359e+01      7.108e+01     6.8722e+00     6.3984e+00     7.3977e+01      4.105e-01     6.9872e-05     2.8519e-05     9.913975e-01          9.9119e-01     9.5439e-01     1.1008e+01     

      4         0       352      2.339e+01      9.489e+01     6.8478e+00     9.6338e+00     7.3921e+01      7.753e-01     1.4517e-02     1.7588e-03     9.870693e-01          9.8691e-01     1.4376e+00     1.1008e+01     
      4         1       429      2.338e+01      9.494e+01     6.8468e+00     9.6410e+00     7.3906e+01      7.768e-01     7.2593e-05     2.8254e-05     9.870693e-01          9.8661e-01     1.4389e+00     1.1005e+01     

      5         0       490      2.318e+01      1.191e+02     6.8239e+00     1.2926e+01     7.3818e+01      1.262e+00     1.4791e-02     1.6290e-03     9.826852e-01          9.8220e-01     1.9300e+00     1.0999e+01     
      5         1       559      2.318e+01      1.191e+02     6.8232e+00     1.2931e+01     7.3803e+01      1.265e+00     8.5492e-05     3.9827e-05     9.826852e-01          9.8189e-01     1.9310e+00     1.0997e+01     

      6         0       620      2.297e+01      1.442e+02     6.8015e+00     1.6331e+01     7.3680e+01      1.898e+00     1.5928e-02     1.4776e-03     9.781475e-01          9.7759e-01     2.4396e+00     1.0985e+01     
      6         1       689      2.296e+01      1.442e+02     6.8008e+00     1.6334e+01     7.3664e+01      1.903e+00     8.6731e-05     4.6606e-05     9.781475e-01          9.7694e-01     2.4403e+00     1.0983e+01     

      7         0       754      2.274e+01      1.704e+02     6.7802e+00     1.9893e+01     7.3501e+01      2.722e+00     1.7591e-02     1.1709e-03     9.733844e-01          9.7189e-01     2.9729e+00     1.0965e+01     
      7         1       811      2.274e+01      1.704e+02     6.7798e+00     1.9893e+01     7.3482e+01      2.731e+00     1.3838e-04     6.1346e-05     9.733844e-01          9.7165e-01     2.9732e+00     1.0963e+01     

      8         0       876      2.251e+01      1.981e+02     6.7607e+00     2.3658e+01     7.3270e+01      3.795e+00     1.9914e-02     1.3445e-03     9.683153e-01          9.6607e-01     3.5369e+00     1.0937e+01     
      8         1       945      2.251e+01      1.981e+02     6.7601e+00     2.3654e+01     7.3249e+01      3.808e+00     1.4887e-04     1.0741e-04     9.683153e-01          9.6601e-01     3.5364e+00     1.0934e+01     

      9         0      1010      2.226e+01      2.277e+02     6.7427e+00     2.7682e+01     7.2975e+01      5.203e+00     2.3103e-02     1.3817e-03     9.628403e-01          9.5983e-01     4.1393e+00     1.0899e+01     
      9         1      1075      2.226e+01      2.276e+02     6.7418e+00     2.7671e+01     7.2951e+01      5.225e+00     2.0010e-04     1.0547e-04     9.628403e-01          9.5980e-01     4.1379e+00     1.0896e+01     

     10         0      1140      2.199e+01      2.597e+02     6.7262e+00     3.2028e+01     7.2598e+01      7.085e+00     2.7545e-02     1.8201e-03     9.568319e-01          9.5304e-01     4.7897e+00     1.0849e+01     
     10         1      1213      2.198e+01      2.596e+02     6.7252e+00     3.2009e+01     7.2570e+01      7.119e+00     1.8219e-04     1.1026e-04     9.568319e-01          9.5301e-01     4.7869e+00     1.0845e+01     

     11         0      1278      2.169e+01      2.946e+02     6.7118e+00     3.6769e+01     7.2113e+01      9.653e+00     3.3727e-02     2.5027e-03     9.501270e-01          9.4559e-01     5.4986e+00     1.0783e+01     
     11         1      1355      2.168e+01      2.944e+02     6.7106e+00     3.6738e+01     7.2079e+01      9.707e+00     2.5998e-04     1.8333e-04     9.501270e-01          9.4546e-01     5.4935e+00     1.0776e+01     

     12         0      1420      2.135e+01      3.331e+02     6.7006e+00     4.1989e+01     7.1483e+01      1.325e+01     4.2332e-02     2.9011e-03     9.425084e-01          9.3695e-01     6.2771e+00     1.0693e+01     
     12         1      1497      2.135e+01      3.327e+02     6.6986e+00     4.1938e+01     7.1440e+01      1.334e+01     3.1356e-04     2.0031e-04     9.425084e-01          9.3687e-01     6.2687e+00     1.0685e+01     

     13         0      1562      2.097e+01      3.756e+02     6.6933e+00     4.7773e+01     7.0653e+01      1.845e+01     5.4473e-02     3.1602e-03     9.336794e-01          9.2749e-01     7.1367e+00     1.0572e+01     
     13         1      1631      2.096e+01      3.750e+02     6.6898e+00     4.7690e+01     7.0600e+01      1.859e+01     3.7089e-04     3.4294e-04     9.336794e-01          9.2716e-01     7.1234e+00     1.0563e+01     

     14         0      1781      2.051e+01      4.231e+02     6.6890e+00     5.4219e+01     6.9542e+01      2.624e+01     7.2415e-02     5.9274e-03     9.231960e-01          9.1620e-01     8.0913e+00     1.0410e+01     
     14         1      1858      2.052e+01      4.221e+02     6.6850e+00     5.4083e+01     6.9473e+01      2.648e+01     5.4829e-04     3.8082e-04     9.231960e-01          9.1545e-01     8.0683e+00     1.0396e+01     

     15         0      1923      1.999e+01      4.757e+02     6.6915e+00     6.1380e+01     6.8023e+01      3.839e+01     9.8048e-02     9.2048e-03     9.104250e-01          9.0257e-01     9.1427e+00     1.0183e+01     
     15         1      1996      1.999e+01      4.741e+02     6.6839e+00     6.1157e+01     6.7935e+01      3.881e+01     6.7849e-04     4.3923e-04     9.104250e-01          9.0205e-01     9.1051e+00     1.0165e+01     

     16         0      2057      1.933e+01      5.335e+02     6.6991e+00     6.9239e+01     6.5899e+01      5.826e+01     1.3589e-01     1.8953e-02     8.943370e-01          8.8721e-01     1.0285e+01     9.8645e+00     
     16         1      2130      1.934e+01      5.307e+02     6.6858e+00     6.8866e+01     6.5789e+01      5.894e+01     7.7879e-04     7.0204e-04     8.943370e-01          8.8581e-01     1.0220e+01     9.8385e+00     

     17         0      2191      1.851e+01      5.944e+02     6.7073e+00     7.7546e+01     6.2843e+01      9.241e+01     1.8826e-01     3.6809e-02     8.731929e-01          8.6727e-01     1.1463e+01     9.3972e+00     
     17         1      2260      1.853e+01      5.897e+02     6.6826e+00     7.6924e+01     6.2716e+01      9.346e+01     1.3662e-03     1.1241e-03     8.731929e-01          8.6605e-01     1.1360e+01     9.3679e+00     

     18         0      2317      1.743e+01      6.518e+02     6.6968e+00     8.5427e+01     5.8330e+01      1.539e+02     2.4655e-01     8.1164e-02     8.439561e-01          8.5042e-01     1.2532e+01     8.7039e+00     
     18         1      2386      1.746e+01      6.443e+02     6.6525e+00     8.4422e+01     5.8224e+01      1.551e+02     1.9858e-03     1.6799e-03     8.439561e-01          8.4236e-01     1.2371e+01     8.6754e+00     

     19         0      2443      1.592e+01      6.884e+02     6.6142e+00     9.0600e+01     5.1485e+01      2.687e+02     2.4452e-01     1.9738e-01     8.006051e-01          8.1636e-01     1.3141e+01     7.6658e+00     
     19         1      2512      1.598e+01      6.777e+02     6.5355e+00     8.9175e+01     5.1547e+01      2.677e+02     2.4147e-03     2.1317e-03     8.006051e-01          8.1032e-01     1.2936e+01     7.6631e+00     

     20         0      2569      1.375e+01      6.632e+02     6.3224e+00     8.7614e+01     4.0927e+01      4.799e+02     2.7987e-01     5.4233e-01     7.300038e-01          7.7027e-01     1.2488e+01     6.0724e+00     
     20         1      2638      1.377e+01      6.549e+02     6.1565e+00     8.6527e+01     4.1635e+01      4.664e+02     1.3596e-02     1.6656e-03     7.300038e-01          7.6130e-01     1.2367e+01     6.1660e+00     

     21         0      2687      1.113e+01      5.567e+02     5.6097e+00     7.3794e+01     3.0075e+01      7.033e+02     1.2899e+00     7.9957e-01     6.401727e-01          7.0895e-01     1.0328e+01     4.4100e+00     
     21         1      2728      1.115e+01      5.652e+02     5.4431e+00     7.4945e+01     3.1395e+01      6.760e+02     3.2427e-02     1.1780e-03     6.401727e-01          6.8654e-01     1.0536e+01     4.6067e+00     

     22         0      2765      8.584e+00      4.335e+02     4.6164e+00     5.7625e+01     2.1612e+01      8.279e+02     1.7462e+00     7.6957e-01     5.420608e-01          6.3088e-01     7.9776e+00     3.1428e+00     
     22         1      2794      8.498e+00      4.503e+02     4.5578e+00     5.9899e+01     2.2869e+01      8.045e+02     2.9590e-02     1.0515e-02     5.420608e-01          5.8870e-01     8.3115e+00     3.3154e+00     

     23         0      2819      5.803e+00      3.050e+02     3.5292e+00     4.0647e+01     1.4294e+01      8.358e+02     2.1170e+00     7.9642e-01     4.282545e-01          4.4882e-01     5.5939e+00     2.0070e+00     
     23         1      2848      5.706e+00      3.254e+02     3.5432e+00     4.3417e+01     1.5474e+01      8.203e+02     2.7671e-02     5.8534e-03     4.282545e-01          4.7359e-01     5.9720e+00     2.2124e+00     

     24         0      2873      2.995e+00      1.731e+02     2.3404e+00     2.3143e+01     7.7263e+00      6.836e+02     2.6013e+00     8.9582e-01     2.894792e-01          3.1528e-01     3.1934e+00     1.0636e+00     
     24         1      2902      2.876e+00      1.962e+02     2.3662e+00     2.6286e+01     8.8747e+00      6.799e+02     3.1664e-02     6.7669e-03     2.894792e-01          3.2295e-01     3.5948e+00     1.2511e+00     

     25         0      2931      6.874e-01      4.247e+01     9.7807e-01     5.6913e+00     1.8240e+00      3.053e+02     3.2089e+00     1.0324e+00     1.149026e-01          1.2965e-01     8.1371e-01     2.6244e-01     
     25         1      2964      5.771e-01      6.761e+01     9.4184e-01     9.1211e+00     2.9500e+00      3.190e+02     3.6186e-02     5.1294e-04     1.149026e-01          1.3139e-01     1.2437e+00     4.1000e-01     

     26         0      2993      9.910e-02      6.603e-01     1.4510e-01     8.6689e-02     3.2889e-02      3.053e+01     8.1898e-01     2.5780e-01     1.212719e-02          2.2850e-02     2.0736e-02     6.6276e-03     
     26         1      3042      8.915e-02      6.711e+00     1.0055e-01     9.0110e-01     2.8512e-01      3.626e+01     5.1858e-03     2.0757e-06     1.212719e-02          1.4462e-02     1.2282e-01     3.9340e-02     

     27         0      3083      8.335e-02      8.515e-02     6.3746e-03     2.8030e-04     2.4859e-04      3.631e-01     1.0058e-02     2.5633e-03     1.128458e-04          1.4877e-03     7.2834e-05     6.7822e-05     
     27         1      3144      8.333e-02      1.439e-01     9.3147e-04     8.2478e-03     2.6151e-03      4.222e-01     7.5309e-05     6.7398e-07     1.128458e-04          1.3570e-04     1.1231e-03     3.6061e-04     

     28         0      3185      8.333e-02      8.355e-02     7.8533e-05     2.9832e-05     9.4559e-06      8.544e-02     8.1867e-05     8.2371e-06     7.640356e-07          1.7653e-05     4.6889e-06     1.3311e-06     
     28         1      3262      8.333e-02      8.375e-02     6.4046e-06     5.6375e-05     1.7799e-05      8.563e-02     6.6649e-07     1.8003e-08     7.640356e-07          9.1006e-07     7.6827e-06     2.4548e-06     
