# Kona Param. Contn. convergence history (opt tol = 1.483240e-05 | feas tol = 1.424781e-04)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.100e+02      1.100e+02     1.4832e+01     0.0000e+00     1.4248e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      1.099e+02      1.200e+02     1.4829e+01     7.1063e-01     1.4248e+02      5.751e-02     3.5535e-04     3.5641e-05     9.995000e-01          1.0010e+00     5.5000e-02     1.1000e+01     
      1         1        19      1.099e+02      1.200e+02     1.4829e+01     7.1098e-01     1.4248e+02      5.751e-02     4.7260e-09     6.6741e-12     9.995000e-01          1.0010e+00     5.5027e-02     1.1000e+01     

      2         0        28      1.089e+02      2.084e+02     1.4800e+01     6.9617e+00     1.4247e+02      7.800e-01     2.7499e-02     2.7278e-03     9.951062e-01          1.0098e+00     5.3880e-01     1.0999e+01     
      2         1        37      1.089e+02      2.087e+02     1.4799e+01     6.9861e+00     1.4244e+02      7.804e-01     3.6968e-06     5.0424e-08     9.951062e-01          1.0098e+00     5.4070e-01     1.0997e+01     

      3         0        46      1.080e+02      2.969e+02     1.4769e+01     1.3226e+01     1.4237e+02      1.888e+00     2.7718e-02     2.4730e-03     9.907499e-01          1.0185e+00     1.0236e+00     1.0993e+01     
      3         1        55      1.080e+02      2.971e+02     1.4769e+01     1.3246e+01     1.4235e+02      1.891e+00     7.3476e-06     1.9381e-07     9.907499e-01          1.0185e+00     1.0251e+00     1.0990e+01     

      4         0        64      1.070e+02      3.859e+02     1.4739e+01     1.9528e+01     1.4223e+02      3.407e+00     2.8403e-02     2.2797e-03     9.863840e-01          1.0271e+00     1.5113e+00     1.0981e+01     
      4         1        73      1.070e+02      3.861e+02     1.4739e+01     1.9543e+01     1.4220e+02      3.413e+00     1.7129e-05     5.1216e-07     9.863840e-01          1.0272e+00     1.5124e+00     1.0979e+01     

      5         0        82      1.060e+02      4.765e+02     1.4707e+01     2.5942e+01     1.4202e+02      5.395e+00     2.9692e-02     2.1388e-03     9.819460e-01          1.0359e+00     2.0075e+00     1.0965e+01     
      5         1        91      1.060e+02      4.767e+02     1.4708e+01     2.5952e+01     1.4199e+02      5.408e+00     3.3966e-05     1.1657e-06     9.819460e-01          1.0359e+00     2.0082e+00     1.0963e+01     

      6         0       100      1.050e+02      5.701e+02     1.4673e+01     3.2565e+01     1.4174e+02      7.957e+00     3.1909e-02     2.0441e-03     9.773586e-01          1.0449e+00     2.5196e+00     1.0944e+01     
      6         1       109      1.050e+02      5.702e+02     1.4675e+01     3.2570e+01     1.4171e+02      7.979e+00     5.5121e-05     2.4078e-06     9.773586e-01          1.0449e+00     2.5199e+00     1.0942e+01     

      7         0       118      1.039e+02      6.680e+02     1.4638e+01     3.9491e+01     1.4138e+02      1.125e+01     3.5217e-02     1.9773e-03     9.725420e-01          1.0542e+00     3.0549e+00     1.0917e+01     
      7         1       127      1.040e+02      6.680e+02     1.4639e+01     3.9489e+01     1.4134e+02      1.129e+01     8.0641e-05     4.6597e-06     9.725420e-01          1.0543e+00     3.0547e+00     1.0914e+01     

      8         0       136      1.028e+02      7.716e+02     1.4599e+01     4.6820e+01     1.4092e+02      1.551e+01     3.9893e-02     1.9273e-03     9.674068e-01          1.0640e+00     3.6210e+00     1.0881e+01     
      8         1       145      1.028e+02      7.715e+02     1.4601e+01     4.6811e+01     1.4088e+02      1.557e+01     1.1305e-04     8.6847e-06     9.674068e-01          1.0642e+00     3.6202e+00     1.0878e+01     

      9         0       154      1.016e+02      8.825e+02     1.4556e+01     5.4667e+01     1.4033e+02      2.110e+01     4.6382e-02     1.8942e-03     9.618466e-01          1.0745e+00     4.2265e+00     1.0836e+01     
      9         1       163      1.016e+02      8.822e+02     1.4558e+01     5.4645e+01     1.4028e+02      2.119e+01     1.5889e-04     1.5791e-05     9.618466e-01          1.0747e+00     4.2249e+00     1.0832e+01     

     10         0       172      1.002e+02      1.002e+03     1.4508e+01     6.3157e+01     1.3958e+02      2.856e+01     5.5371e-02     1.9144e-03     9.557284e-01          1.0858e+00     4.8810e+00     1.0778e+01     
