# Kona Param. Contn. convergence history (opt tol = 6.928203e-07 | feas tol = 7.403378e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      2.400e+01      2.400e+01     6.9282e+00     0.0000e+00     7.4034e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      2.368e+01      6.053e+01     6.8848e+00     4.9655e+00     7.4034e+01      2.850e-01     3.3416e-02     3.3960e-03     9.932763e-01          9.9328e-01     7.3961e-01     1.1013e+01     
      1         1        19      2.368e+01      6.075e+01     6.8838e+00     4.9945e+00     7.3999e+01      2.855e-01     4.9250e-06     4.5839e-07     9.932763e-01          9.9315e-01     7.4477e-01     1.1008e+01     

      2         0        28      2.245e+01      2.024e+02     6.7702e+00     2.4249e+01     7.3736e+01      3.787e+00     5.0629e-01     4.4276e-02     9.673885e-01          9.6609e-01     3.6183e+00     1.1017e+01     
      2         1        37      2.247e+01      2.031e+02     6.7566e+00     2.4337e+01     7.3202e+01      4.029e+00     1.8078e-03     1.6213e-04     9.673885e-01          9.6492e-01     3.6388e+00     1.0928e+01     

      3         0        46      2.130e+01      3.349e+02     6.7124e+00     4.2242e+01     7.1929e+01      1.236e+01     4.6507e-01     1.8811e-02     9.426495e-01          9.3561e-01     6.3192e+00     1.0769e+01     
      3         1        57      2.135e+01      3.320e+02     6.6987e+00     4.1841e+01     7.1453e+01      1.326e+01     1.2085e-04     5.5946e-04     9.426495e-01          9.3702e-01     6.2546e+00     1.0687e+01     

      4         0        66      2.008e+01      4.681e+02     6.7213e+00     6.0332e+01     6.8898e+01      3.290e+01     5.6346e-01     2.4014e-02     9.139077e-01          9.0214e-01     9.0084e+00     1.0322e+01     
      4         1        77      2.013e+01      4.607e+02     6.6791e+00     5.9334e+01     6.8370e+01      3.514e+01     1.5414e-03     4.7278e-03     9.139077e-01          9.0655e-01     8.8379e+00     1.0231e+01     

      5         0       103      1.882e+01      5.805e+02     6.7392e+00     7.5635e+01     6.4355e+01      7.589e+01     5.5541e-01     5.9373e-02     8.813408e-01          8.7172e-01     1.1204e+01     9.6255e+00     
      5         1       116      1.884e+01      5.691e+02     6.6851e+00     7.4097e+01     6.3927e+01      7.908e+01     1.7033e-03     6.5196e-04     8.813408e-01          8.7329e-01     1.0964e+01     9.5540e+00     

      6         0       129      1.723e+01      6.695e+02     6.7481e+00     8.7819e+01     5.7526e+01      1.669e+02     6.0138e-01     1.6374e-01     8.376845e-01          8.3298e-01     1.2860e+01     8.5765e+00     
      6         1       142      1.724e+01      6.523e+02     6.6417e+00     8.5540e+01     5.7249e+01      1.701e+02     5.0450e-03     2.8451e-03     8.376845e-01          8.3760e-01     1.2515e+01     8.5267e+00     

      7         0       155      1.507e+01      6.965e+02     6.6509e+00     9.1787e+01     4.6511e+01      3.646e+02     3.8739e-01     5.0202e-01     7.685718e-01          7.8523e-01     1.3209e+01     6.9205e+00     
      7         1       176      1.495e+01      6.760e+02     6.3882e+00     8.9141e+01     4.6856e+01      3.584e+02     8.4047e-03     8.6885e-04     7.685718e-01          7.8715e-01     1.2841e+01     6.9564e+00     

      8         0       191      1.223e+01      6.022e+02     5.9908e+00     7.9698e+01     3.3647e+01      6.329e+02     1.1030e+00     9.2661e-01     6.751985e-01          7.2243e-01     1.1240e+01     4.9513e+00     
      8         1       214      1.216e+01      6.038e+02     5.7415e+00     7.9962e+01     3.5070e+01      6.037e+02     4.3872e-02     5.5946e-03     6.751985e-01          7.1344e-01     1.1301e+01     5.1702e+00     

      9         0       231      9.806e+00      4.785e+02     5.0082e+00     6.3512e+01     2.4471e+01      7.956e+02     1.6895e+00     8.1141e-01     5.791708e-01          6.4248e-01     8.8490e+00     3.5368e+00     
      9         1       258      9.481e+00      4.937e+02     4.8982e+00     6.5603e+01     2.5816e+01      7.690e+02     3.1746e-02     7.8890e-03     5.791708e-01          6.3062e-01     9.1442e+00     3.7633e+00     

     10         0       277      7.017e+00      3.524e+02     3.9119e+00     4.6915e+01     1.6862e+01      8.486e+02     1.9776e+00     7.8257e-01     4.720966e-01          5.1063e-01     6.4630e+00     2.4169e+00     
     10         1       304      6.747e+00      3.717e+02     3.9258e+00     4.9531e+01     1.8065e+01      8.299e+02     2.9410e-02     1.5119e-02     4.720966e-01          5.1774e-01     6.8322e+00     2.6019e+00     

     11         0       327      4.094e+00      2.215e+02     2.7822e+00     2.9565e+01     1.0052e+01      7.614e+02     2.4074e+00     8.5211e-01     3.436661e-01          3.5720e-01     4.0632e+00     1.4386e+00     
     11         1       358      3.872e+00      2.435e+02     2.8127e+00     3.2576e+01     1.1202e+01      7.528e+02     3.3413e-02     1.3597e-02     3.436661e-01          3.8093e-01     4.4609e+00     1.5844e+00     

     12         0       385      1.403e+00      8.977e+01     1.4891e+00     1.2029e+01     3.9091e+00      4.748e+02     2.9678e+00     9.7568e-01     1.836318e-01          1.9127e-01     1.6782e+00     5.6230e-01     
     12         1       424      1.277e+00      1.142e+02     1.4977e+00     1.5363e+01     5.0396e+00      4.814e+02     3.4823e-02     2.0285e-02     1.836318e-01          2.0461e-01     2.0957e+00     7.0640e-01     

     13         0       457      1.732e-01      1.680e+00     3.1937e-01     2.3841e-01     1.0998e-01      7.590e+01     2.0292e+00     6.4284e-01     3.021033e-02          6.6598e-02     5.5768e-02     2.6376e-02     
     13         1       490      1.200e-01      1.696e+01     2.5009e-01     2.2922e+00     7.1923e-01      8.912e+01     2.8308e-02     1.3222e-02     3.021033e-02          3.3950e-02     3.1375e-01     9.9361e-02     

     14         0       535      8.528e-02      1.258e-01     3.4373e-02     7.3095e-03     1.0458e-02      1.109e+00     4.1799e-02     1.2803e-02     3.993049e-04          8.3986e-03     2.7389e-03     3.1969e-03     
     14         1       580      8.334e-02      2.990e-01     3.1996e-03     2.9350e-02     9.2402e-03      1.282e+00     7.0303e-04     3.7134e-04     3.993049e-04          5.3079e-04     4.0265e-03     1.3433e-03     

     15         0       611      8.334e-02      8.532e-02     7.4732e-04     3.0078e-04     3.2254e-04      9.543e-02     7.6782e-04     3.1136e-04     4.105056e-06          1.4049e-04     7.5069e-05     9.1016e-05     
     15         1       656      8.333e-02      8.555e-02     3.8969e-05     3.0119e-04     9.6182e-05      9.565e-02     1.9490e-05     1.6753e-05     4.105056e-06          8.9466e-06     4.1602e-05     1.9395e-05     

     16         0       687      8.333e-02      8.354e-02     2.0104e-05     2.7674e-05     1.8407e-05      8.448e-02     2.0061e-05     1.6262e-05     3.849304e-07          5.0646e-06     4.4231e-06     7.7918e-06     
     16         1       732      8.333e-02      8.354e-02     3.3115e-06     2.8343e-05     8.9262e-06      8.449e-02     6.5639e-07     4.0359e-07     3.849304e-07          5.4123e-07     3.9085e-06     1.2956e-06     

     17         0       763      8.333e-02      8.351e-02     2.8055e-06     2.3770e-05     7.4891e-06      8.430e-02     6.6602e-07     4.0157e-07     3.227542e-07          4.7058e-07     3.2855e-06     1.1009e-06     

     18         0       794      8.333e-02      8.351e-02     2.8055e-06     2.3770e-05     7.4891e-06      8.430e-02     6.6602e-07     4.0157e-07     3.227542e-07          4.7058e-07     3.2855e-06     1.1009e-06     

     19         0       825      8.333e-02      8.351e-02     2.8055e-06     2.3770e-05     7.4891e-06      8.430e-02     6.6602e-07     4.0157e-07     3.227542e-07          4.7058e-07     3.2855e-06     1.1009e-06     

     20         0       856      8.333e-02      8.351e-02     2.7863e-06     2.3605e-05     7.4377e-06      8.430e-02     6.6003e-07     4.0553e-07     3.203903e-07          4.6790e-07     3.2618e-06     1.0935e-06     

     21         0       887      8.333e-02      8.351e-02     2.7863e-06     2.3605e-05     7.4377e-06      8.430e-02     6.6003e-07     4.0553e-07     3.203903e-07          4.6790e-07     3.2618e-06     1.0935e-06     

     22         0       918      8.333e-02      8.351e-02     2.7863e-06     2.3605e-05     7.4377e-06      8.430e-02     6.6003e-07     4.0553e-07     3.203903e-07          4.6790e-07     3.2618e-06     1.0935e-06     

     23         0       949      8.333e-02      8.351e-02     2.7775e-06     2.3534e-05     7.4154e-06      8.429e-02     6.5620e-07     4.0796e-07     3.192957e-07          4.6665e-07     3.2509e-06     1.0902e-06     

     24         0       980      8.333e-02      8.351e-02     2.7775e-06     2.3534e-05     7.4154e-06      8.429e-02     6.5620e-07     4.0796e-07     3.192957e-07          4.6665e-07     3.2509e-06     1.0902e-06     

     25         0      1011      8.333e-02      8.351e-02     2.7775e-06     2.3534e-05     7.4154e-06      8.429e-02     6.5620e-07     4.0796e-07     3.192957e-07          4.6665e-07     3.2509e-06     1.0902e-06     

     26         0      1042      8.333e-02      8.351e-02     2.7761e-06     2.3524e-05     7.4123e-06      8.429e-02     6.5553e-07     4.0823e-07     3.191314e-07          4.6647e-07     3.2492e-06     1.0902e-06     

     27         0      1073      8.333e-02      8.351e-02     2.7700e-06     2.3478e-05     7.3980e-06      8.429e-02     6.5250e-07     4.0939e-07     3.183692e-07          4.6560e-07     3.2416e-06     1.0902e-06     

     28         0      1104      8.333e-02      8.351e-02     2.7700e-06     2.3478e-05     7.3980e-06      8.429e-02     6.5250e-07     4.0939e-07     3.183692e-07          4.6560e-07     3.2416e-06     1.0902e-06     

     29         0      1135      8.333e-02      8.351e-02     2.7700e-06     2.3478e-05     7.3980e-06      8.429e-02     6.5250e-07     4.0939e-07     3.183692e-07          4.6560e-07     3.2416e-06     1.0902e-06     

     30         0      1166      8.333e-02      8.351e-02     2.7700e-06     2.3478e-05     7.3980e-06      8.429e-02     6.5250e-07     4.0939e-07     3.183692e-07          4.6560e-07     3.2416e-06     1.0902e-06     

     31         0      1197      8.333e-02      8.351e-02     2.7700e-06     2.3478e-05     7.3980e-06      8.429e-02     6.5250e-07     4.0939e-07     3.183692e-07          4.6560e-07     3.2416e-06     1.0902e-06     

     32         0      1228      8.333e-02      8.351e-02     2.7700e-06     2.3478e-05     7.3980e-06      8.429e-02     6.5250e-07     4.0939e-07     3.183692e-07          4.6560e-07     3.2416e-06     1.0902e-06     

     33         0      1259      8.333e-02      8.351e-02     2.7686e-06     2.3469e-05     7.3952e-06      8.429e-02     6.5173e-07     4.1002e-07     3.181979e-07          4.6541e-07     3.2399e-06     1.0902e-06     

     34         0      1290      8.333e-02      8.351e-02     2.7686e-06     2.3469e-05     7.3952e-06      8.429e-02     6.5173e-07     4.1002e-07     3.181979e-07          4.6541e-07     3.2399e-06     1.0902e-06     

     35         0      1321      8.333e-02      8.351e-02     2.7686e-06     2.3469e-05     7.3952e-06      8.429e-02     6.5173e-07     4.1002e-07     3.181979e-07          4.6541e-07     3.2399e-06     1.0902e-06     

     36         0      1352      8.333e-02      8.351e-02     2.7654e-06     2.3450e-05     7.3894e-06      8.429e-02     6.5007e-07     4.1137e-07     3.178032e-07          4.6496e-07     3.2359e-06     1.0902e-06     

     37         0      1383      8.333e-02      8.351e-02     2.7600e-06     2.3419e-05     7.3799e-06      8.429e-02     6.4827e-07     4.1335e-07     3.171416e-07          4.6421e-07     3.2293e-06     1.0903e-06     

     38         0      1414      8.333e-02      8.351e-02     2.7600e-06     2.3419e-05     7.3799e-06      8.429e-02     6.4827e-07     4.1335e-07     3.171416e-07          4.6421e-07     3.2293e-06     1.0903e-06     

     39         0      1445      8.333e-02      8.351e-02     2.7600e-06     2.3419e-05     7.3799e-06      8.429e-02     6.4827e-07     4.1335e-07     3.171416e-07          4.6421e-07     3.2293e-06     1.0903e-06     

     40         0      1476      8.333e-02      8.351e-02     2.7591e-06     2.3414e-05     7.3785e-06      8.429e-02     6.4812e-07     4.1372e-07     3.170295e-07          4.6408e-07     3.2282e-06     1.0903e-06     

     41         0      1507      8.333e-02      8.351e-02     2.7591e-06     2.3414e-05     7.3785e-06      8.429e-02     6.4812e-07     4.1372e-07     3.170295e-07          4.6408e-07     3.2282e-06     1.0903e-06     

     42         0      1538      8.333e-02      8.351e-02     2.7591e-06     2.3414e-05     7.3785e-06      8.429e-02     6.4812e-07     4.1372e-07     3.170295e-07          4.6408e-07     3.2282e-06     1.0903e-06     

     43         0      1569      8.333e-02      8.351e-02     2.7579e-06     2.3409e-05     7.3767e-06      8.429e-02     6.4805e-07     4.1435e-07     3.168778e-07          4.6391e-07     3.2267e-06     1.0903e-06     

     44         0      1600      8.333e-02      8.351e-02     2.7557e-06     2.3398e-05     7.3736e-06      8.428e-02     6.4822e-07     4.1540e-07     3.166009e-07          4.6359e-07     3.2239e-06     1.0903e-06     

     45         0      1631      8.333e-02      8.351e-02     2.7549e-06     2.3395e-05     7.3726e-06      8.428e-02     6.4836e-07     4.1579e-07     3.165097e-07          4.6349e-07     3.2230e-06     1.0903e-06     

     46         0      1662      8.333e-02      8.351e-02     2.7549e-06     2.3395e-05     7.3726e-06      8.428e-02     6.4836e-07     4.1579e-07     3.165097e-07          4.6349e-07     3.2230e-06     1.0903e-06     

     47         0      1693      8.333e-02      8.351e-02     2.7549e-06     2.3395e-05     7.3726e-06      8.428e-02     6.4836e-07     4.1579e-07     3.165097e-07          4.6349e-07     3.2230e-06     1.0903e-06     

     48         0      1724      8.333e-02      8.351e-02     2.7547e-06     2.3394e-05     7.3723e-06      8.428e-02     6.4848e-07     4.1586e-07     3.164752e-07          4.6345e-07     3.2226e-06     1.0903e-06     

     49         0      1755      8.333e-02      8.351e-02     2.7547e-06     2.3394e-05     7.3723e-06      8.428e-02     6.4848e-07     4.1586e-07     3.164752e-07          4.6345e-07     3.2226e-06     1.0903e-06     

     50         0      1786      8.333e-02      8.351e-02     2.7547e-06     2.3394e-05     7.3723e-06      8.428e-02     6.4848e-07     4.1586e-07     3.164752e-07          4.6345e-07     3.2226e-06     1.0903e-06     

     51         0      1817      8.333e-02      8.351e-02     2.7526e-06     2.3387e-05     7.3701e-06      8.428e-02     6.4972e-07     4.1615e-07     3.162164e-07          4.6316e-07     3.2200e-06     1.0903e-06     

     52         0      1848      8.333e-02      8.351e-02     2.7526e-06     2.3387e-05     7.3701e-06      8.428e-02     6.4972e-07     4.1615e-07     3.162164e-07          4.6316e-07     3.2200e-06     1.0903e-06     

     53         0      1879      8.333e-02      8.351e-02     2.7526e-06     2.3387e-05     7.3701e-06      8.428e-02     6.4972e-07     4.1615e-07     3.162164e-07          4.6316e-07     3.2200e-06     1.0903e-06     

