# Kona Param. Contn. convergence history (opt tol = 1.404952e-06 | feas tol = 1.703141e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      0.000e+00      0.000e+00     1.4050e+01     0.0000e+00     1.7031e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          3.4132e+00     0.0000e+00     1.0060e+01     

      1         0        10     -5.191e-01      8.435e+01     1.1205e+01     4.9830e+00     1.7031e+02      1.238e-01     1.6739e-02     1.4628e-03     9.970742e-01          2.7309e+00     2.9434e-01     1.0061e+01     
      1         1        21     -4.409e-01      8.466e+01     1.1679e+01     4.9968e+00     1.7030e+02      1.239e-01     4.8174e-07     2.5455e-09     9.970742e-01          2.8444e+00     2.9516e-01     1.0060e+01     

      2         0        32     -8.432e-01      2.003e+02     8.9965e+00     1.1811e+01     1.7026e+02      6.945e-01     2.9259e-02     2.5597e-03     9.930935e-01          2.2028e+00     6.9770e-01     1.0058e+01     
      2         1        43     -7.771e-01      2.008e+02     9.4922e+00     1.1833e+01     1.7023e+02      6.961e-01     4.9078e-06     2.1755e-08     9.930935e-01          2.3215e+00     6.9900e-01     1.0056e+01     

      3         0        54     -1.011e+00      3.233e+02     7.6197e+00     1.9041e+01     1.7013e+02      1.811e+00     3.1562e-02     2.6078e-03     9.889050e-01          1.8733e+00     1.1248e+00     1.0050e+01     
      3         1        65     -9.766e-01      3.237e+02     7.9242e+00     1.9061e+01     1.7010e+02      1.817e+00     1.8997e-05     1.0489e-07     9.889050e-01          1.9463e+00     1.1260e+00     1.0048e+01     

      4         0        76     -1.121e+00      4.502e+02     6.5764e+00     2.6500e+01     1.6993e+02      3.539e+00     3.3204e-02     2.5006e-03     9.845971e-01          1.6235e+00     1.5654e+00     1.0039e+01     
      4         1        87     -1.102e+00      4.505e+02     6.7695e+00     2.6515e+01     1.6990e+02      3.551e+00     5.0549e-05     4.3014e-07     9.845971e-01          1.6697e+00     1.5663e+00     1.0037e+01     

      5         0        98     -1.197e+00      5.812e+02     5.7511e+00     3.4195e+01     1.6966e+02      5.977e+00     3.5322e-02     2.3692e-03     9.801554e-01          1.4256e+00     2.0199e+00     1.0023e+01     
      5         1       109     -1.185e+00      5.813e+02     5.8823e+00     3.4205e+01     1.6962e+02      5.998e+00     1.0552e-04     1.5382e-06     9.801554e-01          1.4568e+00     2.0205e+00     1.0020e+01     

