# Kona Param. Contn. convergence history (opt tol = 1.250000e-08 | feas tol = 6.074527e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      5.556e-02      5.556e-02     1.2500e-01     0.0000e+00     6.0745e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1111e-01     0.0000e+00     1.0091e+01     

      1         0        10      5.554e-02      3.092e+00     1.1774e-01     4.9993e-01     6.0745e+01      1.296e-03     4.1150e-04     4.1158e-05     9.991770e-01          1.0288e-01     8.3048e-02     1.0091e+01     
      1         1        27      5.554e-02      3.095e+00     1.1773e-01     5.0034e-01     6.0745e+01      1.296e-03     9.8754e-10     4.8919e-13     9.991770e-01          1.0287e-01     8.3116e-02     1.0091e+01     

      2         0        44      5.530e-02      6.742e+01     9.2467e-02     1.1090e+01     6.0728e+01      6.254e-01     1.8469e-01     1.8143e-02     9.817671e-01          7.1632e-02     1.8423e+00     1.0088e+01     
      2         1        65      5.565e-02      6.812e+01     9.3503e-02     1.1204e+01     6.0537e+01      6.427e-01     8.5193e-06     1.1415e-11     9.817671e-01          7.3001e-02     1.8611e+00     1.0056e+01     

      3         0        82      5.607e-02      1.294e+02     2.4652e-01     2.1294e+01     6.0156e+01      2.423e+00     1.7104e-01     1.0622e-02     9.653199e-01          2.3876e-01     3.5369e+00     9.9927e+00     
      3         1       103      5.638e-02      1.293e+02     2.4288e-01     2.1277e+01     5.9979e+01      2.525e+00     4.7236e-06     2.0741e-11     9.653199e-01          2.3525e-01     3.5339e+00     9.9632e+00     

      4         0       124      5.759e-02      1.976e+02     4.2080e-01     3.2527e+01     5.9136e+01      6.527e+00     2.2283e-01     6.5636e-03     9.464220e-01          4.1592e-01     5.4014e+00     9.8225e+00     
      4         1       145      5.797e-02      1.965e+02     4.1018e-01     3.2346e+01     5.8910e+01      6.853e+00     1.2144e-05     3.6136e-11     9.464220e-01          4.0551e-01     5.3709e+00     9.7849e+00     

      5         0       166      6.066e-02      2.815e+02     6.2369e-01     4.6343e+01     5.7162e+01      1.703e+01     3.7962e-01     5.1066e-03     9.207594e-01          6.2018e-01     7.7065e+00     9.5333e+00     
      5         1       187      6.120e-02      2.777e+02     5.9551e-01     4.5722e+01     5.6803e+01      1.813e+01     1.6579e-04     3.9205e-10     9.207594e-01          5.9221e-01     7.6246e+00     9.4818e+00     

      6         0       208      6.721e-02      3.849e+02     8.4306e-01     6.3375e+01     5.2970e+01      4.933e+01     7.4934e-01     5.9688e-02     8.803714e-01          8.3898e-01     1.0641e+01     8.9659e+00     
      6         1       229      6.784e-02      3.730e+02     7.6833e-01     6.1418e+01     5.2386e+01      5.296e+01     1.6754e-03     5.8603e-09     8.803714e-01          7.6349e-01     1.0353e+01     8.8659e+00     

      7         0       250      8.249e-02      4.786e+02     9.8089e-01     7.8862e+01     4.2917e+01      1.721e+02     1.3690e+00     4.3011e-01     8.016724e-01          9.5837e-01     1.3385e+01     7.5018e+00     
      7         1       271      8.156e-02      4.471e+02     8.0576e-01     7.3661e+01     4.2508e+01      1.773e+02     8.4850e-03     1.2137e-09     8.016724e-01          7.7539e-01     1.2559e+01     7.3628e+00     

      8         0       292      1.234e-01      2.677e+02     7.9357e-01     4.4299e+01     1.4383e+01      6.308e+02     7.7334e+00     4.5758e+00     5.737472e-01          4.5268e-01     7.5956e+00     2.8824e+00     
      8         1       313      1.046e-01      3.081e+02     5.0068e-01     5.0865e+01     2.0360e+01      5.329e+02     1.4747e+00     1.1857e-06     5.737472e-01          3.4213e-01     8.4938e+00     3.6135e+00     

      9         0       355      1.239e-01      1.338e+01     3.1281e-01     2.7858e+00     8.1403e-01      4.541e+02     1.4796e+01     4.8733e+00     2.753853e-01          1.7257e-01     9.3419e-01     2.1970e-01     
      9         1       380      9.005e-02      1.101e+02     1.4799e-01     1.8307e+01     6.4674e+00      4.454e+02     1.6890e+00     2.1599e-04     2.753853e-01          9.4334e-02     3.0499e+00     1.1578e+00     

     10         0       434      6.421e-02      1.808e+00     8.7567e-02     7.3299e-01     1.8846e-01      1.119e+02     3.6103e+00     1.1959e+00     6.653520e-02          4.8852e-02     4.2319e-01     1.0566e-01     
     10         1       475      6.187e-02      2.414e+01     2.4161e-02     4.0800e+00     1.3101e+00      1.288e+02     3.1183e-01     2.0510e-05     6.653520e-02          2.3602e-02     6.8941e-01     2.3945e-01     

     11         0       512      5.472e-02      2.558e-01     5.0687e-03     5.4393e-02     1.1997e-01      8.594e+00     2.6243e-01     1.4327e-01     4.968288e-03          2.5082e-03     3.1092e-02     8.5065e-02     
     11         1       561      5.499e-02      1.859e+00     1.2036e-03     3.1665e-01     9.4909e-02      1.009e+01     2.4863e-02     7.4143e-09     4.968288e-03          1.2025e-03     7.0923e-02     1.7415e-02     

     12         0       618      5.471e-02      7.320e-02     3.3762e-04     1.6623e-02     2.1252e-03      7.320e-02     1.6627e-02     2.1252e-03     0.000000e+00          3.3547e-04     1.1171e-02     1.1963e-03     
     12         1       667      5.466e-02      5.466e-02     8.0714e-09     4.7648e-03     1.9651e-11      5.466e-02     4.7648e-03     1.9651e-11     0.000000e+00          5.3685e-09     4.4674e-03     1.9651e-11     
