@ Predictor 
@ Outer Iter 0 
@ Inner Iter 0 
@ self.mu 1.000000e+00 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 2.343808e+02
# iters            rel. res.
      0            1.000000e+00
      1            2.230162e-01
      2            8.934385e-17
@ Corrector 
@ Outer Iter 1 
@ Inner Iter 0 
@ self.mu 3.600217e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.254331e+03
# iters            rel. res.
      0            1.000000e+00
      1            1.011145e-01
      2            6.391470e-03
      3            1.247583e-03
      4            4.711072e-04
      5            5.830175e-05
@ Corrector 
@ Outer Iter 1 
@ Inner Iter 1 
@ self.mu 3.600217e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.752300e+02
# iters            rel. res.
      0            1.000000e+00
      1            1.557457e-02
      2            5.429666e-03
      3            1.832457e-03
      4            5.306923e-04
      5            1.623924e-04
      6            3.029906e-05
@ Predictor 
@ Outer Iter 1 
@ Inner Iter 2 
@ self.mu 3.600217e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.767704e+02
# iters            rel. res.
      0            1.000000e+00
      1            4.924245e-01
      2            2.733039e-01
      3            1.863497e-01
      4            5.072558e-02
      5            3.219947e-02
      6            1.242618e-02
      7            5.842964e-03
      8            1.874335e-03
      9            6.101398e-04
     10            2.763460e-04
     11            8.914693e-05
@ Corrector 
@ Outer Iter 2 
@ Inner Iter 0 
@ self.mu 2.903226e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 2.374113e+01
# iters            rel. res.
      0            1.000000e+00
      1            3.571133e-02
      2            1.470241e-02
      3            7.953181e-03
      4            2.060379e-03
      5            2.280685e-04
      6            6.554903e-05
@ Predictor 
@ Outer Iter 2 
@ Inner Iter 1 
@ self.mu 2.903226e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.519950e+02
# iters            rel. res.
      0            1.000000e+00
      1            1.724605e-01
      2            1.147439e-01
      3            1.950360e-02
      4            8.037561e-03
      5            3.297889e-03
      6            1.269841e-03
      7            5.950208e-04
      8            1.398537e-04
      9            3.152314e-05
@ Corrector 
@ Outer Iter 3 
@ Inner Iter 0 
@ self.mu 2.591757e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 4.774189e+00
# iters            rel. res.
      0            1.000000e+00
      1            1.453475e-02
      2            7.859588e-03
      3            4.248693e-03
      4            1.382489e-03
      5            9.931453e-05
@ Predictor 
@ Outer Iter 3 
@ Inner Iter 1 
@ self.mu 2.591757e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.478443e+02
# iters            rel. res.
      0            1.000000e+00
      1            1.085487e-01
      2            2.795164e-02
      3            6.733859e-03
      4            2.175932e-03
      5            6.080838e-04
      6            1.935788e-04
      7            5.116754e-05
@ Corrector 
@ Outer Iter 4 
@ Inner Iter 0 
@ self.mu 1.575401e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 4.256910e+00
# iters            rel. res.
      0            1.000000e+00
      1            2.662973e-02
      2            1.289224e-02
      3            9.196397e-03
      4            2.507772e-03
      5            4.860450e-04
      6            1.121255e-04
      7            2.011601e-05
@ Predictor 
@ Outer Iter 4 
@ Inner Iter 1 
@ self.mu 1.575401e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.415493e+02
# iters            rel. res.
      0            1.000000e+00
      1            1.537707e-01
      2            6.293346e-02
      3            2.521224e-02
      4            4.774033e-03
      5            1.166081e-03
      6            2.880138e-04
      7            8.952082e-05
@ Corrector 
@ Outer Iter 5 
@ Inner Iter 0 
@ self.mu 5.340147e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 3.154691e+00
# iters            rel. res.
      0            1.000000e+00
      1            1.649419e-01
      2            9.732020e-02
      3            6.182485e-02
      4            1.548434e-02
      5            6.347317e-03
      6            1.099009e-03
      7            2.222047e-04
      8            4.636332e-05
@ Corrector 
@ Outer Iter 5 
@ Inner Iter 1 
@ self.mu 5.340147e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 4.066907e-01
# iters            rel. res.
      0            1.000000e+00
      1            1.367092e-01
      2            6.109664e-02
      3            1.812745e-02
      4            6.858625e-03
      5            2.560949e-03
      6            8.653382e-04
      7            1.560624e-04
      8            3.341751e-05
@ Predictor 
@ Outer Iter 5 
@ Inner Iter 2 
@ self.mu 5.340147e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.521734e+02
# iters            rel. res.
      0            1.000000e+00
      1            2.355744e-01
      2            9.427749e-02
      3            5.752129e-02
      4            1.765269e-02
      5            8.936192e-03
      6            3.235571e-03
      7            1.208845e-03
      8            3.082910e-04
      9            8.147560e-05
@ Corrector 
@ Outer Iter 6 
@ Inner Iter 0 
@ self.mu 2.320629e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.403345e-01
# iters            rel. res.
      0            1.000000e+00
      1            9.490106e-01
      2            7.795126e-01
      3            3.193966e-01
      4            1.361300e-01
      5            2.378870e-02
      6            5.955539e-03
      7            2.025055e-03
      8            7.227188e-04
      9            1.106826e-04
     10            1.479113e-05
@ Corrector 
@ Outer Iter 6 
@ Inner Iter 1 
@ self.mu 2.320629e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.838704e-01
# iters            rel. res.
      0            1.000000e+00
      1            7.382717e-01
      2            5.293504e-01
      3            8.565496e-02
      4            4.263722e-02
      5            6.305780e-03
      6            2.062032e-03
      7            4.464837e-04
      8            9.002126e-05
@ Predictor 
@ Outer Iter 6 
@ Inner Iter 2 
@ self.mu 2.320629e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.673865e+02
# iters            rel. res.
      0            1.000000e+00
      1            9.339328e-01
      2            8.276459e-01
      3            2.728116e-01
      4            1.236485e-01
      5            2.483289e-02
      6            1.161712e-02
      7            5.128900e-03
      8            2.150136e-03
      9            8.871757e-04
     10            1.822453e-04
     11            4.487041e-05
@ Corrector 
@ Outer Iter 7 
@ Inner Iter 0 
@ self.mu 1.201231e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 3.249492e-01
# iters            rel. res.
      0            1.000000e+00
      1            9.547018e-01
      2            8.164876e-01
      3            6.053469e-01
      4            2.251466e-01
      5            6.150042e-02
      6            1.374369e-02
      7            4.829624e-03
      8            1.798021e-03
      9            3.334594e-04
     10            8.938124e-05
@ Predictor 
@ Outer Iter 7 
@ Inner Iter 1 
@ self.mu 1.201231e-02 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.786855e+02
# iters            rel. res.
      0            1.000000e+00
      1            9.889643e-01
      2            9.878699e-01
      3            9.009649e-01
      4            6.313471e-01
      5            2.818980e-01
      6            6.421618e-02
      7            1.633677e-02
      8            4.831134e-03
      9            2.098103e-03
     10            5.504078e-04
     11            1.728729e-04
     12            6.794119e-05
@ Corrector 
@ Outer Iter 8 
@ Inner Iter 0 
@ self.mu 5.380062e-03 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.992684e-01
# iters            rel. res.
      0            1.000000e+00
      1            9.997007e-01
      2            9.703587e-01
      3            9.087001e-01
      4            6.129712e-01
      5            1.375426e-01
      6            4.413932e-02
      7            2.062777e-02
      8            7.555645e-03
      9            2.557165e-03
     10            9.575111e-04
     11            3.427148e-04
     12            1.366104e-04
     13            3.490143e-05
@ Corrector 
@ Outer Iter 8 
@ Inner Iter 1 
@ self.mu 5.380062e-03 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 6.452181e-02
# iters            rel. res.
      0            1.000000e+00
      1            9.930556e-01
      2            8.976233e-01
      3            7.291949e-01
      4            2.621988e-01
      5            9.366497e-02
      6            4.031603e-02
      7            1.170299e-02
      8            5.998570e-03
      9            1.384911e-03
     10            5.070630e-04
     11            1.525332e-04
     12            4.018882e-05
@ Predictor 
@ Outer Iter 8 
@ Inner Iter 2 
@ self.mu 5.380062e-03 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.894498e+02
# iters            rel. res.
      0            1.000000e+00
      1            9.947316e-01
      2            9.050070e-01
      3            6.602784e-01
      4            3.955340e-01
      5            1.517834e-01
      6            5.662835e-02
      7            1.947727e-02
      8            1.108666e-02
      9            7.321948e-03
     10            3.880963e-03
     11            1.518485e-03
     12            6.677652e-04
     13            3.081073e-04
     14            6.512994e-05
@ Corrector 
@ Outer Iter 9 
@ Inner Iter 0 
@ self.mu 2.826583e-03 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 5.832052e-02
# iters            rel. res.
      0            1.000000e+00
      1            9.998578e-01
      2            9.947290e-01
      3            9.403600e-01
      4            8.058950e-01
      5            4.681402e-01
      6            2.422327e-01
      7            6.825461e-02
      8            2.463930e-02
      9            1.274706e-02
     10            4.815945e-03
     11            1.911415e-03
     12            1.029035e-03
     13            3.708741e-04
     14            1.457999e-04
     15            4.129833e-05
@ Predictor 
@ Outer Iter 9 
@ Inner Iter 1 
@ self.mu 2.826583e-03 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.950438e+02
# iters            rel. res.
      0            1.000000e+00
      1            9.987657e-01
      2            9.987645e-01
      3            9.916730e-01
      4            9.480462e-01
      5            7.374440e-01
      6            3.855028e-01
      7            2.883816e-01
      8            8.503411e-02
      9            3.571267e-02
     10            1.505176e-02
     11            6.572662e-03
     12            2.978595e-03
     13            2.020761e-03
     14            8.621356e-04
     15            2.640652e-04
     16            8.052807e-05
@ Corrector 
@ Outer Iter 10 
@ Inner Iter 0 
@ self.mu 1.152674e-03 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 3.232992e-02
# iters            rel. res.
      0            1.000000e+00
      1            9.998438e-01
      2            9.995977e-01
      3            9.950478e-01
      4            8.985176e-01
      5            8.401022e-01
      6            7.342360e-01
      7            1.872883e-01
      8            1.117994e-01
      9            5.599926e-02
     10            3.238239e-02
     11            1.790968e-02
     12            1.351443e-02
     13            4.739770e-03
     14            1.293041e-03
     15            3.991392e-04
     16            4.486344e-05
@ Predictor 
@ Outer Iter 10 
@ Inner Iter 1 
