# Kona Param. Contn. convergence history (opt tol = 1.781853e-07 | feas tol = 7.837251e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      2.000e+00      2.000e+00     1.7819e+00     0.0000e+00     7.8373e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.0000e-01     0.0000e+00     1.1500e+01     

      1         0        10      1.998e+00      5.915e+00     1.7234e+00     4.9891e-01     7.8374e+01      2.525e-03     3.2160e-04     3.3587e-05     9.993622e-01          4.9522e-01     7.3343e-02     1.1502e+01     
      1         1        35      1.998e+00      5.918e+00     1.7233e+00     4.9923e-01     7.8373e+01      2.525e-03     3.6753e-08     6.4298e-09     9.993622e-01          4.9521e-01     7.3402e-02     1.1502e+01     

      2         0        56      1.990e+00      2.819e+01     1.4186e+00     3.3364e+00     7.8374e+01      6.448e-02     1.0297e-02     1.0418e-03     9.957400e-01          4.6797e-01     4.9059e-01     1.1509e+01     
      2         1        81      1.989e+00      2.826e+01     1.4173e+00     3.3458e+00     7.8364e+01      6.456e-02     7.0682e-06     9.1602e-07     9.957400e-01          4.6779e-01     4.9224e-01     1.1508e+01     

      3         0       102      1.980e+00      5.497e+01     1.1539e+00     6.7484e+00     7.8340e+01      2.458e-01     1.5245e-02     1.4420e-03     9.914216e-01          4.3495e-01     9.9310e-01     1.1512e+01     
      3         1       127      1.985e+00      5.506e+01     1.1544e+00     6.7593e+00     7.8319e+01      2.464e-01     1.9686e-05     2.9272e-06     9.914216e-01          4.3501e-01     9.9436e-01     1.1502e+01     

      4         0       152      1.984e+00      8.139e+01     1.0785e+00     1.0114e+01     7.8258e+01      5.417e-01     1.4610e-02     1.1873e-03     9.871847e-01          4.0305e-01     1.4874e+00     1.1489e+01     
      4         1       185      1.986e+00      8.145e+01     1.0775e+00     1.0122e+01     7.8240e+01      5.433e-01     1.3044e-04     5.0219e-05     9.871847e-01          4.0334e-01     1.4877e+00     1.1482e+01     

      5         0       210      1.992e+00      1.085e+02     1.2101e+00     1.3571e+01     7.8140e+01      9.731e-01     1.5527e-02     1.1631e-03     9.828405e-01          3.7144e-01     1.9925e+00     1.1456e+01     
      5         1       247      1.994e+00      1.085e+02     1.2039e+00     1.3576e+01     7.8122e+01      9.762e-01     3.3219e-06     3.4061e-06     9.828405e-01          3.7185e-01     1.9918e+00     1.1448e+01     

      6         0       272      2.005e+00      1.364e+02     1.4830e+00     1.7134e+01     7.7981e+01      1.564e+00     1.6621e-02     1.1698e-03     9.783586e-01          5.4952e-01     2.5094e+00     1.1407e+01     
      6         1       309      2.007e+00      1.365e+02     1.4712e+00     1.7136e+01     7.7962e+01      1.569e+00     6.3852e-06     6.7362e-06     9.783586e-01          5.4248e-01     2.5076e+00     1.1400e+01     

      7         0       334      2.024e+00      1.656e+02     1.8226e+00     2.0852e+01     7.7774e+01      2.353e+00     1.8268e-02     1.3177e-03     9.736659e-01          7.4301e-01     3.0435e+00     1.1343e+01     
      7         1       371      2.026e+00      1.655e+02     1.8049e+00     2.0851e+01     7.7753e+01      2.362e+00     1.2613e-05     1.0690e-05     9.736659e-01          7.3381e-01     3.0406e+00     1.1335e+01     

      8         0       396      2.050e+00      1.962e+02     2.1834e+00     2.4776e+01     7.7510e+01      3.403e+00     2.0557e-02     1.6371e-03     9.686820e-01          9.2709e-01     3.6004e+00     1.1261e+01     
      8         1       433      2.052e+00      1.962e+02     2.1599e+00     2.4771e+01     7.7487e+01      3.417e+00     2.3020e-05     1.4097e-05     9.686820e-01          9.1562e-01     3.5961e+00     1.1254e+01     

      9         0       458      2.083e+00      2.289e+02     2.5402e+00     2.8961e+01     7.7178e+01      4.802e+00     2.3708e-02     2.2579e-03     9.633118e-01          1.0991e+00     4.1860e+00     1.1161e+01     
      9         1       491      2.085e+00      2.288e+02     2.5107e+00     2.8950e+01     7.7152e+01      4.825e+00     1.1521e-04     2.6449e-05     9.633118e-01          1.0852e+00     4.1802e+00     1.1153e+01     

     10         0       516      2.122e+00      2.640e+02     2.8755e+00     3.3471e+01     7.6759e+01      6.691e+00     2.8061e-02     3.1822e-03     9.574379e-01          1.2558e+00     4.8069e+00     1.1038e+01     
     10         1       549      2.124e+00      2.638e+02     2.8397e+00     3.3453e+01     7.6729e+01      6.726e+00     2.1800e-04     4.4945e-05     9.574379e-01          1.2393e+00     4.7993e+00     1.1031e+01     

     11         0       574      2.170e+00      3.021e+02     3.1751e+00     3.8380e+01     7.6231e+01      9.281e+00     3.4107e-02     4.9641e-03     9.509121e-01          1.3931e+00     5.4704e+00     1.0890e+01     
     11         1       611      2.172e+00      3.019e+02     3.1320e+00     3.8349e+01     7.6195e+01      9.338e+00     7.8308e-05     4.2180e-05     9.509121e-01          1.3735e+00     5.4605e+00     1.0885e+01     

     12         0       636      2.226e+00      3.439e+02     3.4231e+00     4.3775e+01     7.5557e+01      1.292e+01     4.2592e-02     5.7315e-03     9.435293e-01          1.5052e+00     6.1854e+00     1.0714e+01     
     12         1       657      2.228e+00      3.435e+02     3.3728e+00     4.3725e+01     7.5514e+01      1.301e+01     3.7015e-04     1.8972e-04     9.435293e-01          1.4827e+00     6.1722e+00     1.0708e+01     

     13         0       682      2.291e+00      3.900e+02     3.6035e+00     4.9746e+01     7.4687e+01      1.817e+01     5.4499e-02     7.0422e-03     9.350222e-01          1.5861e+00     6.9603e+00     1.0501e+01     
     13         1       719      2.291e+00      3.894e+02     3.5504e+00     4.9667e+01     7.4636e+01      1.832e+01     1.4149e-04     1.8650e-05     9.350222e-01          1.5624e+00     6.9429e+00     1.0497e+01     

     14         0       744      2.364e+00      4.412e+02     3.7034e+00     5.6395e+01     7.3547e+01      2.601e+01     7.1694e-02     8.3050e-03     9.250010e-01          1.6306e+00     7.8049e+00     1.0246e+01     
     14         1       781      2.362e+00      4.402e+02     3.6465e+00     5.6267e+01     7.3482e+01      2.626e+01     1.7653e-04     2.9559e-05     9.250010e-01          1.6053e+00     7.7805e+00     1.0242e+01     

     15         0       806      2.445e+00      4.979e+02     3.7038e+00     6.3809e+01     7.2016e+01      3.817e+01     9.6991e-02     1.1800e-02     9.128829e-01          1.6306e+00     8.7252e+00     9.9327e+00     
     15         1       843      2.439e+00      4.962e+02     3.6471e+00     6.3599e+01     7.1933e+01      3.859e+01     2.0964e-04     6.1237e-05     9.128829e-01          1.6055e+00     8.6908e+00     9.9305e+00     

     16         0       868      2.531e+00      5.602e+02     3.5892e+00     7.2013e+01     6.9911e+01      5.788e+01     1.3434e-01     1.8460e-02     8.977665e-01          1.5797e+00     9.7203e+00     9.5426e+00     
     16         1       905      2.521e+00      5.574e+02     3.5382e+00     7.1663e+01     6.9805e+01      5.859e+01     2.5328e-04     1.2885e-04     8.977665e-01          1.5572e+00     9.6692e+00     9.5416e+00     

     17         0       930      2.618e+00      6.264e+02     3.3456e+00     8.0850e+01     6.6927e+01      9.144e+01     1.8851e-01     3.3850e-02     8.781571e-01          1.4718e+00     1.0764e+01     9.0401e+00     
     17         1       967      2.603e+00      6.217e+02     3.3081e+00     8.0259e+01     6.6800e+01      9.257e+01     3.0421e-04     1.6568e-04     8.781571e-01          1.4553e+00     1.0686e+01     9.0424e+00     

     18         0       992      2.699e+00      6.906e+02     2.9613e+00     8.9678e+01     6.2561e+01      1.515e+02     2.5909e-01     7.0609e-02     8.514185e-01          1.3017e+00     1.1767e+01     8.3675e+00     
     18         1      1029      2.682e+00      6.830e+02     2.9500e+00     8.8687e+01     6.2435e+01      1.530e+02     3.0747e-04     1.2906e-04     8.514185e-01          1.2973e+00     1.1649e+01     8.3786e+00     

     19         0      1054      2.759e+00      7.369e+02     2.4319e+00     9.6635e+01     5.5976e+01      2.635e+02     3.0917e-01     1.6692e-01     8.125574e-01          1.0674e+00     1.2492e+01     7.4303e+00     
     19         1      1087      2.747e+00      7.252e+02     2.4669e+00     9.5088e+01     5.5962e+01      2.638e+02     2.9166e-03     1.7936e-03     8.125574e-01          1.0845e+00     1.2324e+01     7.4645e+00     

     20         0      1112      2.817e+00      7.262e+02     1.7724e+00     9.7104e+01     4.5828e+01      4.734e+02     1.5625e-01     4.4985e-01     7.510536e-01          7.7761e-01     1.2347e+01     6.0647e+00     
     20         1      1149      2.781e+00      7.135e+02     1.8780e+00     9.5279e+01     4.6304e+01      4.640e+02     6.2191e-03     9.2198e-04     7.510536e-01          8.2552e-01     1.2191e+01     6.1732e+00     

     21         0      1174      2.811e+00      6.145e+02     1.2205e+00     8.5279e+01     3.3565e+01      7.492e+02     8.9897e-01     8.5622e-01     6.645615e-01          5.2258e-01     1.0684e+01     4.4948e+00     
     21         1      1207      2.754e+00      6.170e+02     1.3466e+00     8.5141e+01     3.4883e+01      7.192e+02     3.3401e-02     1.0260e-02     6.645615e-01          5.8570e-01     1.0787e+01     4.6970e+00     

     22         0      1232      2.714e+00      4.742e+02     9.5059e-01     6.9135e+01     2.4256e+01      9.204e+02     1.3302e+00     8.0635e-01     5.734728e-01          3.8674e-01     8.5977e+00     3.3259e+00     
     22         1      1257      2.675e+00      4.874e+02     1.0159e+00     7.0397e+01     2.5529e+01      8.923e+02     3.1414e-02     9.4153e-03     5.734728e-01          4.2349e-01     8.8677e+00     3.5066e+00     

     23         0      1278      2.583e+00      3.319e+02     7.4894e-01     5.2299e+01     1.6395e+01      9.755e+02     1.4876e+00     8.2599e-01     4.717599e-01          2.7459e-01     6.4418e+00     2.3410e+00     
     23         1      1299      2.570e+00      3.481e+02     8.0206e-01     5.3908e+01     1.7566e+01      9.542e+02     3.3110e-02     1.7461e-03     4.717599e-01          3.0244e-01     6.7605e+00     2.4906e+00     

     24         0      1320      2.468e+00      2.094e+02     6.2570e-01     3.7169e+01     1.0355e+01      8.981e+02     1.2438e+00     7.5157e-01     3.652744e-01          1.9365e-01     4.5218e+00     1.5722e+00     
     24         1      1345      2.459e+00      2.228e+02     6.3948e-01     3.8405e+01     1.1262e+01      8.872e+02     3.3577e-02     7.5915e-04     3.652744e-01          2.1020e-01     4.8061e+00     1.6832e+00     

     25         0      1370      2.407e+00      1.574e+02     5.4557e-01     3.0025e+01     8.0434e+00      7.972e+02     3.1216e-01     2.3279e-01     3.024230e-01          1.6187e-01     3.7076e+00     1.2670e+00     
     25         1      1395      2.405e+00      1.609e+02     5.4257e-01     3.0281e+01     8.2888e+00      7.951e+02     4.6210e-03     1.5024e-04     3.024230e-01          1.6502e-01     3.7858e+00     1.2952e+00     

     26         0      1420      2.381e+00      1.297e+02     4.8685e-01     2.6045e+01     6.7789e+00      7.306e+02     7.8624e-02     6.9961e-02     2.676969e-01          1.4128e-01     3.2404e+00     1.0967e+00     
     26         1      1449      2.381e+00      1.305e+02     4.8814e-01     2.6080e+01     6.8440e+00      7.302e+02     9.7980e-04     3.9798e-05     2.676969e-01          1.4235e-01     3.2606e+00     1.1033e+00     

     27         0      1478      2.367e+00      1.100e+02     4.4710e-01     2.3155e+01     5.8475e+00      6.777e+02     3.8292e-02     3.7289e-02     2.425178e-01          1.2628e-01     2.8867e+00     9.6935e-01     
     27         1      1507      2.367e+00      1.103e+02     4.4616e-01     2.3161e+01     5.8795e+00      6.775e+02     3.5830e-04     1.1019e-05     2.425178e-01          1.2658e-01     2.8964e+00     9.7285e-01     

