# Kona Param. Contn. convergence history (opt tol = 1.164726e-06 | feas tol = 5.891789e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -3.529e+00     -3.529e+00     1.1647e+01     0.0000e+00     5.8918e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9920e+00     0.0000e+00     5.9920e+00     

      1         0         8     -5.470e+00     -3.780e+00     7.9780e+00     1.4729e-01     5.7683e+01      9.662e+00     4.3952e+00     3.1059e-03     9.995000e-01          1.0020e+00     1.4980e-02     5.0000e+00     
      1         1        13     -5.470e+00     -3.754e+00     7.9782e+00     1.5185e-01     5.7683e+01      9.662e+00     4.3952e+00     6.2116e-03     9.995000e-01          1.0030e+00     1.7454e-02     5.0000e+00     

      2         0        25     -5.495e+00     -2.048e+00     7.9751e+00     3.0432e-01     5.7682e+01      9.668e+00     4.3956e+00     1.1708e-02     9.990000e-01          1.0045e+00     3.4918e-02     5.0000e+00     
      2         1        30     -5.478e+00     -1.914e+00     7.9777e+00     3.2976e-01     5.7683e+01      9.655e+00     4.3929e+00     2.3411e-02     9.990000e-01          1.0089e+00     4.4810e-02     5.0000e+00     

      3         0        42     -5.575e+00      4.699e+00     7.9654e+00     9.1043e-01     5.7680e+01      9.684e+00     4.3945e+00     3.9469e-02     9.971221e-01          1.0129e+00     1.1170e-01     4.9999e+00     
      3         1        49     -5.510e+00      4.339e+00     7.9740e+00     8.6074e-01     5.7681e+01      9.639e+00     4.3841e+00     2.2393e-02     9.971221e-01          1.0127e+00     9.1579e-02     4.9998e+00     

      4         0        61     -5.961e+00      3.344e+01     7.9191e+00     3.4232e+00     5.7657e+01      9.932e+00     4.3911e+00     4.4828e-02     9.883591e-01          1.0196e+00     3.3153e-01     4.9985e+00     
      4         1        68     -5.657e+00      3.389e+01     7.9657e+00     3.4668e+00     5.7645e+01      9.715e+00     4.3413e+00     1.0208e-01     9.883591e-01          1.0553e+00     3.8178e-01     4.9966e+00     

      5         0        84     -6.109e+00      6.280e+01     7.9017e+00     5.9859e+00     5.7576e+01      1.027e+01     4.3486e+00     7.2571e-02     9.797530e-01          1.0456e+00     5.7309e-01     4.9914e+00     
      5         1        91     -5.804e+00      6.325e+01     7.9521e+00     6.0420e+00     5.7563e+01      1.005e+01     4.2969e+00     1.6066e-01     9.797530e-01          1.0917e+00     6.4301e-01     4.9894e+00     

      6         0       107     -6.264e+00      9.250e+01     7.8857e+00     8.5894e+00     5.7447e+01      1.087e+01     4.3045e+00     1.2600e-01     9.711953e-01          1.0790e+00     8.4022e-01     4.9802e+00     
      6         1       116     -5.954e+00      9.343e+01     7.9318e+00     8.6647e+00     5.7433e+01      1.065e+01     4.2518e+00     1.7845e-01     9.711953e-01          1.1138e+00     8.8848e-01     4.9780e+00     

      7         0       132     -6.431e+00      1.226e+02     7.8690e+00     1.1235e+01     5.7268e+01      1.177e+01     4.2584e+00     1.7910e-01     9.625176e-01          1.1118e+00     1.1118e+00     4.9646e+00     
      7         1       141     -6.114e+00      1.236e+02     7.9181e+00     1.1308e+01     5.7252e+01      1.155e+01     4.2026e+00     2.3200e-01     9.625176e-01          1.1475e+00     1.1618e+00     4.9622e+00     

      8         0       159     -6.590e+00      1.527e+02     7.8566e+00     1.3875e+01     5.7036e+01      1.298e+01     4.2067e+00     2.3303e-01     9.538418e-01          1.1456e+00     1.3841e+00     4.9443e+00     
      8         1       168     -6.276e+00      1.536e+02     7.9054e+00     1.3945e+01     5.7020e+01      1.276e+01     4.1510e+00     2.8550e-01     9.538418e-01          1.1806e+00     1.4351e+00     4.9420e+00     

      9         0       186     -6.794e+00      1.847e+02     7.8372e+00     1.6697e+01     5.6731e+01      1.468e+01     4.1545e+00     2.8698e-01     9.444778e-01          1.1779e+00     1.6722e+00     4.9179e+00     
      9         1       195     -6.452e+00      1.856e+02     7.8926e+00     1.6766e+01     5.6712e+01      1.445e+01     4.0925e+00     3.4323e-01     9.444778e-01          1.2157e+00     1.7281e+00     4.9153e+00     

     10         0       213     -7.005e+00      2.183e+02     7.8178e+00     1.9655e+01     5.6341e+01      1.696e+01     4.0955e+00     3.4527e-01     9.345210e-01          1.2120e+00     1.9752e+00     4.8858e+00     
     10         1       222     -6.638e+00      2.191e+02     7.8801e+00     1.9722e+01     5.6318e+01      1.672e+01     4.0272e+00     4.0467e-01     9.345210e-01          1.2520e+00     2.0352e+00     4.8829e+00     

     11         0       240     -7.228e+00      2.536e+02     7.7956e+00     2.2784e+01     5.5844e+01      2.004e+01     4.0297e+00     4.0746e-01     9.237428e-01          1.2469e+00     2.2944e+00     4.8436e+00     
     11         1       249     -6.831e+00      2.545e+02     7.8668e+00     2.2846e+01     5.5816e+01      1.979e+01     3.9530e+00     4.7131e-01     9.237428e-01          1.2901e+00     2.3599e+00     4.8403e+00     

     12         0       267     -7.463e+00      2.911e+02     7.7692e+00     2.6113e+01     5.5209e+01      2.424e+01     3.9548e+00     4.7511e-01     9.118828e-01          1.2830e+00     2.6323e+00     4.7897e+00     
     12         1       276     -7.027e+00      2.919e+02     7.8521e+00     2.6167e+01     5.5176e+01      2.399e+01     3.8672e+00     5.4491e-01     9.118828e-01          1.3303e+00     2.7044e+00     4.7858e+00     

     13         0       294     -7.726e+00      3.308e+02     7.7390e+00     2.9664e+01     5.4395e+01      3.004e+01     3.8682e+00     5.5004e-01     8.986010e-01          1.3204e+00     2.9900e+00     4.7204e+00     
     13         1       303     -7.245e+00      3.315e+02     7.8364e+00     2.9705e+01     5.4353e+01      2.979e+01     3.7665e+00     6.2781e-01     8.986010e-01          1.3729e+00     3.0703e+00     4.7157e+00     

     14         0       321     -8.033e+00      3.727e+02     7.7032e+00     3.3449e+01     5.3341e+01      3.820e+01     3.7659e+00     6.3467e-01     8.834426e-01          1.3591e+00     3.3669e+00     4.6308e+00     
     14         1       332     -7.510e+00      3.734e+02     7.8213e+00     3.3482e+01     5.3299e+01      3.795e+01     3.6456e+00     7.2041e-01     8.834426e-01          1.4192e+00     3.4543e+00     4.6266e+00     

     15         0       352     -8.408e+00      4.166e+02     7.6619e+00     3.7465e+01     5.1972e+01      4.990e+01     3.6427e+00     7.3085e-01     8.657836e-01          1.4003e+00     3.7573e+00     4.5139e+00     
     15         1       363     -7.834e+00      4.170e+02     7.8009e+00     3.7461e+01     5.1915e+01      4.970e+01     3.4976e+00     8.3122e-01     8.657836e-01          1.4680e+00     3.8586e+00     4.5071e+00     

     16         0       383     -8.856e+00      4.609e+02     7.6037e+00     4.1614e+01     5.0156e+01      6.709e+01     3.4912e+00     8.4575e-01     8.447604e-01          1.4410e+00     4.1537e+00     4.3654e+00     
     16         1       394     -8.217e+00      4.610e+02     7.7779e+00     4.1568e+01     5.0091e+01      6.695e+01     3.3120e+00     9.6472e-01     8.447604e-01          1.5200e+00     4.2705e+00     4.3581e+00     

     17         0       418     -9.364e+00      5.025e+02     7.5312e+00     4.5674e+01     4.7767e+01      9.242e+01     3.3071e+00     9.7738e-01     8.194471e-01          1.4796e+00     4.5274e+00     4.1664e+00     
