# Kona Param. Contn. convergence history (opt tol = 1.222653e-06 | feas tol = 5.915214e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.560e+01      1.560e+01     1.2227e+01     0.0000e+00     5.9152e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9891e+00     0.0000e+00     5.9891e+00     

      1         0         8      7.326e+00      6.354e+01     8.3105e+00     4.8958e+00     5.7750e+01      1.105e+01     4.5126e+00     1.0485e-01     9.834467e-01          1.0659e+00     4.9570e-01     5.0000e+00     
      1         1        17      7.321e+00      6.430e+01     8.3047e+00     4.9630e+00     5.7667e+01      1.105e+01     4.5118e+00     1.0715e-01     9.834467e-01          1.0657e+00     5.0289e-01     4.9929e+00     

      2         0        33      6.883e+00      8.581e+01     8.2837e+00     6.8584e+00     5.7590e+01      1.167e+01     4.5159e+00     1.0740e-01     9.770105e-01          1.0651e+00     6.6790e-01     4.9872e+00     
      2         1        42      7.223e+00      8.665e+01     8.3369e+00     6.9192e+00     5.7587e+01      1.147e+01     4.4696e+00     1.4837e-01     9.770105e-01          1.0911e+00     7.0244e-01     4.9862e+00     

      3         0        58      6.617e+00      1.159e+02     8.3066e+00     9.4982e+00     5.7446e+01      1.256e+01     4.4750e+00     1.4893e-01     9.682900e-01          1.0897e+00     9.2676e-01     4.9752e+00     
      3         1        67      7.079e+00      1.170e+02     8.3804e+00     9.5804e+00     5.7435e+01      1.228e+01     4.4103e+00     2.0382e-01     9.682900e-01          1.1252e+00     9.7488e-01     4.9734e+00     

      4         0        83      6.448e+00      1.465e+02     8.3470e+00     1.2187e+01     5.7243e+01      1.369e+01     4.4157e+00     2.0461e-01     9.594913e-01          1.1230e+00     1.2011e+00     4.9576e+00     
      4         1        92      6.930e+00      1.477e+02     8.4253e+00     1.2266e+01     5.7230e+01      1.340e+01     4.3478e+00     2.5936e-01     9.594913e-01          1.1592e+00     1.2508e+00     4.9561e+00     

      5         0       110      6.315e+00      1.766e+02     8.3938e+00     1.4826e+01     5.6987e+01      1.510e+01     4.3503e+00     2.6054e-01     9.508203e-01          1.1571e+00     1.4724e+00     4.9353e+00     
      5         1       119      6.781e+00      1.776e+02     8.4700e+00     1.4899e+01     5.6976e+01      1.483e+01     4.2837e+00     3.1373e-01     9.508203e-01          1.1922e+00     1.5221e+00     4.9347e+00     

      6         0       137      6.092e+00      2.093e+02     8.4331e+00     1.7705e+01     5.6652e+01      1.712e+01     4.2857e+00     3.1545e-01     9.412360e-01          1.1891e+00     1.7636e+00     4.9062e+00     
      6         1       146      6.602e+00      2.104e+02     8.5185e+00     1.7778e+01     5.6635e+01      1.683e+01     4.2099e+00     3.7345e-01     9.412360e-01          1.2278e+00     1.8193e+00     4.9043e+00     

      7         0       164      5.858e+00      2.435e+02     8.4760e+00     2.0727e+01     5.6222e+01      1.978e+01     4.2113e+00     3.7578e-01     9.310027e-01          1.2236e+00     2.0712e+00     4.8688e+00     
      7         1       173      6.398e+00      2.446e+02     8.5689e+00     2.0796e+01     5.6202e+01      1.948e+01     4.1280e+00     4.3685e-01     9.310027e-01          1.2648e+00     2.1314e+00     4.8669e+00     

      8         0       191      5.581e+00      2.796e+02     8.5187e+00     2.3929e+01     5.5675e+01      2.335e+01     4.1287e+00     4.4003e-01     9.198613e-01          1.2590e+00     2.3960e+00     4.8213e+00     
