# Kona Param. Contn. convergence history (opt tol = 1.250000e-08 | feas tol = 6.074527e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      5.556e-02      5.556e-02     1.2500e-01     0.0000e+00     6.0745e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1111e-01     0.0000e+00     1.0091e+01     

      1         0         8      5.557e-02      3.092e+00     1.1777e-01     4.9993e-01     6.0745e+01      1.296e-03     4.5734e-04     4.1557e-05     9.991770e-01          1.0290e-01     8.3048e-02     1.0091e+01     
      1         1        17      5.554e-02      3.095e+00     1.1773e-01     5.0034e-01     6.0745e+01      1.296e-03     4.3396e-08     9.5972e-11     9.991770e-01          1.0287e-01     8.3116e-02     1.0091e+01     

      2         0        26      5.531e-02      6.572e+01     8.8898e-02     1.0810e+01     6.0728e+01      5.939e-01     1.7505e-01     1.7196e-02     9.822278e-01          6.7017e-02     1.7957e+00     1.0088e+01     
      2         1        35      5.564e-02      6.639e+01     8.9901e-02     1.0920e+01     6.0547e+01      6.096e-01     4.1290e-05     4.7242e-06     9.822278e-01          6.8369e-02     1.8139e+00     1.0058e+01     

      3         0        44      5.605e-02      1.278e+02     2.4364e-01     2.1029e+01     6.0176e+01      2.357e+00     1.7155e-01     1.0824e-02     9.657536e-01          2.3571e-01     3.4929e+00     9.9960e+00     
      3         1        53      5.636e-02      1.277e+02     2.3875e-01     2.1015e+01     5.9999e+01      2.456e+00     1.4308e-04     1.1468e-05     9.657536e-01          2.3100e-01     3.4904e+00     9.9664e+00     

      4         0        62      5.756e-02      1.957e+02     4.2095e-01     3.2206e+01     5.9171e+01      6.368e+00     2.2014e-01     6.9273e-03     9.469798e-01          4.1589e-01     5.3481e+00     9.8283e+00     
      4         1        71      5.792e-02      1.946e+02     4.0579e-01     3.2031e+01     5.8948e+01      6.684e+00     3.6570e-04     1.0593e-04     9.469798e-01          4.0106e-01     5.3186e+00     9.7912e+00     

      5         0        80      6.063e-02      2.791e+02     6.3346e-01     4.5944e+01     5.7233e+01      1.660e+01     3.7378e-01     7.4060e-03     9.215585e-01          6.2973e-01     7.6262e+00     9.5475e+00     
      5         1        89      6.107e-02      2.755e+02     5.8638e-01     4.5347e+01     5.6878e+01      1.767e+01     1.4161e-03     1.0021e-03     9.215585e-01          5.8310e-01     7.5664e+00     9.4923e+00     

      6         0       111      6.728e-02      3.820e+02     8.7867e-01     6.2904e+01     5.3127e+01      4.789e+01     7.3543e-01     5.9584e-02     8.817321e-01          8.7497e-01     1.0526e+01     9.0056e+00     
      6         1       122      6.742e-02      3.705e+02     7.6089e-01     6.1008e+01     5.2549e+01      5.142e+01     5.9537e-03     7.2457e-04     8.817321e-01          7.5611e-01     1.0288e+01     8.8923e+00     

      7         0       131      8.284e-02      4.774e+02     1.0741e+00     7.8658e+01     4.3316e+01      1.663e+02     1.3620e+00     4.1400e-01     8.046619e-01          1.0589e+00     1.3321e+01     7.6340e+00     
      7         1       144      8.049e-02      4.464e+02     8.0828e-01     7.3545e+01     4.2877e+01      1.717e+02     1.2231e-02     2.9702e-03     8.046619e-01          7.7937e-01     1.2544e+01     7.4289e+00     

      8         0       153      1.237e-01      2.864e+02     8.7246e-01     4.7383e+01     1.5647e+01      6.154e+02     6.7340e+00     4.2765e+00     5.847169e-01          5.6929e-01     8.3844e+00     3.3462e+00     
      8         1       172      1.042e-01      3.188e+02     5.1335e-01     5.2627e+01     2.1183e+01      5.231e+02     1.2634e+00     1.2812e-02     5.847169e-01          3.6155e-01     8.8270e+00     3.7567e+00     

      9         0       202      1.194e-01      1.506e+01     4.4599e-01     2.9786e+00     9.1428e-01      4.705e+02     1.5216e+01     5.0313e+00     2.858993e-01          2.0668e-01     1.0043e+00     2.3162e-01     
      9         1       221      8.840e-02      1.154e+02     2.3140e-01     1.9159e+01     6.7831e+00      4.571e+02     1.7717e+00     8.7261e-02     2.858993e-01          1.8973e-01     3.2573e+00     1.1853e+00     

     10         0       265      6.513e-02      1.949e+00     1.0151e-01     7.5378e-01     2.0369e-01      1.203e+02     3.8867e+00     1.2859e+00     7.154432e-02          4.9320e-02     4.0415e-01     1.1361e-01     
     10         1       290      6.254e-02      2.653e+01     2.1925e-02     4.4774e+00     1.4159e+00      1.381e+02     3.3900e-01     2.4120e-02     7.154432e-02          2.0405e-02     7.5705e-01     2.5980e-01     

     11         0       321      5.431e-02      5.256e-01     1.1134e-02     9.1744e-02     1.2823e-01      9.893e+00     2.5731e-01     1.4833e-01     5.609413e-03          5.4501e-03     2.7618e-02     9.0026e-02     
     11         1       356      5.501e-02      2.030e+00     1.4635e-03     3.4827e-01     1.0549e-01      1.135e+01     2.6877e-02     4.5427e-04     5.609413e-03          1.4492e-03     8.1248e-02     1.9383e-02     

     12         0       426      5.455e-02      5.231e-02     2.7933e-02     1.1478e-02     2.5688e-03      7.842e-02     3.0153e-02     2.5988e-03     1.563011e-05          2.7928e-02     1.1477e-02     1.7052e-03     
     12         1       471      5.450e-02      5.950e-02     7.2622e-05     2.3542e-03     3.0592e-04      8.569e-02     2.3483e-03     1.4136e-04     1.563011e-05          2.8142e-05     2.1341e-03     7.4010e-05     

     13         0       516      5.450e-02      5.855e-02     2.6425e-01     8.5426e-04     2.6164e-04      8.007e-02     2.6425e-01     1.4315e-04     1.284623e-05          2.6383e-01     2.4533e-04     6.4792e-05     
     13         1       529      5.454e-02      5.969e-02     6.3220e-04     1.9419e-03     1.8337e-03      8.121e-02     1.8086e-03     1.8128e-03     1.284623e-05          6.0857e-04     1.1541e-03     5.5086e-04     

     14         0       619      5.436e-02      5.501e-02     1.5078e-06     1.1924e-04     1.2007e-03      5.759e-02     6.0846e-05     1.2002e-03     1.539101e-06          6.8244e-07     5.2460e-05     1.2003e-03     
     14         1       664      5.446e-02      5.499e-02     4.8819e-05     9.7317e-05     5.5910e-05      5.757e-02     6.2995e-05     4.7841e-05     1.539101e-06          2.3302e-05     2.2889e-05     2.1062e-05     

     15         0       754      5.447e-02      5.465e-02     1.3611e-05     3.0559e-05     1.4915e-04      5.562e-02     1.7221e-05     1.4882e-04     5.820018e-07          6.0513e-06     8.9728e-06     1.4833e-04     
     15         1       799      5.447e-02      5.467e-02     2.7726e-06     3.5705e-05     1.4102e-05      5.564e-02     1.4790e-05     9.2238e-06     5.820018e-07          1.2783e-06     8.5986e-06     4.8724e-06     

     16         0       889      5.448e-02      5.462e-02     3.1930e-06     2.3547e-05     6.5316e-05      5.527e-02     5.2850e-06     6.4873e-05     3.908663e-07          1.8152e-06     4.1319e-06     6.4684e-05     
     16         1       934      5.448e-02      5.461e-02     1.4879e-06     2.4095e-05     7.6564e-06      5.526e-02     9.8093e-06     2.5590e-06     3.908663e-07          6.3750e-07     5.7790e-06     2.0007e-06     

     17         0      1024      5.448e-02      5.461e-02     2.5038e-06     2.3008e-05     3.7043e-05      5.526e-02     4.8320e-06     3.6322e-05     3.844729e-07          1.2484e-06     4.2289e-06     3.6260e-05     
     17         1      1069      5.448e-02      5.461e-02     9.2606e-07     2.3250e-05     7.2146e-06      5.525e-02     7.2498e-06     1.2805e-06     3.844729e-07          6.2478e-07     3.9050e-06     1.6245e-06     

     18         0      1159      5.448e-02      5.460e-02     1.5631e-06     2.1292e-05     2.2500e-05      5.519e-02     4.0255e-06     2.1489e-05     3.522116e-07          1.2503e-06     3.9381e-06     2.1460e-05     
     18         1      1204      5.448e-02      5.460e-02     1.0064e-06     2.0914e-05     6.5868e-06      5.519e-02     2.0168e-06     1.1462e-06     3.522116e-07          4.7723e-07     3.5444e-06     1.3946e-06     

     19         0      1294      5.448e-02      5.459e-02     1.9474e-07     1.9524e-05     5.9735e-06      5.514e-02     8.0676e-07     2.1680e-07     3.237490e-07          9.8262e-08     3.2520e-06     1.1353e-06     
     19         1      1339      5.448e-02      5.459e-02     1.4617e-07     1.9553e-05     5.9804e-06      5.514e-02     7.3770e-07     1.8248e-07     3.237490e-07          1.0028e-07     3.2526e-06     1.0762e-06     

     20         0      1429      5.448e-02      5.459e-02     1.5798e-07     1.9369e-05     5.9187e-06      5.513e-02     6.6349e-07     1.7397e-07     3.214643e-07          1.0795e-07     3.2520e-06     1.0872e-06     
     20         1      1474      5.448e-02      5.459e-02     1.3741e-07     1.9420e-05     5.9340e-06      5.513e-02     6.0377e-07     1.5192e-07     3.214643e-07          8.3484e-08     3.2283e-06     1.0670e-06     

     21         0      1564      5.448e-02      5.459e-02     1.3484e-07     1.9484e-05     5.9488e-06      5.513e-02     5.0169e-07     1.5645e-07     3.197276e-07          7.8193e-08     3.2520e-06     1.0719e-06     
