# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.50        0.50        264.654      0.000000     0     0
    1        6.43        6.93        264.542      0.000196     0     0
    2        6.30        13.23        264.314      0.001787     0     0
    3        6.32        19.55        263.985      0.006704     0     0
    4        6.33        25.87        263.741      0.012030     0     0
    5        6.32        32.19        263.528      0.017466     0     0
    6        6.32        38.52        263.305      0.023565     0     0
    7        6.33        44.85        263.045      0.030695     0     0
    8        6.33        51.18        262.702      0.039256     0     0
    9        6.34        57.51        262.172      0.049543     0     0
   10        6.36        63.87        261.127      0.061018     0     0
   11        6.45        70.32        258.974      0.069311     0     0
   12        6.36        76.68        255.569      0.072692     0     0
   13        6.39        83.07        251.646      0.073802     0     0
   14        6.40        89.47        247.155      0.074239     0     0
   15        6.42        95.88        242.07      0.074402     0     0
   16        6.36        102.24        236.375      0.074423     0     0
   17        6.34        108.58        230.058      0.074350     0     0
   18        6.34        114.92        223.108      0.074200     0     0
   19        6.36        121.28        215.515      0.073974     0     0
   20        6.35        127.63        207.268      0.073668     0     0
   21        6.35        133.98        198.355      0.073270     0     0
   22        6.51        140.50        188.759      0.072772     0     0
   23        6.52        147.02        178.46      0.072114     0     0
   24        6.35        153.37        167.429      0.071302     0     0
   25        6.53        159.90        155.623      0.070274     0     0
   26        6.35        166.25        142.979      0.068966     0     0
   27        6.52        172.77        129.391      0.067278     0     0
   28        6.70        179.48        114.679      0.065034     0     0
   29        6.72        186.20        98.4966      0.061941     0     0
   30        7.12        193.32        80.0753      0.057287     0     0
   31        7.22        200.53        57.1005      0.048894     0     0
   32        15.66        216.20        23.5953      0.024823     0     0
   33        17.29        233.49        19.1603      0.018388     0     0
   34        12.57        246.06        16.894      0.014530     0     0
   35        12.90        258.96        15.4108      0.011713     0     0
   36        13.54        272.51        14.2974      0.009420     0     0
   37        13.65        286.15        13.2496      0.007100     0     0
   38        27.91        314.07        12.2483      0.004755     0     0
   39        30.08        344.15        11.4094      0.002738     0     0
   40        29.79        373.95        10.9612      0.001612     0     0
   41        31.44        405.39        10.7083      0.001003     0     0
   42        32.05        437.44        10.5421      0.000620     0     0
   43        31.97        469.41        10.4066      0.000338     0     0
   44        32.48        501.89        10.3271      0.000167     0     0
   45        32.42        534.31        10.2925      0.000098     0     0
   46        35.71        570.02        10.2712      0.000055     0     0
   47        35.70        605.72        10.2571      0.000028     0     0
   48        33.26        638.98        10.25      0.000013     0     0
   49        50.01        688.98        10.2473      0.000006     0     0
    0        16.49        705.48        10.2451      0.000003     0     0
    1        16.19        721.67        10.2451      0.000003     0     0
    2        16.43        738.10        10.2452      0.000003     0     0
   50        0.53        738.64        10.2452      0.000003     0     0
