# Kona Param. Contn. convergence history (opt tol = 2.225659e-06 | feas tol = 6.443213e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -2.518e+00     -2.518e+00     2.2257e+01     0.0000e+00     6.4432e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1084e+01     0.0000e+00     9.5000e+00     

      1         0        10     -2.881e+00      1.643e-01     2.2162e+01     4.7255e-01     6.4435e+01     -8.621e-04     3.5524e-04     3.9077e-05     9.992666e-01          1.1017e+01     6.9673e-02     9.5081e+00     
      1         1        19     -2.879e+00      1.679e-01     2.2162e+01     4.7291e-01     6.4434e+01     -8.620e-04     5.9845e-07     2.5777e-09     9.992666e-01          1.1017e+01     6.9783e-02     9.5080e+00     

      2         0        28     -2.555e+01      2.027e+02     1.6134e+01     3.5330e+01     6.4579e+01      5.894e+00     1.9342e+00     2.0929e-01     9.452085e-01          6.1080e+00     5.2175e+00     1.0095e+01     
      2         1        39     -2.143e+01      2.028e+02     1.7233e+01     3.4966e+01     6.2197e+01      7.381e+00     1.1898e-02     4.6520e-03     9.452085e-01          7.3414e+00     5.3933e+00     9.6184e+00     

      3         0        54     -3.123e+01      3.553e+02     1.5020e+01     6.0965e+01     5.8309e+01      3.104e+01     1.3103e+00     6.8630e-02     8.985070e-01          5.0063e+00     9.5407e+00     9.3313e+00     
      3         1        69     -2.964e+01      3.375e+02     1.5188e+01     5.8156e+01     5.7009e+01      3.631e+01     5.6925e-03     1.0376e-03     8.985070e-01          5.4873e+00     9.1929e+00     9.0804e+00     

      4         0        84     -3.811e+01      4.906e+02     1.3991e+01     8.8718e+01     4.3043e+01      1.864e+02     3.5426e+00     9.2612e-01     7.931967e-01          4.4023e+00     1.4120e+01     7.4381e+00     
      4         1       103     -3.470e+01      4.185e+02     1.2846e+01     7.6565e+01     4.1684e+01      2.013e+02     5.4976e-02     1.2758e-02     7.931967e-01          3.4892e+00     1.2486e+01     7.0802e+00     

