# Kona Param. Contn. convergence history (opt tol = 3.025562e-05 | feas tol = 8.708254e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -3.222e+04     -3.222e+04     3.0256e+02     0.0000e+00     8.7083e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          2.8932e+02     0.0000e+00     8.0112e+01     

      1         0        10     -3.250e+04     -3.250e+04     2.9303e+02     8.7494e-01     8.7457e+01     -1.028e+02     2.8636e-02     2.6298e-01     9.968238e-01          2.7943e+02     4.2044e-01     8.0136e+01     
      1         1        19     -3.250e+04     -3.247e+04     2.9326e+02     2.7879e+00     8.7439e+01     -1.027e+02     3.3213e-04     4.5046e-06     9.968238e-01          2.7968e+02     2.5551e+00     8.0127e+01     

      2         0        30     -3.405e+04     -3.403e+04     2.3601e+02     6.8269e+00     9.0048e+01     -7.832e+02     1.1278e+00     1.9929e+00     9.763261e-01          2.1964e+02     3.2669e+00     8.0140e+01     
      2         1        41     -3.384e+04     -3.365e+04     2.4456e+02     2.2452e+01     8.9231e+01     -7.816e+02     1.6647e-02     9.3764e-04     9.763261e-01          2.2891e+02     2.0247e+01     7.9728e+01     

      3         0        52     -3.541e+04     -3.533e+04     1.7733e+02     2.0163e+01     9.1882e+01     -2.000e+03     3.0542e+00     4.9583e+00     9.410101e-01          1.5669e+02     1.0591e+01     7.8179e+01     
      3         1        63     -3.515e+04     -3.465e+04     1.8999e+02     7.1339e+01     8.9249e+01     -1.984e+03     4.5321e-01     1.2265e-02     9.410101e-01          1.7128e+02     6.5361e+01     7.6498e+01     

      4         0        89     -3.553e+04     -3.542e+04     1.7461e+02     2.6577e+01     8.7031e+01     -2.495e+03     6.9207e+00     5.8040e+00     9.263433e-01          1.5440e+02     1.4760e+01     7.2837e+01     
      4         1       102     -3.551e+04     -3.492e+04     1.7386e+02     1.0904e+02     8.6321e+01     -2.472e+03     2.7601e-01     6.2103e-03     9.263433e-01          1.5410e+02     1.0238e+02     7.2192e+01     

      5         0       119     -3.575e+04     -3.562e+04     1.6496e+02     3.0515e+01     8.3324e+01     -2.857e+03     1.1282e+01     6.3356e+00     9.149308e-01          1.4404e+02     1.6948e+01     6.7992e+01     
      5         1       132     -3.574e+04     -3.511e+04     1.6306e+02     1.4910e+02     8.2591e+01     -2.826e+03     4.2113e-01     1.6091e-03     9.149308e-01          1.4256e+02     1.4223e+02     6.7199e+01     

      6         0       149     -3.592e+04     -3.577e+04     1.5743e+02     3.3512e+01     7.8558e+01     -3.115e+03     1.6714e+01     6.5281e+00     9.053209e-01          1.3591e+02     1.8573e+01     6.1868e+01     
      6         1       164     -3.591e+04     -3.528e+04     1.5500e+02     1.9082e+02     7.7927e+01     -3.079e+03     4.3348e-01     6.5833e-03     9.053209e-01          1.3398e+02     1.8384e+02     6.1150e+01     

      7         0       185     -3.607e+04     -3.590e+04     1.5086e+02     3.6101e+01     7.3135e+01     -3.303e+03     2.2920e+01     6.4980e+00     8.961719e-01          1.2880e+02     1.9945e+01     5.4768e+01     
      7         1       200     -3.606e+04     -3.545e+04     1.4800e+02     2.3084e+02     7.2702e+01     -3.268e+03     3.1641e-01     1.3737e-02     8.961719e-01          1.2652e+02     2.2356e+02     5.4284e+01     

      8         0       221     -3.621e+04     -3.604e+04     1.4414e+02     3.9462e+01     6.7238e+01     -3.457e+03     3.0712e+01     6.4619e+00     8.860989e-01          1.2151e+02     2.1182e+01     4.6772e+01     
      8         1       236     -3.621e+04     -3.563e+04     1.4098e+02     2.6647e+02     6.7058e+01     -3.429e+03     1.0128e-01     2.6619e-02     8.860989e-01          1.1906e+02     2.5847e+02     4.6639e+01     

      9         0       257     -3.638e+04     -3.619e+04     1.3658e+02     4.5720e+01     6.1024e+01     -3.613e+03     3.9695e+01     6.2948e+00     8.736521e-01          1.1330e+02     2.2363e+01     3.7926e+01     
      9         1       272     -3.638e+04     -3.584e+04     1.3318e+02     2.9385e+02     6.1104e+01     -3.601e+03     2.6234e-01     5.2340e-02     8.736521e-01          1.1077e+02     2.8432e+02     3.8257e+01     

     10         0       291     -3.659e+04     -3.636e+04     1.2733e+02     5.7009e+01     5.4634e+01     -3.839e+03     5.0152e+01     5.9934e+00     8.565643e-01          1.0324e+02     3.6304e+01     2.8341e+01     
