# Kona Param. Contn. convergence history (opt tol = 1.411896e-06 | feas tol = 2.256385e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.374e+02      1.374e+02     1.4119e+01     0.0000e+00     2.2564e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.2661e+00     0.0000e+00     1.0172e+01     

      1         0         8      3.499e+01      2.700e+04     1.0530e+02     1.1976e+03     2.2516e+02      1.098e+04     6.3809e+02     6.3313e+01     4.692191e-01          1.2768e+01     5.3993e+01     1.0140e+01     
      1         1        13      9.153e+01      4.499e+03     5.0145e+01     3.3916e+02     6.2446e+01      5.142e+03     1.2812e+02     2.7306e-02     4.692191e-01          6.3400e+00     1.5681e+01     3.5862e+00     

      2         0        27     -4.347e+01      7.997e+02     2.9475e+01     1.0575e+02     1.8393e+01      5.374e+03     1.3847e+01     4.2364e+00     3.401412e-01          3.7719e+00     4.9722e+00     1.4990e+00     
      2         1        36     -9.004e+01      7.411e+02     2.5656e+01     8.7394e+01     2.0699e+01      5.463e+03     4.4783e-01     1.3847e-04     3.401412e-01          3.2555e+00     4.3855e+00     1.5339e+00     

      3         0        43     -1.734e+02      4.830e+01     1.7407e+01     4.9320e+01     6.8186e+00      3.823e+03     2.1183e+00     2.7683e+00     2.204242e-01          2.1592e+00     2.4575e+00     7.8634e-01     
      3         1        52     -2.195e+02      7.442e+01     1.7027e+01     4.9986e+01     9.1171e+00      3.805e+03     1.2604e-01     1.9609e-03     2.204242e-01          2.1048e+00     2.5891e+00     8.7457e-01     

      4         0        59     -3.155e+02     -2.116e+02     1.2200e+01     3.1412e+01     3.8715e+00      2.552e+03     9.1499e-01     8.4996e-01     1.478902e-01          1.3990e+00     1.6118e+00     5.2013e-01     
      4         1        70     -3.460e+02     -2.256e+02     1.2040e+01     3.1529e+01     4.5717e+00      2.556e+03     2.1563e-02     3.2723e-04     1.478902e-01          1.3953e+00     1.6443e+00     5.4336e-01     

      5         0        79     -4.670e+02     -4.397e+02     7.9759e+00     1.7555e+01     1.3617e+00      1.305e+03     1.0823e+00     6.3396e-01     8.401203e-02          8.1357e-01     9.1758e-01     2.7451e-01     
      5         1        90     -5.047e+02     -4.691e+02     7.6055e+00     1.7136e+01     1.8071e+00      1.312e+03     2.3761e-02     5.1653e-04     8.401203e-02          7.9258e-01     8.9107e-01     2.8921e-01     

      6         0       101     -6.299e+02     -6.290e+02     4.0704e+00     7.3157e+00     2.8399e-01      1.259e+02     1.5057e+00     4.6131e-01     3.142870e-02          3.4186e-01     3.8612e-01     9.1917e-02     
      6         1       114     -6.677e+02     -6.628e+02     3.3783e+00     6.3601e+00     3.9942e-01      1.274e+02     3.1109e-02     5.8462e-05     3.142870e-02          3.0731e-01     3.2152e-01     1.1170e-01     

      7         0       125     -7.212e+02     -7.211e+02     1.3519e+00     2.5196e+00     1.0219e-01     -4.752e+02     8.2469e-01     1.1636e-01     8.802041e-03          1.0773e-01     1.2853e-01     5.7722e-02     
      7         1       140     -7.312e+02     -7.298e+02     1.0569e+00     1.8714e+00     1.0834e-01     -4.770e+02     1.0981e-01     2.3753e-05     8.802041e-03          8.6901e-02     1.8808e-01     8.1864e-02     

      8         0       166     -7.403e+02     -7.391e+02     5.1140e-01     9.5484e-01     8.1152e-02     -6.196e+02     1.3680e-01     2.3604e-02     4.001320e-03          4.1135e-02     4.6381e-02     7.0173e-02     
      8         1       179     -7.411e+02     -7.396e+02     4.9288e-01     8.4426e-01     7.7244e-02     -6.197e+02     1.6657e-02     1.5509e-06     4.001320e-03          4.0178e-02     5.2413e-02     6.5701e-02     

      9         0       203     -7.433e+02     -7.417e+02     2.9678e-01     5.2761e-01     6.6101e-02     -6.698e+02     3.1634e-02     8.8986e-03     2.369170e-03          2.4039e-02     2.5232e-02     5.8468e-02     
      9         1       218     -7.434e+02     -7.418e+02     2.9456e-01     5.0168e-01     6.1775e-02     -6.698e+02     7.8655e-04     6.1676e-07     2.369170e-03          2.4015e-02     2.4390e-02     5.4745e-02     

     10         0       231     -7.445e+02     -7.430e+02     1.0898e-01     2.1893e-01     4.3310e-02     -7.168e+02     4.1833e-02     1.3722e-02     8.545630e-04          8.8669e-03     1.0918e-02     4.0193e-02     
     10         1       246     -7.443e+02     -7.430e+02     1.0707e-01     1.8384e-01     3.3400e-02     -7.168e+02     3.5910e-03     2.4990e-06     8.545630e-04          8.7146e-03     9.8158e-03     3.1126e-02     

     11         0       261     -7.443e+02     -7.431e+02     8.2316e-02     1.4277e-01     2.7906e-02     -7.230e+02     7.2662e-03     5.5451e-04     6.559862e-04          6.6801e-03     7.6183e-03     2.6247e-02     
     11         1       278     -7.442e+02     -7.430e+02     8.2300e-02     1.4095e-01     2.7677e-02     -7.230e+02     8.2795e-03     6.4199e-08     6.559862e-04          6.6974e-03     1.4845e-02     2.5946e-02     

     12         0       306     -7.441e+02     -7.431e+02     5.8518e-02     1.0065e-01     2.1719e-02     -7.289e+02     4.8147e-03     6.9315e-04     4.656722e-04          4.7485e-03     4.7809e-03     2.0509e-02     
     12         1       323     -7.440e+02     -7.431e+02     5.8479e-02     9.9792e-02     2.1261e-02     -7.289e+02     5.6460e-04     1.7925e-08     4.656722e-04          4.7506e-03     5.2228e-03     2.0050e-02     

     13         0       355     -7.438e+02     -7.431e+02     3.4944e-02     6.0310e-02     1.4557e-02     -7.346e+02     2.9700e-03     8.7480e-04     2.777979e-04          2.8225e-03     2.9172e-03     1.3758e-02     
     13         1       374     -7.437e+02     -7.430e+02     3.4919e-02     5.9564e-02     1.3902e-02     -7.346e+02     1.3186e-04     8.0667e-09     2.777979e-04          2.8282e-03     2.9102e-03     1.3144e-02     

     14         0       391     -7.434e+02     -7.430e+02     1.3338e-02     2.3289e-02     6.5833e-03     -7.398e+02     1.4111e-03     8.9864e-04     1.058131e-04          1.0668e-03     1.2457e-03     6.2020e-03     
     14         1       412     -7.433e+02     -7.430e+02     1.3312e-02     2.2698e-02     5.8237e-03     -7.398e+02     2.9841e-05     1.3709e-07     1.058131e-04          1.0742e-03     1.0860e-03     5.5092e-03     

     15         0       431     -7.431e+02     -7.430e+02     2.1586e-03     3.8162e-03     1.2547e-03     -7.425e+02     3.3809e-04     2.8973e-04     1.708726e-05          1.7423e-04     3.4878e-04     1.1760e-03     
     15         1       454     -7.431e+02     -7.430e+02     2.1507e-03     3.6663e-03     9.9249e-04     -7.425e+02     1.9550e-06     4.2601e-09     1.708726e-05          1.7318e-04     1.7223e-04     9.3857e-04     

