# Kona Param. Contn. convergence history (opt tol = 1.448284e-06 | feas tol = 2.256700e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.384e+02      1.384e+02     1.4483e+01     0.0000e+00     2.2567e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.3083e+00     0.0000e+00     1.0190e+01     

      1         0         8      3.063e+01      2.701e+04     1.0532e+02     1.1975e+03     2.2526e+02      1.098e+04     6.3787e+02     6.3330e+01     4.693469e-01          1.6496e+01     5.4076e+01     1.0150e+01     
      1         1        19      9.624e+01      4.607e+03     5.1799e+01     3.3651e+02     6.1867e+01      5.204e+03     1.2515e+02     2.9072e+00     4.693469e-01          8.0741e+00     1.5787e+01     3.3021e+00     

      2         0        61     -3.881e+01      7.973e+02     2.9143e+01     1.0480e+02     1.8252e+01      5.372e+03     1.3678e+01     4.3133e+00     3.392345e-01          4.3070e+00     4.9713e+00     1.4705e+00     
      2         1        92     -9.245e+01      7.487e+02     2.5489e+01     8.7162e+01     2.0777e+01      5.463e+03     4.7758e-01     9.2399e-02     3.392345e-01          3.6658e+00     4.3687e+00     1.5200e+00     

      3         0       119     -1.774e+02      6.081e+01     1.7183e+01     4.9093e+01     7.1803e+00      3.823e+03     2.2743e+00     2.7127e+00     2.199659e-01          2.2295e+00     2.4482e+00     8.0048e-01     
      3         1       162     -2.252e+02      8.743e+01     1.6899e+01     4.9976e+01     9.3828e+00      3.807e+03     1.0212e-01     4.2986e-02     2.199659e-01          2.2096e+00     2.5936e+00     8.8179e-01     

      4         0       201     -3.255e+02     -2.054e+02     1.2042e+01     3.1204e+01     4.2202e+00      2.542e+03     9.8373e-01     8.3498e-01     1.470968e-01          1.4012e+00     1.6040e+00     5.3608e-01     
      4         1       244     -3.573e+02     -2.194e+02     1.1967e+01     3.1401e+01     4.8769e+00      2.547e+03     8.2162e-02     6.9712e-02     1.470968e-01          1.4003e+00     1.6398e+00     5.6164e-01     

      5         0       287     -4.824e+02     -4.413e+02     8.0732e+00     1.7576e+01     1.7772e+00      1.310e+03     1.0779e+00     6.2957e-01     8.430389e-02          8.6617e-01     9.2276e-01     3.1884e-01     
      5         1       330     -5.206e+02     -4.705e+02     7.7392e+00     1.7211e+01     2.1642e+00      1.317e+03     1.8389e-01     1.4516e-01     8.430389e-02          8.4892e-01     9.0541e-01     3.3092e-01     

      6         0       416     -6.538e+02     -6.499e+02     4.3407e+00     7.0804e+00     5.9925e-01      7.849e+01     1.7420e+00     6.7783e-01     3.017482e-02          3.8712e-01     3.9523e-01     1.4536e-01     
      6         1       459     -6.980e+02     -6.874e+02     3.5042e+00     6.0722e+00     6.4085e-01      7.707e+01     4.1153e-01     3.0067e-01     3.017482e-02          3.3946e-01     3.4495e-01     1.6587e-01     

      7         0       545     -7.599e+02     -7.598e+02     1.4672e+00     1.8828e+00     5.2932e-01     -6.127e+02     1.2567e+00     5.3287e-01     5.165365e-03          2.2183e-01     1.1077e-01     1.0573e-01     
      7         1       588     -7.705e+02     -7.701e+02     8.5191e-01     1.2287e+00     5.1444e-01     -6.175e+02     3.9963e-01     5.1538e-01     5.165365e-03          1.7784e-01     7.7226e-02     1.2079e-01     

      8         0       674     -7.758e+02     -7.736e+02     6.0353e-01     8.6327e-01     4.4608e-01     -6.709e+02     3.3395e-01     4.3121e-01     3.417990e-03          7.1692e-02     5.4150e-02     1.1474e-01     
      8         1       717     -7.767e+02     -7.747e+02     5.1319e-01     8.2327e-01     4.1002e-01     -6.713e+02     2.1284e-01     3.9568e-01     3.417990e-03          5.0813e-02     6.9370e-02     1.1196e-01     

      9         0       803     -7.778e+02     -7.749e+02     4.6227e-01     7.5392e-01     3.6448e-01     -6.782e+02     1.9638e-01     3.4077e-01     3.182941e-03          6.2895e-02     5.2356e-02     1.1501e-01     
      9         1       846     -7.780e+02     -7.750e+02     4.4368e-01     7.3613e-01     3.4303e-01     -6.782e+02     1.5791e-01     3.1709e-01     3.182941e-03          3.9623e-02     4.9269e-02     1.1764e-01     

     10         0       932     -7.788e+02     -7.754e+02     3.9589e-01     6.6895e-01     3.2887e-01     -6.879e+02     1.5842e-01     3.0061e-01     2.863281e-03          3.5968e-02     3.9894e-02     1.1876e-01     
     10         1       975     -7.790e+02     -7.756e+02     3.8282e-01     6.5687e-01     3.1718e-01     -6.880e+02     1.2635e-01     2.8794e-01     2.863281e-03          3.3198e-02     3.9336e-02     1.2036e-01     

     11         0      1061     -7.789e+02     -7.751e+02     3.7753e-01     6.5325e-01     3.0574e-01     -6.881e+02     1.2787e-01     2.7262e-01     2.845478e-03          3.2817e-02     4.2123e-02     1.1911e-01     
     11         1      1104     -7.789e+02     -7.751e+02     3.7350e-01     6.4680e-01     3.0160e-01     -6.881e+02     1.1427e-01     2.6727e-01     2.845478e-03          3.1837e-02     4.5806e-02     1.1838e-01     

     12         0      1190     -7.792e+02     -7.752e+02     3.4210e-01     5.9165e-01     2.9825e-01     -6.994e+02     1.3887e-01     2.6637e-01     2.474444e-03          3.1463e-02     3.6979e-02     1.1763e-01     
     12         1      1233     -7.796e+02     -7.756e+02     3.2813e-01     5.7012e-01     2.9865e-01     -6.996e+02     1.0909e-01     2.6709e-01     2.474444e-03          2.8327e-02     3.6234e-02     1.2143e-01     

     13         0      1319     -7.794e+02     -7.751e+02     3.1473e-01     5.5166e-01     2.8940e-01     -7.053e+02     1.3651e-01     2.5667e-01     2.273448e-03          2.9456e-02     3.2096e-02     1.1746e-01     
     13         1      1362     -7.799e+02     -7.757e+02     3.0064e-01     5.2337e-01     2.9378e-01     -7.057e+02     9.8915e-02     2.6240e-01     2.273448e-03          2.6090e-02     2.9537e-02     1.2244e-01     

     14         0      1448     -7.795e+02     -7.749e+02     2.8968e-01     5.0949e-01     2.8235e-01     -7.118e+02     1.3666e-01     2.5003e-01     2.054085e-03          2.8439e-02     2.9407e-02     1.1698e-01     
     14         1      1491     -7.801e+02     -7.756e+02     2.7062e-01     4.7728e-01     2.8604e-01     -7.123e+02     9.0839e-02     2.5473e-01     2.054085e-03          2.3375e-02     2.8264e-02     1.2320e-01     

     15         0      1577     -7.797e+02     -7.749e+02     2.6436e-01     4.7336e-01     2.7469e-01     -7.174e+02     1.2949e-01     2.4288e-01     1.866083e-03          2.6038e-02     2.8301e-02     1.1762e-01     
     15         1      1620     -7.802e+02     -7.755e+02     2.4714e-01     4.3874e-01     2.7959e-01     -7.179e+02     8.9667e-02     2.4867e-01     1.866083e-03          2.2086e-02     2.9061e-02     1.2344e-01     

     16         0      1706     -7.797e+02     -7.748e+02     2.4380e-01     4.3558e-01     2.6785e-01     -7.224e+02     1.2500e-01     2.3735e-01     1.701877e-03          2.4824e-02     2.7085e-02     1.1749e-01     
     16         1      1749     -7.803e+02     -7.754e+02     2.2716e-01     4.0437e-01     2.7272e-01     -7.228e+02     9.0477e-02     2.4307e-01     1.701877e-03          2.0958e-02     2.5423e-02     1.2295e-01     

     17         0      1835     -7.800e+02     -7.750e+02     2.2468e-01     4.0332e-01     2.6549e-01     -7.257e+02     1.1088e-01     2.3584e-01     1.593791e-03          2.2720e-02     2.5032e-02     1.1946e-01     
     17         1      1878     -7.803e+02     -7.754e+02     2.1518e-01     3.8300e-01     2.6933e-01     -7.260e+02     9.0107e-02     2.4048e-01     1.593791e-03          2.0388e-02     2.5057e-02     1.2307e-01     

     18         0      1964     -7.799e+02     -7.748e+02     2.1386e-01     3.8828e-01     2.6191e-01     -7.283e+02     1.1015e-01     2.3304e-01     1.504291e-03          2.1755e-02     2.3913e-02     1.1836e-01     
