# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         0       799      2.568e+02      2.572e+02     4.7487e+00     1.3137e+00      7.622e+01     5.3453e-01     2.6567e-01     7.085479e-01          
      9         1       868      2.567e+02      2.574e+02     4.7954e+00     1.2767e+00      7.630e+01     3.4489e-04     9.3057e-10     7.085479e-01          

     10         0       906      2.547e+02      2.552e+02     4.8619e+00     1.2455e+00      9.286e+01     8.1427e-01     3.0318e-01     6.449004e-01          
     10         1       975      2.546e+02      2.554e+02     5.0377e+00     1.1978e+00      9.301e+01     9.3709e-04     1.1812e-08     6.449004e-01          

     11         0      1014      2.518e+02      2.522e+02     4.9966e+00     1.0588e+00      1.127e+02     1.1666e+00     3.0607e-01     5.695653e-01          
     11         1      1084      2.514e+02      2.522e+02     5.3130e+00     1.0298e+00      1.130e+02     1.8700e-03     7.9303e-08     5.695653e-01          

     12         0      1123      2.476e+02      2.480e+02     5.0970e+00     8.3177e-01      1.340e+02     1.5265e+00     2.7708e-01     4.896288e-01          
     12         1      1193      2.470e+02      2.477e+02     5.5334e+00     8.2829e-01      1.344e+02     3.4337e-03     3.2406e-07     4.896288e-01          

     13         0      1232      2.420e+02      2.423e+02     5.1478e+00     6.3627e-01      1.546e+02     1.8477e+00     2.3562e-01     4.125256e-01          
     13         1      1302      2.410e+02      2.416e+02     5.6720e+00     6.4496e-01      1.552e+02     5.8672e-03     9.2803e-07     4.125256e-01          

     14         0      1341      2.347e+02      2.350e+02     5.1621e+00     4.9243e-01      1.728e+02     2.1138e+00     1.9537e-01     3.444499e-01          
     14         1      1411      2.335e+02      2.339e+02     5.7440e+00     5.0175e-01      1.737e+02     8.5894e-03     1.9796e-06     3.444499e-01          

     15         0      1450      2.260e+02      2.262e+02     5.1587e+00     3.9119e-01      1.881e+02     2.3524e+00     1.6267e-01     2.879987e-01          
     15         1      1520      2.245e+02      2.249e+02     5.7719e+00     3.9767e-01      1.892e+02     1.0864e-02     3.3629e-06     2.879987e-01          

     16         0      1551      2.159e+02      2.161e+02     5.1395e+00     3.1943e-01      2.005e+02     2.5477e+00     1.3531e-01     2.424974e-01          
     16         1      1621      2.143e+02      2.147e+02     5.7713e+00     3.2336e-01      2.018e+02     1.2328e-02     4.9845e-06     2.424974e-01          

     17         0      1661      2.047e+02      2.049e+02     5.1042e+00     2.6705e-01      2.105e+02     2.6929e+00     1.1193e-01     2.057812e-01          
     17         1      1731      2.030e+02      2.033e+02     5.7497e+00     2.6958e-01      2.119e+02     1.3178e-02     7.0857e-06     2.057812e-01          

     18         0      1771      1.922e+02      1.924e+02     5.0534e+00     2.2809e-01      2.184e+02     2.8001e+00     9.2355e-02     1.757232e-01          
     18         1      1841      1.905e+02      1.907e+02     5.7088e+00     2.2980e-01      2.199e+02     1.3712e-02     1.0199e-05     1.757232e-01          

     19         0      1881      1.784e+02      1.786e+02     4.9851e+00     1.9860e-01      2.247e+02     2.8766e+00     7.5962e-02     1.506983e-01          
     19         1      1951      1.767e+02      1.769e+02     5.6465e+00     1.9987e-01      2.262e+02     1.4001e-02     1.5129e-05     1.506983e-01          

     20         0      1991      1.633e+02      1.635e+02     4.8947e+00     1.7608e-01      2.292e+02     2.9261e+00     6.2156e-02     1.294913e-01          
     20         1      2061      1.615e+02      1.617e+02     5.5576e+00     1.7710e-01      2.308e+02     1.4026e-02     2.3329e-05     1.294913e-01          

     21         0      2101      1.466e+02      1.468e+02     4.7742e+00     1.5883e-01      2.318e+02     2.9491e+00     5.0418e-02     1.111495e-01          
     21         1      2171      1.448e+02      1.450e+02     5.4323e+00     1.5972e-01      2.334e+02     1.3712e-02     3.7679e-05     1.111495e-01          

     22         0      2211      1.282e+02      1.284e+02     4.6099e+00     1.4571e-01      2.319e+02     2.9429e+00     4.0380e-02     9.485146e-02          
     22         1      2281      1.264e+02      1.266e+02     5.2537e+00     1.4648e-01      2.334e+02     1.2913e-02     6.4138e-05     9.485146e-02          

     23         0      2321      1.076e+02      1.078e+02     4.3759e+00     1.3598e-01      2.282e+02     2.9011e+00     3.2475e-02     7.975524e-02          
     23         1      2391      1.059e+02      1.062e+02     4.9896e+00     1.3633e-01      2.294e+02     1.1299e-02     1.1371e-04     7.975524e-02          

     24         0      2431      8.390e+01      8.412e+01     4.0136e+00     1.3142e-01      2.174e+02     2.8091e+00     3.6762e-02     6.467884e-02          
     24         1      2501      8.262e+01      8.286e+01     4.5661e+00     1.2790e-01      2.181e+02     7.9234e-03     1.7697e-04     6.467884e-02          

     25         0      2542      5.385e+01      5.412e+01     3.3403e+00     2.2177e-01      1.881e+02     2.6343e+00     1.7792e-01     4.678991e-02          
     25         1      2615      5.417e+01      5.444e+01     3.7449e+00     1.1668e-01      1.880e+02     2.0354e-03     7.6638e-05     4.678991e-02          

     26         0      2671      8.078e+00      1.046e+01     3.8349e+00     2.5760e+01      8.128e+01     4.5154e+00     2.5336e+01     1.641240e-02          
     26         1      2781      1.459e+01      1.506e+01     4.3016e+00     1.3511e+01      8.207e+01     4.6574e+00     1.3289e+01     1.641240e-02          

     27         0      3137      1.569e+01      1.630e+01     1.3187e+00     2.9024e+00      7.759e+01     1.0133e+00     2.8560e+00     1.505971e-02          
     27         1      3260      1.748e+01      1.787e+01     1.3932e+00     1.1643e+00      7.811e+01     4.4263e-01     1.1431e+00     1.505971e-02          

     28         0      3488      1.706e+01      1.725e+01     1.1004e+00     8.6035e-02      7.300e+01     7.8804e-01     6.6356e-02     1.386582e-02          
     28         1      3600      1.725e+01      1.742e+01     1.2647e+00     5.0054e-02      7.308e+01     4.2815e-03     6.8078e-03     1.386582e-02          

     29         0      3804      1.584e+01      1.600e+01     9.2058e-01     9.3570e-02      6.351e+01     7.2442e-01     8.1717e-02     1.169097e-02          
     29         1      3911      1.590e+01      1.605e+01     1.0680e+00     4.1089e-02      6.354e+01     2.3414e-03     5.6026e-04     1.169097e-02          

     30         0      4005      1.467e+01      1.479e+01     7.5471e-01     9.8830e-02      5.415e+01     6.1352e-01     9.1184e-02     9.581705e-03          
     30         1      4114      1.473e+01      1.484e+01     8.8124e-01     3.3141e-02      5.418e+01     5.2663e-03     8.2071e-04     9.581705e-03          

     31         0      4208      1.376e+01      1.386e+01     6.1873e-01     8.4839e-02      4.610e+01     5.0514e-01     7.9297e-02     7.784281e-03          
     31         1      4327      1.379e+01      1.388e+01     7.1471e-01     2.6337e-02      4.611e+01     1.7405e-03     5.0615e-04     7.784281e-03          

     32         0      4419      1.303e+01      1.311e+01     4.9580e-01     7.2630e-02      3.921e+01     4.1133e-01     6.8704e-02     6.261184e-03          
     32         1      4537      1.305e+01      1.312e+01     5.8061e-01     2.0616e-02      3.922e+01     8.1809e-03     3.7023e-04     6.261184e-03          

     33         0      4642      1.241e+01      1.246e+01     3.9596e-01     6.9284e-02      3.305e+01     3.3233e-01     6.6812e-02     4.909511e-03          
     33         1      4760      1.241e+01      1.246e+01     4.4963e-01     1.5697e-02      3.305e+01     6.3144e-03     2.4667e-04     4.909511e-03          

     34         0      4865      1.187e+01      1.191e+01     2.9601e-01     6.3090e-02      2.770e+01     2.6061e-01     6.1546e-02     3.747676e-03          
     34         1      4995      1.187e+01      1.191e+01     3.5114e-01     1.1551e-02      2.771e+01     9.7505e-03     2.7381e-04     3.747676e-03          

     35         0      5111      1.141e+01      1.144e+01     2.2733e-01     5.6669e-02      2.315e+01     2.0046e-01     5.5750e-02     2.764204e-03          
     35         1      5243      1.141e+01      1.144e+01     2.5175e-01     8.1893e-03      2.314e+01     7.8471e-03     2.9520e-04     2.764204e-03          

     36         0      5371      1.110e+01      1.112e+01     1.5882e-01     3.2466e-02      2.004e+01     1.4747e-01     3.1721e-02     2.099812e-03          
     36         1      5514      1.111e+01      1.113e+01     1.9457e-01     5.9803e-03      2.005e+01     1.2135e-03     5.1287e-04     2.099812e-03          

     37         0      5654      1.088e+01      1.089e+01     1.2761e-01     2.2918e-02      1.771e+01     1.1196e-01     2.2385e-02     1.599812e-03          
     37         1      5796      1.088e+01      1.089e+01     1.4952e-01     4.3684e-03      1.770e+01     2.6302e-03     1.2554e-04     1.599812e-03          

     38         0      5951      1.062e+01      1.063e+01     8.6806e-02     3.8071e-02      1.510e+01     8.5599e-02     3.7887e-02     1.045615e-03          
     38         1      6129      1.062e+01      1.062e+01     9.8815e-02     2.7520e-03      1.509e+01     3.5862e-03     1.9805e-04     1.045615e-03          

     39         0      6298      1.041e+01      1.042e+01     5.4690e-02     3.4547e-02      1.306e+01     5.6286e-02     3.4463e-02     6.181281e-04          
     39         1      6504      1.041e+01      1.041e+01     5.7605e-02     1.6218e-03      1.306e+01     1.0174e-03     3.4002e-04     6.181281e-04          

     40         0      6725      1.022e+01      1.023e+01     2.8162e-02     3.8223e-02      1.133e+01     3.3296e-02     3.8198e-02     2.559663e-04          
     40         1      7004      1.021e+01      1.022e+01     2.3408e-02     8.4205e-04      1.132e+01     8.3097e-04     4.9887e-04     2.559663e-04          

     41         0      7266      1.011e+01      1.011e+01     1.8495e-02     1.6237e-02      1.042e+01     1.8012e-02     1.6232e-02     7.098518e-05          
     41         1      7561      1.011e+01      1.011e+01     6.6487e-03     3.0899e-04      1.041e+01     2.7884e-04     2.3227e-04     7.098518e-05          

     42         0      7830      1.010e+01      1.010e+01     4.8195e-03     3.2195e-04      1.037e+01     3.8049e-03     2.6631e-04     6.148372e-05          
     42         1      8126      1.011e+01      1.011e+01     6.4798e-03     1.5519e-04      1.037e+01     1.3990e-03     3.7389e-05     6.148372e-05          

     43         0      8697      1.010e+01      1.010e+01     3.7878e-03     1.4359e-04      1.030e+01     3.3635e-03     8.1724e-05     4.778047e-05          
     43         1      8992      1.010e+01      1.010e+01     4.3803e-03     1.1429e-04      1.030e+01     1.1549e-04     2.7999e-06     4.778047e-05          

     44         0      9258      1.009e+01      1.009e+01     2.7834e-03     1.5094e-04      1.023e+01     2.6034e-03     1.2790e-04     3.103803e-05          
     44         1      9557      1.009e+01      1.009e+01     2.8386e-03     7.3388e-05      1.023e+01     1.8435e-04     8.9864e-06     3.103803e-05          

     45         0      9831      1.009e+01      1.009e+01     1.4417e-03     1.5156e-04      1.016e+01     1.6937e-03     1.4305e-04     1.673543e-05          
     45         1     10143      1.009e+01      1.009e+01     1.3363e-03     4.0002e-05      1.016e+01     8.0737e-04     7.0384e-06     1.673543e-05          

     46         0     10734      1.008e+01      1.008e+01     3.4424e-03     8.9126e-05      1.012e+01     3.8646e-03     8.5207e-05     8.001359e-06          
     46         1     11068      1.008e+01      1.008e+01     7.3563e-04     2.1529e-05      1.012e+01     4.1133e-05     9.4803e-06     8.001359e-06          

     47         0     11709      1.008e+01      1.008e+01     3.9238e-04     2.7751e-05      1.010e+01     4.3035e-04     2.5039e-05     3.684267e-06          
     47         1     12038      1.008e+01      1.008e+01     3.3514e-04     5.6558e-05      1.010e+01     3.0738e-05     5.6021e-05     3.684267e-06          

     48         0     12673      1.008e+01      1.008e+01     2.6755e-04     1.8541e-05      1.009e+01     3.0331e-04     1.8304e-05     8.284915e-07          
     48         1     13020      1.008e+01      1.008e+01     8.1611e-05     1.7261e-05      1.009e+01     5.4374e-05     1.6684e-05     8.284915e-07          

     49         0     13692      1.008e+01      1.008e+01     5.1654e-05     5.1680e-06      1.008e+01     5.1654e-05     5.1680e-06     0.000000e+00          
     49         1     14046      1.008e+01      1.008e+01     4.7310e-05     4.6978e-06      1.008e+01     4.7310e-05     4.6978e-06     0.000000e+00          
     49         2     14396      1.008e+01      1.008e+01     4.7900e-05     4.6674e-06      1.008e+01     4.7900e-05     4.6674e-06     0.000000e+00          
     49         3     14749      1.008e+01      1.008e+01     4.7483e-05     4.6733e-06      1.008e+01     4.7483e-05     4.6733e-06     0.000000e+00          
     49         4     15090      1.008e+01      1.008e+01     4.7522e-05     4.6567e-06      1.008e+01     4.7522e-05     4.6567e-06     0.000000e+00          
     49         5     15432      1.008e+01      1.008e+01     4.7817e-05     4.6639e-06      1.008e+01     4.7817e-05     4.6639e-06     0.000000e+00          
     49         6     15783      1.008e+01      1.008e+01     4.7594e-05     4.6587e-06      1.008e+01     4.7594e-05     4.6587e-06     0.000000e+00          
     49         7     16125      1.008e+01      1.008e+01     4.7511e-05     4.7066e-06      1.008e+01     4.7511e-05     4.7066e-06     0.000000e+00          
     49         8     16464      1.008e+01      1.008e+01     4.7532e-05     4.6794e-06      1.008e+01     4.7532e-05     4.6794e-06     0.000000e+00          
     49         9     16803      1.008e+01      1.008e+01     4.7631e-05     4.6721e-06      1.008e+01     4.7631e-05     4.6721e-06     0.000000e+00          
