# Kona Param. Contn. convergence history (opt tol = 8.293522e-06 | feas tol = 4.537731e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -5.512e+01     -5.512e+01     8.2935e+01     0.0000e+00     4.5377e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.2500e+01     0.0000e+00     1.3000e+01     

      1         0        10     -9.827e+01     -8.764e+01     1.1484e+02     2.3735e+00     4.4427e+01     -3.965e-01     1.7727e-01     1.9136e-02     9.947114e-01          8.0099e+01     6.8752e-01     1.2635e+01     
      1         1        23     -1.384e+02     -1.282e+02     1.4108e+02     2.3273e+00     4.3945e+01     -4.250e-01     2.7877e-04     1.7362e-04     9.947114e-01          1.0892e+02     6.6050e-01     1.2438e+01     

      2         0        36     -2.215e+02     -2.075e+02     1.8405e+02     3.1883e+00     4.3591e+01     -7.714e-01     9.1683e-02     9.6055e-03     9.927212e-01          1.5230e+02     8.9309e-01     1.2099e+01     
      2         1        49     -2.755e+02     -2.615e+02     2.0931e+02     3.1890e+00     4.3684e+01     -7.848e-01     2.8772e-04     2.8936e-04     9.927212e-01          1.8030e+02     8.8385e-01     1.2069e+01     

      3         0        62     -5.518e+02     -5.334e+02     3.0638e+02     3.9973e+00     4.5356e+01     -1.507e+00     1.7371e-01     1.5370e-02     9.910300e-01          2.8006e+02     1.3544e+00     1.5610e+01     
      3         1        79     -1.000e+03     -9.779e+02     4.2275e+02     4.2970e+00     4.9748e+01     -1.617e+00     1.0120e-04     4.8216e-06     9.910300e-01          4.0149e+02     1.7603e+00     1.9479e+01     

      4         0        96     -2.606e+03     -2.565e+03     6.9448e+02     5.6880e+00     6.6056e+01     -3.499e+00     2.6898e-01     1.2180e-01     9.900855e-01          6.7583e+02     2.7475e+00     2.8366e+01     
      4         1       113     -8.626e+03     -8.501e+03     1.2743e+03     9.4386e+00     1.1152e+02     -4.290e+00     2.9020e-04     3.4667e-04     9.900855e-01          1.2566e+03     4.6428e+00     4.6572e+01     

      5         0       130     -3.840e+04     -3.797e+04     2.7022e+03     1.5949e+01     2.3563e+02     -1.938e+01     7.9109e-01     1.2100e+00     9.895855e-01          2.6761e+03     9.2595e+00     9.0974e+01     
      5         1       151     -5.516e+05     -5.425e+05     1.0223e+04     8.0511e+01     9.3295e+02      2.994e+01     3.8230e-02     1.6544e-04     9.895855e-01          1.0140e+04     3.3740e+01     3.3011e+02     

      6         0       170     -3.582e+07     -3.542e+07     8.2595e+04     3.6684e+02     7.4139e+03     -2.135e+04     4.9158e+01     4.6962e+01     9.890855e-01          8.1923e+04     2.0953e+02     2.5628e+03     
      6         1       187     -5.582e+03     -5.441e+03     1.0208e+03     1.0426e+01     1.1327e+02      3.114e+00     1.2806e+00     5.6263e-02     9.890855e-01          1.0055e+03     4.9692e+00     4.4867e+01     

      7         0       204     -4.166e+05     -4.118e+05     8.9054e+03     5.0088e+01     7.9286e+02     -2.550e+03     5.4591e+01     8.0940e+00     9.836604e-01          8.8308e+03     2.9339e+01     2.8407e+02     
      7         1       219     -1.146e+03     -1.116e+03     3.5006e+02     6.8888e+00     4.3184e+01     -3.433e+00     4.7052e-01     4.5809e-02     9.836604e-01          2.3049e+02     2.3899e+00     1.4768e+01     

      8         0       238     -4.215e+04     -4.178e+04     2.0892e+03     2.1764e+01     1.5704e+02     -5.122e+02     2.4584e+01     2.6945e+00     9.701735e-01          1.4330e+03     1.2720e+01     7.0795e+01     
      8         1       255     -1.448e+02     -5.729e+01     1.1665e+02     1.5430e+01     5.3364e+01      3.314e+00     1.5157e-01     2.6415e-02     9.701735e-01          7.8182e+01     6.4422e+00     2.1217e+01     

      9         0       274     -4.769e+03     -4.597e+03     7.0168e+02     4.6853e+01     7.1893e+01     -4.369e+02     6.5660e+01     6.9648e+00     8.909357e-01          4.6977e+02     1.4620e+01     3.1022e+01     
      9         1       313     -8.347e+04     -2.280e+03     7.9715e+02     2.6518e+03     8.1409e+02      2.404e+03     2.8119e+02     2.2182e-01     8.909357e-01          7.4441e+02     1.7216e+03     3.4339e+02     

     10         0       403     -4.362e+04     -1.203e+04     7.8062e+02     6.4489e+01     6.1474e+02      4.296e+02     5.6005e+01     3.9615e+01     8.874404e-01          7.5139e+02     3.2307e+01     2.4533e+02     
