@ Predictor 
@ Outer Iter 0 
@ Inner Iter 0 
@ self.mu 1.000000e+00 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.615730e+04
# iters            rel. res.
      0            1.000000e+00
      1            1.510787e-03
# FGMRES final (true) residual : |res|/|res0| = 1.510787e-03
@ Corrector 
@ Outer Iter 1 
@ Inner Iter 0 
@ self.mu 9.995000e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 5.398261e+02
# iters            rel. res.
      0            1.000000e+00
      1            2.913782e-03
# FGMRES final (true) residual : |res|/|res0| = 2.913782e-03
@ Predictor 
@ Outer Iter 1 
@ Inner Iter 1 
@ self.mu 9.995000e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.585690e+03
# iters            rel. res.
      0            1.000000e+00
      1            7.602612e-01
      2            4.819273e-02
      3            4.922250e-05
# FGMRES final (true) residual : |res|/|res0| = 4.922605e-05
@ Corrector 
@ Outer Iter 2 
@ Inner Iter 0 
@ self.mu 9.929387e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.524572e+02
# iters            rel. res.
      0            1.000000e+00
      1            9.330484e-02
      2            4.909325e-03
# FGMRES final (true) residual : |res|/|res0| = 4.909327e-03
@ Predictor 
@ Outer Iter 2 
@ Inner Iter 1 
@ self.mu 9.929387e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.287939e+02
# iters            rel. res.
      0            1.000000e+00
      1            8.819148e-01
      2            8.369399e-01
      3            1.065931e-02
      4            6.528822e-04
# FGMRES final (true) residual : |res|/|res0| = 6.529025e-04
@ Corrector 
@ Outer Iter 3 
@ Inner Iter 0 
@ self.mu 9.786001e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.870500e+00
# iters            rel. res.
      0            1.000000e+00
      1            7.303305e-01
      2            2.392076e-01
      3            1.987241e-02
      4            1.143877e-03
# FGMRES final (true) residual : |res|/|res0| = 1.144337e-03
@ Predictor 
@ Outer Iter 3 
@ Inner Iter 1 
@ self.mu 9.786001e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 6.530886e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.386426e-01
      2            5.055719e-01
      3            1.847604e-01
      4            9.040358e-03
# FGMRES final (true) residual : |res|/|res0| = 9.038802e-03
@ Corrector 
@ Outer Iter 4 
@ Inner Iter 0 
@ self.mu 9.660273e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 9.087177e-01
# iters            rel. res.
      0            1.000000e+00
      1            1.878348e-01
      2            7.375958e-02
      3            7.350077e-02
      4            1.626328e-02
      5            1.284464e-02
      6            3.745781e-16
# FGMRES final (true) residual : |res|/|res0| = 8.319658e-07
@ Predictor 
@ Outer Iter 4 
@ Inner Iter 1 
@ self.mu 9.660273e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 4.938978e+01
# iters            rel. res.
      0            1.000000e+00
      1            1.864167e-01
      2            1.332558e-01
      3            9.073578e-02
      4            2.764330e-02
      5            1.862985e-03
# FGMRES final (true) residual : |res|/|res0| = 1.863317e-03
@ Corrector 
@ Outer Iter 5 
@ Inner Iter 0 
@ self.mu 9.518456e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.236939e+00
# iters            rel. res.
      0            1.000000e+00
      1            7.387539e-01
      2            2.545171e-02
      3            2.479005e-02
      4            7.369543e-03
# FGMRES final (true) residual : |res|/|res0| = 7.369432e-03
@ Predictor 
@ Outer Iter 5 
@ Inner Iter 1 
@ self.mu 9.518456e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 4.243545e+01
# iters            rel. res.
      0            1.000000e+00
      1            8.812047e-01
      2            4.412988e-01
      3            1.469251e-01
      4            6.722355e-02
      5            8.198520e-04
# FGMRES final (true) residual : |res|/|res0| = 8.196689e-04
@ Corrector 
@ Outer Iter 6 
@ Inner Iter 0 
@ self.mu 9.336131e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.749582e+00
# iters            rel. res.
      0            1.000000e+00
      1            6.023250e-01
      2            1.072081e-01
      3            2.836774e-02
      4            6.343604e-03
# FGMRES final (true) residual : |res|/|res0| = 6.343472e-03
@ Predictor 
@ Outer Iter 6 
@ Inner Iter 1 
@ self.mu 9.336131e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.902418e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.623709e-01
      2            7.006773e-01
      3            2.811375e-01
      4            1.166081e-01
      5            6.898470e-03
# FGMRES final (true) residual : |res|/|res0| = 6.898026e-03
@ Corrector 
@ Outer Iter 7 
@ Inner Iter 0 
@ self.mu 9.097526e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.507264e+00
# iters            rel. res.
      0            1.000000e+00
      1            8.734994e-01
      2            2.676005e-01
      3            6.774796e-02
      4            5.831604e-03
# FGMRES final (true) residual : |res|/|res0| = 5.831727e-03
@ Predictor 
@ Outer Iter 7 
@ Inner Iter 1 
@ self.mu 9.097526e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.796073e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.695352e-01
      2            9.624420e-01
      3            4.807042e-01
      4            7.030281e-02
      5            9.122530e-03
# FGMRES final (true) residual : |res|/|res0| = 9.124138e-03
@ Corrector 
@ Outer Iter 8 
@ Inner Iter 0 
@ self.mu 8.772634e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.645076e+00
# iters            rel. res.
      0            1.000000e+00
      1            9.130184e-01
      2            9.127155e-01
      3            2.100262e-01
      4            6.499125e-03
# FGMRES final (true) residual : |res|/|res0| = 6.499618e-03
@ Predictor 
@ Outer Iter 8 
@ Inner Iter 1 
@ self.mu 8.772634e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.842167e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.897983e-01
      2            9.837272e-01
      3            6.662270e-01
      4            2.316919e-01
      5            1.185601e-03
# FGMRES final (true) residual : |res|/|res0| = 1.186833e-03
@ Corrector 
@ Outer Iter 9 
@ Inner Iter 0 
@ self.mu 8.302738e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 5.199627e+00
# iters            rel. res.
      0            1.000000e+00
      1            9.291813e-01
      2            9.165170e-01
      3            3.370763e-01
      4            1.657686e-02
      5            5.859409e-03
# FGMRES final (true) residual : |res|/|res0| = 5.858888e-03
@ Predictor 
@ Outer Iter 9 
@ Inner Iter 1 
@ self.mu 8.302738e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.911352e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.952041e-01
      2            9.921071e-01
      3            5.648945e-01
      4            1.562987e-01
      5            5.042362e-02
      6            1.990047e-14
# FGMRES final (true) residual : |res|/|res0| = 1.049700e-05
@ Corrector 
@ Outer Iter 10 
@ Inner Iter 0 
@ self.mu 7.542898e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 7.997797e+00
# iters            rel. res.
      0            1.000000e+00
      1            9.474522e-01
      2            9.453526e-01
      3            3.889958e-01
      4            6.449163e-02
      5            1.257036e-02
      6            1.167690e-14
# FGMRES final (true) residual : |res|/|res0| = 1.830026e-06
@ Predictor 
@ Outer Iter 10 
@ Inner Iter 1 
@ self.mu 7.542898e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.691005e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.975395e-01
      2            9.955057e-01
      3            8.719977e-01
      4            1.995542e-01
      5            1.008764e-01
      6            3.209617e-14
# FGMRES final (true) residual : |res|/|res0| = 3.065144e-05
@ Corrector 
@ Outer Iter 11 
@ Inner Iter 0 
@ self.mu 6.277286e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.196744e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.626850e-01
      2            9.069387e-01
      3            1.521243e-01
      4            6.327196e-02
      5            1.213709e-02
      6            1.299658e-15
# FGMRES final (true) residual : |res|/|res0| = 3.426117e-06
@ Predictor 
@ Outer Iter 11 
@ Inner Iter 1 
@ self.mu 6.277286e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.962274e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.984695e-01
      2            9.984201e-01
      3            6.836510e-01
      4            1.348562e-01
      5            1.248730e-01
      6            1.335712e-14
# FGMRES final (true) residual : |res|/|res0| = 1.293766e-05
@ Corrector 
@ Outer Iter 12 
@ Inner Iter 0 
@ self.mu 4.726501e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.079546e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.543486e-01
      2            3.575680e-01
      3            9.355932e-02
      4            1.464824e-02
      5            5.441897e-03
# FGMRES final (true) residual : |res|/|res0| = 5.442599e-03
@ Predictor 
@ Outer Iter 12 
@ Inner Iter 1 
@ self.mu 4.726501e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.289275e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.989986e-01
      2            9.980784e-01
      3            5.069027e-01
      4            8.085739e-02
      5            1.792582e-03
# FGMRES final (true) residual : |res|/|res0| = 1.788385e-03
@ Corrector 
@ Outer Iter 13 
@ Inner Iter 0 
@ self.mu 2.868290e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 8.166591e+00
# iters            rel. res.
      0            1.000000e+00
      1            8.516329e-01
      2            5.535383e-01
      3            4.327642e-02
      4            6.649486e-03
# FGMRES final (true) residual : |res|/|res0| = 6.648858e-03
@ Predictor 
@ Outer Iter 13 
@ Inner Iter 1 
@ self.mu 2.868290e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.768995e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.993354e-01
      2            9.962540e-01
      3            1.315934e-01
      4            1.906753e-02
      5            1.439220e-04
# FGMRES final (true) residual : |res|/|res0| = 1.440008e-04
@ Corrector 
@ Outer Iter 14 
