# Kona Param. Contn. convergence history (opt tol = 2.395255e-04 | feas tol = 1.434956e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -4.950e+03     -4.950e+03     2.3953e+03     0.0000e+00     1.4350e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.2500e+02     0.0000e+00     1.3000e+01     

      1         0        10     -8.274e+03     -8.264e+03     3.1621e+03     7.0959e-01     1.4120e+02     -3.418e+00     3.9313e-01     4.1078e-03     9.995000e-01          7.8567e+02     6.5000e-02     1.2997e+01     
      1         1        95     -8.884e+03     -8.875e+03     3.2854e+03     7.0306e-01     1.4111e+02     -3.467e+00     3.1406e-01     8.8747e-02     9.995000e-01          7.8773e+02     6.5028e-02     1.3000e+01     

      2         0       265     -1.263e+04     -1.261e+04     3.9302e+03     1.3256e+00     1.4063e+02     -9.256e+00     1.6960e+00     3.9956e-01     9.990000e-01          1.1247e+03     1.2309e-01     1.3010e+01     
      2         1       350     -1.258e+04     -1.256e+04     3.9169e+03     1.3279e+00     1.4064e+02     -9.183e+00     1.7015e+00     3.3250e-01     9.990000e-01          1.1276e+03     1.2329e-01     1.3007e+01     

      3         0       520     -2.139e+04     -2.136e+04     5.1167e+03     1.7642e+00     1.3993e+02     -2.003e+01     3.6137e+00     6.1398e-01     9.985000e-01          1.7491e+03     1.6476e-01     1.3018e+01     
      3         1       605     -1.334e+04     -1.332e+04     3.9787e+03     1.7350e+00     1.4057e+02     -1.539e+01     3.5272e+00     2.7736e-01     9.985000e-01          1.1641e+03     1.6027e-01     1.2969e+01     

      4         0       775     -1.314e+04     -1.311e+04     3.9362e+03     1.7708e+00     1.4058e+02     -2.175e+01     5.3829e+00     3.7876e-01     9.980000e-01          1.1426e+03     1.6407e-01     1.3012e+01     
