# Kona Param. Contn. convergence history (opt tol = 1.045855e-06 | feas tol = 5.847018e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      3.061e+00      3.061e+00     1.0459e+01     0.0000e+00     5.8470e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9990e+00     0.0000e+00     5.9990e+00     

      1         0         8      2.726e-01      1.951e+00     7.7314e+00     1.4618e-01     5.7615e+01      6.022e+00     3.4690e+00     2.4513e-03     9.995000e-01          1.0020e+00     1.4997e-02     5.0000e+00     
      1         1        13      2.726e-01      1.969e+00     7.7316e+00     1.4922e-01     5.7615e+01      6.022e+00     3.4690e+00     4.9024e-03     9.995000e-01          1.0030e+00     1.7488e-02     5.0000e+00     

      2         0        27      2.481e-01      3.594e+00     7.7295e+00     2.9083e-01     5.7615e+01      6.029e+00     3.4695e+00     3.2130e-03     9.990000e-01          1.0023e+00     2.8286e-02     5.0000e+00     
      2         1        34      2.642e-01      3.640e+00     7.7320e+00     2.9530e-01     5.7615e+01      6.020e+00     3.4670e+00     7.4427e-03     9.990000e-01          1.0050e+00     3.2583e-02     5.0000e+00     

      3         0        50     -1.114e-02      2.214e+01     7.7090e+00     1.9225e+00     5.7606e+01      6.156e+00     3.4722e+00     5.2268e-03     9.933502e-01          1.0076e+00     1.7150e-01     4.9997e+00     
      3         1        59      1.651e-01      2.263e+01     7.7347e+00     1.9562e+00     5.7602e+01      6.059e+00     3.4439e+00     3.2577e-02     9.933502e-01          1.0266e+00     2.0025e-01     4.9989e+00     

      4         0        77     -2.543e-01      5.106e+01     7.6989e+00     4.4575e+00     5.7558e+01      6.473e+00     3.4511e+00     3.2909e-02     9.847540e-01          1.0263e+00     4.1725e-01     4.9960e+00     
      4         1        86      1.772e-02      5.186e+01     7.7389e+00     4.5156e+00     5.7545e+01      6.325e+00     3.4073e+00     7.4507e-02     9.847540e-01          1.0609e+00     4.6074e-01     4.9940e+00     

      5         0       104     -4.059e-01      8.020e+01     7.7024e+00     7.0094e+00     5.7457e+01      6.988e+00     3.4136e+00     7.4871e-02     9.762725e-01          1.0602e+00     6.7650e-01     4.9873e+00     
      5         1       113     -1.347e-01      8.097e+01     7.7427e+00     7.0649e+00     5.7443e+01      6.842e+00     3.3694e+00     1.1569e-01     9.762725e-01          1.0945e+00     7.1831e-01     4.9853e+00     

      6         0       131     -5.704e-01      1.097e+02     7.7047e+00     9.5926e+00     5.7307e+01      7.779e+00     3.3750e+00     1.1624e-01     9.677297e-01          1.0934e+00     9.3696e-01     4.9745e+00     
      6         1       140     -2.949e-01      1.104e+02     7.7463e+00     9.6456e+00     5.7292e+01      7.633e+00     3.3294e+00     1.5702e-01     9.677297e-01          1.1280e+00     9.8095e-01     4.9724e+00     

      7         0       158     -7.422e-01      1.398e+02     7.7051e+00     1.2237e+01     5.7104e+01      8.890e+00     3.3345e+00     1.5783e-01     9.589875e-01          1.1264e+00     1.2059e+00     4.9572e+00     
      7         1       167     -4.541e-01      1.405e+02     7.7494e+00     1.2287e+01     5.7088e+01      8.744e+00     3.2867e+00     1.9919e-01     9.589875e-01          1.1619e+00     1.2519e+00     4.9550e+00     

      8         0       187     -9.226e-01      1.708e+02     7.7049e+00     1.4967e+01     5.6839e+01      1.039e+01     3.2913e+00     1.9994e-01     9.499178e-01          1.1596e+00     1.4835e+00     4.9346e+00     
      8         1       198     -6.193e-01      1.715e+02     7.7528e+00     1.5015e+01     5.6821e+01      1.024e+01     3.2405e+00     2.4275e-01     9.499178e-01          1.1965e+00     1.5319e+00     4.9322e+00     

      9         0       222     -1.124e+00      2.033e+02     7.7036e+00     1.7833e+01     5.6498e+01      1.241e+01     3.2450e+00     2.4365e-01     9.402946e-01          1.1931e+00     1.7739e+00     4.9054e+00     
      9         1       233     -7.962e-01      2.040e+02     7.7565e+00     1.7878e+01     5.6477e+01      1.226e+01     3.1894e+00     2.8892e-01     9.402946e-01          1.2324e+00     1.8263e+00     4.9026e+00     

     10         0       257     -1.341e+00      2.373e+02     7.7017e+00     2.0841e+01     5.6065e+01      1.508e+01     3.1937e+00     2.9010e-01     9.300161e-01          1.2278e+00     2.0785e+00     4.8682e+00     
     10         1       268     -9.865e-01      2.380e+02     7.7606e+00     2.0881e+01     5.6040e+01      1.493e+01     3.1324e+00     3.3820e-01     9.300161e-01          1.2697e+00     2.1351e+00     4.8650e+00     

     11         0       292     -1.586e+00      2.733e+02     7.6982e+00     2.4032e+01     5.5514e+01      1.868e+01     3.1365e+00     3.3975e-01     9.188177e-01          1.2633e+00     2.4000e+00     4.8209e+00     
     11         1       303     -1.195e+00      2.739e+02     7.7650e+00     2.4065e+01     5.5485e+01      1.853e+01     3.0678e+00     3.9193e-01     9.188177e-01          1.3089e+00     2.4620e+00     4.8172e+00     

     12         0       327     -1.863e+00      3.113e+02     7.6926e+00     2.7432e+01     5.4812e+01      2.357e+01     3.0714e+00     3.9396e-01     9.064134e-01          1.3002e+00     2.7403e+00     4.7606e+00     
     12         1       338     -1.426e+00      3.119e+02     7.7696e+00     2.7454e+01     5.4776e+01      2.343e+01     2.9933e+00     4.5162e-01     9.064134e-01          1.3505e+00     2.8090e+00     4.7573e+00     

     13         0       362     -2.182e+00      3.516e+02     7.6838e+00     3.1062e+01     5.3908e+01      3.033e+01     2.9962e+00     4.5431e-01     8.924236e-01          1.3385e+00     3.1004e+00     4.6830e+00     
