# Kona Param. Contn. convergence history (opt tol = 1.249000e-06 | feas tol = 7.403378e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      7.800e+01      7.800e+01     1.2490e+01     0.0000e+00     7.4034e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      7.696e+01      1.134e+02     1.2580e+01     4.9177e+00     7.4005e+01      6.382e-01     3.2776e-02     3.5769e-03     9.933410e-01          1.0133e+00     7.3249e-01     1.1000e+01     
      1         1        19      7.695e+01      1.136e+02     1.2574e+01     4.9449e+00     7.3972e+01      6.386e-01     1.8337e-05     8.4631e-07     9.933410e-01          1.0132e+00     7.3670e-01     1.0995e+01     

      2         0        28      7.419e+01      2.072e+02     1.2782e+01     1.7944e+01     7.3725e+01      3.478e+00     2.3123e-01     2.2584e-02     9.758743e-01          1.0473e+00     2.6733e+00     1.0969e+01     
      2         1        37      7.412e+01      2.076e+02     1.2735e+01     1.8018e+01     7.3484e+01      3.544e+00     5.2614e-04     8.8971e-05     9.758743e-01          1.0459e+00     2.6849e+00     1.0933e+01     

      3         0        46      7.125e+01      2.982e+02     1.2845e+01     3.0658e+01     7.2779e+01      8.337e+00     2.2775e-01     1.8002e-02     9.587790e-01          1.0760e+00     4.5664e+00     1.0838e+01     
      3         1        55      7.129e+01      2.975e+02     1.2802e+01     3.0571e+01     7.2545e+01      8.575e+00     7.3443e-04     2.4009e-04     9.587790e-01          1.0746e+00     4.5529e+00     1.0801e+01     

      4         0        66      6.786e+01      4.020e+02     1.2839e+01     4.5196e+01     7.1138e+01      1.819e+01     3.1989e-01     2.3986e-02     9.380102e-01          1.1074e+00     6.7224e+00     1.0599e+01     
      4         1        75      6.785e+01      3.993e+02     1.2756e+01     4.4840e+01     7.0820e+01      1.893e+01     2.3685e-03     8.7819e-04     9.380102e-01          1.1032e+00     6.6659e+00     1.0549e+01     

