# Kona Param. Contn. convergence history (opt tol = 0.000000e+00 | feas tol = 6.897463e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      0.000e+00      0.000e+00     0.0000e+00     0.0000e+00     6.8975e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          0.0000e+00     0.0000e+00     2.5500e+01     

      1         0         8      0.000e+00      3.426e+00     4.3499e-02     4.8486e-01     6.8975e+01      1.243e-03     3.5285e-04     3.9867e-03     9.992752e-01          2.9718e-02     1.8483e-01     2.5500e+01     
      1         1        29      1.089e-11      3.450e+00     4.8991e-02     4.8685e-01     6.8974e+01      1.251e-03     2.8093e-05     2.4820e-05     9.992752e-01          3.3699e-02     1.8496e-01     2.5500e+01     

      2         0       114      5.544e-07      1.255e+01     1.5869e-01     1.7774e+00     6.8973e+01      1.670e-02     4.0156e-03     1.4808e-02     9.973460e-01          1.0795e-01     6.7754e-01     2.5499e+01     
      2         1       199      1.226e-08      1.265e+01     1.7917e-01     1.7858e+00     6.8970e+01      1.681e-02     6.3220e-04     6.1894e-04     9.973460e-01          1.2331e-01     6.7840e-01     2.5498e+01     

      3         0       369      3.840e-06      3.351e+01     4.2344e-01     4.7440e+00     6.8954e+01      1.190e-01     1.5619e-02     3.9364e-02     9.929347e-01          2.8801e-01     1.8076e+00     2.5491e+01     
      3         1       454      4.070e-07      3.379e+01     4.7822e-01     4.7705e+00     6.8940e+01      1.200e-01     2.1748e-03     2.0901e-03     9.929347e-01          3.2904e-01     1.8110e+00     2.5484e+01     

      4         0       624      7.116e-06      5.453e+01     6.8956e-01     7.7181e+00     6.8895e+01      3.158e-01     1.7521e-02     6.3216e-02     9.885475e-01          4.6932e-01     2.9371e+00     2.5463e+01     
      4         1       709      3.190e-06      5.493e+01     7.7809e-01     7.7522e+00     6.8880e+01      3.188e-01     2.6846e-03     2.5778e-03     9.885475e-01          5.3499e-01     2.9390e+00     2.5456e+01     

      5         0       879      1.615e-05      7.586e+01     9.6023e-01     1.0734e+01     6.8806e+01      6.164e-01     2.1649e-02     8.7208e-02     9.841071e-01          6.5358e-01     4.0765e+00     2.5420e+01     
      5         1       964      1.322e-05      7.638e+01     1.0829e+00     1.0775e+01     6.8790e+01      6.223e-01     3.1533e-03     2.9589e-03     9.841071e-01          7.4410e-01     4.0770e+00     2.5413e+01     

      6         0      1134      3.821e-05      9.775e+01     1.2392e+00     1.3823e+01     6.8683e+01      1.038e+00     2.8662e-02     1.1151e-01     9.795527e-01          8.4342e-01     5.2356e+00     2.5361e+01     
      6         1      1219      3.901e-05      9.839e+01     1.3968e+00     1.3873e+01     6.8667e+01      1.048e+00     3.6810e-03     3.1300e-03     9.795527e-01          9.5931e-01     5.2344e+00     2.5353e+01     

      7         0      1389      8.561e-05      1.204e+02     1.5284e+00     1.7009e+01     6.8522e+01      1.604e+00     3.8824e-02     1.3624e-01     9.748372e-01          1.0402e+00     6.4191e+00     2.5283e+01     
      7         1      1474      8.961e-05      1.212e+02     1.7260e+00     1.7066e+01     6.8506e+01      1.620e+00     6.1881e-03     4.5932e-03     9.748372e-01          1.1837e+00     6.4167e+00     2.5278e+01     

      8         0      1644      1.822e-04      1.436e+02     1.8294e+00     2.0283e+01     6.8319e+01      2.343e+00     5.2186e-02     1.6128e-01     9.699534e-01          1.2450e+00     7.6203e+00     2.5185e+01     
      8         1      1729      1.869e-04      1.445e+02     2.0585e+00     2.0348e+01     6.8301e+01      2.366e+00     3.8791e-03     2.9765e-03     9.699534e-01          1.4110e+00     7.6157e+00     2.5179e+01     

      9         0      1814      3.517e-04      1.675e+02     2.1369e+00     2.3645e+01     6.8072e+01      3.291e+00     6.9909e-02     1.8705e-01     9.648817e-01          1.4552e+00     8.8354e+00     2.5069e+01     
      9         1      1899      3.646e-04      1.685e+02     2.4014e+00     2.3717e+01     6.8051e+01      3.323e+00     4.2459e-03     2.9350e-03     9.648817e-01          1.6445e+00     8.8277e+00     2.5059e+01     

     10         0      1984      6.703e-04      1.918e+02     2.4447e+00     2.7057e+01     6.7775e+01      4.483e+00     9.2525e-02     2.1353e-01     9.596510e-01          1.6658e+00     1.0045e+01     2.4931e+01     
     10         1      2069      5.765e-04      1.929e+02     2.7472e+00     2.7139e+01     6.7760e+01      4.525e+00     1.0674e-02     1.2340e-02     9.596510e-01          1.8817e+00     1.0039e+01     2.4930e+01     

     11         0      2239      1.144e-03      2.184e+02     2.7880e+00     3.0794e+01     6.7405e+01      6.095e+00     1.1990e-01     2.4340e-01     9.538033e-01          1.9021e+00     1.1343e+01     2.4762e+01     
     11         1      2324      9.147e-04      2.196e+02     3.1278e+00     3.0883e+01     6.7388e+01      6.156e+00     1.7491e-02     2.2817e-02     9.538033e-01          2.1417e+00     1.1336e+01     2.4764e+01     

