# Kona Param. Contn. convergence history (opt tol = 1.781853e-07 | feas tol = 7.913438e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      2.000e+00      2.000e+00     1.7819e+00     0.0000e+00     7.9134e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.0000e-01     0.0000e+00     1.2500e+01     

      1         0        10      1.998e+00      5.953e+00     1.7077e+00     4.9733e-01     7.9136e+01      2.513e-03     3.2234e-04     3.3248e-05     9.993684e-01          5.0284e-01     7.8953e-02     1.2502e+01     
      1         1        19      1.998e+00      5.956e+00     1.7077e+00     4.9765e-01     7.9136e+01      2.513e-03     9.2045e-08     1.0116e-09     9.993684e-01          5.0285e-01     7.9011e-02     1.2501e+01     

      2         0        28      1.986e+00      3.271e+01     1.3651e+00     3.8621e+00     7.9141e+01      8.531e-02     1.4756e-02     1.4837e-03     9.951006e-01          5.2212e-01     6.1323e-01     1.2509e+01     
      2         1        37      1.990e+00      3.281e+01     1.3648e+00     3.8750e+00     7.9118e+01      8.545e-02     4.3007e-05     2.6088e-06     9.951006e-01          5.2228e-01     6.1522e-01     1.2499e+01     

      3         0        46      1.985e+00      5.941e+01     1.4194e+00     7.2202e+00     7.9080e+01      2.817e-01     1.4610e-02     1.3106e-03     9.908855e-01          5.4161e-01     1.1463e+00     1.2487e+01     
      3         1        55      1.989e+00      5.948e+01     1.4158e+00     7.2299e+00     7.9058e+01      2.824e-01     9.7588e-05     4.6423e-06     9.908855e-01          5.4152e-01     1.1465e+00     1.2478e+01     

      4         0        64      1.992e+00      8.627e+01     1.8200e+00     1.0602e+01     7.8975e+01      5.980e-01     1.4879e-02     1.6882e-03     9.866541e-01          5.6097e-01     1.6804e+00     1.2446e+01     
      4         1        75      1.996e+00      8.631e+01     1.8040e+00     1.0608e+01     7.8954e+01      5.997e-01     1.0274e-05     4.9400e-05     9.866541e-01          5.6052e-01     1.6784e+00     1.2437e+01     

      5         0        84      2.007e+00      1.136e+02     2.3831e+00     1.4053e+01     7.8825e+01      1.051e+00     1.5611e-02     2.7783e-03     9.823368e-01          8.8349e-01     2.2212e+00     1.2385e+01     
      5         1        95      2.010e+00      1.137e+02     2.3493e+00     1.4058e+01     7.8804e+01      1.054e+00     3.0297e-05     1.0685e-04     9.823368e-01          8.6557e-01     2.2165e+00     1.2378e+01     

      6         0       104      2.031e+00      1.419e+02     3.0035e+00     1.7621e+01     7.8624e+01      1.667e+00     1.6862e-02     4.5539e-03     9.778657e-01          1.1972e+00     2.7737e+00     1.2303e+01     
      6         1       117      2.032e+00      1.419e+02     2.9485e+00     1.7625e+01     7.8604e+01      1.673e+00     3.3414e-06     1.2351e-07     9.778657e-01          1.1702e+00     2.7662e+00     1.2298e+01     

      7         0       130      2.059e+00      1.707e+02     3.5715e+00     2.1268e+01     7.8377e+01      2.469e+00     1.7615e-02     1.7475e-03     9.732797e-01          1.4694e+00     3.3232e+00     1.2207e+01     
      7         1       141      2.062e+00      1.706e+02     3.5401e+00     2.1264e+01     7.8354e+01      2.477e+00     2.3510e-05     1.3633e-04     9.732797e-01          1.4546e+00     3.3183e+00     1.2199e+01     

      8         0       154      2.099e+00      2.015e+02     4.1662e+00     2.5186e+01     7.8062e+01      3.548e+00     2.0603e-02     2.3120e-03     9.683091e-01          1.7468e+00     3.9079e+00     1.2083e+01     
      8         1       165      2.102e+00      2.014e+02     4.1260e+00     2.5178e+01     7.8037e+01      3.562e+00     3.2807e-05     1.9305e-04     9.683091e-01          1.7281e+00     3.9013e+00     1.2075e+01     

      9         0       178      2.149e+00      2.341e+02     4.7235e+00     2.9354e+01     7.7671e+01      4.980e+00     2.3650e-02     2.9334e-03     9.629615e-01          2.0022e+00     4.5162e+00     1.1935e+01     
      9         1       189      2.151e+00      2.340e+02     4.6750e+00     2.9340e+01     7.7644e+01      5.003e+00     3.0330e-05     2.0684e-04     9.629615e-01          1.9801e+00     4.5078e+00     1.1927e+01     

     10         0       202      2.209e+00      2.692e+02     5.2290e+00     3.3838e+01     7.7191e+01      6.903e+00     2.7895e-02     3.7441e-03     9.571160e-01          2.2315e+00     5.1545e+00     1.1758e+01     
     10         1       213      2.211e+00      2.690e+02     5.1716e+00     3.3817e+01     7.7161e+01      6.939e+00     2.7729e-05     1.5220e-04     9.571160e-01          2.2055e+00     5.1440e+00     1.1752e+01     

     11         0       226      2.282e+00      3.070e+02     5.6649e+00     3.8707e+01     7.6598e+01      9.529e+00     3.3717e-02     4.7900e-03     9.506292e-01          2.4278e+00     5.8286e+00     1.1551e+01     
     11         1       237      2.283e+00      3.067e+02     5.5981e+00     3.8676e+01     7.6564e+01      9.586e+00     5.3362e-05     2.4870e-04     9.506292e-01          2.3978e+00     5.8155e+00     1.1546e+01     

     12         0       250      2.367e+00      3.483e+02     6.0121e+00     4.4041e+01     7.5862e+01      1.319e+01     4.1821e-02     6.1821e-03     9.433099e-01          2.5834e+00     6.5450e+00     1.1309e+01     
     12         1       263      2.366e+00      3.479e+02     5.9365e+00     4.3988e+01     7.5822e+01      1.328e+01     1.0713e-04     1.4751e-05     9.433099e-01          2.5496e+00     6.5278e+00     1.1306e+01     

     13         0       276      2.465e+00      3.937e+02     6.2505e+00     4.9930e+01     7.4934e+01      1.845e+01     5.3362e-02     8.0707e-03     9.348889e-01          2.6900e+00     7.3105e+00     1.1027e+01     
     13         1       289      2.463e+00      3.930e+02     6.1664e+00     4.9850e+01     7.4885e+01      1.860e+01     1.7736e-04     2.8816e-05     9.348889e-01          2.6524e+00     7.2890e+00     1.1026e+01     

     14         0       302      2.576e+00      4.438e+02     6.3572e+00     5.6473e+01     7.3744e+01      2.624e+01     6.9984e-02     1.0751e-02     9.249918e-01          2.7376e+00     8.1327e+00     1.0697e+01     
     14         1       315      2.571e+00      4.428e+02     6.2650e+00     5.6346e+01     7.3683e+01      2.648e+01     2.9994e-04     1.1846e-04     9.249918e-01          2.6965e+00     8.1049e+00     1.0698e+01     

     15         0       328      2.699e+00      4.994e+02     6.3081e+00     6.3760e+01     7.2179e+01      3.823e+01     9.4520e-02     1.5049e-02     9.130511e-01          2.7160e+00     9.0166e+00     1.0307e+01     
     15         1       341      2.690e+00      4.978e+02     6.2139e+00     6.3556e+01     7.2102e+01      3.864e+01     7.7343e-04     8.9824e-05     9.130511e-01          2.6740e+00     8.9801e+00     1.0312e+01     

     16         0       354      2.830e+00      5.604e+02     6.0851e+00     7.1830e+01     7.0062e+01      5.756e+01     1.3128e-01     2.2331e-02     8.981794e-01          2.6174e+00     9.9603e+00     9.8397e+00     
     16         1       369      2.817e+00      5.577e+02     5.9867e+00     7.1492e+01     6.9964e+01      5.824e+01     1.4356e-04     2.0682e-05     8.981794e-01          2.5734e+00     9.9102e+00     9.8484e+00     

     17         0       384      2.969e+00      6.244e+02     5.6223e+00     8.0420e+01     6.7140e+01      8.975e+01     1.7782e-01     3.6524e-02     8.792107e-01          2.4128e+00     1.0926e+01     9.2705e+00     
