# Kona Param. Contn. convergence history (opt tol = 2.121320e-07 | feas tol = 3.234579e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      0.000e+00      0.000e+00     2.1213e+00     0.0000e+00     3.2346e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.5000e+00     0.0000e+00     1.1000e+01     

      1         0        10     -6.938e-03      1.606e+00     2.1190e+00     4.9839e-01     3.2346e+01      1.240e-03     7.6855e-04     7.7572e-05     9.984583e-01          1.5015e+00     1.6959e-01     1.1001e+01     
      1         1        27     -6.938e-03      1.609e+00     2.1190e+00     4.9914e-01     3.2345e+01      1.240e-03     3.0614e-06     5.4597e-07     9.984583e-01          1.5015e+00     1.6986e-01     1.1000e+01     

      2         0        52     -2.655e-02      6.159e+00     2.1127e+00     1.9112e+00     3.2341e+01      1.823e-02     6.1703e-03     6.0210e-04     9.941026e-01          1.5059e+00     6.5038e-01     1.1001e+01     
      2         1        69     -2.656e-02      6.176e+00     2.1127e+00     1.9165e+00     3.2335e+01      1.828e-02     2.6510e-05     7.4744e-06     9.941026e-01          1.5060e+00     6.5224e-01     1.0999e+01     

      3         0        94     -4.603e-02      1.071e+01     2.1069e+00     3.3230e+00     3.2319e+01      5.513e-02     6.1320e-03     5.4131e-04     9.897924e-01          1.5104e+00     1.1309e+00     1.0995e+01     
      3         1       111     -4.604e-02      1.072e+01     2.1070e+00     3.3272e+00     3.2312e+01      5.530e-02     3.8996e-05     3.6811e-05     9.897924e-01          1.5105e+00     1.1323e+00     1.0993e+01     

      4         0       136     -6.573e-02      1.530e+01     2.1017e+00     4.7493e+00     3.2283e+01      1.134e-01     6.2881e-03     4.9982e-04     9.854533e-01          1.5151e+00     1.6161e+00     1.0984e+01     
      4         1       161     -6.579e-02      1.531e+01     2.1018e+00     4.7525e+00     3.2277e+01      1.138e-01     4.7655e-07     5.6010e-09     9.854533e-01          1.5152e+00     1.6172e+00     1.0982e+01     

      5         0       186     -8.606e-02      2.000e+01     2.0969e+00     6.2092e+00     3.2234e+01      1.963e-01     6.6300e-03     4.6848e-04     9.810177e-01          1.5201e+00     2.1124e+00     1.0968e+01     
      5         1       203     -8.600e-02      2.001e+01     2.0970e+00     6.2115e+00     3.2227e+01      1.970e-01     2.4566e-05     5.5487e-06     9.810177e-01          1.5202e+00     2.1131e+00     1.0965e+01     

      6         0       228     -1.071e-01      2.487e+01     2.0926e+00     7.7224e+00     3.2169e+01      3.091e-01     7.1791e-03     4.4082e-04     9.764163e-01          1.5253e+00     2.6262e+00     1.0946e+01     
      6         1       245     -1.071e-01      2.488e+01     2.0927e+00     7.7235e+00     3.2161e+01      3.103e-01     4.2057e-05     3.4444e-05     9.764163e-01          1.5255e+00     2.6264e+00     1.0943e+01     

      7         0       270     -1.295e-01      2.998e+01     2.0887e+00     9.3098e+00     3.2084e+01      4.602e-01     7.9824e-03     4.1956e-04     9.715719e-01          1.5311e+00     3.1643e+00     1.0917e+01     
      7         1       291     -1.295e-01      2.997e+01     2.0889e+00     9.3095e+00     3.2076e+01      4.621e-01     2.5676e-05     6.7185e-05     9.715719e-01          1.5313e+00     3.1640e+00     1.0914e+01     

      8         0       341     -1.536e-01      3.539e+01     2.0854e+00     1.0994e+01     3.1976e+01      6.619e-01     9.1042e-03     3.9075e-04     9.663972e-01          1.5375e+00     3.7340e+00     1.0880e+01     
      8         1       358     -1.536e-01      3.538e+01     2.0856e+00     1.0992e+01     3.1966e+01      6.649e-01     3.7461e-05     7.1046e-06     9.663972e-01          1.5377e+00     3.7330e+00     1.0877e+01     

      9         0       383     -1.799e-01      4.118e+01     2.0828e+00     1.2801e+01     3.1838e+01      9.332e-01     1.0655e-02     3.4946e-04     9.607863e-01          1.5447e+00     4.3434e+00     1.0833e+01     
      9         1       400     -1.800e-01      4.116e+01     2.0830e+00     1.2796e+01     3.1827e+01      9.380e-01     6.6526e-05     4.8994e-05     9.607863e-01          1.5449e+00     4.3413e+00     1.0829e+01     

     10         0       450     -2.094e-01      4.745e+01     2.0811e+00     1.4760e+01     3.1661e+01      1.303e+00     1.2800e-02     2.8701e-04     9.546061e-01          1.5531e+00     5.0017e+00     1.0771e+01     
     10         1       467     -2.095e-01      4.742e+01     2.0814e+00     1.4751e+01     3.1648e+01      1.311e+00     5.7273e-05     1.5598e-05     9.546061e-01          1.5533e+00     4.9981e+00     1.0767e+01     

     11         0       492     -2.429e-01      5.430e+01     2.0807e+00     1.6904e+01     3.1433e+01      1.818e+00     1.5786e-02     2.0875e-04     9.476849e-01          1.5629e+00     5.7189e+00     1.0692e+01     
     11         1       509     -2.431e-01      5.425e+01     2.0811e+00     1.6890e+01     3.1418e+01      1.831e+00     9.7747e-05     8.5022e-05     9.476849e-01          1.5632e+00     5.7131e+00     1.0686e+01     

     12         0       559     -2.821e-01      6.183e+01     2.0823e+00     1.9274e+01     3.1137e+01      2.553e+00     1.9993e-02     2.8596e-04     9.397932e-01          1.5748e+00     6.5060e+00     1.0588e+01     
     12         1       576     -2.823e-01      6.175e+01     2.0828e+00     1.9249e+01     3.1117e+01      2.573e+00     9.5104e-05     4.1748e-05     9.397932e-01          1.5752e+00     6.4966e+00     1.0581e+01     

     13         0       626     -3.288e-01      7.017e+01     2.0867e+00     2.1908e+01     3.0745e+01      3.633e+00     2.6010e-02     7.4153e-04     9.306128e-01          1.5897e+00     7.3738e+00     1.0451e+01     
     13         1       643     -3.292e-01      7.004e+01     2.0875e+00     2.1868e+01     3.0721e+01      3.667e+00     1.2243e-04     7.0435e-05     9.306128e-01          1.5902e+00     7.3588e+00     1.0443e+01     

     14         0       668     -3.866e-01      7.942e+01     2.0955e+00     2.4849e+01     3.0219e+01      5.277e+00     3.4752e-02     1.7152e-03     9.196869e-01          1.6088e+00     8.3309e+00     1.0267e+01     
     14         1       689     -3.876e-01      7.919e+01     2.0968e+00     2.4783e+01     3.0188e+01      5.334e+00     1.2709e-04     2.1749e-04     9.196869e-01          1.6100e+00     8.3068e+00     1.0256e+01     

     15         0       739     -4.612e-01      8.958e+01     2.1118e+00     2.8122e+01     2.9499e+01      7.880e+00     4.7536e-02     3.7169e-03     9.063365e-01          1.6347e+00     9.3780e+00     1.0016e+01     
     15         1       756     -4.624e-01      8.921e+01     2.1134e+00     2.8012e+01     2.9458e+01      7.975e+00     2.8862e-04     1.1490e-04     9.063365e-01          1.6361e+00     9.3393e+00     1.0003e+01     

     16         0       781     -5.627e-01      1.005e+02     2.1414e+00     3.1706e+01     2.8489e+01      1.218e+01     6.6181e-02     7.9341e-03     8.895007e-01          1.6716e+00     1.0496e+01     9.6662e+00     
     16         1       802     -5.656e-01      9.990e+01     2.1427e+00     3.1521e+01     2.8438e+01      1.234e+01     1.2465e-04     3.9709e-04     8.895007e-01          1.6742e+00     1.0433e+01     9.6495e+00     

     17         0       827     -7.147e-01      1.116e+02     2.1936e+00     3.5464e+01     2.7042e+01      1.961e+01     9.2156e-02     1.7287e-02     8.674394e-01          1.7288e+00     1.1620e+01     9.1669e+00     
     17         1       848     -7.177e-01      1.106e+02     2.1945e+00     3.5154e+01     2.6984e+01      1.985e+01     7.7188e-05     3.3676e-05     8.674394e-01          1.7319e+00     1.1521e+01     9.1496e+00     

     18         0       873     -9.529e-01      1.211e+02     2.2817e+00     3.8976e+01     2.4921e+01      3.293e+01     1.2228e-01     3.9604e-02     8.371065e-01          1.8186e+00     1.2586e+01     8.4426e+00     
     18         1       894     -9.726e-01      1.194e+02     2.2894e+00     3.8471e+01     2.4875e+01      3.319e+01     4.1020e-04     1.0853e-03     8.371065e-01          1.8292e+00     1.2435e+01     8.4302e+00     

     19         0       919     -1.421e+00      1.249e+02     2.4574e+00     4.1163e+01     2.1828e+01      5.674e+01     1.2753e-01     9.2304e-02     7.937454e-01          1.9900e+00     1.3015e+01     7.3934e+00     
     19         1       944     -1.477e+00      1.227e+02     2.4737e+00     4.0451e+01     2.1862e+01      5.652e+01     1.0646e-03     1.2039e-04     7.937454e-01          2.0089e+00     1.2831e+01     7.4081e+00     

     20         0       969     -2.485e+00      1.170e+02     2.7992e+00     4.0253e+01     1.7862e+01      9.266e+01     8.2159e-02     1.8098e-01     7.346250e-01          2.3191e+00     1.2391e+01     6.0423e+00     
     20         1       994     -2.643e+00      1.155e+02     2.8271e+00     3.9648e+01     1.8083e+01      9.074e+01     3.0762e-03     5.2750e-05     7.346250e-01          2.3500e+00     1.2288e+01     6.1183e+00     

     21         0      1019     -4.594e+00      1.006e+02     3.2977e+00     3.6658e+01     1.4463e+01      1.252e+02     1.9070e-01     1.8683e-01     6.733702e-01          2.7939e+00     1.1159e+01     5.0126e+00     
     21         1      1044     -5.116e+00      1.006e+02     3.3712e+00     3.6548e+01     1.4762e+01      1.224e+02     5.4796e-03     2.9077e-04     6.733702e-01          2.8724e+00     1.1250e+01     5.1062e+00     

     22         0      1065     -7.343e+00      9.072e+01     3.7586e+00     3.4347e+01     1.3140e+01      1.372e+02     8.3650e-02     5.2954e-02     6.398608e-01          3.2371e+00     1.0526e+01     4.6100e+00     
     22         1      1090     -7.652e+00      9.090e+01     3.7923e+00     3.4392e+01     1.3233e+01      1.363e+02     7.7746e-04     8.8065e-05     6.398608e-01          3.2723e+00     1.0569e+01     4.6350e+00     

     23         0      1111     -9.636e+00      8.476e+01     4.0679e+00     3.3000e+01     1.2392e+01      1.436e+02     3.7381e-02     1.7599e-02     6.199459e-01          3.5371e+00     1.0131e+01     4.4017e+00     
     23         1      1136     -9.880e+00      8.481e+01     4.0986e+00     3.3028e+01     1.2428e+01      1.433e+02     4.0234e-04     2.6505e-04     6.199459e-01          3.5610e+00     1.0194e+01     4.4339e+00     

     24         0      1157     -1.167e+01      8.057e+01     4.3160e+00     3.2074e+01     1.1919e+01      1.475e+02     2.1055e-02     8.0448e-03     6.065782e-01          3.7681e+00     1.0001e+01     4.4218e+00     
     24         1      1186     -1.181e+01      8.060e+01     4.3313e+00     3.2092e+01     1.1937e+01      1.473e+02     5.2111e-05     1.4625e-06     6.065782e-01          3.7796e+00     1.0041e+01     4.4390e+00     

     25         0      1207     -1.373e+01      7.685e+01     4.5417e+00     3.1252e+01     1.1531e+01      1.505e+02     1.8885e-02     6.1899e-03     5.949685e-01          3.9788e+00     9.8715e+00     4.4554e+00     
     25         1      1236     -1.386e+01      7.688e+01     4.5549e+00     3.1269e+01     1.1545e+01      1.504e+02     3.7044e-05     1.1782e-06     5.949685e-01          3.9887e+00     9.9075e+00     4.4707e+00     

     26         0      1257     -1.601e+01      7.334e+01     4.7689e+00     3.0482e+01     1.1201e+01      1.530e+02     1.9263e-02     5.5847e-03     5.841830e-01          4.1903e+00     9.7465e+00     4.5110e+00     
     26         1      1282     -1.615e+01      7.337e+01     4.7804e+00     3.0500e+01     1.1214e+01      1.529e+02     1.7002e-04     5.2707e-05     5.841830e-01          4.1990e+00     9.7826e+00     4.5257e+00     

     27         0      1303     -1.864e+01      6.988e+01     5.0048e+00     2.9730e+01     1.0913e+01      1.551e+02     2.1353e-02     5.5731e-03     5.737224e-01          4.4094e+00     9.6203e+00     4.5902e+00     
     27         1      1328     -1.877e+01      6.992e+01     5.0139e+00     2.9751e+01     1.0926e+01      1.551e+02     1.2675e-04     3.7214e-05     5.737224e-01          4.4163e+00     9.6590e+00     4.6046e+00     

     28         0      1349     -2.174e+01      6.636e+01     5.2552e+00     2.8969e+01     1.0656e+01      1.569e+02     2.5524e-02     6.0341e-03     5.631695e-01          4.6416e+00     9.4857e+00     4.6968e+00     
     28         1      1374     -2.189e+01      6.642e+01     5.2620e+00     2.8993e+01     1.0670e+01      1.568e+02     8.6269e-05     3.2619e-05     5.631695e-01          4.6466e+00     9.5303e+00     4.7118e+00     

     29         0      1395     -2.555e+01      6.267e+01     5.5265e+00     2.8168e+01     1.0427e+01      1.584e+02     3.2821e-02     7.1071e-03     5.520994e-01          4.8929e+00     9.3329e+00     4.8387e+00     
     29         1      1416     -2.570e+01      6.276e+01     5.5298e+00     2.8199e+01     1.0442e+01      1.583e+02     2.8482e-04     9.5435e-05     5.520994e-01          4.8947e+00     9.3882e+00     4.8548e+00     

     30         0      1437     -3.039e+01      5.866e+01     5.8246e+00     2.7284e+01     1.0223e+01      1.596e+02     4.5831e-02     9.2623e-03     5.399245e-01          5.1686e+00     9.1448e+00     5.0284e+00     
     30         1      1458     -3.049e+01      5.883e+01     5.8171e+00     2.7328e+01     1.0238e+01      1.595e+02     1.8879e-04     1.2597e-04     5.399245e-01          5.1611e+00     9.2182e+00     5.0429e+00     

     31         0      1479     -3.680e+01      5.416e+01     6.1470e+00     2.6245e+01     1.0042e+01      1.605e+02     7.0896e-02     1.3569e-02     5.256323e-01          5.4672e+00     8.8858e+00     5.2828e+00     
     31         1      1500     -3.678e+01      5.449e+01     6.1198e+00     2.6311e+01     1.0056e+01      1.604e+02     1.8238e-04     1.3987e-04     5.256323e-01          5.4422e+00     8.9949e+00     5.2940e+00     

     32         0      1521     -4.598e+01      4.850e+01     6.4623e+00     2.4742e+01     9.8287e+00      1.609e+02     1.4448e-01     2.8106e-02     5.051817e-01          5.7608e+00     8.4002e+00     5.6278e+00     
     32         1      1542     -4.585e+01      4.924e+01     6.3962e+00     2.4877e+01     9.8532e+00      1.607e+02     8.4280e-04     4.5074e-04     5.051817e-01          5.7022e+00     8.6190e+00     5.6436e+00     

     33         0      1575     -5.447e+01      4.476e+01     6.5465e+00     2.3400e+01     9.6843e+00      1.603e+02     1.2485e-01     2.5103e-02     4.854343e-01          5.8464e+00     8.0181e+00     5.9475e+00     
     33         1      1608     -5.293e+01      4.559e+01     6.4113e+00     2.3517e+01     9.6405e+00      1.602e+02     8.6740e-04     1.3382e-05     4.854343e-01          5.7251e+00     8.1934e+00     5.8826e+00     

     34         0      1641     -5.649e+01      4.368e+01     6.3271e+00     2.2626e+01     9.4797e+00      1.595e+02     3.6944e-02     8.1140e-03     4.727665e-01          5.6546e+00     7.8483e+00     5.9810e+00     
     34         1      1674     -5.566e+01      4.394e+01     6.2709e+00     2.2663e+01     9.4505e+00      1.595e+02     2.7146e-04     1.7156e-06     4.727665e-01          5.6041e+00     7.8978e+00     5.9417e+00     

     35         0      1703     -5.678e+01      4.313e+01     6.1621e+00     2.2176e+01     9.3302e+00      1.590e+02     9.2009e-03     2.7186e-03     4.656020e-01          5.5074e+00     7.7141e+00     5.9540e+00     
     35         1      1736     -5.647e+01      4.319e+01     6.1443e+00     2.2185e+01     9.3183e+00      1.590e+02     4.8811e-05     6.4146e-06     4.656020e-01          5.4929e+00     7.7250e+00     5.9380e+00     

     36         0      1761     -5.674e+01      4.280e+01     6.0659e+00     2.1925e+01     9.2402e+00      1.587e+02     2.3985e-03     1.0172e-03     4.617081e-01          5.4231e+00     7.6272e+00     5.9274e+00     
     36         1      1794     -5.669e+01      4.281e+01     6.0627e+00     2.1928e+01     9.2384e+00      1.587e+02     1.0401e-05     9.7975e-07     4.617081e-01          5.4210e+00     7.6299e+00     5.9247e+00     

     37         0      1815     -5.669e+01      4.263e+01     6.0164e+00     2.1798e+01     9.1935e+00      1.585e+02     9.9051e-04     2.3758e-04     4.597438e-01          5.3798e+00     7.5805e+00     5.9124e+00     
     37         1      1844     -5.674e+01      4.263e+01     6.0185e+00     2.1798e+01     9.1961e+00      1.585e+02     5.3963e-06     7.8031e-06     4.597438e-01          5.3819e+00     7.5816e+00     5.9151e+00     

     38         0      1865     -5.669e+01      4.206e+01     5.8671e+00     2.1382e+01     9.0511e+00      1.580e+02     4.6097e-03     1.1931e-03     4.534582e-01          5.2480e+00     7.4201e+00     5.8725e+00     
     38         1      1894     -5.666e+01      4.208e+01     5.8644e+00     2.1386e+01     9.0511e+00      1.580e+02     9.4738e-06     9.1351e-06     4.534582e-01          5.2453e+00     7.4262e+00     5.8714e+00     

     39         0      1915     -5.644e+01      4.167e+01     5.7404e+00     2.1075e+01     8.9358e+00      1.576e+02     2.2597e-03     6.4300e-04     4.487059e-01          5.1353e+00     7.3057e+00     5.8304e+00     
     39         1      1944     -5.635e+01      4.168e+01     5.7364e+00     2.1077e+01     8.9324e+00      1.576e+02     4.7119e-06     5.7690e-06     4.487059e-01          5.1317e+00     7.3081e+00     5.8259e+00     

     40         0      1965     -5.597e+01      4.120e+01     5.5826e+00     2.0710e+01     8.7916e+00      1.570e+02     3.4242e-03     9.0680e-04     4.430492e-01          4.9951e+00     7.1651e+00     5.7711e+00     
     40         1      1994     -5.574e+01      4.120e+01     5.5734e+00     2.0712e+01     8.7816e+00      1.570e+02     2.5858e-05     8.7251e-06     4.430492e-01          4.9866e+00     7.1673e+00     5.7587e+00     

     41         0      2015     -5.522e+01      4.072e+01     5.4104e+00     2.0341e+01     8.6341e+00      1.564e+02     4.4716e-03     1.0228e-03     4.372826e-01          4.8420e+00     7.0227e+00     5.6960e+00     
     41         1      2044     -5.486e+01      4.071e+01     5.3975e+00     2.0344e+01     8.6181e+00      1.564e+02     5.2913e-05     1.0402e-05     4.372826e-01          4.8299e+00     7.0237e+00     5.6768e+00     

     42         0      2069     -5.458e+01      4.056e+01     5.3421e+00     2.0229e+01     8.5666e+00      1.562e+02     5.0830e-04     3.0413e-04     4.354812e-01          4.7805e+00     6.9789e+00     5.6505e+00     
     42         1      2098     -5.454e+01      4.056e+01     5.3409e+00     2.0229e+01     8.5651e+00      1.562e+02     3.0668e-06     2.9990e-06     4.354812e-01          4.7794e+00     6.9790e+00     5.6487e+00     

     43         0      2123     -5.401e+01      4.028e+01     5.2444e+00     2.0032e+01     8.4752e+00      1.559e+02     1.1067e-03     5.9733e-04     4.323816e-01          4.6933e+00     6.9018e+00     5.6014e+00     
     43         1      2152     -5.395e+01      4.028e+01     5.2420e+00     2.0033e+01     8.4722e+00      1.559e+02     4.3065e-06     6.4182e-06     4.323816e-01          4.6912e+00     6.9020e+00     5.5978e+00     

     44         0      2177     -5.333e+01      3.999e+01     5.1387e+00     1.9827e+01     8.3752e+00      1.555e+02     1.1921e-03     6.6936e-04     4.291270e-01          4.5990e+00     6.8211e+00     5.5446e+00     
     44         1      2206     -5.326e+01      3.999e+01     5.1364e+00     1.9828e+01     8.3722e+00      1.555e+02     3.2504e-06     5.5232e-06     4.291270e-01          4.5970e+00     6.8214e+00     5.5409e+00     

     45         0      2231     -5.253e+01      3.966e+01     5.0227e+00     1.9606e+01     8.2646e+00      1.551e+02     1.3428e-03     7.7110e-04     4.256029e-01          4.4954e+00     6.7341e+00     5.4796e+00     
