@ Predictor 
@ Outer Iter 0 
@ Inner Iter 0 
@ self.mu 1.000000e+00 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.241527e+01
# iters            rel. res.
      0            1.000000e+00
      1            1.306034e-01
      2            8.683726e-17
# FGMRES final (true) residual : |res|/|res0| = 1.662448e-16
@ Corrector 
@ Outer Iter 1 
@ Inner Iter 0 
@ self.mu 9.984583e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 7.724589e-04
# iters            rel. res.
      0            1.000000e+00
      1            4.734234e-02
      2            2.753815e-02
      3            4.025699e-03
# FGMRES final (true) residual : |res|/|res0| = 4.025699e-03
@ Predictor 
@ Outer Iter 1 
@ Inner Iter 1 
@ self.mu 9.984583e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.246840e+01
# iters            rel. res.
      0            1.000000e+00
      1            8.519364e-02
      2            6.220084e-02
      3            3.454735e-02
      4            2.527377e-02
      5            1.563531e-05
# FGMRES final (true) residual : |res|/|res0| = 1.563531e-05
@ Corrector 
@ Outer Iter 2 
@ Inner Iter 0 
@ self.mu 9.941026e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 6.199651e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.708001e-02
      2            2.756510e-02
      3            4.442780e-03
# FGMRES final (true) residual : |res|/|res0| = 4.442780e-03
@ Predictor 
@ Outer Iter 2 
@ Inner Iter 1 
@ self.mu 9.941026e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.265310e+01
# iters            rel. res.
      0            1.000000e+00
      1            8.737456e-02
      2            6.090302e-02
      3            3.468180e-02
      4            2.523850e-02
      5            6.228587e-05
# FGMRES final (true) residual : |res|/|res0| = 6.228587e-05
@ Corrector 
@ Outer Iter 3 
@ Inner Iter 0 
@ self.mu 9.897924e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 6.155835e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.753681e-02
      2            2.831931e-02
      3            8.711377e-03
# FGMRES final (true) residual : |res|/|res0| = 8.711377e-03
@ Predictor 
@ Outer Iter 3 
@ Inner Iter 1 
@ self.mu 9.897924e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.288720e+01
# iters            rel. res.
      0            1.000000e+00
      1            8.941580e-02
      2            5.989547e-02
      3            3.465107e-02
      4            2.515703e-02
      5            1.388106e-04
# FGMRES final (true) residual : |res|/|res0| = 1.388106e-04
@ Corrector 
@ Outer Iter 4 
@ Inner Iter 0 
@ self.mu 9.854533e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 6.307907e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.991192e-02
      2            3.056837e-02
      3            1.407821e-02
      4            1.074550e-02
      5            7.554346e-05
# FGMRES final (true) residual : |res|/|res0| = 7.554346e-05
@ Predictor 
@ Outer Iter 4 
@ Inner Iter 1 
@ self.mu 9.854533e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.317515e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.161491e-02
      2            5.893688e-02
      3            3.439558e-02
      4            2.495113e-02
      5            3.528902e-04
# FGMRES final (true) residual : |res|/|res0| = 3.528902e-04
@ Corrector 
@ Outer Iter 5 
@ Inner Iter 0 
@ self.mu 9.810177e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 6.646500e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.422017e-02
      2            2.651486e-02
      3            3.789248e-03
# FGMRES final (true) residual : |res|/|res0| = 3.789248e-03
@ Predictor 
@ Outer Iter 5 
@ Inner Iter 1 
@ self.mu 9.810177e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.352368e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.291515e-02
      2            5.865428e-02
      3            3.409751e-02
      4            2.457783e-02
      5            2.552566e-04
# FGMRES final (true) residual : |res|/|res0| = 2.552566e-04
@ Corrector 
@ Outer Iter 6 
@ Inner Iter 0 
@ self.mu 9.764163e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 7.192630e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.474532e-02
      2            2.721942e-02
      3            7.557905e-03
# FGMRES final (true) residual : |res|/|res0| = 7.557905e-03
@ Predictor 
@ Outer Iter 6 
@ Inner Iter 1 
@ self.mu 9.764163e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.394230e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.481445e-02
      2            5.814611e-02
      3            3.372669e-02
      4            2.442028e-02
      5            4.001049e-04
# FGMRES final (true) residual : |res|/|res0| = 4.001049e-04
@ Corrector 
@ Outer Iter 7 
@ Inner Iter 0 
@ self.mu 9.715719e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 7.993373e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.620525e-02
      2            2.879397e-02
      3            1.174318e-02
      4            8.997949e-03
# FGMRES final (true) residual : |res|/|res0| = 8.997949e-03
@ Corrector 
@ Outer Iter 7 
@ Inner Iter 1 
@ self.mu 9.715719e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 7.192385e-05
# iters            rel. res.
      0            1.000000e+00
      1            6.048756e-01
      2            8.403796e-02
      3            5.943818e-02
      4            3.279820e-02
      5            4.913424e-04
# FGMRES final (true) residual : |res|/|res0| = 4.913424e-04
@ Predictor 
@ Outer Iter 7 
@ Inner Iter 2 
@ self.mu 9.715719e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.444389e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.768353e-02
      2            5.797309e-02
      3            3.335460e-02
      4            2.402075e-02
      5            3.573312e-04
# FGMRES final (true) residual : |res|/|res0| = 3.573311e-04
@ Corrector 
@ Outer Iter 8 
@ Inner Iter 0 
@ self.mu 9.663972e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 9.112556e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.269738e-02
      2            2.587874e-02
      3            4.184168e-03
# FGMRES final (true) residual : |res|/|res0| = 4.184168e-03
@ Predictor 
@ Outer Iter 8 
@ Inner Iter 1 
@ self.mu 9.663972e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.504529e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.746605e-02
      2            5.791133e-02
      3            3.254050e-02
      4            2.337516e-02
      5            1.589489e-04
# FGMRES final (true) residual : |res|/|res0| = 1.589489e-04
@ Corrector 
@ Outer Iter 9 
@ Inner Iter 0 
@ self.mu 9.607863e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.066043e-02
# iters            rel. res.
      0            1.000000e+00
      1            4.305648e-02
      2            2.673306e-02
      3            7.750179e-03
# FGMRES final (true) residual : |res|/|res0| = 7.750179e-03
@ Corrector 
@ Outer Iter 9 
@ Inner Iter 1 
@ self.mu 9.607863e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 8.262029e-05
# iters            rel. res.
      0            1.000000e+00
      1            7.381755e-01
      2            6.635447e-01
      3            5.532980e-01
      4            1.000902e-01
      5            1.726006e-03
# FGMRES final (true) residual : |res|/|res0| = 1.726006e-03
@ Predictor 
@ Outer Iter 9 
@ Inner Iter 2 
@ self.mu 9.607863e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.576851e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.879318e-02
      2            5.793407e-02
      3            3.179607e-02
      4            2.281237e-02
      5            1.699771e-04
# FGMRES final (true) residual : |res|/|res0| = 1.699771e-04
@ Corrector 
@ Outer Iter 10 
@ Inner Iter 0 
@ self.mu 9.546061e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.280273e-02
# iters            rel. res.
      0            1.000000e+00
      1            4.086290e-02
      2            2.559208e-02
      3            4.636446e-03
# FGMRES final (true) residual : |res|/|res0| = 4.636446e-03
@ Predictor 
@ Outer Iter 10 
@ Inner Iter 1 
@ self.mu 9.546061e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.664208e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.993152e-02
      2            5.794428e-02
      3            3.085512e-02
      4            2.210684e-02
      5            2.319475e-04
# FGMRES final (true) residual : |res|/|res0| = 2.319475e-04
@ Corrector 
@ Outer Iter 11 
@ Inner Iter 0 
@ self.mu 9.476849e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.578720e-02
# iters            rel. res.
      0            1.000000e+00
      1            4.159913e-02
      2            2.652545e-02
      3            8.205957e-03
# FGMRES final (true) residual : |res|/|res0| = 8.205957e-03
@ Corrector 
@ Outer Iter 11 
@ Inner Iter 1 
@ self.mu 9.476849e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.295498e-04
# iters            rel. res.
      0            1.000000e+00
      1            7.485205e-01
      2            6.768880e-01
      3            6.132296e-01
      4            2.102222e-01
      5            4.537792e-03
# FGMRES final (true) residual : |res|/|res0| = 4.537792e-03
@ Predictor 
@ Outer Iter 11 
@ Inner Iter 2 
@ self.mu 9.476849e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.770266e+01
# iters            rel. res.
      0            1.000000e+00
      1            1.007838e-01
      2            5.817414e-02
      3            2.976184e-02
      4            2.130183e-02
      5            3.193350e-04
# FGMRES final (true) residual : |res|/|res0| = 3.193349e-04
@ Corrector 
@ Outer Iter 12 
@ Inner Iter 0 
@ self.mu 9.397932e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.999478e-02
# iters            rel. res.
      0            1.000000e+00
      1            3.953855e-02
      2            2.524888e-02
      3            5.194368e-03
# FGMRES final (true) residual : |res|/|res0| = 5.194368e-03
@ Corrector 
@ Outer Iter 12 
@ Inner Iter 1 
@ self.mu 9.397932e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.038637e-04
# iters            rel. res.
      0            1.000000e+00
      1            6.387734e-01
