# Kona Param. Contn. convergence history (opt tol = 3.944617e-07 | feas tol = 1.722005e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.200e-01      1.200e-01     3.9446e+00     0.0000e+00     1.7220e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          3.4000e+00     0.0000e+00     1.0100e+01     

      1         0        10      7.622e-02      9.147e-01     3.8557e+00     4.8659e-01     1.7233e+01      1.466e-03     1.3970e-03     3.3577e-04     9.971742e-01          3.3031e+00     2.8540e-01     1.0090e+01     
      1         1        19      7.709e-02      9.185e-01     3.8560e+00     4.8826e-01     1.7231e+01      1.467e-03     5.5392e-06     5.2703e-08     9.971742e-01          3.3036e+00     2.8590e-01     1.0090e+01     

      2         0        28      1.224e-02      2.170e+00     3.7182e+00     1.2507e+00     1.7246e+01      8.303e-03     3.4974e-03     7.4736e-04     9.927747e-01          3.1529e+00     7.3162e-01     1.0073e+01     
      2         1        39      1.431e-02      2.178e+00     3.7194e+00     1.2543e+00     1.7242e+01      8.325e-03     3.2771e-08     5.1791e-07     9.927747e-01          3.1546e+00     7.3262e-01     1.0072e+01     

      3         0        48     -4.707e-02      3.465e+00     3.5804e+00     2.0341e+00     1.7250e+01      2.114e-02     3.9422e-03     8.8544e-04     9.883102e-01          3.0020e+00     1.1862e+00     1.0052e+01     
      3         1        59     -4.447e-02      3.473e+00     3.5828e+00     2.0371e+00     1.7245e+01      2.121e-02     1.5023e-07     9.8759e-07     9.883102e-01          3.0052e+00     1.1871e+00     1.0050e+01     

      4         0        70     -9.637e-02      4.677e+00     3.4568e+00     2.7624e+00     1.7243e+01      3.866e-02     3.1116e-03     9.0191e-04     9.841818e-01          2.8665e+00     1.6068e+00     1.0029e+01     
      4         1        81     -9.461e-02      4.682e+00     3.4586e+00     2.7643e+00     1.7239e+01      3.877e-02     1.2755e-07     2.1303e-07     9.841818e-01          2.8688e+00     1.6076e+00     1.0028e+01     

      5         0        92     -1.462e-01      5.987e+00     3.3252e+00     3.5467e+00     1.7230e+01      6.396e-02     3.6387e-03     9.2441e-04     9.797403e-01          2.7213e+00     2.0583e+00     1.0003e+01     
      5         1       103     -1.442e-01      5.991e+00     3.3276e+00     3.5483e+00     1.7225e+01      6.419e-02     1.9811e-07     1.5709e-06     9.797403e-01          2.7244e+00     2.0593e+00     1.0001e+01     

      6         0       114     -1.932e-01      7.350e+00     3.1918e+00     4.3595e+00     1.7207e+01      9.792e-02     3.9441e-03     9.6558e-04     9.751371e-01          2.5736e+00     2.5243e+00     9.9716e+00     
      6         1       125     -1.911e-01      7.353e+00     3.1951e+00     4.3603e+00     1.7202e+01      9.830e-02     4.8600e-07     5.9879e-06     9.751371e-01          2.5776e+00     2.5256e+00     9.9699e+00     

      7         0       136     -2.379e-01      8.787e+00     3.0550e+00     5.2131e+00     1.7172e+01      1.431e-01     4.4078e-03     1.0180e-03     9.702861e-01          2.4211e+00     3.0121e+00     9.9353e+00     
      7         1       147     -2.357e-01      8.789e+00     3.0594e+00     5.2131e+00     1.7167e+01      1.437e-01     1.6210e-06     1.4006e-05     9.702861e-01          2.4263e+00     3.0139e+00     9.9334e+00     

      8         0       158     -2.808e-01      1.032e+01     2.9133e+00     6.1196e+00     1.7123e+01      2.032e-01     5.0563e-03     1.1113e-03     9.650990e-01          2.2620e+00     3.5285e+00     9.8924e+00     
