# Kona Param. Contn. convergence history (opt tol = 2.500000e-07 | feas tol = 7.913438e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      3.125e+00      3.125e+00     2.5000e+00     0.0000e+00     7.9134e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.0000e-01     0.0000e+00     1.2500e+01     

      1         0        10      3.121e+00      7.076e+00     2.4439e+00     4.9721e-01     7.9136e+01      3.222e-03     3.2219e-04     3.3519e-05     9.993685e-01          5.0284e-01     7.8934e-02     1.2502e+01     
      1         1        27      3.121e+00      7.078e+00     2.4439e+00     4.9753e-01     7.9136e+01      3.222e-03     4.9733e-08     1.4364e-11     9.993685e-01          5.0285e-01     7.8992e-02     1.2501e+01     

      2         0        40      3.094e+00      3.449e+01     2.1863e+00     3.9465e+00     7.9144e+01      9.447e-02     1.5786e-02     1.6341e-03     9.949935e-01          5.2248e-01     6.2663e-01     1.2512e+01     
      2         1        57      3.099e+00      3.460e+01     2.1855e+00     3.9600e+00     7.9118e+01      9.462e-02     1.7814e-05     1.6322e-08     9.949935e-01          5.2266e-01     6.2870e-01     1.2499e+01     

      3         0        74      3.083e+00      6.095e+01     2.1963e+00     7.2767e+00     7.9079e+01      2.961e-01     1.4360e-02     1.2500e-03     9.908153e-01          5.4149e-01     1.1548e+00     1.2487e+01     
      3         1        95      3.087e+00      6.102e+01     2.1944e+00     7.2860e+00     7.9058e+01      2.969e-01     6.7803e-08     2.6305e-08     9.908153e-01          5.4147e-01     1.1554e+00     1.2477e+01     

      4         0       112      3.078e+00      8.782e+01     2.4481e+00     1.0660e+01     7.8975e+01      6.193e-01     1.4886e-02     1.2000e-03     9.865821e-01          5.6269e-01     1.6882e+00     1.2446e+01     
      4         1       133      3.082e+00      8.786e+01     2.4413e+00     1.0667e+01     7.8954e+01      6.211e-01     3.6577e-06     3.1295e-07     9.865821e-01          5.6005e-01     1.6875e+00     1.2436e+01     

      5         0       150      3.081e+00      1.152e+02     2.8631e+00     1.4111e+01     7.8826e+01      1.079e+00     1.5587e-02     1.2718e-03     9.822665e-01          8.8103e-01     2.2274e+00     1.2385e+01     
      5         1       179      3.085e+00      1.152e+02     2.8496e+00     1.4115e+01     7.8804e+01      1.082e+00     4.3055e-06     3.5201e-07     9.822665e-01          8.7212e-01     2.2254e+00     1.2376e+01     

      6         0       196      3.091e+00      1.434e+02     3.3649e+00     1.7674e+01     7.8627e+01      1.701e+00     1.6762e-02     1.4808e-03     9.778031e-01          1.1882e+00     2.7771e+00     1.2305e+01     
      6         1       225      3.096e+00      1.434e+02     3.3443e+00     1.7675e+01     7.8604e+01      1.707e+00     1.6162e-05     5.3391e-07     9.778031e-01          1.1763e+00     2.7737e+00     1.2296e+01     

      7         0       242      3.110e+00      1.727e+02     3.9023e+00     2.1392e+01     7.8373e+01      2.528e+00     1.8517e-02     1.8048e-03     9.731237e-01          1.4819e+00     3.3419e+00     1.2203e+01     
      7         1       271      3.116e+00      1.727e+02     3.8740e+00     2.1389e+01     7.8348e+01      2.537e+00     4.0248e-05     5.6785e-07     9.731237e-01          1.4667e+00     3.3369e+00     1.2195e+01     

      8         0       288      3.138e+00      2.035e+02     4.4422e+00     2.5313e+01     7.8055e+01      3.621e+00     2.0791e-02     2.2796e-03     9.681504e-01          1.7588e+00     3.9262e+00     1.2078e+01     
      8         1       317      3.144e+00      2.034e+02     4.4057e+00     2.5305e+01     7.8029e+01      3.635e+00     4.3792e-05     1.0491e-06     9.681504e-01          1.7401e+00     3.9196e+00     1.2070e+01     

      9         0       334      3.176e+00      2.363e+02     4.9601e+00     2.9491e+01     7.7662e+01      5.071e+00     2.4025e-02     2.8898e-03     9.627887e-01          2.0146e+00     4.5353e+00     1.1928e+01     
      9         1       363      3.182e+00      2.361e+02     4.9150e+00     2.9477e+01     7.7634e+01      5.095e+00     9.0623e-05     2.7993e-06     9.627887e-01          1.9922e+00     4.5267e+00     1.1921e+01     

     10         0       380      3.218e+00      2.712e+02     5.4345e+00     3.3974e+01     7.7180e+01      7.014e+00     2.8442e-02     3.6395e-03     9.569405e-01          2.2439e+00     5.1726e+00     1.1751e+01     
     10         1       409      3.230e+00      2.711e+02     5.3802e+00     3.3953e+01     7.7149e+01      7.050e+00     1.2367e-04     6.5696e-06     9.569405e-01          2.2171e+00     5.1618e+00     1.1744e+01     

     11         0       430      3.288e+00      3.089e+02     5.8436e+00     3.8816e+01     7.6588e+01      9.647e+00     3.3341e-02     4.7599e-03     9.504858e-01          2.4373e+00     5.8416e+00     1.1543e+01     
     11         1       451      3.289e+00      3.086e+02     5.7806e+00     3.8783e+01     7.6554e+01      9.704e+00     3.3778e-05     1.4400e-05     9.504858e-01          2.4079e+00     5.8282e+00     1.1538e+01     

     12         0       472      3.355e+00      3.501e+02     6.1723e+00     4.4150e+01     7.5850e+01      1.334e+01     4.2016e-02     7.4844e-03     9.431586e-01          2.5931e+00     6.5571e+00     1.1301e+01     
     12         1       501      3.359e+00      3.497e+02     6.1003e+00     4.4099e+01     7.5809e+01      1.343e+01     1.8099e-04     1.2075e-05     9.431586e-01          2.5594e+00     6.5398e+00     1.1297e+01     

     13         0       522      3.441e+00      3.955e+02     6.3935e+00     5.0035e+01     7.4920e+01      1.862e+01     5.3325e-02     8.8384e-03     9.347394e-01          2.6979e+00     7.3206e+00     1.1017e+01     
     13         1       551      3.440e+00      3.948e+02     6.3150e+00     4.9955e+01     7.4872e+01      1.877e+01     3.4442e-04     5.0641e-05     9.347394e-01          2.6616e+00     7.2986e+00     1.1015e+01     

     14         0       576      3.533e+00      4.456e+02     6.4859e+00     5.6580e+01     7.3727e+01      2.646e+01     7.0151e-02     1.3202e-02     9.248307e-01          2.7443e+00     8.1420e+00     1.0687e+01     
     14         1       617      3.532e+00      4.446e+02     6.4027e+00     5.6453e+01     7.3666e+01      2.670e+01     5.6505e-06     7.2090e-10     9.248307e-01          2.7057e+00     8.1127e+00     1.0686e+01     

     15         0       638      3.638e+00      5.009e+02     6.4209e+00     6.3843e+01     7.2163e+01      3.848e+01     9.3777e-02     1.6183e-02     9.129171e-01          2.7192e+00     9.0208e+00     1.0296e+01     
     15         1       679      3.633e+00      4.993e+02     6.3400e+00     6.3639e+01     7.2087e+01      3.889e+01     1.2763e-05     1.3470e-07     9.129171e-01          2.6820e+00     8.9823e+00     1.0299e+01     

     16         0       700      3.745e+00      5.612e+02     6.1786e+00     7.1818e+01     7.0066e+01      5.764e+01     1.2773e-01     2.4001e-02     8.982080e-01          2.6158e+00     9.9511e+00     9.8306e+00     
     16         1       741      3.737e+00      5.586e+02     6.1081e+00     7.1486e+01     6.9971e+01      5.831e+01     3.9438e-05     4.2181e-05     8.982080e-01          2.5827e+00     9.8990e+00     9.8385e+00     

     17         0       762      3.852e+00      6.252e+02     5.7379e+00     8.0406e+01     6.7153e+01      8.978e+01     1.7785e-01     3.8474e-02     8.792676e-01          2.4246e+00     1.0918e+01     9.2647e+00     
     17         1       803      3.842e+00      6.209e+02     5.6896e+00     7.9854e+01     6.7037e+01      9.084e+01     8.5612e-05     1.3653e-05     8.792676e-01          2.4007e+00     1.0840e+01     9.2749e+00     

     18         0       824      3.957e+00      6.880e+02     5.0799e+00     8.9067e+01     6.2948e+01      1.465e+02     2.4477e-01     7.1146e-02     8.536159e-01          2.1369e+00     1.1839e+01     8.5359e+00     
     18         1       865      3.938e+00      6.809e+02     5.0724e+00     8.8146e+01     6.2832e+01      1.480e+02     2.0629e-04     1.5078e-04     8.536159e-01          2.1311e+00     1.1727e+01     8.5594e+00     

     19         0       886      4.039e+00      7.356e+02     4.1916e+00     9.6178e+01     5.6653e+01      2.516e+02     3.0043e-01     1.5717e-01     8.165248e-01          1.7482e+00     1.2522e+01     7.5723e+00     
