# Kona Param. Contn. convergence history (opt tol = 4.661545e-06 | feas tol = 6.188295e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      3.425e+01      3.425e+01     4.6615e+01     0.0000e+00     6.1883e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          2.7000e+01     0.0000e+00     1.2000e+01     

      1         0        10      3.286e+01      3.534e+01     4.5562e+01     3.9855e-01     6.1894e+01      2.246e-02     7.1150e-04     8.9204e-05     9.993547e-01          2.6368e+01     7.7437e-02     1.2040e+01     
      1         1        63      3.289e+01      3.537e+01     4.5584e+01     3.9885e-01     6.1894e+01      2.246e-02     2.7486e-06     2.2795e-06     9.993547e-01          2.6382e+01     7.7739e-02     1.2039e+01     

      2         0       116      2.838e+01      3.971e+01     4.1978e+01     1.8250e+00     6.1932e+01      1.092e-01     8.7486e-03     1.1772e-03     9.970492e-01          2.4223e+01     3.5655e-01     1.2176e+01     
      2         1       169      2.869e+01      4.004e+01     4.2229e+01     1.8284e+00     6.1926e+01      1.092e-01     5.4955e-05     4.3159e-05     9.970492e-01          2.4377e+01     3.5999e-01     1.2165e+01     

      3         0       222      2.472e+01      4.590e+01     3.8787e+01     3.4104e+00     6.1957e+01      2.190e-01     9.4951e-03     1.2822e-03     9.945037e-01          2.2323e+01     6.7511e-01     1.2294e+01     
      3         1       275      2.500e+01      4.621e+01     3.9033e+01     3.4143e+00     6.1950e+01      2.190e-01     6.8453e-05     3.9272e-05     9.945037e-01          2.2475e+01     6.7855e-01     1.2283e+01     

      4         0       328      2.159e+01      5.346e+01     3.5836e+01     5.1276e+00     6.1971e+01      3.566e-01     9.8780e-03     1.3314e-03     9.917591e-01          2.0574e+01     1.0253e+00     1.2399e+01     
      4         1       381      2.183e+01      5.373e+01     3.6065e+01     5.1317e+00     6.1963e+01      3.568e-01     8.3887e-05     4.4845e-05     9.917591e-01          2.0716e+01     1.0285e+00     1.2389e+01     

      5         0       434      1.889e+01      6.241e+01     3.3082e+01     6.9949e+00     6.1971e+01      5.317e-01     1.0454e-02     1.3590e-03     9.887854e-01          1.8950e+01     1.4106e+00     1.2494e+01     
      5         1       487      1.910e+01      6.265e+01     3.3298e+01     6.9991e+00     6.1962e+01      5.320e-01     8.7982e-05     4.2681e-05     9.887854e-01          1.9085e+01     1.4136e+00     1.2484e+01     

      6         0       540      1.657e+01      7.278e+01     3.0512e+01     9.0277e+00     6.1954e+01      7.558e-01     1.1166e-02     1.3626e-03     9.855573e-01          1.7443e+01     1.8339e+00     1.2577e+01     
      6         1       593      1.676e+01      7.298e+01     3.0715e+01     9.0316e+00     6.1944e+01      7.565e-01     7.3657e-05     3.5119e-05     9.855573e-01          1.7570e+01     1.8367e+00     1.2567e+01     

      7         0       642      1.459e+01      8.454e+01     2.8131e+01     1.1228e+01     6.1915e+01      1.042e+00     1.1849e-02     2.2557e-03     9.820688e-01          1.6056e+01     2.2955e+00     1.2648e+01     
      7         1       695      1.475e+01      8.472e+01     2.8318e+01     1.1231e+01     6.1904e+01      1.044e+00     4.9684e-05     4.1584e-05     9.820688e-01          1.6171e+01     2.2979e+00     1.2638e+01     

      8         0       744      1.287e+01      9.786e+01     2.5891e+01     1.3634e+01     6.1849e+01      1.414e+00     1.3127e-02     1.8632e-03     9.782551e-01          1.4758e+01     2.8028e+00     1.2707e+01     
      8         1       797      1.301e+01      9.801e+01     2.6069e+01     1.3636e+01     6.1836e+01      1.416e+00     4.2299e-05     3.0298e-05     9.782551e-01          1.4867e+01     2.8048e+00     1.2697e+01     

      9         0       842      1.141e+01      1.127e+02     2.3814e+01     1.6238e+01     6.1751e+01      1.893e+00     1.4544e-02     1.7354e-03     9.741182e-01          1.3562e+01     3.3539e+00     1.2751e+01     
      9         1       891      1.153e+01      1.128e+02     2.3981e+01     1.6239e+01     6.1736e+01      1.897e+00     4.5238e-05     9.5822e-05     9.741182e-01          1.3663e+01     3.3554e+00     1.2742e+01     

     10         0       936      1.014e+01      1.291e+02     2.1872e+01     1.9072e+01     6.1613e+01      2.518e+00     1.6414e-02     1.9885e-03     9.695965e-01          1.2449e+01     3.9549e+00     1.2782e+01     
