# Kona Param. Contn. convergence history (opt tol = 1.250000e-08 | feas tol = 5.830952e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      5.556e-02      5.556e-02     1.2500e-01     0.0000e+00     5.8310e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1111e-01     0.0000e+00     1.0000e+01     

      1         0        10      5.554e-02      2.971e+00     1.2498e-01     4.9993e-01     5.8310e+01      1.298e-03     4.2862e-04     4.2863e-05     9.991426e-01          1.1110e-01     8.5736e-02     1.0000e+01     
      1         1        19      5.554e-02      2.973e+00     1.2498e-01     5.0035e-01     5.8309e+01      1.298e-03     1.9453e-11     4.8936e-12     9.991426e-01          1.1110e-01     8.5811e-02     1.0000e+01     

      2         0        28      5.473e-02      1.807e+02     1.2385e-01     3.0980e+01     5.8257e+01      5.042e+00     1.5947e+00     1.5662e-01     9.469104e-01          1.1010e-01     5.3133e+00     1.0004e+01     
      2         1        37      5.472e-02      1.796e+02     1.1937e-01     3.0784e+01     5.6582e+01      6.180e+00     1.0905e-03     7.4798e-05     9.469104e-01          1.0424e-01     5.2865e+00     9.7164e+00     

      3         0        48      5.405e-02      3.136e+02     1.1114e-01     5.3769e+01     5.3679e+01      2.500e+01     1.0898e+00     1.0567e-02     9.020467e-01          9.3432e-02     9.2384e+00     9.2273e+00     
      3         1        61      5.408e-02      3.016e+02     1.1015e-01     5.1714e+01     5.2696e+01      2.899e+01     1.9553e-03     4.1534e-06     9.020467e-01          9.2229e-02     8.8861e+00     9.0567e+00     

      4         0        74      5.240e-02      4.942e+02     8.5186e-02     8.4738e+01     3.9168e+01      1.923e+02     4.4460e+00     8.5673e-01     7.729331e-01          5.1949e-02     1.4560e+01     6.7493e+00     
      4         1        91      5.276e-02      4.145e+02     8.4333e-02     7.1072e+01     3.7559e+01      2.135e+02     9.9085e-02     7.9236e-05     7.729331e-01          5.5625e-02     1.2213e+01     6.4612e+00     

      5         0       106      5.010e-02      1.937e+00     6.0780e-02     3.4705e-01     1.0304e-01      6.504e+02     2.5444e+01     9.1699e+00     4.401330e-01          2.4857e-02     1.1059e-01     3.0160e-02     
      5         1       127      5.173e-02      1.402e+02     3.0901e-02     2.4029e+01     1.0495e+01      5.424e+02     7.5914e+00     1.7819e-03     4.401330e-01          1.3748e-02     4.1300e+00     1.8099e+00     

      6         0       173      5.245e-02      8.948e-01     1.2398e-02     1.6441e-01     4.9408e-02      2.397e+02     9.0613e+00     2.9649e+00     1.575934e-01          6.6447e-03     4.9362e-02     1.4701e-02     
      6         1       202      5.365e-02      5.353e+01     5.7826e-03     9.1704e+00     3.1629e+00      2.622e+02     9.6554e-01     3.1412e-04     1.575934e-01          4.4572e-03     1.5746e+00     5.4607e-01     

      7         0       254      5.520e-02      9.785e-02     5.4664e-03     8.2777e-03     2.4271e-03      3.175e+01     1.2000e+00     3.8077e-01     2.070322e-02          4.6025e-03     2.4626e-03     6.1876e-04     
      7         1       287      5.443e-02      7.102e+00     4.3496e-03     1.2086e+00     3.8599e-01      3.824e+01     1.5652e-02     6.2231e-06     2.070322e-02          4.3449e-03     2.0731e-01     6.6632e-02     

      8         0       318      5.381e-02      5.621e-02     4.1064e-03     4.6515e-04     1.3613e-04      8.202e-01     2.8889e-02     8.9313e-03     4.979428e-04          4.1030e-03     1.3146e-04     2.9866e-05     
      8         1       355      4.796e-02      2.216e-01     1.2802e-03     2.9781e-02     9.3013e-03      9.826e-01     7.3643e-04     1.2759e-06     4.979428e-04          1.2791e-03     5.1112e-03     1.6045e-03     

      9         0       390      4.739e-02      4.949e-02     3.5394e-04     3.6031e-04     1.1118e-04      4.949e-02     5.0507e-04     1.1118e-04     0.000000e+00          3.5363e-04     6.4436e-05     1.9950e-05     
      9         1       423      4.734e-02      4.734e-02     1.3871e-09     1.9244e-08     4.0106e-09      4.734e-02     1.9294e-08     4.0106e-09     0.000000e+00          7.0059e-10     5.9136e-09     1.2018e-09     
