# Kona Param. Contn. convergence history (opt tol = 8.293522e-06 | feas tol = 4.537731e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -5.512e+01     -5.512e+01     8.2935e+01     0.0000e+00     4.5377e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.2500e+01     0.0000e+00     1.3000e+01     

      1         0        10     -5.883e+01     -5.774e+01     8.6088e+01     2.3735e-01     4.5270e+01     -2.986e-02     1.7727e-03     1.9136e-04     9.994711e-01          5.5260e+01     6.8752e-02     1.2964e+01     
      1         1        71     -5.898e+01     -5.790e+01     8.6224e+01     2.3703e-01     4.5265e+01     -2.987e-02     4.0750e-08     2.4348e-10     9.994711e-01          5.5409e+01     6.8588e-02     1.2962e+01     

      2         0       132     -6.734e+01     -6.414e+01     9.3009e+01     7.0240e-01     4.5044e+01     -9.349e-02     7.5032e-03     8.1100e-04     9.984313e-01          6.1436e+01     2.0310e-01     1.2885e+01     
      2         1       193     -6.810e+01     -6.492e+01     9.3655e+01     7.0093e-01     4.5024e+01     -9.352e-02     3.2791e-05     4.8232e-07     9.984313e-01          6.2150e+01     2.0235e-01     1.2880e+01     

      3         0       254     -7.749e+01     -7.249e+01     1.0084e+02     1.1053e+00     4.4809e+01     -1.562e-01     6.9823e-03     7.5459e-04     9.975219e-01          6.8745e+01     3.1862e-01     1.2802e+01     
      3         1       319     -7.833e+01     -7.334e+01     1.0151e+02     1.1039e+00     4.4790e+01     -1.562e-01     1.8502e-07     8.9697e-10     9.975219e-01          6.9506e+01     3.1788e-01     1.2797e+01     

      4         0       384     -8.944e+01     -8.282e+01     1.0953e+02     1.4748e+00     4.4573e+01     -2.220e-01     7.2301e-03     7.7839e-04     9.966820e-01          7.7084e+01     4.2382e-01     1.2715e+01     
      4         1       449     -9.049e+01     -8.388e+01     1.1032e+02     1.4733e+00     4.4554e+01     -2.220e-01     5.4741e-08     3.1074e-10     9.966820e-01          7.7988e+01     4.2301e-01     1.2709e+01     

      5         0       514     -1.037e+02     -9.560e+01     1.1928e+02     1.8100e+00     4.4340e+01     -2.912e-01     7.4182e-03     7.9323e-04     9.959137e-01          8.6674e+01     5.1839e-01     1.2622e+01     
      5         1       579     -1.050e+02     -9.690e+01     1.2021e+02     1.8085e+00     4.4321e+01     -2.913e-01     1.3424e-05     7.0615e-08     9.959137e-01          8.7738e+01     5.1753e-01     1.2616e+01     

      6         0       644     -1.208e+02     -1.114e+02     1.3032e+02     2.1150e+00     4.4118e+01     -3.650e-01     7.7260e-03     8.1682e-04     9.952091e-01          9.7773e+01     6.0333e-01     1.2524e+01     
      6         1       713     -1.225e+02     -1.131e+02     1.3142e+02     2.1135e+00     4.4100e+01     -3.650e-01     1.7399e-09     9.7357e-16     9.952091e-01          9.9043e+01     6.0239e-01     1.2517e+01     

      7         0       782     -1.419e+02     -1.313e+02     1.4303e+02     2.3939e+00     4.3914e+01     -4.448e-01     8.1673e-03     8.5511e-04     9.945602e-01          1.1077e+02     6.7960e-01     1.2419e+01     
      7         1       851     -1.441e+02     -1.335e+02     1.4437e+02     2.3925e+00     4.3899e+01     -4.448e-01     2.8361e-09     1.0848e-15     9.945602e-01          1.1232e+02     6.7857e-01     1.2411e+01     

      8         0       920     -1.686e+02     -1.569e+02     1.5798e+02     2.6517e+00     4.3744e+01     -5.328e-01     8.8934e-03     9.1860e-04     9.939579e-01          1.2626e+02     7.4820e-01     1.2304e+01     
      8         1       989     -1.715e+02     -1.599e+02     1.5968e+02     2.6506e+00     4.3733e+01     -5.329e-01     1.5786e-09     1.7158e-15     9.939579e-01          1.2821e+02     7.4701e-01     1.2294e+01     

      9         0      1058     -2.035e+02     -1.908e+02     1.7605e+02     2.8934e+00     4.3634e+01     -6.325e-01     9.9953e-03     1.0170e-03     9.933944e-01          1.4515e+02     8.0980e-01     1.2175e+01     
      9         1      1127     -2.078e+02     -1.951e+02     1.7829e+02     2.8929e+00     4.3631e+01     -6.326e-01     5.2841e-09     3.0548e-15     9.933944e-01          1.4769e+02     8.0837e-01     1.2163e+01     

     10         0      1196     -2.514e+02     -2.378e+02     1.9864e+02     3.1255e+00     4.3631e+01     -7.490e-01     1.1719e-02     1.1732e-03     9.928616e-01          1.6887e+02     8.6486e-01     1.2027e+01     
