# Kona Param. Contn. convergence history (opt tol = 1.084980e-04 | feas tol = 2.417540e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.354e+04      1.354e+04     1.0850e+03     0.0000e+00     2.4175e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0022e+03     0.0000e+00     9.0000e+01     

      1         0        10      1.296e+04      1.296e+04     1.0604e+03     3.2404e-01     2.4181e+02      6.628e+00     1.2427e-02     1.1648e-01     9.995000e-01          9.7715e+02     5.0000e-02     9.0000e+01     
      1         1        19      1.297e+04      1.300e+04     1.0609e+03     1.2096e+00     2.4181e+02      6.634e+00     5.8516e-05     6.6784e-08     9.995000e-01          9.7773e+02     4.5023e-01     9.0000e+01     

      2         0        30      3.290e+03      3.343e+03     5.2087e+02     8.0676e+00     2.4594e+02      1.237e+02     6.7455e+00     2.9442e+00     9.875702e-01          4.0812e+02     1.3623e+00     8.9988e+01     
      2         1        41      5.678e+03      6.424e+03     7.0213e+02     3.0820e+01     2.4350e+02      1.138e+02     3.4442e-02     2.2250e-03     9.875702e-01          6.1438e+02     1.1455e+01     8.9852e+01     

      3         0        54      4.112e+02      6.135e+02     3.0401e+02     2.4363e+01     2.4781e+02      2.013e+02     9.6668e+00     8.0975e+00     9.655208e-01          2.0507e+02     7.2259e+00     8.9268e+01     
      3         1        67      1.646e+03      3.767e+03     4.4534e+02     9.2342e+01     2.4368e+02      2.203e+02     1.0806e-01     4.1467e-02     9.655208e-01          3.5806e+02     3.5543e+01     8.8671e+01     

      4         0        82      1.326e+02      4.660e+02     3.3795e+02     3.7984e+01     2.4222e+02      2.205e+02     6.3320e+00     1.1617e+01     9.492271e-01          2.4743e+02     1.2126e+01     8.7172e+01     
      4         1        95      3.075e+02      3.406e+03     3.5937e+02     1.4867e+02     2.4059e+02      2.979e+02     2.0351e-01     1.0038e-01     9.492271e-01          2.7064e+02     6.1322e+01     8.6598e+01     

      5         0       114     -5.706e+02     -1.214e+02     3.1232e+02     4.7988e+01     2.3693e+02      2.752e+02     1.1559e+01     1.4237e+01     9.360318e-01          2.1966e+02     1.4874e+01     8.4192e+01     
      5         1       129     -5.311e+02      3.264e+03     3.1730e+02     2.0648e+02     2.3566e+02      3.961e+02     3.2612e-01     1.1058e-02     9.360318e-01          2.2465e+02     9.1330e+01     8.3592e+01     

      6         0       148     -1.417e+03     -8.258e+02     2.8653e+02     5.8157e+01     2.2892e+02      4.162e+02     2.0010e+01     1.6705e+01     9.215803e-01          1.8657e+02     1.7287e+01     7.9046e+01     
      6         1       163     -1.402e+03      2.986e+03     2.8847e+02     2.8949e+02     2.2712e+02      6.020e+02     7.6809e-01     5.6024e-02     9.215803e-01          1.8839e+02     1.4058e+02     7.8092e+01     

      7         0       186     -2.449e+03     -1.668e+03     2.7249e+02     6.8530e+01     2.1543e+02      8.392e+02     3.4466e+01     1.8569e+01     9.057519e-01          1.7283e+02     1.9729e+01     6.9142e+01     
