# Kona Param. Contn. convergence history (opt tol = 1.732051e-07 | feas tol = 2.195450e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -1.000e+00     -1.000e+00     1.7321e+00     0.0000e+00     2.1954e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     9.0000e+00     

      1         0        10     -1.007e+00      8.648e-02     1.7105e+00     4.9794e-01     2.1956e+01     -1.033e-03     1.1459e-03     1.1842e-04     9.977320e-01          1.0499e+00     2.0412e-01     9.0023e+00     
      1         1        17     -1.007e+00      8.897e-02     1.7104e+00     4.9905e-01     2.1954e+01     -1.033e-03     5.6442e-07     9.3829e-09     9.977320e-01          1.0500e+00     2.0462e-01     9.0019e+00     

      2         0        24     -1.056e+00      8.334e+00     1.6879e+00     4.2767e+00     2.1943e+01      7.268e-02     6.5999e-02     6.4266e-03     9.805896e-01          1.4281e+00     1.7537e+00     9.0138e+00     
      2         1        31     -1.052e+00      8.405e+00     1.6837e+00     4.3133e+00     2.1857e+01      7.548e-02     1.2775e-04     1.9934e-06     9.805896e-01          1.4239e+00     1.7739e+00     8.9930e+00     

      3         0        38     -1.089e+00      1.624e+01     1.8736e+00     7.9284e+00     2.1681e+01      2.994e-01     6.1719e-02     4.0481e-03     9.642996e-01          1.7687e+00     3.2667e+00     8.9643e+00     
      3         1        45     -1.084e+00      1.619e+01     1.8548e+00     7.9133e+00     2.1602e+01      3.133e-01     2.7897e-04     2.2031e-06     9.642996e-01          1.7474e+00     3.2711e+00     8.9438e+00     

      4         0        52     -1.115e+00      2.483e+01     2.2038e+00     1.1961e+01     2.1220e+01      8.268e-01     8.1258e-02     5.8846e-03     9.454736e-01          2.0894e+00     4.9640e+00     8.8633e+00     
      4         1        59     -1.109e+00      2.463e+01     2.1562e+00     1.1880e+01     2.1124e+01      8.704e-01     6.7187e-04     5.8779e-06     9.454736e-01          2.0453e+00     4.9488e+00     8.8331e+00     

      5         0        68     -1.133e+00      3.498e+01     2.6383e+00     1.6878e+01     2.0368e+01      2.166e+00     1.3713e-01     1.4734e-02     9.201461e-01          2.3799e+00     7.0745e+00     8.6439e+00     
      5         1        77     -1.122e+00      3.438e+01     2.5232e+00     1.6625e+01     2.0227e+01      2.308e+00     7.4524e-05     2.4730e-07     9.201461e-01          2.2860e+00     7.0023e+00     8.5907e+00     

      6         0        86     -1.125e+00      4.641e+01     3.0324e+00     2.2802e+01     1.8703e+01      6.084e+00     2.6004e-01     4.6803e-02     8.816651e-01          2.5072e+00     9.6831e+00     8.1456e+00     
      6         1        95     -1.107e+00      4.484e+01     2.7872e+00     2.2077e+01     1.8502e+01      6.518e+00     5.6784e-04     5.7230e-06     8.816651e-01          2.3314e+00     9.4333e+00     8.0470e+00     

      7         0       104     -1.049e+00      5.504e+01     3.0247e+00     2.8427e+01     1.5242e+01      1.940e+01     4.8661e-01     1.8330e-01     8.127247e-01          2.1517e+00     1.2202e+01     6.9234e+00     
      7         1       113     -1.037e+00      5.155e+01     2.6092e+00     2.6579e+01     1.5107e+01      2.010e+01     3.4632e-03     1.8694e-06     8.127247e-01          1.9481e+00     1.1510e+01     6.7966e+00     

      8         0       122     -9.005e-01      4.427e+01     1.8957e+00     2.6205e+01     9.0915e+00      5.503e+01     3.7281e-01     6.5308e-01     6.848333e-01          1.1619e+00     1.1089e+01     4.3881e+00     
      8         1       135     -1.032e+00      4.286e+01     1.6635e+00     2.4609e+01     9.7661e+00      5.116e+01     4.1516e-02     1.2500e-04     6.848333e-01          1.1941e+00     1.0695e+01     4.6010e+00     

      9         0       157     -1.368e+00      1.742e+01     6.8504e-01     1.5388e+01     3.5231e+00      8.145e+01     1.5769e+00     1.0510e+00     4.994307e-01          4.7617e-01     6.1480e+00     1.9196e+00     
      9         1       172     -1.084e+04     -6.241e+03     1.0394e+02     2.6273e+03     6.7776e+01      5.366e+03     1.2666e+03     2.1205e-14     4.994307e-01          5.4642e+01     2.1487e+03     3.5128e+01     

     10         0       198     -2.615e+03     -1.445e+03     7.9396e+01     4.4952e+00     5.0693e+01      1.031e+03     3.9425e+01     1.5378e+01     4.977351e-01          5.4808e+01     4.2810e+00     2.6681e+01     
     10         1       213     -3.073e+03     -2.346e+02     5.5905e+01     1.6716e+02     5.3037e+01      3.888e+03     1.4599e+02     2.9266e-14     4.977351e-01          3.2759e+01     1.3550e+02     3.3551e+01     

     11         0       239     -9.976e+02     -9.428e+02     6.5455e+01     3.3028e+01     6.8767e+01     -1.319e+01     2.7186e+01     3.4375e+01     4.972351e-01          3.8830e+01     3.2168e+01     5.4001e+01     
