# Kona Param. Contn. convergence history (opt tol = 2.521179e-07 | feas tol = 5.001606e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      3.178e+00      3.178e+00     2.5212e+00     0.0000e+00     5.0016e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          8.4147e-01     0.0000e+00     1.0080e+01     

      1         0        10      3.172e+00      5.669e+00     2.5189e+00     4.9927e-01     5.0016e+01      4.417e-03     4.9907e-04     4.9860e-05     9.990018e-01          8.5061e-01     1.0062e-01     1.0080e+01     
      1         1        17      3.172e+00      5.671e+00     2.5189e+00     4.9976e-01     5.0016e+01      4.417e-03     1.4282e-10     4.9804e-13     9.990018e-01          8.5061e-01     1.0072e-01     1.0080e+01     

      2         0        24      3.144e+00      1.655e+01     2.5122e+00     2.6797e+00     5.0011e+01      5.289e-02     9.5155e-03     9.2941e-04     9.946514e-01          8.9044e-01     5.4004e-01     1.0079e+01     
      2         1        31      3.144e+00      1.659e+01     2.5122e+00     2.6880e+00     5.0001e+01      5.297e-02     7.8957e-08     2.7150e-10     9.946514e-01          8.9038e-01     5.4168e-01     1.0076e+01     

      3         0        38      3.117e+00      2.741e+01     2.5108e+00     4.8569e+00     4.9977e+01      1.485e-01     9.4335e-03     8.3117e-04     9.903517e-01          9.2963e-01     9.7870e-01     1.0070e+01     
      3         1        45      3.117e+00      2.744e+01     2.5108e+00     4.8633e+00     4.9967e+01      1.488e-01     2.5353e-07     7.9313e-10     9.903517e-01          9.2954e-01     9.7993e-01     1.0068e+01     

      4         0        52      3.090e+00      3.836e+01     2.5145e+00     7.0525e+00     4.9923e+01      2.944e-01     9.6402e-03     7.6045e-04     9.860303e-01          9.6880e-01     1.4209e+00     1.0058e+01     
      4         1        59      3.090e+00      3.839e+01     2.5144e+00     7.0574e+00     4.9913e+01      2.953e-01     5.4009e-07     1.5187e-09     9.860303e-01          9.6867e-01     1.4217e+00     1.0055e+01     

      5         0        66      3.062e+00      4.956e+01     2.5235e+00     9.2965e+00     4.9848e+01      4.982e-01     1.0133e-02     7.0735e-04     9.816186e-01          1.0085e+00     1.8725e+00     1.0040e+01     
      5         1        73      3.062e+00      4.957e+01     2.5234e+00     9.2998e+00     4.9837e+01      4.997e-01     9.7166e-07     2.4206e-09     9.816186e-01          1.0083e+00     1.8729e+00     1.0037e+01     

      6         0        80      3.034e+00      6.114e+01     2.5381e+00     1.1619e+01     4.9747e+01      7.721e-01     1.0943e-02     6.6434e-04     9.770464e-01          1.0492e+00     2.3394e+00     1.0016e+01     
      6         1        87      3.034e+00      6.115e+01     2.5379e+00     1.1620e+01     4.9735e+01      7.747e-01     1.6040e-06     3.4676e-09     9.770464e-01          1.0489e+00     2.3395e+00     1.0013e+01     

      7         0        94      3.004e+00      7.327e+01     2.5590e+00     1.4052e+01     4.9616e+01      1.135e+00     1.2134e-02     6.2404e-04     9.722371e-01          1.0914e+00     2.8280e+00     9.9852e+00     
      7         1       101      3.004e+00      7.327e+01     2.5587e+00     1.4051e+01     4.9604e+01      1.140e+00     2.5219e-06     4.5919e-09     9.722371e-01          1.0911e+00     2.8275e+00     9.9822e+00     

      8         0       108      2.973e+00      8.612e+01     2.5871e+00     1.6630e+01     4.9449e+01      1.617e+00     1.3809e-02     5.7754e-04     9.671023e-01          1.1359e+00     3.3449e+00     9.9460e+00     
      8         1       115      2.973e+00      8.610e+01     2.5867e+00     1.6626e+01     4.9435e+01      1.624e+00     3.8490e-06     5.6432e-09     9.671023e-01          1.1355e+00     3.3437e+00     9.9426e+00     

      9         0       122      2.939e+00      9.989e+01     2.6237e+00     1.9392e+01     4.9236e+01      2.260e+00     1.6128e-02     5.1260e-04     9.615357e-01          1.1830e+00     3.8977e+00     9.8960e+00     
      9         1       129      2.939e+00      9.985e+01     2.6232e+00     1.9384e+01     4.9219e+01      2.271e+00     5.7571e-06     6.3254e-09     9.615357e-01          1.1825e+00     3.8955e+00     9.8921e+00     

     10         0       136      2.902e+00      1.148e+02     2.6704e+00     2.2383e+01     4.8964e+01      3.134e+00     1.9336e-02     4.1466e-04     9.554038e-01          1.2337e+00     4.5021e+00     9.8512e+00     
     10         1       143      2.902e+00      1.147e+02     2.6697e+00     2.2369e+01     4.8944e+01      3.151e+00     8.4644e-06     6.1683e-09     9.554038e-01          1.2329e+00     4.5001e+00     9.8475e+00     

     11         0       150      2.862e+00      1.311e+02     2.7295e+00     2.5654e+01     4.8612e+01      4.343e+00     2.3804e-02     3.0368e-04     9.485329e-01          1.2885e+00     5.1667e+00     9.7942e+00     
     11         1       157      2.862e+00      1.310e+02     2.7283e+00     2.5630e+01     4.8588e+01      4.371e+00     1.2194e-05     5.1935e-09     9.485329e-01          1.2875e+00     5.1631e+00     9.7897e+00     

     12         0       164      2.816e+00      1.490e+02     2.8036e+00     2.9263e+01     4.8154e+01      6.063e+00     3.0104e-02     4.6783e-04     9.406891e-01          1.3485e+00     5.9028e+00     9.7188e+00     
     12         1       171      2.816e+00      1.488e+02     2.8017e+00     2.9224e+01     4.8124e+01      6.109e+00     1.7030e-05     8.7285e-09     9.406891e-01          1.3471e+00     5.8965e+00     9.7132e+00     

     13         0       178      2.765e+00      1.690e+02     2.8960e+00     3.3272e+01     4.7549e+01      8.586e+00     3.9118e-02     1.1966e-03     9.315459e-01          1.4145e+00     6.7244e+00     9.6176e+00     
     13         1       185      2.765e+00      1.686e+02     2.8929e+00     3.3209e+01     4.7511e+01      8.661e+00     2.2823e-05     2.2999e-08     9.315459e-01          1.4124e+00     6.7138e+00     9.6104e+00     

     14         0       192      2.707e+00      1.911e+02     3.0104e+00     3.7741e+01     4.6734e+01      1.242e+01     5.2206e-02     2.7354e-03     9.206285e-01          1.5096e+00     7.6458e+00     9.4797e+00     
     14         1       199      2.707e+00      1.906e+02     3.0054e+00     3.7637e+01     4.6685e+01      1.255e+01     3.2740e-05     5.2376e-08     9.206285e-01          1.5041e+00     7.6279e+00     9.4703e+00     

     15         0       206      2.640e+00      2.157e+02     3.1507e+00     4.2706e+01     4.5613e+01      1.851e+01     7.1388e-02     5.9006e-03     9.072148e-01          1.7080e+00     8.6778e+00     9.2877e+00     
     15         1       213      2.640e+00      2.149e+02     3.1424e+00     4.2534e+01     4.5551e+01      1.872e+01     8.1464e-05     1.3253e-07     9.072148e-01          1.6993e+00     8.6474e+00     9.2754e+00     

     16         0       220      2.563e+00      2.425e+02     3.3191e+00     4.8130e+01     4.4034e+01      2.862e+01     9.9293e-02     1.2702e-02     8.901449e-01          1.9332e+00     9.8179e+00     9.0137e+00     
