@ Predictor 
@ Outer Iter 0 
@ Inner Iter 0 
@ self.mu 1.000000e+00 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.171405e+01
# iters            rel. res.
      0            1.000000e+00
      1            4.805117e-01
      2            1.235012e-16
# FGMRES final (true) residual : |res|/|res0| = 2.286569e-17
@ Corrector 
@ Outer Iter 1 
@ Inner Iter 0 
@ self.mu 9.976998e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.144454e-03
# iters            rel. res.
      0            1.000000e+00
      1            2.477292e-01
      2            5.580964e-03
# FGMRES final (true) residual : |res|/|res0| = 5.580964e-03
@ Predictor 
@ Outer Iter 1 
@ Inner Iter 1 
@ self.mu 9.976998e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.174894e+01
# iters            rel. res.
      0            1.000000e+00
      1            4.779360e-01
      2            1.002627e-03
# FGMRES final (true) residual : |res|/|res0| = 1.002627e-03
@ Corrector 
@ Outer Iter 2 
@ Inner Iter 0 
@ self.mu 9.932405e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 4.427141e-03
# iters            rel. res.
      0            1.000000e+00
      1            2.260039e-01
      2            1.596571e-02
      3            4.827270e-05
# FGMRES final (true) residual : |res|/|res0| = 4.827270e-05
@ Predictor 
@ Outer Iter 2 
@ Inner Iter 1 
@ self.mu 9.932405e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.184458e+01
# iters            rel. res.
      0            1.000000e+00
      1            4.952411e-01
      2            7.751668e-03
# FGMRES final (true) residual : |res|/|res0| = 7.751668e-03
@ Corrector 
@ Outer Iter 3 
@ Inner Iter 0 
@ self.mu 9.885751e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 5.572525e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.823650e-01
      2            3.037127e-02
      3            1.108524e-04
# FGMRES final (true) residual : |res|/|res0| = 1.108524e-04
@ Predictor 
@ Outer Iter 3 
@ Inner Iter 1 
@ self.mu 9.885751e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.198498e+01
# iters            rel. res.
      0            1.000000e+00
      1            5.400987e-01
      2            1.909742e-02
      3            5.065653e-04
# FGMRES final (true) residual : |res|/|res0| = 5.065653e-04
@ Corrector 
@ Outer Iter 4 
@ Inner Iter 0 
@ self.mu 9.845641e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.587043e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.668542e-01
      2            3.400036e-02
      3            2.155991e-04
# FGMRES final (true) residual : |res|/|res0| = 2.155992e-04
@ Predictor 
@ Outer Iter 4 
@ Inner Iter 1 
@ self.mu 9.845641e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.213899e+01
# iters            rel. res.
      0            1.000000e+00
      1            5.927690e-01
      2            3.007407e-02
      3            9.178708e-04
# FGMRES final (true) residual : |res|/|res0| = 9.178708e-04
@ Corrector 
@ Outer Iter 5 
@ Inner Iter 0 
@ self.mu 9.801140e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 4.444168e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.393438e-01
      2            4.219596e-02
      3            3.255077e-04
# FGMRES final (true) residual : |res|/|res0| = 3.255077e-04
@ Predictor 
@ Outer Iter 5 
@ Inner Iter 1 
@ self.mu 9.801140e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.234577e+01
# iters            rel. res.
      0            1.000000e+00
      1            6.579297e-01
      2            4.206535e-02
      3            1.507326e-03
# FGMRES final (true) residual : |res|/|res0| = 1.507326e-03
@ Corrector 
@ Outer Iter 6 
@ Inner Iter 0 
@ self.mu 9.755144e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 4.770211e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.130578e-01
      2            4.948005e-02
      3            4.481141e-04
# FGMRES final (true) residual : |res|/|res0| = 4.481140e-04
@ Predictor 
@ Outer Iter 6 
@ Inner Iter 1 
@ self.mu 9.755144e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.259855e+01
# iters            rel. res.
      0            1.000000e+00
      1            7.255559e-01
      2            5.348738e-02
      3            2.254714e-03
# FGMRES final (true) residual : |res|/|res0| = 2.254714e-03
@ Corrector 
@ Outer Iter 7 
@ Inner Iter 0 
@ self.mu 9.706747e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 5.292970e-03
# iters            rel. res.
      0            1.000000e+00
      1            9.819898e-02
      2            5.599440e-02
      3            6.437754e-04
# FGMRES final (true) residual : |res|/|res0| = 6.437754e-04
@ Predictor 
@ Outer Iter 7 
@ Inner Iter 1 
@ self.mu 9.706747e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.290603e+01
# iters            rel. res.
      0            1.000000e+00
      1            7.915824e-01
      2            6.410707e-02
      3            3.180771e-03
# FGMRES final (true) residual : |res|/|res0| = 3.180771e-03
@ Corrector 
@ Outer Iter 8 
@ Inner Iter 0 
@ self.mu 9.655075e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 6.029336e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.037473e-01
      2            6.326478e-02
      3            9.909211e-04
# FGMRES final (true) residual : |res|/|res0| = 9.909210e-04
@ Predictor 
@ Outer Iter 8 
@ Inner Iter 1 
@ self.mu 9.655075e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.327897e+01
# iters            rel. res.
      0            1.000000e+00
      1            8.527070e-01
      2            7.378147e-02
      3            4.312289e-03
# FGMRES final (true) residual : |res|/|res0| = 4.312289e-03
@ Corrector 
@ Outer Iter 9 
@ Inner Iter 0 
@ self.mu 9.599070e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 7.053202e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.301894e-01
      2            7.235100e-02
      3            1.418444e-03
# FGMRES final (true) residual : |res|/|res0| = 1.418444e-03
@ Predictor 
@ Outer Iter 9 
@ Inner Iter 1 
@ self.mu 9.599070e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.373150e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.062171e-01
      2            8.239210e-02
      3            5.685993e-03
# FGMRES final (true) residual : |res|/|res0| = 5.685993e-03
@ Corrector 
@ Outer Iter 10 
@ Inner Iter 0 
@ self.mu 9.537413e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 8.474706e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.705500e-01
      2            8.227128e-02
      3            1.916574e-03
# FGMRES final (true) residual : |res|/|res0| = 1.916574e-03
@ Predictor 
@ Outer Iter 10 
@ Inner Iter 1 
@ self.mu 9.537413e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.428199e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.497083e-01
      2            8.979280e-02
      3            7.351617e-03
# FGMRES final (true) residual : |res|/|res0| = 7.351617e-03
@ Corrector 
@ Outer Iter 11 
@ Inner Iter 0 
@ self.mu 9.468403e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.046291e-02
# iters            rel. res.
      0            1.000000e+00
      1            2.195437e-01
      2            9.263314e-02
      3            2.575833e-03
# FGMRES final (true) residual : |res|/|res0| = 2.575833e-03
@ Predictor 
@ Outer Iter 11 
@ Inner Iter 1 
@ self.mu 9.468403e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.495403e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.809274e-01
      2            9.578843e-02
      3            9.377259e-03
# FGMRES final (true) residual : |res|/|res0| = 9.377259e-03
@ Corrector 
@ Outer Iter 12 
@ Inner Iter 0 
@ self.mu 9.389769e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.327953e-02
# iters            rel. res.
      0            1.000000e+00
      1            2.753171e-01
      2            1.035783e-01
      3            3.538105e-03
# FGMRES final (true) residual : |res|/|res0| = 3.538105e-03
@ Predictor 
@ Outer Iter 12 
@ Inner Iter 1 
@ self.mu 9.389769e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.577756e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.976957e-01
      2            1.001335e-01
      3            1.185841e-02
      4            5.314395e-03
# FGMRES final (true) residual : |res|/|res0| = 5.314395e-03
@ Corrector 
@ Outer Iter 13 
@ Inner Iter 0 
@ self.mu 9.298705e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 1.698656e-02
# iters            rel. res.
      0            1.000000e+00
      1            1.433334e-01
      2            1.026229e-01
      3            5.241213e-03
# FGMRES final (true) residual : |res|/|res0| = 5.241213e-03
@ Predictor 
@ Outer Iter 13 
@ Inner Iter 1 
@ self.mu 9.298705e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.678607e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.979319e-01
      2            1.025557e-01
      3            1.492246e-02
      4            8.127818e-03
# FGMRES final (true) residual : |res|/|res0| = 8.127818e-03
@ Corrector 
@ Outer Iter 14 
@ Inner Iter 0 
@ self.mu 9.190046e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.293182e-02
# iters            rel. res.
      0            1.000000e+00
      1            2.059463e-01
      2            1.152329e-01
      3            7.928428e-03
# FGMRES final (true) residual : |res|/|res0| = 7.928428e-03
@ Predictor 
@ Outer Iter 14 
@ Inner Iter 1 
@ self.mu 9.190046e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 2.803127e+01
# iters            rel. res.
      0            1.000000e+00
      1            9.796371e-01
      2            1.028652e-01
      3            1.880023e-02
      4            1.221612e-02
      5            7.004514e-04
# FGMRES final (true) residual : |res|/|res0| = 7.004511e-04
@ Corrector 
@ Outer Iter 15 
@ Inner Iter 0 
@ self.mu 9.058746e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-02
# initial residual norm     = 3.059699e-02
