# Kona Param. Contn. convergence history (opt tol = 1.235294e-06 | feas tol = 5.920465e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.307e+01      1.307e+01     1.2353e+01     0.0000e+00     5.9205e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9433e+00     0.0000e+00     5.9433e+00     

      1         0         8      8.196e+00      9.897e+00     8.4590e+00     1.4801e-01     5.7819e+01      1.032e+01     4.5399e+00     3.2082e-03     9.995000e-01          1.0019e+00     1.4858e-02     5.0000e+00     
      1         1        17      8.196e+00      9.898e+00     8.4590e+00     1.4808e-01     5.7819e+01      1.032e+01     4.5399e+00     3.2116e-03     9.995000e-01          1.0019e+00     1.4868e-02     5.0000e+00     

      2         0        35      8.162e+00      1.154e+01     8.4576e+00     2.9235e-01     5.7818e+01      1.033e+01     4.5404e+00     3.2119e-03     9.990000e-01          1.0019e+00     2.7382e-02     5.0000e+00     
      2         1        44      8.187e+00      1.159e+01     8.4610e+00     2.9631e-01     5.7819e+01      1.032e+01     4.5372e+00     6.4223e-03     9.990000e-01          1.0038e+00     2.9756e-02     5.0000e+00     

      3         0        62      7.869e+00      2.729e+01     8.4483e+00     1.6798e+00     5.7807e+01      1.050e+01     4.5412e+00     6.5498e-03     9.942188e-01          1.0067e+00     1.4954e-01     4.9997e+00     
      3         1        73      8.102e+00      2.788e+01     8.4804e+00     1.7206e+00     5.7808e+01      1.036e+01     4.5111e+00     3.7077e-02     9.942188e-01          1.0219e+00     1.7306e-01     4.9992e+00     

      4         0        97      7.523e+00      5.637e+01     8.4572e+00     4.2299e+00     5.7762e+01      1.088e+01     4.5173e+00     3.7369e-02     9.856059e-01          1.0226e+00     3.9075e-01     4.9966e+00     
      4         1       110      7.944e+00      5.753e+01     8.5159e+00     4.3133e+00     5.7753e+01      1.063e+01     4.4621e+00     9.2090e-02     9.856059e-01          1.0545e+00     4.3501e-01     4.9946e+00     

      5         0       134      7.359e+00      8.587e+01     8.4919e+00     6.8095e+00     5.7662e+01      1.140e+01     4.4672e+00     9.2377e-02     9.771239e-01          1.0548e+00     6.5192e-01     4.9883e+00     
