# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt norm      feas norm       homotopy        hom opt       hom feas     mu             
      9         0      1122      2.370e+02      2.373e+02     5.1635e+00     5.2549e-01      1.680e+02     2.0381e+00     2.0517e-01     3.619577e-01          
      9         1      1192      2.357e+02      2.362e+02     5.7301e+00     5.3682e-01      1.689e+02     9.0123e-03     2.1605e-06     3.619577e-01          

     10         0      1263      2.283e+02      2.285e+02     5.1610e+00     4.1189e-01      1.847e+02     2.2917e+00     1.6953e-01     3.005017e-01          
     10         1      1333      2.268e+02      2.272e+02     5.7685e+00     4.1960e-01      1.858e+02     1.1033e-02     3.3972e-06     3.005017e-01          

     11         0      1404      2.183e+02      2.186e+02     5.1456e+00     3.3360e-01      1.979e+02     2.5069e+00     1.4113e-01     2.520129e-01          
     11         1      1474      2.168e+02      2.171e+02     5.7736e+00     3.3820e-01      1.991e+02     1.2352e-02     4.8069e-06     2.520129e-01          

     12         0      1545      2.073e+02      2.075e+02     5.1135e+00     2.7740e-01      2.084e+02     2.6638e+00     1.1681e-01     2.133556e-01          
     12         1      1615      2.057e+02      2.059e+02     5.7562e+00     2.8022e-01      2.098e+02     1.3128e-02     6.6541e-06     2.133556e-01          

     13         0      1686      1.951e+02      1.953e+02     5.0662e+00     2.3584e-01      2.168e+02     2.7790e+00     9.6420e-02     1.819317e-01          
     13         1      1756      1.934e+02      1.936e+02     5.7196e+00     2.3769e-01      2.183e+02     1.3648e-02     9.4274e-06     1.819317e-01          

     14         0      1827      1.816e+02      1.818e+02     5.0020e+00     2.0449e-01      2.234e+02     2.8620e+00     7.9366e-02     1.558964e-01          
     14         1      1897      1.799e+02      1.801e+02     5.6625e+00     2.0583e-01      2.250e+02     1.3967e-02     1.3832e-05     1.558964e-01          

     15         0      1969      1.668e+02      1.670e+02     4.9171e+00     1.8058e-01      2.283e+02     2.9174e+00     6.5030e-02     1.339285e-01          
     15         1      2040      1.650e+02      1.652e+02     5.5801e+00     1.8164e-01      2.299e+02     1.4048e-02     2.0982e-05     1.339285e-01          

     16         0      2113      1.505e+02      1.507e+02     4.8042e+00     1.6228e-01      2.314e+02     2.9463e+00     5.2871e-02     1.150231e-01          
     16         1      2184      1.487e+02      1.489e+02     5.4640e+00     1.6319e-01      2.330e+02     1.3817e-02     3.3515e-05     1.150231e-01          

     17         0      2255      1.325e+02      1.327e+02     4.6513e+00     1.4832e-01      2.322e+02     2.9471e+00     4.2471e-02     9.833983e-02          
     17         1      2325      1.307e+02      1.309e+02     5.2993e+00     1.4912e-01      2.336e+02     1.3145e-02     5.6746e-05     9.833983e-02          

     18         0      2397      1.124e+02      1.126e+02     4.4361e+00     1.3786e-01      2.295e+02     2.9140e+00     3.3910e-02     8.305850e-02          
     18         1      2467      1.107e+02      1.109e+02     5.0584e+00     1.3837e-01      2.308e+02     1.1760e-02     1.0007e-04     8.305850e-02          

     19         0      2538      8.954e+01      8.976e+01     4.1109e+00     1.3143e-01      2.207e+02     2.8351e+00     3.2729e-02     6.812330e-02          
     19         1      2608      8.813e+01      8.836e+01     4.6811e+00     1.2974e-01      2.216e+02     8.9323e-03     1.6744e-04     6.812330e-02          

     20         0      2680      6.148e+01      6.174e+01     3.5395e+00     1.6579e-01      1.977e+02     2.6832e+00     1.0753e-01     5.134125e-02          
     20         1      2751      6.119e+01      6.146e+01     3.9923e+00     1.2010e-01      1.978e+02     1.7352e-03     1.8190e-05     5.134125e-02          

     21         0      2835      1.723e+01      1.786e+01     2.0585e+00     5.1503e+00      1.117e+02     2.4081e+00     5.0273e+00     2.343085e-02          
     21         1      3023      2.430e+01      2.469e+01     2.0342e+00     1.8568e+00      1.130e+02     2.1316e-01     1.8102e+00     2.343085e-02          

     22         0      3322      1.683e+01      1.720e+01     1.1709e+00     1.0581e+00      7.821e+01     1.2191e+00     1.0381e+00     1.515215e-02          
     22         1      3581      1.804e+01      1.827e+01     1.3806e+00     1.7990e-01      7.867e+01     2.6289e-02     1.6518e-01     1.515215e-02          

     23         0      4073      1.329e+01      1.355e+01     6.5291e-01     1.1660e+00      4.717e+01     8.5649e-01     1.1551e+00     8.087480e-03          
     23         1      4362      1.391e+01      1.402e+01     7.4369e-01     1.0783e-01      4.747e+01     1.9379e-02     1.0153e-01     8.087480e-03          

     24         0      4657      1.210e+01      1.222e+01     3.6194e-01     5.0361e-01      3.120e+01     4.4488e-01     5.0048e-01     4.515318e-03          
     24         1      4947      1.222e+01      1.227e+01     4.2171e-01     3.2824e-02      3.124e+01     1.6235e-02     2.8087e-02     4.515318e-03          

     25         0      5255      1.122e+01      1.126e+01     2.0128e-01     2.6592e-01      2.087e+01     2.4859e-01     2.6501e-01     2.263595e-03          
     25         1      5560      1.118e+01      1.120e+01     2.0897e-01     1.0376e-02      2.081e+01     3.0187e-02     8.7451e-03     2.263595e-03          

     26         0      6167      1.091e+01      1.092e+01     1.2455e-01     2.7647e-02      1.644e+01     1.1076e-01     2.7281e-02     1.296099e-03          
     26         1      6476      1.079e+01      1.079e+01     1.1470e-01     1.9906e-02      1.631e+01     5.0003e-02     2.0296e-02     1.296099e-03          

     27         0      7104      1.065e+01      1.066e+01     7.9011e-02     1.3372e-02      1.066e+01     7.9011e-02     1.3372e-02     0.000000e+00          
     27         1      7882      1.064e+01      1.064e+01     7.6954e-02     1.2782e-02      1.064e+01     7.6954e-02     1.2782e-02     0.000000e+00          
     27         2      8661      1.063e+01      1.063e+01     7.6877e-02     1.2636e-02      1.063e+01     7.6877e-02     1.2636e-02     0.000000e+00          
     27         3      9433      1.063e+01      1.063e+01     7.6893e-02     1.2587e-02      1.063e+01     7.6893e-02     1.2587e-02     0.000000e+00          
     27         4     10205      1.063e+01      1.063e+01     7.6894e-02     1.2583e-02      1.063e+01     7.6894e-02     1.2583e-02     0.000000e+00          
     27         5     10979      1.063e+01      1.063e+01     7.6885e-02     1.2601e-02      1.063e+01     7.6885e-02     1.2601e-02     0.000000e+00          
     27         6     11754      1.063e+01      1.063e+01     7.6885e-02     1.2601e-02      1.063e+01     7.6885e-02     1.2601e-02     0.000000e+00          
     27         7     12528      1.063e+01      1.063e+01     7.6885e-02     1.2602e-02      1.063e+01     7.6885e-02     1.2602e-02     0.000000e+00          
     27         8     13302      1.063e+01      1.063e+01     7.6885e-02     1.2602e-02      1.063e+01     7.6885e-02     1.2602e-02     0.000000e+00          
     27         9     14076      1.063e+01      1.063e+01     7.6885e-02     1.2602e-02      1.063e+01     7.6885e-02     1.2602e-02     0.000000e+00          
