# Kona Param. Contn. convergence history (opt tol = 6.884766e-07 | feas tol = 1.681963e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      3.100e+01      3.100e+01     6.8848e+00     0.0000e+00     1.6820e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          3.0000e+00     0.0000e+00     1.4000e+01     

      1         0        10      3.098e+01      4.512e+01     7.4375e+00     8.4098e-01     1.6817e+02      1.903e-02     5.0943e-04     3.7790e-05     9.995000e-01          3.1800e+00     7.0000e-02     1.3998e+01     
      1         1        19      3.097e+01      4.512e+01     7.4373e+00     8.4127e-01     1.6817e+02      1.903e-02     1.6214e-07     4.4747e-10     9.995000e-01          3.1799e+00     7.0023e-02     1.3998e+01     

      2         0        28      3.078e+01      1.468e+02     1.1473e+01     6.9074e+00     1.6797e+02      3.655e-01     2.6505e-02     2.0001e-03     9.958957e-01          4.4754e+00     5.7492e-01     1.3978e+01     
      2         1        37      3.068e+01      1.468e+02     1.1443e+01     6.9159e+00     1.6785e+02      3.657e-01     9.9578e-05     3.6514e-06     9.958957e-01          4.4632e+00     5.7526e-01     1.3962e+01     

      3         0        46      3.029e+01      2.475e+02     1.5444e+01     1.2964e+01     1.6741e+02      1.077e+00     2.6451e-02     3.6843e-03     9.923074e-01          5.7286e+00     1.0780e+00     1.3911e+01     
      3         1        55      3.019e+01      2.472e+02     1.5367e+01     1.2959e+01     1.6729e+02      1.079e+00     2.4858e-04     2.6170e-05     9.923074e-01          5.7017e+00     1.0763e+00     1.3895e+01     

      4         0        64      2.961e+01      3.478e+02     1.9327e+01     1.9071e+01     1.6662e+02      2.178e+00     2.7324e-02     7.4569e-03     9.886678e-01          6.9436e+00     1.5827e+00     1.3812e+01     
      4         1        75      2.952e+01      3.473e+02     1.9186e+01     1.9052e+01     1.6651e+02      2.183e+00     2.8396e-05     1.5314e-04     9.886678e-01          6.8966e+00     1.5784e+00     1.3797e+01     

      5         0        86      2.874e+01      4.474e+02     2.2983e+01     2.5212e+01     1.6559e+02      3.697e+00     2.8644e-02     8.1441e-03     9.849677e-01          8.0787e+00     2.0846e+00     1.3681e+01     
      5         1        97      2.868e+01      4.467e+02     2.2828e+01     2.5183e+01     1.6550e+02      3.706e+00     4.3634e-05     2.3200e-04     9.849677e-01          8.0284e+00     2.0792e+00     1.3668e+01     

      6         0       110      2.778e+01      5.437e+02     2.6318e+01     3.1242e+01     1.6442e+02      5.623e+00     2.6540e-02     7.1489e-03     9.812830e-01          9.1081e+00     2.5711e+00     1.3527e+01     
      6         1       121      2.771e+01      5.428e+02     2.6161e+01     3.1203e+01     1.6433e+02      5.635e+00     2.2535e-05     2.0744e-04     9.812830e-01          9.0566e+00     2.5650e+00     1.3514e+01     

      7         0       134      2.661e+01      6.440e+02     2.9584e+01     3.7639e+01     1.6300e+02      8.177e+00     3.0068e-02     9.7489e-03     9.773052e-01          1.0109e+01     3.0803e+00     1.3336e+01     
      7         1       145      2.655e+01      6.429e+02     2.9380e+01     3.7585e+01     1.6292e+02      8.196e+00     2.8984e-05     2.8957e-04     9.773052e-01          1.0043e+01     3.0718e+00     1.3324e+01     

      8         0       158      2.529e+01      7.450e+02     3.2545e+01     4.4207e+01     1.6139e+02      1.141e+01     3.2011e-02     1.2113e-02     9.731290e-01          1.1007e+01     3.5922e+00     1.3113e+01     
      8         1       171      2.524e+01      7.438e+02     3.2308e+01     4.4146e+01     1.6131e+02      1.144e+01     2.6521e-05     2.1927e-06     9.731290e-01          1.0931e+01     3.5823e+00     1.3103e+01     

      9         0       184      2.384e+01      8.474e+02     3.5158e+01     5.0996e+01     1.5960e+02      1.549e+01     3.4527e-02     1.4741e-02     9.687085e-01          1.1791e+01     4.1082e+00     1.2859e+01     
      9         1       195      2.380e+01      8.460e+02     3.4890e+01     5.0920e+01     1.5954e+02      1.553e+01     3.2036e-05     3.1396e-04     9.687085e-01          1.1705e+01     4.0961e+00     1.2851e+01     

     10         0       208      2.229e+01      9.515e+02     3.7363e+01     5.8039e+01     1.5767e+02      2.063e+01     3.7704e-02     1.7663e-02     9.639969e-01          1.2441e+01     4.6273e+00     1.2576e+01     
     10         1       219      2.227e+01      9.501e+02     3.7070e+01     5.7956e+01     1.5762e+02      2.069e+01     5.1252e-05     4.0851e-04     9.639969e-01          1.2349e+01     4.6137e+00     1.2571e+01     

     11         0       232      2.066e+01      1.058e+03     3.9108e+01     6.5390e+01     1.5560e+02      2.710e+01     4.1772e-02     2.0818e-02     9.589415e-01          1.2943e+01     5.1501e+00     1.2266e+01     
     11         1       243      2.066e+01      1.057e+03     3.8796e+01     6.5301e+01     1.5557e+02      2.719e+01     6.8406e-05     3.3417e-04     9.589415e-01          1.2845e+01     5.1353e+00     1.2264e+01     

     12         0       256      1.899e+01      1.169e+03     4.0349e+01     7.3124e+01     1.5343e+02      3.535e+01     4.7256e-02     2.4303e-02     9.534677e-01          1.3283e+01     5.6783e+00     1.1931e+01     
     12         1       267      1.902e+01      1.167e+03     4.0026e+01     7.3028e+01     1.5340e+02      3.548e+01     8.9049e-05     7.4986e-05     9.534677e-01          1.3182e+01     5.6624e+00     1.1933e+01     

     13         0       280      1.731e+01      1.285e+03     4.1055e+01     8.1344e+01     1.5113e+02      4.601e+01     5.4930e-02     2.8288e-02     9.474693e-01          1.3452e+01     6.2156e+00     1.1572e+01     
     13         1       293      1.735e+01      1.284e+03     4.0725e+01     8.1233e+01     1.5112e+02      4.619e+01     2.0116e-04     8.8211e-05     9.474693e-01          1.3349e+01     6.1983e+00     1.1577e+01     

     14         0       306      1.562e+01      1.409e+03     4.1194e+01     9.0190e+01     1.4871e+02      6.007e+01     6.5977e-02     3.3208e-02     9.407900e-01          1.3441e+01     6.7674e+00     1.1189e+01     
     14         1       319      1.569e+01      1.407e+03     4.0868e+01     9.0061e+01     1.4870e+02      6.035e+01     5.6703e-04     9.9277e-05     9.407900e-01          1.3339e+01     6.7488e+00     1.1199e+01     

     15         0       332      1.396e+01      1.543e+03     4.0738e+01     9.9851e+01     1.4609e+02      7.919e+01     8.2385e-02     3.9303e-02     9.332025e-01          1.3241e+01     7.3422e+00     1.0780e+01     
     15         1       347      1.404e+01      1.541e+03     4.0413e+01     9.9689e+01     1.4608e+02      7.961e+01     5.0806e-05     4.6675e-05     9.332025e-01          1.3141e+01     7.3214e+00     1.0794e+01     

     16         0       360      1.233e+01      1.692e+03     3.9639e+01     1.1055e+02     1.4319e+02      1.061e+02     1.0701e-01     4.7411e-02     9.243750e-01          1.2839e+01     7.9494e+00     1.0341e+01     
     16         1       375      1.244e+01      1.689e+03     3.9329e+01     1.1033e+02     1.4316e+02      1.068e+02     1.4079e-04     1.1542e-04     9.243750e-01          1.2744e+01     7.9257e+00     1.0360e+01     

     17         0       388      1.076e+01      1.858e+03     3.7854e+01     1.2254e+02     1.3982e+02      1.457e+02     1.4489e-01     5.8890e-02     9.138051e-01          1.2221e+01     8.6005e+00     9.8628e+00     
     17         1       403      1.088e+01      1.854e+03     3.7566e+01     1.2223e+02     1.3977e+02      1.468e+02     3.6555e-04     2.8477e-04     9.138051e-01          1.2133e+01     8.5719e+00     9.8875e+00     

     18         0       418      9.281e+00      2.037e+03     3.5279e+01     1.3555e+02     1.3586e+02      2.045e+02     1.8641e-01     7.0379e-02     9.012086e-01          1.1345e+01     9.2788e+00     9.3536e+00     
     18         1       433      9.456e+00      2.031e+03     3.5169e+01     1.3508e+02     1.3579e+02      2.063e+02     7.7062e-04     1.1972e-03     9.012086e-01          1.1327e+01     9.2425e+00     9.3837e+00     

     19         0       448      7.855e+00      2.241e+03     3.1922e+01     1.5053e+02     1.3061e+02      3.026e+02     2.8450e-01     1.0134e-01     8.845726e-01          1.0229e+01     1.0033e+01     8.7543e+00     
     19         1       465      8.078e+00      2.230e+03     3.1935e+01     1.4970e+02     1.3050e+02      3.056e+02     1.7358e-04     4.0433e-05     8.845726e-01          1.0252e+01     9.9798e+00     8.7931e+00     

     20         0       480      6.575e+00      2.453e+03     2.7711e+01     1.6637e+02     1.2344e+02      4.711e+02     4.0775e-01     1.4801e-01     8.623382e-01          8.8391e+00     1.0983e+01     8.2787e+00     
     20         1       497      6.834e+00      2.433e+03     2.7939e+01     1.6498e+02     1.2329e+02      4.756e+02     8.2365e-04     4.3278e-04     8.623382e-01          8.9447e+00     1.0898e+01     8.2644e+00     

     21         0       512      5.449e+00      2.637e+03     2.2640e+01     1.8119e+02     1.1302e+02      7.778e+02     5.6259e-01     2.5955e-01     8.307067e-01          7.1755e+00     1.1910e+01     7.6131e+00     
     21         1       529      5.747e+00      2.604e+03     2.3194e+01     1.7885e+02     1.1292e+02      7.820e+02     3.3766e-03     1.3781e-03     8.307067e-01          7.4061e+00     1.1777e+01     7.6033e+00     

     22         0       544      4.521e+00      2.698e+03     1.6798e+01     1.8924e+02     9.7211e+01      1.353e+03     5.9773e-01     5.6981e-01     7.824512e-01          5.3662e+00     1.2343e+01     6.5984e+00     
     22         1       561      4.847e+00      2.651e+03     1.7810e+01     1.8580e+02     9.7563e+01      1.343e+03     3.1522e-03     1.8072e-03     7.824512e-01          5.6748e+00     1.2175e+01     6.6178e+00     

     23         0       576      4.047e+00      2.493e+03     1.2006e+01     1.8065e+02     7.8228e+01      2.155e+03     4.8849e-01     9.4256e-01     7.192855e-01          3.9115e+00     1.1679e+01     5.3874e+00     
     23         1       597      4.271e+00      2.470e+03     1.3070e+01     1.7850e+02     7.9489e+01      2.103e+03     1.7903e-02     4.4796e-03     7.192855e-01          4.1622e+00     1.1636e+01     5.4599e+00     

     24         0       612      3.913e+00      2.167e+03     9.4476e+00     1.6293e+02     6.3479e+01      2.784e+03     8.6482e-01     7.9212e-01     6.586905e-01          3.1235e+00     1.0496e+01     4.4509e+00     
     24         1       633      3.991e+00      2.175e+03     9.9847e+00     1.6290e+02     6.4734e+01      2.728e+03     1.6312e-02     4.9647e-03     6.586905e-01          3.1780e+00     1.0581e+01     4.5186e+00     

     25         0       648      3.800e+00      1.818e+03     7.3948e+00     1.4306e+02     5.0968e+01      3.241e+03     1.0024e+00     7.3030e-01     5.970372e-01          2.4904e+00     9.1856e+00     3.6578e+00     
     25         1       669      3.832e+00      1.837e+03     7.7284e+00     1.4376e+02     5.2112e+01      3.191e+03     1.6964e-02     5.9882e-03     5.970372e-01          2.4630e+00     9.3150e+00     3.7152e+00     

     26         0       686      3.715e+00      1.451e+03     5.6806e+00     1.2143e+02     3.9645e+01      3.517e+03     1.0919e+00     7.5148e-01     5.304112e-01          1.8800e+00     7.7779e+00     2.9384e+00     
     26         1       709      3.736e+00      1.474e+03     5.9229e+00     1.2243e+02     4.0750e+01      3.472e+03     1.4547e-02     6.4185e-03     5.304112e-01          1.8786e+00     7.9188e+00     2.9903e+00     

     27         0       726      3.663e+00      1.077e+03     4.2207e+00     9.8678e+01     2.9290e+01      3.566e+03     1.1270e+00     8.2002e-01     4.565012e-01          1.4253e+00     6.2917e+00     2.2805e+00     
     27         1       749      3.677e+00      1.102e+03     4.4181e+00     9.9755e+01     3.0373e+01      3.528e+03     1.9691e-02     7.5579e-03     4.565012e-01          1.4027e+00     6.4452e+00     2.3270e+00     

     28         0       768      3.634e+00      7.161e+02     2.9719e+00     7.5737e+01     1.9931e+01      3.341e+03     1.0085e+00     9.2877e-01     3.741951e-01          9.4520e-01     4.7966e+00     1.6804e+00     
     28         1       795      3.643e+00      7.411e+02     3.1503e+00     7.6610e+01     2.0998e+01      3.313e+03     3.0211e-02     1.0854e-02     3.741951e-01          9.9849e-01     4.9498e+00     1.7220e+00     

     29         0       814      3.631e+00      5.358e+02     2.4466e+00     6.2981e+01     1.5626e+01      3.051e+03     2.6210e-01     3.6250e-01     3.215905e-01          7.7895e-01     4.0362e+00     1.3800e+00     
     29         1       845      3.632e+00      5.435e+02     2.4990e+00     6.3138e+01     1.5997e+01      3.043e+03     5.4347e-03     1.0050e-03     3.215905e-01          7.9163e-01     4.0813e+00     1.3913e+00     

