# Kona Param. Contn. convergence history (opt tol = 0.000000e+00 | feas tol = 3.718198e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      0.000e+00      0.000e+00     0.0000e+00     0.0000e+00     3.7182e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          0.0000e+00     0.0000e+00     1.9500e+01     

      1         0         8      0.000e+00      1.858e+00     5.1188e-02     4.9982e-01     3.7182e+01      1.251e-03     6.7540e-04     6.7188e-05     9.986557e-01          2.5541e-02     2.6213e-01     1.9500e+01     
      1         1        17      2.386e-09      1.861e+00     5.1186e-02     5.0047e-01     3.7181e+01      1.251e-03     1.8134e-07     4.3619e-10     9.986557e-01          2.5540e-02     2.6247e-01     1.9500e+01     

      2         0        26      1.319e-07      7.854e+00     2.1585e-01     2.1123e+00     3.7176e+01      2.235e-02     7.0253e-03     6.7651e-04     9.943311e-01          1.0770e-01     1.1077e+00     1.9497e+01     
      2         1        35      7.658e-07      7.876e+00     2.1576e-01     2.1180e+00     3.7169e+01      2.240e-02     7.7482e-06     8.0282e-08     9.943311e-01          1.0766e-01     1.1106e+00     1.9493e+01     

      3         0        44      4.850e-06      1.385e+01     3.7854e-01     3.7224e+00     3.7148e+01      6.945e-02     6.9750e-03     6.0214e-04     9.900505e-01          1.8888e-01     1.9515e+00     1.9482e+01     
      3         1        53      7.273e-06      1.386e+01     3.7832e-01     3.7266e+00     3.7141e+01      6.966e-02     1.3398e-05     2.3887e-07     9.900505e-01          1.8878e-01     1.9535e+00     1.9477e+01     

      4         0        62      2.568e-05      1.990e+01     5.4196e-01     5.3481e+00     3.7104e+01      1.445e-01     7.1531e-03     5.5065e-04     9.857353e-01          2.7043e-01     2.8025e+00     1.9458e+01     
      4         1        71      3.084e-05      1.991e+01     5.4160e-01     5.3509e+00     3.7097e+01      1.450e-01     2.0465e-05     5.2907e-07     9.857353e-01          2.7026e-01     2.8037e+00     1.9453e+01     

      5         0        80      8.216e-05      2.611e+01     7.0858e-01     7.0121e+00     3.7043e+01      2.520e-01     7.5533e-03     5.1646e-04     9.813122e-01          3.5359e-01     3.6721e+00     1.9424e+01     
      5         1        89      9.117e-05      2.612e+01     7.0806e-01     7.0134e+00     3.7035e+01      2.529e-01     3.0789e-05     1.2141e-06     9.813122e-01          3.5335e-01     3.6723e+00     1.9419e+01     

      6         0        98      2.065e-04      3.257e+01     8.8092e-01     8.7372e+00     3.6961e+01      3.993e-01     8.2047e-03     5.0005e-04     9.767046e-01          4.3963e-01     4.5715e+00     1.9379e+01     
      6         1       107      2.208e-04      3.257e+01     8.8018e-01     8.7368e+00     3.6952e+01      4.008e-01     4.6986e-05     3.1952e-06     9.767046e-01          4.3928e-01     4.5706e+00     1.9374e+01     

      7         0       116      4.517e-04      3.936e+01     1.0617e+00     1.0548e+01     3.6855e+01      5.978e-01     9.1646e-03     5.0903e-04     9.718266e-01          5.2989e-01     5.5124e+00     1.9321e+01     
      7         1       125      4.735e-04      3.936e+01     1.0606e+00     1.0545e+01     3.6845e+01      6.003e-01     7.2941e-05     8.6262e-06     9.718266e-01          5.2940e-01     5.5102e+00     1.9316e+01     

      8         0       134      9.061e-04      4.661e+01     1.2539e+00     1.2470e+01     3.6718e+01      8.654e-01     1.0530e-02     5.6275e-04     9.665766e-01          6.2590e-01     6.5075e+00     1.9247e+01     
      8         1       145      9.378e-04      4.659e+01     1.2525e+00     1.2465e+01     3.6707e+01      8.693e-01     7.7290e-07     1.9279e-06     9.665766e-01          6.2523e-01     6.5037e+00     1.9241e+01     

      9         0       154      1.719e-03      5.443e+01     1.4612e+00     1.4535e+01     3.6542e+01      1.229e+00     1.2453e-02     6.7580e-04     9.608282e-01          7.2948e-01     7.5705e+00     1.9151e+01     
      9         1       165      1.769e-03      5.440e+01     1.4591e+00     1.4525e+01     3.6529e+01      1.236e+00     1.4492e-06     3.5178e-06     9.608282e-01          7.2850e-01     7.5644e+00     1.9145e+01     

     10         0       174      3.156e-03      6.298e+01     1.6878e+00     1.6775e+01     3.6315e+01      1.733e+00     1.5199e-02     9.2131e-04     9.544161e-01          8.4279e-01     8.7161e+00     1.9028e+01     
     10         1       185      3.237e-03      6.294e+01     1.6847e+00     1.6760e+01     3.6299e+01      1.743e+00     3.1016e-06     4.5199e-06     9.544161e-01          8.4136e-01     8.7067e+00     1.9021e+01     

     11         0       196      5.624e-03      7.237e+01     1.9392e+00     1.9212e+01     3.6022e+01      2.441e+00     1.8430e-02     2.0076e-03     9.471745e-01          9.6847e-01     9.9526e+00     1.8871e+01     
     11         1       207      5.809e-03      7.229e+01     1.9327e+00     1.9187e+01     3.6002e+01      2.457e+00     6.3972e-06     1.0142e-05     9.471745e-01          9.6549e-01     9.9361e+00     1.8861e+01     

     12         0       218      1.011e-02      8.294e+01     2.2228e+00     2.1918e+01     3.5631e+01      3.480e+00     2.3920e-02     3.1370e-03     9.386941e-01          1.1104e+00     1.1308e+01     1.8661e+01     
     12         1       229      1.044e-02      8.281e+01     2.2128e+00     2.1878e+01     3.5606e+01      3.507e+00     1.5825e-05     9.7947e-06     9.386941e-01          1.1059e+00     1.1282e+01     1.8649e+01     

     13         0       240      1.835e-02      9.485e+01     2.5466e+00     2.4911e+01     3.5105e+01      5.049e+00     3.1399e-02     5.0108e-03     9.285793e-01          1.2727e+00     1.2780e+01     1.8381e+01     
     13         1       251      1.895e-02      9.463e+01     2.5310e+00     2.4847e+01     3.5073e+01      5.093e+00     4.0860e-05     1.4710e-05     9.285793e-01          1.2656e+00     1.2742e+01     1.8366e+01     

     14         0       264      3.347e-02      1.080e+02     2.9021e+00     2.8130e+01     3.4399e+01      7.453e+00     4.0005e-02     3.1860e-03     9.164556e-01          1.4520e+00     1.4322e+01     1.8010e+01     
     14         1       275      3.466e-02      1.077e+02     2.8880e+00     2.8031e+01     3.4361e+01      7.523e+00     1.2948e-04     1.3935e-04     9.164556e-01          1.4452e+00     1.4268e+01     1.7991e+01     

     15         0       288      6.406e-02      1.232e+02     3.3360e+00     3.1694e+01     3.3389e+01      1.147e+01     5.6654e-02     7.2472e-03     9.007078e-01          1.6708e+00     1.5965e+01     1.7484e+01     
     15         1       299      6.661e-02      1.226e+02     3.3108e+00     3.1528e+01     3.3340e+01      1.159e+01     3.8481e-04     4.0371e-04     9.007078e-01          1.6586e+00     1.5880e+01     1.7461e+01     

     16         0       312      1.285e-01      1.398e+02     3.8435e+00     3.5303e+01     3.1941e+01      1.835e+01     7.4514e-02     1.6322e-02     8.799787e-01          1.9276e+00     1.7514e+01     1.6741e+01     
     16         1       327      1.342e-01      1.388e+02     3.7985e+00     3.5047e+01     3.1888e+01      1.851e+01     1.0684e-04     1.4858e-05     8.799787e-01          1.9059e+00     1.7392e+01     1.6717e+01     

