# Kona Param. Contn. convergence history (opt tol = 2.225659e-06 | feas tol = 6.443213e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -2.518e+00     -2.518e+00     2.2257e+01     0.0000e+00     6.4432e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1084e+01     0.0000e+00     9.5000e+00     

      1         0        10     -2.881e+00      1.643e-01     2.2162e+01     4.7255e-01     6.4435e+01     -8.621e-04     3.5524e-04     3.9077e-05     9.992666e-01          1.1017e+01     6.9673e-02     9.5081e+00     
      1         1        17     -2.879e+00      1.679e-01     2.2162e+01     4.7291e-01     6.4434e+01     -8.620e-04     1.2807e-07     1.7538e-09     9.992666e-01          1.1017e+01     6.9783e-02     9.5080e+00     

      2         0        24     -5.043e+00      1.660e+01     2.1595e+01     3.3583e+00     6.4445e+01      3.689e-02     1.3240e-02     1.4210e-03     9.947951e-01          1.0612e+01     4.9590e-01     9.5564e+00     
      2         1        31     -4.999e+00      1.672e+01     2.1606e+01     3.3701e+00     6.4429e+01      3.701e-02     1.7677e-05     1.0373e-09     9.947951e-01          1.0623e+01     4.9969e-01     9.5530e+00     

      3         0        38     -7.004e+00      3.323e+01     2.1076e+01     6.2424e+00     6.4409e+01      1.489e-01     1.3116e-02     1.2855e-03     9.903762e-01          1.0246e+01     9.2785e-01     9.5937e+00     
      3         1        45     -6.963e+00      3.333e+01     2.1086e+01     6.2517e+00     6.4393e+01      1.495e-01     2.7231e-05     6.4154e-09     9.903762e-01          1.0254e+01     9.3110e-01     9.5906e+00     

      4         0        52     -8.839e+00      5.000e+01     2.0587e+01     9.1291e+00     6.4341e+01      3.388e-01     1.3170e-02     1.1551e-03     9.859699e-01          9.8979e+00     1.3637e+00     9.6245e+00     
      4         1        59     -8.802e+00      5.008e+01     2.0596e+01     9.1357e+00     6.4325e+01      3.402e-01     3.0308e-05     3.1750e-08     9.859699e-01          9.9053e+00     1.3665e+00     9.6215e+00     

