# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    0        0.75        0.87        264.177      0.000940     0   128
    1        0.77        1.63        264.177      0.000940     0   128
    0        0.81        2.44        263.47      0.005760     0   128
    2        0.71        3.16        263.47      0.005760     0   128
    0        0.77        3.93        262.833      0.013472     0   128
    3        0.67        4.60        262.833      0.013472     0   128
    0        0.89        5.50        262.29      0.022384     0   128
    4        0.80        6.30        262.29      0.022384     0   128
    0        0.88        7.17        261.811      0.031874     0   128
    5        0.77        7.95        261.811      0.031874     0   128
    0        0.83        8.77        261.365      0.041895     0   128
    6        0.72        9.49        261.365      0.041895     0   128
    0        0.77        10.27        260.933      0.052544     0   128
    7        0.66        10.93        260.933      0.052544     0   128
    0        0.90        11.82        260.499      0.063974     0   128
    8        0.81        12.63        260.499      0.063974     0   128
    0        0.87        13.50        260.051      0.076381     0   128
    9        0.76        14.27        260.051      0.076381     0   128
    0        0.82        15.09        259.573      0.090005     0   128
   10        0.71        15.80        259.573      0.090005     0   128
    0        0.77        16.57        259.047      0.105149     0   128
   11        0.66        17.22        259.047      0.105149     0   128
    0        0.89        18.12        258.448      0.122184     0   128
   12        0.81        18.93        258.448      0.122184     0   128
    0        0.87        19.80        257.736      0.141561     0   128
   13        0.77        20.56        257.736      0.141561     0   128
    0        0.82        21.38        256.843      0.163800     0   128
   14        0.70        22.08        256.843      0.163800     0   128
    0        0.77        22.85        255.639      0.189372     0   128
   15        0.81        23.66        255.639      0.189372     0   128
    0        0.89        24.55        253.839      0.218289     0   128
   16        0.80        25.35        253.839      0.218289     0   128
    0        0.91        26.26        250.761      0.248805     0   128
   17        0.73        27.00        250.761      0.248805     0   128
    0        0.80        27.80        244.675      0.275251     0   128
   18        0.68        28.48        244.675      0.275251     0   128
    0        0.90        29.37        234.019      0.289112     0   128
   19        0.80        30.18        234.019      0.289112     0   128
    0        0.89        31.07        223.12      0.292815     0   128
   20        0.77        31.84        223.12      0.292815     0   128
    0        0.85        32.69        210.623      0.293316     0   128
   21        0.72        33.41        210.623      0.293316     0   128
    0        0.80        34.21        196.876      0.291956     0   128
   22        0.68        34.89        196.876      0.291956     0   128
    0        0.75        35.64        181.721      0.289078     0   128
   23        0.80        36.45        181.721      0.289078     0   128
    0        0.90        37.34        165.12      0.284569     0   128
   24        0.78        38.12        165.12      0.284569     0   128
    0        0.84        38.97        146.956      0.277964     0   128
   25        0.73        39.69        146.956      0.277964     0   128
    0        0.79        40.48        127.027      0.268332     0   128
   26        0.68        41.16        127.027      0.268332     0   128
    0        0.98        42.14        104.909      0.253760     0   128
   27        0.78        42.92        104.909      0.253760     0   128
    0        1.00        43.92        79.5541      0.229532     0   128
   28        0.96        44.88        79.5541      0.229532     0   128
    0        1.08        45.97        47.2921      0.176960     0   128
   29        0.93        46.90        47.2921      0.176960     0   128
    0        1.71        48.61        19.0244      0.091323     0   128
    1        1.39        50.00        20.1139      0.085285     0   128
   30        1.26        51.26        20.1139      0.085285     0   128
    0        1.54        52.79        17.1537      0.064488     0   128
    1        1.40        54.19        17.1726      0.064488     0   128
   31        1.59        55.79        17.1726      0.064488     0   128
    0        1.61        57.40        16.363      0.058561     0   128
   32        1.68        59.08        16.363      0.058561     0   128
    0        1.68        60.76        15.7111      0.053506     0   128
   33        1.61        62.37        15.7111      0.053506     0   128
    0        1.57        63.94        15.1319      0.048777     0   128
   34        1.77        65.71        15.1319      0.048777     0   128
    0        1.63        67.34        14.6353      0.044531     0   128
   35        1.67        69.01        14.6353      0.044531     0   128
    0        1.76        70.77        14.1781      0.040460     0   128
   36        1.77        72.54        14.1781      0.040460     0   128
    0        1.85        74.39        13.7627      0.036632     0   128
   37        1.99        76.37        13.7627      0.036632     0   128
    0        1.99        78.37        13.3781      0.032975     0   128
   38        2.08        80.44        13.3781      0.032975     0   128
    0        2.12        82.57        13.0156      0.029444     0   128
   39        2.14        84.71        13.0156      0.029444     0   128
    0        2.21        86.92        12.699      0.026302     0   128
   40        2.35        89.27        12.699      0.026302     0   128
    0        1.90        91.17        12.3935      0.023229     0   128
   41        1.69        92.86        12.3935      0.023229     0   128
    0        1.85        94.71        12.1098      0.020350     0   128
   42        1.77        96.47        12.1098      0.020350     0   128
    0        1.73        98.20        11.8517      0.017718     0   128
   43        1.84        100.05        11.8517      0.017718     0   128
    0        1.83        101.88        11.6196      0.015342     0   128
   44        2.05        103.92        11.6196      0.015342     0   128
    0        1.96        105.88        11.388      0.012961     0   128
   45        2.02        107.90        11.388      0.012961     0   128
    0        2.03        109.93        11.1585      0.010578     0   128
   46        2.27        112.19        11.1585      0.010578     0   128
    0        2.16        114.36        10.9301      0.008190     0   128
   47        2.26        116.62        10.9301      0.008190     0   128
    0        2.24        118.87        10.6958      0.005799     0   128
    1        2.37        121.24        10.6956      0.005799     0   128
   48        2.17        123.41        10.6956      0.005799     0   128
    0        2.42        125.83        10.4538      0.003415     0   128
    1        2.49        128.32        10.4527      0.003405     0   128
   49        2.50        130.83        10.4527      0.003405     0   128
    0        2.94        133.77        10.2924      0.001911     0   128
    1        2.63        136.40        10.2925      0.001905     0   128
   50        3.06        139.46        10.2925      0.001905     0   128
    0        3.28        142.73        10.1602      0.000915     0   128
    1        3.20        145.94        10.1609      0.000768     0   128
   51        3.28        149.22        10.1609      0.000768     0   128
    0        3.32        152.54        10.1068      0.000681     0   128
    1        3.27        155.81        10.1053      0.000289     0   128
    2        3.09        158.90        10.1047      0.000289     0   128
   52        3.46        162.36        10.1047      0.000289     0   128
    0        3.32        165.68        10.0981      0.000218     0   128
   53        3.44        169.12        10.0981      0.000218     0   128
    0        3.61        172.74        10.0909      0.000160     0   128
   54        3.36        176.10        10.0909      0.000160     0   128
    0        3.53        179.62        10.0854      0.000071     0     0
   55        3.37        182.99        10.0854      0.000071     0     0
    0        3.61        186.60        10.0835      0.000039     0     0
   56        3.53        190.13        10.0835      0.000039     0     0
    0        3.57        193.70        10.0819      0.000015     0     0
   57        3.60        197.31        10.0819      0.000015     0     0
    0        3.41        200.72        10.0817      0.000006     0     0
   58        3.40        204.12        10.0817      0.000006     0     0
    0        3.36        207.48        10.0817      0.000001     0     0
   59        0.26        207.74        10.0817      0.000001     0     0
