# Kona Param. Contn. convergence history (opt tol = 1.250000e-08 | feas tol = 5.991818e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      5.556e-02      5.556e-02     1.2500e-01     0.0000e+00     5.9918e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1111e-01     0.0000e+00     1.0091e+01     

      1         0         8      5.557e-02      3.051e+00     1.2502e-01     4.9993e-01     5.9918e+01      1.297e-03     4.6634e-04     4.2148e-05     9.991656e-01          1.1112e-01     8.4194e-02     1.0091e+01     
      1         1        25      5.554e-02      3.054e+00     1.2498e-01     5.0034e-01     5.9918e+01      1.297e-03     4.9575e-08     1.6497e-09     9.991656e-01          1.1110e-01     8.4264e-02     1.0091e+01     

      2         0        34      5.529e-02      6.210e+01     1.1741e-01     1.0355e+01     5.9901e+01      5.447e-01     1.6212e-01     1.6417e-02     9.827415e-01          9.9900e-02     1.7438e+00     1.0088e+01     
      2         1        51      5.528e-02      6.272e+01     1.2479e-01     1.0458e+01     5.9735e+01      5.583e-01     7.4908e-06     3.4018e-09     9.827415e-01          1.1023e-01     1.7612e+00     1.0060e+01     

      3         0        60      5.504e-02      1.226e+02     1.1877e-01     2.0452e+01     5.9379e+01      2.222e+00     1.6980e-01     1.1403e-02     9.662340e-01          9.9472e-02     3.4440e+00     9.9996e+00     
      3         1        73      5.516e-02      1.225e+02     1.2434e-01     2.0443e+01     5.9204e+01      2.316e+00     1.4478e-03     7.6116e-04     9.662340e-01          1.0749e-01     3.4421e+00     9.9698e+00     

      4         0        82      5.489e-02      1.883e+02     1.1952e-01     3.1420e+01     5.8407e+01      6.029e+00     2.1430e-01     7.8683e-03     9.475928e-01          9.5707e-02     5.2893e+00     9.8347e+00     
      4         1        99      5.473e-02      1.873e+02     1.2541e-01     3.1255e+01     5.8190e+01      6.326e+00     5.0351e-05     3.6248e-07     9.475928e-01          1.0481e-01     5.2612e+00     9.7980e+00     

      5         0       108      5.442e-02      2.690e+02     1.2398e-01     4.4890e+01     5.6536e+01      1.570e+01     3.6240e-01     3.8718e-03     9.224347e-01          9.2819e-02     7.5533e+00     9.5178e+00     
      5         1       121      5.450e-02      2.656e+02     1.2715e-01     4.4316e+01     5.6192e+01      1.671e+01     1.5618e-03     1.1331e-03     9.224347e-01          9.8553e-02     7.4556e+00     9.4595e+00     

      6         0       147      5.396e-02      3.688e+02     1.3399e-01     6.1546e+01     5.2585e+01      4.510e+01     7.1063e-01     5.1801e-02     8.832146e-01          8.8015e-02     1.0345e+01     8.8484e+00     
      6         1       160      5.397e-02      3.579e+02     1.3268e-01     5.9733e+01     5.2021e+01      4.844e+01     2.0872e-03     1.4410e-03     8.832146e-01          8.7441e-02     1.0038e+01     8.7534e+00     

      7         0       169      5.339e-02      4.634e+02     1.6162e-01     7.7364e+01     4.3168e+01      1.558e+02     1.3330e+00     3.7670e-01     8.078619e-01          1.2260e-01     1.2973e+01     7.2548e+00     
      7         1       178      5.310e-02      4.338e+02     1.4615e-01     7.2423e+01     4.2704e+01      1.614e+02     8.8918e-03     6.5643e-03     8.078619e-01          1.1918e-01     1.2142e+01     7.1766e+00     

      8         0       187      5.301e-02      2.971e+02     3.5516e-01     4.9738e+01     1.6658e+01      5.829e+02     5.6854e+00     3.8942e+00     5.958988e-01          2.8656e-01     8.4752e+00     2.8230e+00     
      8         1       204      5.123e-02      3.209e+02     1.8346e-01     5.3666e+01     2.1751e+01      4.989e+02     1.0573e+00     1.1417e-04     5.958988e-01          1.7423e-01     8.9726e+00     3.6457e+00     

      9         0       234      5.325e-02      2.360e+00     2.3714e-01     8.9224e-01     2.2323e-01      4.601e+02     1.6685e+01     5.4716e+00     2.865180e-01          2.3434e-01     6.4830e-01     8.9993e-02     
      9         1       247      5.233e-02      1.080e+02     1.6811e-01     1.8193e+01     6.5842e+00      4.461e+02     2.3106e+00     4.9315e-03     2.865180e-01          1.5543e-01     3.0978e+00     1.1155e+00     

     10         0       285      5.354e-02     -3.911e-01     2.5650e-02     5.2481e-01     1.5991e-01      1.098e+02     3.9763e+00     1.3174e+00     6.807316e-02          2.4635e-02     4.0904e-01     1.3177e-01     
     10         1       322      5.338e-02      2.373e+01     2.5706e-02     4.0678e+00     1.3150e+00      1.280e+02     3.7386e-01     9.8237e-07     6.807316e-02          2.5631e-02     6.8992e-01     2.2589e-01     

     11         0       351      5.420e-02      1.275e-01     3.8942e-02     1.4817e-02     1.2858e-01      8.538e+00     2.9689e-01     1.5492e-01     5.136252e-03          2.1272e-02     4.4720e-03     9.1003e-02     
     11         1       404      5.497e-02      1.917e+00     6.1288e-04     3.5343e-01     9.8039e-02      1.017e+01     1.1194e-01     8.4087e-10     5.136252e-03          6.1230e-04     1.5169e-01     1.6915e-02     

     12         0       510      5.472e-02      5.490e-02     1.2915e-03     1.2828e-03     1.4346e-03      8.814e-02     2.0564e-03     1.4810e-03     2.045741e-05          1.2914e-03     1.2824e-03     1.0193e-03     
     12         1       567      5.207e-02      5.901e-02     1.7475e-05     2.4186e-03     3.7690e-04      9.227e-02     2.1258e-03     5.4233e-08     2.045741e-05          1.7460e-05     1.5552e-03     6.5049e-05     

     13         0       673      5.301e-02      5.960e-02     1.2832e-05     1.2227e-03     3.5744e-04      9.111e-02     3.4248e-04     7.8509e-08     1.938427e-05          1.2820e-05     4.6633e-04     6.1694e-05     
     13         1       738      5.317e-02      5.976e-02     1.2559e-05     1.1620e-03     3.5744e-04      9.126e-02     2.6921e-05     8.6116e-12     1.938427e-05          1.0806e-05     2.0427e-04     6.1695e-05     

     14         0       791      5.302e-02      5.313e-02     8.6536e-06     2.0201e-05     5.9871e-06      5.365e-02     9.1519e-06     6.2133e-08     3.236402e-07          6.3221e-06     5.0595e-06     1.0536e-06     
     14         1       872      5.302e-02      5.313e-02     2.8306e-06     1.9396e-05     5.9680e-06      5.365e-02     2.8285e-06     4.7349e-08     3.236402e-07          2.2193e-06     3.2488e-06     1.0388e-06     

     15         0      1010      5.302e-02      5.312e-02     1.9267e-07     1.9069e-05     5.8686e-06      5.364e-02     2.0735e-08     3.6111e-09     3.182655e-07          1.9097e-07     3.1827e-06     1.0129e-06     
     15         1      1047      5.302e-02      5.312e-02     1.9181e-07     1.9069e-05     5.8686e-06      5.364e-02     9.2978e-09     3.6122e-09     3.182655e-07          1.9142e-07     3.1827e-06     1.0129e-06     

     16         0      1104      5.302e-02      5.312e-02     1.9181e-07     1.9069e-05     5.8686e-06      5.364e-02     9.2978e-09     3.6122e-09     3.182655e-07          1.9142e-07     3.1827e-06     1.0129e-06     

