# Kona Param. Contn. convergence history (opt tol = 1.249000e-05 | feas tol = 7.403378e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      7.800e+01      7.800e+01     1.2490e+01     0.0000e+00     7.4034e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      7.790e+01      8.155e+01     1.2499e+01     4.9177e-01     7.4031e+01      5.312e-02     3.2776e-04     3.5769e-05     9.993341e-01          1.0013e+00     7.3249e-02     1.1000e+01     
      1         1        19      7.790e+01      8.155e+01     1.2499e+01     4.9208e-01     7.4031e+01      5.312e-02     1.8336e-08     8.2541e-11     9.993341e-01          1.0013e+00     7.3297e-02     1.1000e+01     

      2         0        28      7.721e+01      1.051e+02     1.2558e+01     3.7626e+00     7.4007e+01      4.662e-01     1.4502e-02     1.5646e-03     9.949109e-01          1.0102e+00     5.6045e-01     1.0999e+01     
      2         1        37      7.720e+01      1.052e+02     1.2555e+01     3.7748e+00     7.3992e+01      4.664e-01     6.1186e-06     2.1813e-07     9.949109e-01          1.0101e+00     5.6235e-01     1.0997e+01     

      3         0        46      7.650e+01      1.288e+02     1.2609e+01     7.0448e+00     7.3940e+01      9.822e-01     1.4713e-02     1.4650e-03     9.905173e-01          1.0187e+00     1.0496e+00     1.0992e+01     
      3         1        55      7.650e+01      1.288e+02     1.2606e+01     7.0544e+00     7.3925e+01      9.830e-01     9.7224e-06     8.1427e-07     9.905173e-01          1.0187e+00     1.0511e+00     1.0990e+01     

      4         0        64      7.579e+01      1.526e+02     1.2654e+01     1.0359e+01     7.3843e+01      1.612e+00     1.5346e-02     1.4289e-03     9.860955e-01          1.0272e+00     1.5435e+00     1.0980e+01     
      4         1        73      7.579e+01      1.526e+02     1.2652e+01     1.0366e+01     7.3827e+01      1.614e+00     1.0124e-05     1.9865e-06     9.860955e-01          1.0271e+00     1.5446e+00     1.0978e+01     

