# Kona Param. Contn. convergence history (opt tol = 4.000000e-08 | feas tol = 4.465703e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      0.000e+00      0.000e+00     4.0000e-01     0.0000e+00     4.4657e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          4.0000e-01     0.0000e+00     1.1000e+01     

      1         0        10     -1.789e-04      2.232e+00     3.9376e-01     4.9973e-01     4.4657e+01      1.251e-03     5.6112e-04     5.6029e-05     9.988807e-01          3.9183e-01     1.2313e-01     1.1000e+01     
      1         1        19     -1.754e-04      2.234e+00     3.9377e-01     5.0028e-01     4.4656e+01      1.251e-03     1.3893e-07     2.4628e-10     9.988807e-01          3.9183e-01     1.2326e-01     1.1000e+01     

      2         0        28     -2.802e-03      3.692e+01     6.9603e-01     8.2652e+00     4.4639e+01      3.467e-01     1.3554e-01     1.3188e-02     9.815194e-01          3.8787e-01     2.0363e+00     1.0996e+01     
      2         1        37     -1.837e-03      3.727e+01     6.9149e-01     8.3457e+00     4.4491e+01      3.566e-01     5.3080e-04     1.5816e-05     9.815194e-01          3.8441e-01     2.0561e+00     1.0963e+01     

      3         0        46     -2.190e-03      7.027e+01     1.2063e+00     1.5743e+01     4.4192e+01      1.326e+00     1.2561e-01     7.5117e-03     9.651029e-01          7.2135e-01     3.8765e+00     1.0896e+01     
      3         1        55     -9.406e-04      7.018e+01     1.1967e+00     1.5725e+01     4.4056e+01      1.381e+00     7.5482e-04     4.9539e-05     9.651029e-01          7.1617e-01     3.8732e+00     1.0864e+01     

      4         0        64      3.671e-03      1.069e+02     1.8033e+00     2.3988e+01     4.3395e+01      3.559e+00     1.6459e-01     5.0557e-03     9.461732e-01          1.0876e+00     5.9013e+00     1.0716e+01     
      4         1        73      5.669e-03      1.063e+02     1.7836e+00     2.3844e+01     4.3222e+01      3.736e+00     1.3715e-03     2.8644e-04     9.461732e-01          1.0784e+00     5.8695e+00     1.0675e+01     

      5         0        82      2.799e-02      1.517e+02     2.5589e+00     3.4100e+01     4.1856e+01      9.259e+00     2.8043e-01     1.0860e-02     9.204520e-01          1.5440e+00     8.3716e+00     1.0369e+01     
      5         1        93      3.111e-02      1.495e+02     2.5090e+00     3.3620e+01     4.1584e+01      9.853e+00     2.6791e-04     5.0214e-04     9.204520e-01          1.5203e+00     8.2678e+00     1.0301e+01     

      6         0       106      1.169e-01      2.055e+02     3.5664e+00     4.6443e+01     3.8622e+01      2.659e+01     5.4806e-01     5.2099e-02     8.801357e-01          2.1692e+00     1.1364e+01     9.6189e+00     
      6         1       117      1.355e-01      1.987e+02     3.4032e+00     4.4952e+01     3.8180e+01      2.849e+01     2.5375e-03     3.7344e-03     8.801357e-01          2.0749e+00     1.1029e+01     9.5187e+00     

      7         0       130      5.758e-01      2.501e+02     4.8522e+00     5.7480e+01     3.0999e+01      9.070e+01     1.0103e+00     3.4415e-01     8.025000e-01          3.0067e+00     1.3844e+01     7.8456e+00     
      7         1       145      6.304e-01      2.326e+02     4.3119e+00     5.3522e+01     3.0701e+01      9.303e+01     7.7509e-03     1.6146e-03     8.025000e-01          2.6712e+00     1.3035e+01     7.7949e+00     

      8         0       160      3.685e+00      1.478e+02     5.5624e+00     3.8506e+01     1.1622e+01      3.081e+02     3.6809e+00     2.9792e+00     5.984017e-01          3.5550e+00     8.6644e+00     3.3361e+00     
      8         1       181      2.718e+00      1.603e+02     3.7330e+00     3.9389e+01     1.5318e+01      2.638e+02     7.7146e-01     3.0273e-02     5.984017e-01          2.4469e+00     9.3946e+00     4.0995e+00     

      9         0       223      6.517e+00      1.310e+01     2.1509e+00     8.9407e+00     2.3404e+00      2.627e+02     8.8027e+00     3.9341e+00     3.138698e-01          1.3633e+00     3.0276e+00     9.5482e-01     
      9         1       252      3.497e+00      5.727e+01     1.5335e+00     1.5713e+01     4.9441e+00      2.478e+02     1.2213e+00     6.5105e-02     3.138698e-01          1.0423e+00     3.8008e+00     1.5501e+00     

     10         0       314      3.266e+00      4.995e+00     3.2508e-01     3.3431e+00     7.5828e-01      9.021e+01     2.3589e+00     1.2042e+00     9.899783e-02          2.1836e-01     1.1469e+00     3.2641e-01     
