# Kona Param. Contn. convergence history (opt tol = 4.772971e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0        18      2.647e+02      2.647e+02     4.7730e+00     0.0000e+00     0.0000e+00     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          4.2188e-01     0.0000e+00     0.0000e+00     

      1         0        33      2.644e+02      2.644e+02     4.7730e+00     0.0000e+00     6.9208e-02      2.712e+00     5.0176e-04     7.0959e-04     9.897470e-01          4.2188e-01     0.0000e+00     4.3255e-03     
      1         1        62      2.644e+02      2.644e+02     4.7719e+00     3.5846e-03     6.9873e-02      2.712e+00     9.2967e-10     2.2776e-08     9.897470e-01          4.2178e-01     2.3068e-04     4.3671e-03     

      2         0        90      2.640e+02      2.640e+02     4.7704e+00     1.2189e-02     2.0813e-01      8.025e+00     1.9829e-03     4.8981e-03     9.696380e-01          4.2165e-01     1.0773e-03     1.3008e-02     
      2         1       125      2.639e+02      2.639e+02     4.7637e+00     3.2553e-02     2.0993e-01      8.025e+00     7.2214e-09     3.5286e-11     9.696380e-01          4.2105e-01     2.0946e-03     1.3123e-02     

      3         0       153      2.633e+02      2.633e+02     4.7596e+00     6.4420e-02     4.0661e-01      1.539e+01     5.1637e-03     1.7267e-02     9.416775e-01          4.2069e-01     5.6940e-03     2.5420e-02     
      3         1       189      2.633e+02      2.633e+02     4.7373e+00     1.2489e-01     4.0720e-01      1.539e+01     3.6549e-07     1.9611e-08     9.416775e-01          4.1872e-01     8.0336e-03     2.5464e-02     

      4         0       224      2.627e+02      2.627e+02     4.7401e+00     1.5771e-01     5.7386e-01      2.163e+01     1.2875e-02     3.3406e-02     9.179684e-01          4.1897e-01     1.3940e-02     3.5899e-02     
      4         1       260      2.626e+02      2.627e+02     4.7007e+00     2.5289e-01     5.7148e-01      2.163e+01     2.0658e-06     2.6338e-07     9.179684e-01          4.1549e-01     1.6261e-02     3.5758e-02     

      5         0       295      2.621e+02      2.622e+02     4.7187e+00     2.6029e-01     7.0637e-01      2.684e+01     2.7013e-02     5.0862e-02     8.981045e-01          4.1708e-01     2.3007e-02     4.4221e-02     
      5         1       338      2.621e+02      2.622e+02     4.6602e+00     3.9493e-01     7.0295e-01      2.684e+01     1.8228e-06     4.1911e-08     8.981045e-01          4.1191e-01     2.5384e-02     4.4015e-02     

      6         0       374      2.617e+02      2.617e+02     4.6965e+00     3.6663e-01     8.1566e-01      3.143e+01     4.5469e-02     6.8749e-02     8.805486e-01          4.1512e-01     3.2406e-02     5.1102e-02     
      6         1       416      2.617e+02      2.618e+02     4.6172e+00     5.4534e-01     8.1185e-01      3.144e+01     2.8505e-06     1.2510e-07     8.805486e-01          4.0811e-01     3.5039e-02     5.0872e-02     

      7         0       452      2.612e+02      2.613e+02     4.6733e+00     4.7783e-01     9.0945e-01      3.571e+01     6.8037e-02     8.7059e-02     8.641950e-01          4.1307e-01     4.2235e-02     5.7027e-02     
      7         1       495      2.612e+02      2.614e+02     4.5718e+00     7.0449e-01     9.0537e-01      3.571e+01     4.2070e-06     2.8409e-07     8.641950e-01          4.0409e-01     4.5249e-02     5.6779e-02     

      8         0       536      2.608e+02      2.609e+02     4.6486e+00     5.9582e-01     9.9194e-01      3.985e+01     9.5221e-02     1.0594e-01     8.483238e-01          4.1088e-01     5.2663e-02     6.2258e-02     
      8         1       579      2.608e+02      2.610e+02     4.5233e+00     8.7422e-01     9.8750e-01      3.986e+01     6.1229e-06     5.5505e-07     8.483238e-01          3.9981e-01     5.6131e-02     6.1988e-02     

      9         0       620      2.604e+02      2.605e+02     4.6220e+00     7.2269e-01     1.0653e+00      4.400e+01     1.2795e-01     1.2559e-01     8.323940e-01          4.0854e-01     6.3877e-02     6.6936e-02     
