# Kona Param. Contn. convergence history (opt tol = 3.464102e-07 | feas tol = 6.565821e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      6.000e+00      6.000e+00     3.4641e+00     0.0000e+00     6.5658e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      5.909e+00      3.868e+01     3.7257e+00     4.9873e+00     6.5644e+01      1.708e-01     3.8068e-02     3.7070e-03     9.923963e-01          1.0760e+00     8.3641e-01     1.1015e+01     
      1         1        51      5.902e+00      3.888e+01     3.7250e+00     5.0182e+00     6.5603e+01      1.714e-01     1.5640e-04     6.7323e-05     9.923963e-01          1.0758e+00     8.4293e-01     1.1008e+01     

      2         0        92      5.674e+00      1.126e+02     4.4009e+00     1.6279e+01     6.5385e+01      1.495e+00     1.9526e-01     1.5731e-02     9.753725e-01          1.2448e+00     2.7368e+00     1.1010e+01     
      2         1       141      5.635e+00      1.129e+02     4.3914e+00     1.6332e+01     6.5169e+01      1.548e+00     5.8025e-04     4.0903e-04     9.753725e-01          1.2423e+00     2.7523e+00     1.0977e+01     

      3         0       182      5.367e+00      1.852e+02     5.1362e+00     2.7407e+01     6.4527e+01      4.449e+00     1.9551e-01     8.8379e-03     9.584894e-01          1.4065e+00     4.6245e+00     1.0907e+01     
      3         1       231      5.309e+00      1.844e+02     5.1115e+00     2.7311e+01     6.4309e+01      4.632e+00     9.1685e-04     6.4452e-04     9.584894e-01          1.4000e+00     4.6150e+00     1.0873e+01     

      4         0       276      4.884e+00      2.692e+02     6.0567e+00     4.0373e+01     6.2982e+01      1.130e+01     2.8982e-01     8.3285e-03     9.375020e-01          1.5899e+00     6.8291e+00     1.0696e+01     
      4         1       329      4.836e+00      2.667e+02     6.0115e+00     4.0012e+01     6.2676e+01      1.190e+01     1.6101e-03     1.2129e-03     9.375020e-01          1.5810e+00     6.7774e+00     1.0647e+01     

      5         0       443      4.149e+00      3.720e+02     7.3141e+00     5.6393e+01     5.9927e+01      2.972e+01     5.2330e-01     3.1204e-02     9.074471e-01          1.8235e+00     9.5514e+00     1.0246e+01     
      5         1       496      4.077e+00      3.643e+02     7.1869e+00     5.5262e+01     5.9431e+01      3.170e+01     3.2755e-03     3.0515e-03     9.074471e-01          1.8029e+00     9.3740e+00     1.0162e+01     

