# Kona Param. Contn. convergence history (opt tol = 3.615729e-03 | feas tol = 2.731300e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.205e+04      1.205e+04     3.6157e+04     0.0000e+00     2.7313e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          3.0954e+04     0.0000e+00     1.9000e+01     

      1         0         8      9.060e+06      9.060e+06     1.0437e+06     1.1511e-01     1.8058e+02      4.694e+03     5.3983e+02     9.8200e-02     9.995000e-01          8.6639e+05     9.5000e-02     1.2399e+02     
      1         1        15      8.312e+02      8.317e+02     3.5853e+03     1.5470e-01     3.0871e+01      5.917e-01     1.5729e+00     3.0327e-05     9.995000e-01          2.3428e+03     1.1176e-01     2.2297e+01     

      2         0        26      1.994e+03      1.994e+03     6.1084e+03     3.5432e-01     2.9964e+01      5.258e+00     1.4428e+01     5.4068e-02     9.978597e-01          3.6633e+03     2.8208e-01     2.1710e+01     
      2         1        37      7.028e+01      7.224e+01     3.9805e+02     6.4892e-01     3.0252e+01      5.162e-01     1.0818e-03     4.5772e-07     9.978597e-01          2.7722e+02     4.8236e-01     2.2486e+01     

      3         0        48      5.571e+01      5.652e+01     2.8274e+02     4.8381e-01     3.0347e+01      5.613e-01     8.8437e-02     7.2433e-02     9.971305e-01          2.0887e+02     3.9139e-01     2.2644e+01     
      3         1        61      5.726e+01      5.991e+01     3.0958e+02     8.7310e-01     3.0337e+01      5.638e-01     3.9290e-06     7.6290e-08     9.971305e-01          2.2261e+02     6.5136e-01     2.2630e+01     

      4         0        74      4.170e+01      4.286e+01     2.0779e+02     6.8168e-01     3.0461e+01      6.192e-01     1.2317e-01     1.0148e-01     9.959883e-01          1.6133e+02     5.5457e-01     2.2832e+01     
      4         1        85      4.370e+01      4.743e+01     2.3370e+02     1.2263e+00     3.0444e+01      6.241e-01     5.2940e-04     1.4352e-05     9.959883e-01          1.7601e+02     9.1879e-01     2.2806e+01     

      5         0        96      3.249e+01      3.404e+01     1.7286e+02     9.0710e-01     3.0559e+01      6.696e-01     8.1132e-02     1.3423e-01     9.947034e-01          1.3604e+02     7.4184e-01     2.2982e+01     
      5         1       109      3.386e+01      3.881e+01     1.8564e+02     1.6254e+00     3.0517e+01      6.785e-01     7.0128e-05     5.6949e-07     9.947034e-01          1.4401e+02     1.2223e+00     2.2939e+01     

      6         0       122      2.702e+01      2.892e+01     1.5244e+02     1.1132e+00     3.0576e+01      7.069e-01     4.0085e-02     1.6395e-01     9.935290e-01          1.2071e+02     9.1310e-01     2.3046e+01     
      6         1       133      2.770e+01      3.378e+01     1.5729e+02     1.9914e+00     3.0567e+01      7.204e-01     8.6524e-04     3.3906e-05     9.935290e-01          1.2405e+02     1.5013e+00     2.3032e+01     

      7         0       146      2.292e+01      2.518e+01     1.3515e+02     1.3133e+00     3.0596e+01      7.376e-01     2.9198e-02     1.9274e-01     9.923926e-01          1.0779e+02     1.0796e+00     2.3102e+01     
      7         1       157      2.334e+01      3.051e+01     1.3749e+02     2.3459e+00     3.0590e+01      7.563e-01     1.0748e-03     5.3697e-05     9.923926e-01          1.0961e+02     1.7721e+00     2.3093e+01     

      8         0       170      1.975e+01      2.236e+01     1.2114e+02     1.5133e+00     3.0601e+01      7.644e-01     2.9343e-02     2.2145e-01     9.912556e-01          9.7163e+01     1.2459e+00     2.3140e+01     
      8         1       181      2.004e+01      2.830e+01     1.2235e+02     2.7004e+00     3.0595e+01      7.891e-01     1.3318e-03     8.1416e-05     9.912556e-01          9.8292e+01     2.0435e+00     2.3132e+01     

