# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    1        1.00        1.12        264.418      0.000217     0     0
    2        1.78        2.90        263.942      0.001973     0     0
    3        1.71        4.61        262.981      0.010750     0     0
    4        1.53        6.14        261.814      0.030033     0     0
    5        1.71        7.86        260.913      0.050172     0     0
    6        1.79        9.64        260.085      0.071445     0     0
    7        1.58        11.22        259.2      0.095596     0     0
    8        1.71        12.94        258.148      0.124061     0     0
    9        1.96        14.90        256.741      0.158473     0     0
   10        1.91        16.81        254.56      0.199334     0     0
   11        1.88        18.68        251.403      0.235521     0     0
   12        1.86        20.55        246.967      0.261165     0     0
   13        1.85        22.39        240.997      0.276677     0     0
   14        1.84        24.23        233.46      0.285044     0     0
   15        1.68        25.91        224.514      0.289088     0     0
   16        1.93        27.84        214.345      0.290585     0     0
   17        1.88        29.72        203.017      0.290427     0     0
   18        1.88        31.60        190.489      0.288958     0     0
   19        1.85        33.45        176.682      0.286207     0     0
   20        1.86        35.31        161.498      0.281974     0     0
   21        1.85        37.16        144.808      0.275815     0     0
   22        1.84        39.00        126.412      0.266898     0     0
   23        1.85        40.85        105.95      0.253603     0     0
   24        1.84        42.69        82.6238      0.232226     0     0
   25        2.03        44.72        54.1673      0.190929     0     0
   26        5.92        50.64        16.651      0.076623     0     0
   27        4.74        55.38        17.8684      0.071016     0     0
   28        3.97        59.35        17.2417      0.064898     0     0
   29        2.87        62.23        15.9031      0.054989     0     0
   30        2.99        65.22        14.7266      0.045267     0     0
   31        3.15        68.37        13.7934      0.036904     0     0
   32        3.21        71.58        13.0527      0.029765     0     0
   33        3.13        74.71        12.4087      0.023394     0     0
   34        3.63        78.34        11.8714      0.017892     0     0
   35        2.81        81.15        11.4114      0.013217     0     0
   36        2.77        83.93        11.1089      0.010050     0     0
   37        2.93        86.86        10.8795      0.007663     0     0
   38        3.21        90.07        10.6171      0.005028     0     0
   39        4.46        94.52        10.4075      0.002964     0     0
   40        6.64        101.17        10.2164      0.001236     0     0
   41        4.40        105.56        10.1233      0.000500     0     0
   42        6.95        112.52        10.1059      0.000302     0     0
   43        6.80        119.31        10.1002      0.000245     0     0
   44        6.84        126.16        10.0894      0.000121     0     0
   45        6.92        133.07        10.0844      0.000054     0     0
    0        2.60        135.68        10.0826      0.000041     0     0
    1        2.44        138.12        10.0825      0.000040     0     0
    2        2.56        140.68        10.0825      0.000040     0     0
    3        2.48        143.15        10.0825      0.000040     0     0
    4        2.56        145.72        10.0825      0.000040     0     0
    5        2.51        148.23        10.0825      0.000040     0     0
    6        2.42        150.65        10.0825      0.000040     0     0
    7        2.54        153.19        10.0825      0.000040     0     0
    8        2.46        155.65        10.0825      0.000040     0     0
    9        2.55        158.20        10.0825      0.000040     0     0
   46        0.18        158.38        10.0825      0.000040     0     0
